sensor_id,index,at,image,label,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_base,Fy_base,Fz_base,Fmag,tcp_x,tcp_y,tcp_z,descent_mm,depth_corrected_mm,contact_x_sensor_mm,contact_y_sensor_mm,lateral_fraction,probe_tilt_deg
9DTact_soft_1mm_r1,12,2026-09-04T17:14:23.912691,0012.png,N1.20,-0.00382,0.00711,-1.24223,-0.000274,-8.8e-05,-0.000226,0.00175,-0.01565,-1.24215,1.24225,37.9094,362.793,36.5406,1.0049,0.9446,-0.071,0.221,0.0065,0.028
9DTact_soft_1mm_r1,13,2026-09-04T17:14:25.584607,0013.png,N1.30,-0.00147,0.01272,-1.38233,-0.00014,0.000122,-0.000193,0.00195,-0.01187,-1.38234,1.38239,37.9088,362.7993,36.4702,1.0753,1.0149,0.088,0.101,0.0093,0.028
9DTact_soft_1mm_r1,14,2026-09-04T17:14:26.595576,0014.png,N1.40,-0.00546,0.0114,-1.4655,-0.000196,-0.000172,-0.000291,-0.00026,-0.01633,-1.46547,1.46556,37.9097,362.7971,36.4099,1.1355,1.0752,-0.117,0.134,0.0086,0.028
9DTact_soft_1mm_r1,15,2026-09-04T17:14:27.846889,0015.png,N1.50,-0.00391,0.0108,-1.53796,-0.000119,-2e-05,-0.000388,0.00188,-0.01724,-1.53791,1.53801,37.9105,362.7974,36.3765,1.1689,1.1086,-0.013,0.078,0.0075,0.028
9DTact_soft_1mm_r1,16,2026-09-04T17:14:28.687169,0016.png,N1.60,-0.00636,0.00744,-1.6604,-3.4e-05,-0.000104,-0.000345,0.00229,-0.02333,-1.66026,1.66042,37.912,362.7862,36.3103,1.2354,1.175,-0.062,0.021,0.0059,0.028
9DTact_soft_1mm_r1,17,2026-09-04T17:14:29.493280,0017.png,N1.70,-0.00061,0.02116,-1.71622,-0.000456,-0.000113,-0.00016,0.0008,-0.00947,-1.71633,1.71635,37.9094,362.8061,36.2883,1.257,1.1966,-0.066,0.265,0.0123,0.028
9DTact_soft_1mm_r1,18,2026-09-04T17:14:30.313153,0018.png,N1.80,0.00019,0.01793,-1.80176,-9.5e-05,-9.8e-05,-0.00037,0.0037,-0.01324,-1.8018,1.80185,37.912,362.7916,36.2368,1.3088,1.2484,-0.054,0.053,0.01,0.028
9DTact_soft_1mm_r1,19,2026-09-04T17:14:31.163473,0019.png,N1.90,0.00064,0.01887,-1.88026,-0.000225,-4e-06,-0.000639,0.00416,-0.01346,-1.8803,1.88035,37.9115,362.7949,36.1692,1.3763,1.3159,-0.002,0.12,0.01,0.028
9DTact_soft_1mm_r1,20,2026-09-04T17:14:32.793358,0020.png,N2.00,-0.00039,0.02101,-2.05859,-0.000313,-0.000219,-0.000366,0.00343,-0.01497,-2.05864,2.0587,37.9125,362.792,36.1075,1.4381,1.3777,-0.107,0.152,0.0102,0.028
9DTact_soft_1mm_r1,21,2026-09-04T17:14:33.612945,0021.png,N2.10,-0.00173,0.02737,-2.17709,-0.000129,3.5e-05,-0.000287,-8e-05,-0.01204,-2.17723,2.17726,37.9123,362.7932,36.0531,1.4924,1.432,0.016,0.059,0.0126,0.028
9DTact_soft_1mm_r1,22,2026-09-04T17:14:34.871381,0022.png,N2.20,0.00205,0.0298,-2.25263,-0.000381,-0.000153,-6.9e-05,0.00251,-0.00925,-2.25281,2.25283,37.9115,362.7945,36.0286,1.5169,1.4565,-0.068,0.169,0.0133,0.028
9DTact_soft_1mm_r1,23,2026-09-04T17:14:35.695020,0023.png,N2.30,-0.0044,0.02014,-2.38074,1.6e-05,-0.000241,-0.00043,0.00263,-0.02289,-2.38072,2.38083,37.9142,362.78,35.9549,1.5908,1.5305,-0.101,-0.007,0.0087,0.028
9DTact_soft_1mm_r1,24,2026-09-04T17:14:36.523434,0024.png,N2.40,0.0038,0.03859,-2.42196,-0.0005,-0.000146,-0.000168,0.0008,-0.00347,-2.42227,2.42227,37.9102,362.8016,35.946,1.5993,1.539,-0.06,0.206,0.016,0.028
9DTact_soft_1mm_r1,25,2026-09-04T17:14:37.754038,0025.png,N2.50,9e-05,0.03138,-2.58972,-0.000208,-9e-05,-6.4e-05,0.00236,-0.01426,-2.58987,2.58991,37.914,362.791,35.869,1.6765,1.6162,-0.035,0.08,0.0121,0.028
9DTact_soft_1mm_r1,26,2026-09-04T17:14:38.589342,0026.png,N2.60,-0.00345,0.02737,-2.6318,-7.5e-05,-0.000168,-6.8e-05,0.00158,-0.02018,-2.63187,2.63194,37.913,362.7921,35.8584,1.6871,1.6267,-0.064,0.029,0.0105,0.028
9DTact_soft_1mm_r1,27,2026-09-04T17:14:39.813920,0027.png,N2.70,-0.00425,0.0312,-2.82169,-6e-05,-0.000176,-7e-06,0.00029,-0.0203,-2.82179,2.82186,37.912,362.787,35.7728,1.7728,1.7124,-0.062,0.021,0.0112,0.028
9DTact_soft_1mm_r1,28,2026-09-04T17:14:40.644502,0028.png,N2.80,-0.00202,0.0382,-2.82816,-0.000279,-0.000153,-0.000244,-0.00123,-0.01323,-2.82838,2.82841,37.9134,362.7942,35.7625,1.7829,1.7225,-0.054,0.099,0.0135,0.028
9DTact_soft_1mm_r1,29,2026-09-04T17:14:42.111369,0029.png,N2.90,-0.00624,0.03693,-2.94864,-0.000277,-0.000105,-0.000334,-0.00342,-0.01837,-2.94882,2.94888,37.9147,362.7899,35.699,1.8465,1.7862,-0.036,0.094,0.0127,0.028
9DTact_soft_1mm_r1,30,2026-09-04T17:14:42.910446,0030.png,N3.00,-0.00403,0.04294,-3.03091,-0.000386,-0.000177,-5.3e-05,-0.00393,-0.01338,-3.03118,3.03121,37.9141,362.7934,35.6821,1.8633,1.803,-0.058,0.127,0.0142,0.028
9DTact_soft_1mm_r1,31,2026-09-04T17:14:44.150615,0031.png,N3.10,-0.00762,0.03456,-3.16484,-0.000135,-0.000245,-0.00055,-0.00192,-0.02457,-3.16495,3.16504,37.9174,362.7827,35.5943,1.9513,1.8909,-0.077,0.043,0.0112,0.028
9DTact_soft_1mm_r1,32,2026-09-04T17:14:45.790701,0032.png,N3.20,-0.0049,0.04071,-3.29954,-0.000229,-0.000237,-0.000253,-0.00171,-0.02004,-3.29973,3.2998,37.915,362.7885,35.5628,1.9827,1.9223,-0.072,0.069,0.0124,0.028
9DTact_soft_1mm_r1,33,2026-09-04T17:14:46.651993,0033.png,N3.30,-0.00713,0.0323,-3.39754,-5.6e-05,-0.000337,-0.000514,0.00124,-0.03002,-3.39757,3.3977,37.9188,362.7752,35.5058,2.0399,1.9796,-0.099,0.017,0.0097,0.028
9DTact_soft_1mm_r1,34,2026-09-04T17:14:47.465746,0034.png,N3.40,0.00048,0.05195,-3.45504,-0.000542,-0.000265,-0.000283,-0.00158,-0.01012,-3.45542,3.45543,37.9133,362.7976,35.4966,2.0488,1.9884,-0.077,0.157,0.015,0.028
9DTact_soft_1mm_r1,35,2026-09-04T17:14:48.282613,0035.png,N3.50,-0.00542,0.03995,-3.54755,-0.000276,-0.000281,-0.000284,-6e-05,-0.02494,-3.54769,3.54778,37.9176,362.7818,35.4641,2.0815,2.0211,-0.079,0.078,0.0114,0.028
9DTact_soft_1mm_r1,36,2026-09-04T17:14:49.109360,0036.png,N3.60,-0.00949,0.02885,-3.72127,0.000191,-0.000428,-0.000296,0.00316,-0.03937,-3.72118,3.72139,37.9171,362.7771,35.3921,2.1536,2.0932,-0.115,-0.051,0.0082,0.028
9DTact_soft_1mm_r1,37,2026-09-04T17:14:50.771805,0037.png,N3.70,-0.00727,0.04241,-3.82703,-0.000172,-0.00044,-0.000309,-0.00095,-0.0282,-3.82717,3.82727,37.9171,362.7846,35.3564,2.1892,2.1288,-0.115,0.045,0.0112,0.028
9DTact_soft_1mm_r1,38,2026-09-04T17:14:51.572106,0038.png,N3.80,-0.01242,0.03029,-3.97395,9.5e-05,-0.000696,-0.000335,0.00166,-0.04363,-3.97385,3.97409,37.9207,362.7689,35.2913,2.2545,2.1942,-0.175,-0.024,0.0082,0.028
9DTact_soft_1mm_r1,39,2026-09-04T17:14:52.415053,0039.png,N3.90,0.00134,0.06037,-4.0213,-0.000499,-0.000336,-0.000138,-0.00113,-0.01146,-4.02174,4.02176,37.9154,362.7937,35.2871,2.2583,2.1979,-0.083,0.124,0.015,0.028
9DTact_soft_1mm_r1,40,2026-09-04T17:14:53.231529,0040.png,N4.00,-0.00696,0.04503,-4.10336,-3.9e-05,-0.000512,-0.000171,-9e-05,-0.03021,-4.1035,4.10362,37.9186,362.7764,35.2593,2.2864,2.226,-0.125,0.009,0.0111,0.028
9DTact_soft_1mm_r1,41,2026-09-04T17:14:54.067244,0041.png,N4.10,-0.01006,0.03786,-4.22307,0.000175,-0.000587,-0.000333,0.00165,-0.03988,-4.22306,4.22325,37.9182,362.7756,35.1982,2.3475,2.2871,-0.139,-0.041,0.0093,0.028
9DTact_soft_1mm_r1,42,2026-09-04T17:14:54.871994,0042.png,N4.20,-0.00478,0.04983,-4.24282,-9.1e-05,-0.000479,-0.000257,0.00037,-0.0272,-4.24303,4.24311,37.9172,362.7808,35.202,2.3437,2.2833,-0.113,0.022,0.0118,0.028
9DTact_soft_1mm_r1,43,2026-09-04T17:14:55.726730,0043.png,N4.30,-0.0083,0.04599,-4.3327,-4.8e-05,-0.000668,-0.00027,-0.00013,-0.03372,-4.33282,4.33295,37.9182,362.7787,35.166,2.3797,2.3193,-0.154,0.011,0.0108,0.028
9DTact_soft_1mm_r1,44,2026-09-04T17:14:56.746227,0044.png,N4.40,-0.00581,0.04898,-4.4146,2e-05,-0.000641,-0.000304,0.00109,-0.0312,-4.41476,4.41487,37.919,362.7741,35.1243,2.4214,2.3611,-0.145,-0.005,0.0112,0.028
9DTact_soft_1mm_r1,45,2026-09-04T17:14:58.403496,0045.png,N4.50,-0.00128,0.05829,-4.51062,-0.000204,-0.000571,-0.000509,0.00104,-0.02241,-4.51094,4.511,37.9183,362.7821,35.0891,2.4565,2.3961,-0.127,0.045,0.0129,0.028
9DTact_soft_1mm_r1,46,2026-09-04T17:14:59.226465,0046.png,N4.60,-0.00831,0.03806,-4.69249,0.000358,-0.000819,-0.00048,0.00632,-0.04636,-4.69242,4.69265,37.9205,362.7703,35.0258,2.52,2.4596,-0.174,-0.076,0.0083,0.028
9DTact_soft_1mm_r1,47,2026-09-04T17:15:00.869203,0047.png,N4.70,-0.00409,0.05644,-4.78413,1.3e-05,-0.000581,-0.000378,0.00143,-0.0298,-4.78437,4.78446,37.9194,362.7792,35.0026,2.543,2.4827,-0.121,-0.003,0.0118,0.028
9DTact_soft_1mm_r1,48,2026-09-04T17:15:01.695973,0048.png,N4.80,-0.00883,0.0515,-4.93062,0.000177,-0.000746,-0.000373,0.0008,-0.03879,-4.93075,4.9309,37.9225,362.7666,34.9449,2.6009,2.5405,-0.151,-0.036,0.0106,0.028
9DTact_soft_1mm_r1,49,2026-09-04T17:15:31.031352,0049.png,N0.10,-0.01762,0.00561,-0.16505,0.000175,-0.000213,-0.000383,-0.01692,-0.00658,-0.16509,0.16609,37.9086,362.8062,37.4293,0.1161,0.0558,-1.288,-1.06,0.1113,0.028
9DTact_soft_1mm_r1,50,2026-09-04T17:15:32.663120,0050.png,N0.20,-0.01562,0.00544,-0.20726,7.1e-05,-0.000248,-0.000669,-0.01481,-0.00642,-0.20729,0.20792,37.9051,362.8179,37.3501,0.1952,0.1348,-1.196,-0.344,0.0796,0.028
9DTact_soft_1mm_r1,51,2026-09-04T17:15:34.324619,0051.png,N0.30,-0.01242,0.00935,-0.34264,8.3e-05,-0.000223,-0.000415,-0.01305,-0.0036,-0.34273,0.34299,37.9065,362.8133,37.2341,0.3113,0.2509,-0.651,-0.242,0.0453,0.028
9DTact_soft_1mm_r1,52,2026-09-04T17:15:35.128986,0052.png,N0.40,-0.01261,0.00778,-0.40136,3.6e-05,-0.000236,-0.000454,-0.01202,-0.00599,-0.40141,0.40163,37.9075,362.8076,37.1501,0.3953,0.335,-0.589,-0.089,0.0369,0.028
9DTact_soft_1mm_r1,53,2026-09-04T17:15:37.203055,0053.png,N0.50,-0.01046,0.01233,-0.51288,0.000151,-0.000237,-0.00068,-0.01167,-0.00277,-0.51299,0.51313,37.9055,362.8085,37.0366,0.5087,0.4484,-0.462,-0.294,0.0315,0.028
9DTact_soft_1mm_r1,54,2026-09-04T17:15:39.266285,0054.png,N0.60,-0.00989,0.01298,-0.64154,-4e-05,-0.000267,-0.000839,-0.0106,-0.00398,-0.64165,0.64175,37.9071,362.8071,36.9135,0.6318,0.5715,-0.415,0.063,0.0254,0.028
9DTact_soft_1mm_r1,55,2026-09-04T17:15:40.923550,0055.png,N0.70,-0.00831,0.01693,-0.76025,8.3e-05,-0.000343,-0.000727,-0.01038,-0.00166,-0.76041,0.76049,37.9062,362.8042,36.8498,0.6956,0.6352,-0.451,-0.11,0.0248,0.028
9DTact_soft_1mm_r1,56,2026-09-04T17:15:41.965711,0056.png,N0.80,-0.00581,0.01741,-0.8063,4e-06,-0.000286,-0.000666,-0.00815,-0.00074,-0.80647,0.80651,37.908,362.805,36.8008,0.7447,0.6843,-0.355,-0.005,0.0228,0.028
9DTact_soft_1mm_r1,57,2026-09-04T17:15:43.603741,0057.png,N0.90,-0.00901,0.02159,-0.95498,7.8e-05,-0.000277,-0.000581,-0.01197,-0.00111,-0.9552,0.95527,37.9057,362.8071,36.7207,0.8246,0.7643,-0.29,-0.082,0.0245,0.028
9DTact_soft_1mm_r1,58,2026-09-04T17:15:44.411911,0058.png,N1.00,-0.00847,0.02053,-1.0327,9.7e-05,-0.00044,-0.000651,-0.01043,-0.003,-1.03288,1.03294,37.9095,362.7935,36.6573,0.8883,0.8279,-0.426,-0.094,0.0215,0.028
9DTact_soft_1mm_r1,59,2026-09-04T17:15:45.664825,0059.png,N1.10,-0.00469,0.02883,-1.1022,-0.00019,-0.000438,-0.000679,-0.01083,0.00497,-1.10252,1.10259,37.9084,362.8028,36.618,0.9274,0.867,-0.397,0.172,0.0265,0.028
9DTact_soft_1mm_r1,60,2026-09-04T17:15:46.494384,0060.png,N1.20,-0.01064,0.02462,-1.23372,-2e-06,-0.000376,-0.00054,-0.01297,-0.00376,-1.23393,1.23401,37.9086,362.7989,36.5374,1.0081,0.9477,-0.304,0.001,0.0217,0.028
9DTact_soft_1mm_r1,61,2026-09-04T17:15:48.146049,0061.png,N1.30,-0.01173,0.02828,-1.35963,-8.9e-05,-0.000443,-0.000622,-0.01486,-0.00315,-1.35989,1.35997,37.9097,362.7999,36.4677,1.0778,1.0174,-0.326,0.066,0.0225,0.028
9DTact_soft_1mm_r1,62,2026-09-04T17:15:48.970030,0062.png,N1.40,-0.01166,0.02456,-1.47098,3e-06,-0.000431,-0.00053,-0.01217,-0.00812,-1.47116,1.47124,37.9109,362.7937,36.404,1.1416,1.0812,-0.293,-0.002,0.0185,0.028
9DTact_soft_1mm_r1,63,2026-09-04T17:15:50.191506,0063.png,N1.50,-0.00933,0.03546,-1.56172,-0.000375,-0.000509,-0.000429,-0.01497,0.00103,-1.56208,1.56215,37.9096,362.8006,36.3683,1.1772,1.1168,-0.326,0.24,0.0235,0.028
9DTact_soft_1mm_r1,64,2026-09-04T17:15:51.032200,0064.png,N1.60,-0.01247,0.02597,-1.68638,2.8e-05,-0.000589,-0.00056,-0.01209,-0.01075,-1.68655,1.68663,37.911,362.793,36.292,1.2536,1.1932,-0.349,-0.017,0.0171,0.028
9DTact_soft_1mm_r1,65,2026-09-04T17:15:51.865095,0065.png,N1.70,-0.01383,0.03541,-1.74548,5.8e-05,-0.000418,-0.000342,-0.01757,-0.0042,-1.7458,1.74589,37.9102,362.7976,36.2799,1.2655,1.2051,-0.24,-0.033,0.0218,0.028
9DTact_soft_1mm_r1,66,2026-09-04T17:15:52.684190,0066.png,N1.80,-0.01244,0.03321,-1.83604,6e-06,-0.000439,-0.000386,-0.01464,-0.00687,-1.83631,1.83639,37.9118,362.796,36.2285,1.317,1.2567,-0.239,-0.003,0.0193,0.028
9DTact_soft_1mm_r1,67,2026-09-04T17:15:53.504049,0067.png,N1.90,-0.01395,0.03656,-1.92195,4.3e-05,-0.000436,-0.000512,-0.01702,-0.00609,-1.92226,1.92235,37.9119,362.7881,36.173,1.3726,1.3122,-0.227,-0.022,0.0204,0.028
9DTact_soft_1mm_r1,68,2026-09-04T17:15:55.370692,0068.png,N2.00,-0.01281,0.04347,-2.11661,-0.000193,-0.000579,-0.000421,-0.01814,-0.00266,-2.11702,2.1171,37.9101,362.798,36.0864,1.459,1.3986,-0.274,0.091,0.0214,0.028
9DTact_soft_1mm_r1,69,2026-09-04T17:15:56.391128,0069.png,N2.10,-0.01108,0.04486,-2.21849,2.7e-05,-0.000552,-0.000556,-0.01663,-0.00222,-2.21891,2.21897,37.9115,362.7903,36.0301,1.5154,1.455,-0.249,-0.012,0.0208,0.028
9DTact_soft_1mm_r1,70,2026-09-04T17:15:57.209737,0070.png,N2.20,-0.00799,0.05331,-2.26903,-0.000384,-0.000574,-0.000459,-0.01782,0.00583,-2.26959,2.26967,37.911,362.8001,36.0082,1.5372,1.4768,-0.253,0.169,0.0237,0.028
9DTact_soft_1mm_r1,71,2026-09-04T17:15:58.065867,0071.png,N2.30,-0.0108,0.04991,-2.33806,-5.1e-05,-0.000436,-0.00068,-0.01808,0.00038,-2.33855,2.33862,37.9121,362.79,35.9703,1.5753,1.5149,-0.186,0.022,0.0218,0.028
9DTact_soft_1mm_r1,72,2026-09-04T17:15:58.888431,0072.png,N2.40,-0.00995,0.04809,-2.44204,-0.000155,-0.000626,-0.000818,-0.01571,-0.00244,-2.44248,2.44253,37.9128,362.7904,35.9045,1.641,1.5806,-0.256,0.064,0.0201,0.028
9DTact_soft_1mm_r1,73,2026-09-04T17:16:00.115363,0073.png,N2.50,-0.01045,0.05188,-2.54053,-0.000122,-0.000548,-0.000468,-0.01736,-0.00099,-2.54102,2.54108,37.912,362.795,35.8865,1.6589,1.5986,-0.216,0.048,0.0208,0.028
9DTact_soft_1mm_r1,74,2026-09-04T17:16:00.930645,0074.png,N2.60,-0.01284,0.0485,-2.61906,9.3e-05,-0.000618,-0.000429,-0.0172,-0.00636,-2.61948,2.61954,37.9135,362.7869,35.8541,1.6915,1.6311,-0.236,-0.035,0.0192,0.028
9DTact_soft_1mm_r1,75,2026-09-04T17:16:01.773824,0075.png,N2.70,-0.00851,0.05103,-2.73895,-0.000119,-0.000702,-0.000514,-0.01388,-0.00393,-2.7394,2.73944,37.914,362.7869,35.7873,1.7583,1.6979,-0.256,0.043,0.0189,0.028
9DTact_soft_1mm_r1,76,2026-09-04T17:16:03.423857,0076.png,N2.80,-0.00849,0.05272,-2.88814,-8.9e-05,-0.000749,-0.000391,-0.01367,-0.00485,-2.8886,2.88863,37.915,362.7858,35.7388,1.8068,1.7464,-0.259,0.031,0.0185,0.028
9DTact_soft_1mm_r1,77,2026-09-04T17:16:04.232088,0077.png,N2.90,-0.00764,0.05581,-2.97266,-0.000235,-0.000833,-0.00058,-0.01389,-0.0031,-2.97316,2.97319,37.9162,362.7824,35.6847,1.8609,1.8006,-0.28,0.079,0.0189,0.028
9DTact_soft_1mm_r1,78,2026-09-04T17:16:05.490618,0078.png,N3.00,-0.00564,0.05968,-3.07589,-0.000199,-0.000629,-0.000367,-0.01338,-0.0004,-3.07644,3.07647,37.9147,362.7873,35.6607,1.8849,1.8245,-0.205,0.065,0.0195,0.028
9DTact_soft_1mm_r1,79,2026-09-04T17:16:06.292942,0079.png,N3.10,-0.00987,0.04545,-3.20171,0.000139,-0.000865,-0.000715,-0.00906,-0.01686,-3.20199,3.20204,37.9166,362.7799,35.5964,1.9493,1.8889,-0.27,-0.043,0.0145,0.028
9DTact_soft_1mm_r1,80,2026-09-04T17:16:07.141870,0080.png,N3.20,-0.00313,0.06003,-3.32471,-0.00024,-0.000861,-0.000342,-0.00965,-0.00283,-3.32523,3.32525,37.9156,362.7898,35.5616,1.9839,1.9235,-0.259,0.072,0.0181,0.028
9DTact_soft_1mm_r1,81,2026-09-04T17:16:07.971874,0081.png,N3.30,-0.00707,0.05549,-3.46388,8.4e-05,-0.000879,-0.000428,-0.00983,-0.01096,-3.4643,3.46433,37.9171,362.7818,35.5056,2.04,1.9796,-0.254,-0.024,0.0161,0.028
9DTact_soft_1mm_r1,82,2026-09-04T17:16:08.770137,0082.png,N3.40,-0.00582,0.05839,-3.58242,3.7e-05,-0.000888,-0.000448,-0.00938,-0.00973,-3.58287,3.5829,37.9153,362.7841,35.4553,2.0903,2.0299,-0.248,-0.01,0.0164,0.028
9DTact_soft_1mm_r1,83,2026-09-04T17:16:09.626506,0083.png,N3.50,-0.00256,0.06609,-3.57427,-0.000133,-0.00086,-0.000899,-0.01046,-0.0013,-3.57487,3.57488,37.9152,362.7846,35.4397,2.1059,2.0455,-0.241,0.037,0.0185,0.028
9DTact_soft_1mm_r1,84,2026-09-04T17:16:10.453016,0084.png,N3.60,-0.00491,0.06151,-3.64523,-8.2e-05,-0.000957,-0.00076,-0.00971,-0.00757,-3.64573,3.64575,37.9173,362.7835,35.4124,2.1332,2.0728,-0.263,0.022,0.0169,0.028
9DTact_soft_1mm_r1,85,2026-09-04T17:16:11.483799,0085.png,N3.70,-0.00179,0.06771,-3.77766,-0.00028,-0.001029,-0.000578,-0.00919,-0.00277,-3.77825,3.77826,37.9164,362.7812,35.3594,2.1862,2.1258,-0.272,0.074,0.0179,0.028
9DTact_soft_1mm_r1,86,2026-09-04T17:16:12.293585,0086.png,N3.80,0.00165,0.07949,-3.85656,-0.000502,-0.000818,-0.000499,-0.01155,0.00789,-3.85735,3.85738,37.9153,362.7943,35.3402,2.2052,2.1448,-0.212,0.13,0.0206,0.028
9DTact_soft_1mm_r1,87,2026-09-04T17:16:13.111798,0087.png,N3.90,-0.00049,0.07231,-3.98492,-0.000125,-0.000918,-0.000504,-0.00892,-0.00146,-3.98557,3.98558,37.9176,362.7818,35.3003,2.2453,2.1849,-0.23,0.031,0.0181,0.028
9DTact_soft_1mm_r1,88,2026-09-04T17:16:13.944727,0088.png,N4.00,-0.00168,0.0648,-4.05323,-5.2e-05,-0.000989,-0.000598,-0.00574,-0.00965,-4.05373,4.05375,37.9178,362.7809,35.264,2.2816,2.2213,-0.244,0.013,0.016,0.028
9DTact_soft_1mm_r1,89,2026-09-04T17:16:14.788185,0089.png,N4.10,-0.00408,0.06353,-4.24592,0.000166,-0.001104,-0.000469,-0.00584,-0.01503,-4.24637,4.2464,37.9195,362.7714,35.2043,2.3415,2.2812,-0.26,-0.039,0.015,0.028
9DTact_soft_1mm_r1,90,2026-09-04T17:16:15.592218,0090.png,N4.20,0.00086,0.0791,-4.27092,-0.000305,-0.000965,-0.000504,-0.00917,0.00052,-4.27164,4.27165,37.916,362.7878,35.188,2.3575,2.2971,-0.226,0.071,0.0185,0.028
9DTact_soft_1mm_r1,91,2026-09-04T17:16:16.411591,0091.png,N4.30,-0.00283,0.06738,-4.36491,-5.5e-05,-0.001145,-0.000495,-0.00586,-0.01298,-4.3654,4.36543,37.9175,362.7748,35.1585,2.3872,2.3268,-0.262,0.013,0.0154,0.028
9DTact_soft_1mm_r1,92,2026-09-04T17:16:17.233449,0092.png,N4.40,0.00066,0.07128,-4.42975,-0.000158,-0.001113,-0.000533,-0.00433,-0.0089,-4.43031,4.43032,37.9178,362.781,35.1285,2.4171,2.3567,-0.251,0.036,0.0161,0.028
9DTact_soft_1mm_r1,93,2026-09-04T17:16:18.070324,0093.png,N4.50,-0.00301,0.07254,-4.56087,3e-05,-0.001136,-0.000707,-0.00723,-0.01174,-4.56142,4.56144,37.9192,362.7731,35.0692,2.4765,2.4161,-0.249,-0.007,0.0159,0.028
9DTact_soft_1mm_r1,94,2026-09-04T17:16:18.911355,0094.png,N4.60,0.00771,0.09208,-4.61736,-0.000582,-0.000976,-0.000506,-0.00731,0.00964,-4.61827,4.61828,37.9171,362.7922,35.0606,2.4848,2.4245,-0.211,0.126,0.02,0.028
9DTact_soft_1mm_r1,95,2026-09-04T17:16:20.150842,0095.png,N4.70,-0.00318,0.06263,-4.82805,0.000304,-0.00126,-0.00084,-0.00058,-0.02469,-4.8284,4.82846,37.9208,362.7715,34.9709,2.5748,2.5145,-0.261,-0.063,0.013,0.028
