index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788883026.499979,1788883026.439980,normal_load,1,,2.0,-0.00765,-0.00562,-0.04413,0.00027,-2e-05,3e-05,-0.00653,-0.00499,-0.04333,0.00023,-4e-05,3e-05,-0.00351,-0.00939,-0.04402,3,37.9202,362.8167,35.8822,179.869,0.9617,-98.288,0.0088,23.5704,-0.0034
2,000002.png,False,1788883027.280019,1788883027.220019,normal_load,1,,2.0,-0.01549,-0.03232,-0.0416,0.00072,-0.0002,-0.00011,-0.0142,-0.0316,-0.04066,0.00068,-0.00023,-0.00011,0.00302,-0.0364,-0.041,3,37.9374,362.7563,35.8594,179.8704,0.9569,-98.2891,0.0008,23.5464,0.0206
3,000003.png,False,1788883027.476049,1788883027.416049,normal_load,1,,2.0,-0.01109,-0.02757,-0.09205,0.00073,-5e-05,3e-05,-0.00975,-0.02683,-0.09109,0.00069,-8e-05,4e-05,0.00481,-0.03089,-0.09153,3,37.9368,362.7627,35.8514,179.8695,0.9598,-98.2891,0.0094,23.5385,0.0285
4,000004.png,False,1788883027.672035,1788883027.612035,normal_load,1,,2.0,-0.00207,-0.02336,-0.35196,0.00089,-4e-05,-1e-05,-0.0007,-0.02259,-0.35097,0.00085,-7e-05,-0.0,0.01231,-0.0269,-0.3515,3,37.9423,362.7666,35.7849,179.8688,0.9616,-98.29,0.0008,23.4721,0.0949
5,000005.png,False,1788883027.868036,1788883027.808036,normal_load,1,,2.0,-0.00348,-0.01832,-0.33943,0.00071,9e-05,0.00019,-0.00206,-0.01753,-0.33841,0.00066,6e-05,0.00019,0.0085,-0.02304,-0.33905,3,37.9443,362.7682,35.7835,179.869,0.9612,-98.2904,0.0072,23.4707,0.0963
6,000006.png,False,1788883028.256129,1788883028.196129,normal_load,1,,2.0,0.00646,-0.00997,-0.82403,0.00084,6e-05,0.00024,0.00797,-0.00913,-0.82295,0.00079,3e-05,0.00024,0.01629,-0.01861,-0.82375,3,37.9482,362.7634,35.7113,179.8695,0.9596,-98.2909,0.0025,23.3984,0.1686
7,000007.png,False,1788883028.648055,1788883028.588055,normal_load,1,,2.0,0.01872,0.00896,-1.10269,0.00038,1e-05,0.0001,0.02031,0.00985,-1.10154,0.00032,-3e-05,0.00011,0.01939,-0.00055,-1.10272,3,37.9455,362.7786,35.6786,179.8679,0.9645,-98.2909,0.0022,23.366,0.201
8,000008.png,False,1788883028.844065,1788883028.784065,normal_load,1,,2.0,0.02676,0.02356,-1.2294,0.0002,0.00022,0.00017,0.02839,0.02447,-1.22822,0.00014,0.00018,0.00017,0.01993,0.01408,-1.22968,3,37.9445,362.7881,35.6702,179.8668,0.9685,-98.2909,0.0038,23.3577,0.2093
9,000009.png,False,1788883029.036122,1788883028.976122,normal_load,1,,2.0,0.03062,0.03187,-1.39393,-4e-05,0.00014,0.00028,0.03229,0.03281,-1.39273,-0.0001,0.0001,0.00028,0.02026,0.02057,-1.39434,3,37.9446,362.7906,35.6567,179.8663,0.9693,-98.2911,0.0001,23.3443,0.2228
10,000010.png,False,1788883029.232102,1788883029.172102,normal_load,1,,2.0,0.02801,0.02742,-1.45493,0.00011,0.00012,0.00017,0.02972,0.02838,-1.45369,5e-05,8e-05,0.00017,0.02065,0.01444,-1.45524,3,37.9455,362.788,35.6442,179.867,0.9672,-98.2916,0.0061,23.3317,0.2353
11,000011.png,False,1788883029.624018,1788883029.564018,normal_load,1,,2.0,0.03966,0.02367,-1.89388,0.00046,2e-05,0.0001,0.04146,0.02468,-1.89258,0.0004,-2e-05,0.0001,0.03566,0.00998,-1.89408,3,37.9505,362.7813,35.6105,179.8677,0.9651,-98.2918,0.0009,23.2979,0.2691
12,000012.png,False,1788883031.184170,1788883031.124170,normal_unload,1,,0.0,0.04916,0.02161,-2.11653,0.00048,8e-05,0.00014,0.0513,0.0228,-2.11499,0.0004,3e-05,0.00014,0.04646,0.00937,-2.11668,3,37.9561,362.7831,35.5865,179.8677,0.9651,-98.2926,0.0198,23.2739,0.2931
13,000013.png,False,1788883031.380188,1788883031.320188,normal_unload,1,,0.0,0.04452,-0.00136,-1.93756,0.00099,0.0,7e-05,0.04671,-0.00014,-1.93599,0.00091,-5e-05,7e-05,0.05268,-0.00997,-1.93733,3,37.9597,362.773,35.5945,179.869,0.9612,-98.2928,0.0047,23.2817,0.2853
