step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.10687801432581523,0.1,-0.0007001522817631667,6.735444068908691,nan,14485,67.90227316793016,14.934853553771973,14485,67.90227316793016,-14.934853553771973,0,0.0
2,0.16852617082018284,0.2,0.04260664494445336,6.989045143127441,nan,28527,95.29126992104258,17.272069931030273,25921,90.83452295118876,-17.279699325561523,0,0.0
3,0.33015844542049777,0.30000000000000004,0.311816026716582,7.876254081726074,3.5249677693771098,60074,138.28285541817917,20.029916763305664,42189,115.8843207177224,-18.260086059570312,7187,47.82983537503452
4,0.3238849187640511,0.4,0.32038478534057335,8.297639846801758,4.047582591194726,71704,151.07644448729434,20.893701553344727,46513,121.67804952441773,-18.431882858276367,16196,71.80074454093547
5,0.5416226864161224,0.5,1.0337896806850808,10.082342147827148,2.7852649521294452,112234,189.01108900260735,23.755632400512695,70018,149.28972372811418,-18.202619552612305,32710,102.03879839096398
6,0.5542547254470342,0.6,1.1556945967967749,11.022055625915527,2.9990608476588743,137433,209.156120130148,24.305978775024414,84365,163.87255275944017,-17.807819366455078,41538,114.9867646831682
7,0.7334106696888725,0.7,2.207646031885332,12.542411804199219,1.8411068401544044,184596,242.4020044264961,24.59583282470703,81264,160.83262912369358,-18.1804141998291,51910,128.5436353609177
8,0.7562334080239594,0.7999999999999999,2.515718178656255,13.347773551940918,1.642148541092148,204352,255.04364697327787,25.16989517211914,83759,163.28293773958174,-18.336851119995117,58835,136.8494141515532
9,0.9183680064345126,0.8999999999999999,4.251299205229105,14.691170692443848,0.9570729749705609,236347,274.28377033627123,25.946928024291992,118786,194.44988593523976,-16.92915916442871,68022,147.1464409287354
10,0.97354756261322,0.9999999999999999,5.122547813252882,15.753451347351074,0.9017118167476904,260854,288.15344358620206,26.60593032836914,129344,202.907550176321,-17.68739891052246,75564,155.08954909855132
11,1.1024184236638277,1.0999999999999999,7.521938639870854,16.574552536010742,0.5260787582252334,284461,300.9098677905517,26.90945816040039,140317,211.33927297038514,-18.375545501708984,82918,162.46113117477532
12,1.157812094244946,1.2,9.238234164102687,17.18753433227539,0.3480449386737481,302037,310.06670748936205,27.176986694335938,151490,219.59226912162106,-18.796178817749023,87294,166.69296087276098
13,1.2730606043942707,1.3,15.11364591143357,17.60466766357422,0.11906627020542115,320930,319.61725825268564,26.968976974487305,162166,227.19824163685905,-19.12764549255371,90185,169.43074421569764
