sensor_id,index,at,image,label,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_base,Fy_base,Fz_base,Fmag,tcp_x,tcp_y,tcp_z,descent_mm,depth_corrected_mm,contact_x_sensor_mm,contact_y_sensor_mm,lateral_fraction,probe_tilt_deg
9DTact_hard_3mm_r1,12,2026-09-07T18:59:22.493055,0012.png,N1.20,0.02876,0.02159,-1.31032,-0.00164,-5.4e-05,-0.000172,0.02321,0.01208,-1.31055,1.31081,37.8981,362.8354,39.5923,0.4927,0.6008,-0.042,1.252,0.0274,2.055
9DTact_hard_3mm_r1,13,2026-09-07T18:59:23.514528,0013.png,N1.30,0.02557,0.00795,-1.38073,-0.00127,-0.000248,-0.000176,0.02775,-0.00246,-1.38071,1.38099,37.9009,362.8203,39.5681,0.5171,0.6252,-0.18,0.92,0.0194,2.055
9DTact_hard_3mm_r1,14,2026-09-07T18:59:24.551283,0014.png,N1.40,0.03206,0.02078,-1.46017,-0.001397,-0.000137,-0.000298,0.02751,0.01063,-1.46038,1.46067,37.8991,362.8304,39.5365,0.5486,0.6566,-0.094,0.957,0.0262,2.055
9DTact_hard_3mm_r1,15,2026-09-07T18:59:25.976789,0015.png,N1.50,0.03035,0.02607,-1.61347,-0.00138,-0.00016,-0.000321,0.02445,0.0119,-1.61374,1.61397,37.8983,362.8314,39.4979,0.5871,0.6952,-0.099,0.855,0.0248,2.055
9DTact_hard_3mm_r1,16,2026-09-07T18:59:27.012422,0016.png,N1.60,0.03053,0.0215,-1.74286,-0.001204,-0.000169,0.000107,0.02779,0.00595,-1.74302,1.74326,37.8981,362.8251,39.4709,0.6142,0.7223,-0.097,0.691,0.0214,2.055
9DTact_hard_3mm_r1,17,2026-09-07T18:59:28.044081,0017.png,N1.70,0.03247,0.02382,-1.85326,-0.001182,-0.000243,0.000288,0.02907,0.00717,-1.85346,1.8537,37.8996,362.8247,39.44,0.6451,0.7532,-0.131,0.638,0.0217,2.055
9DTact_hard_3mm_r1,18,2026-09-07T18:59:29.090729,0018.png,N1.80,0.03552,0.02497,-1.94771,-0.001126,-0.000239,-8e-06,0.03179,0.00817,-1.94792,1.94819,37.8993,362.8261,39.4107,0.6744,0.7825,-0.123,0.578,0.0223,2.055
9DTact_hard_3mm_r1,19,2026-09-07T18:59:30.098189,0019.png,N1.90,0.03076,0.01669,-2.09235,-0.000809,-0.000455,0.00034,0.03281,-0.00369,-2.09238,2.09264,37.8988,362.8186,39.3799,0.7053,0.8134,-0.217,0.387,0.0167,2.055
9DTact_hard_3mm_r1,20,2026-09-07T18:59:43.733720,0020.png,N0.10,0.01218,-0.00487,-0.22502,-0.001364,0.000198,-0.000287,0.01455,-0.00174,-0.22493,0.2254,37.8953,362.8359,40.0176,0.0675,0.1755,0.881,6.064,0.0582,2.055
9DTact_hard_3mm_r1,21,2026-09-07T18:59:44.770578,0021.png,N0.20,0.0152,-0.00557,-0.29533,-0.001394,0.000114,-0.000101,0.018,-0.00196,-0.29522,0.29578,37.8936,362.835,39.9804,0.1047,0.2127,0.385,4.721,0.0547,2.055
9DTact_hard_3mm_r1,22,2026-09-07T18:59:45.809737,0022.png,N0.30,0.01326,-0.00592,-0.41341,-0.001288,-3.4e-05,-3.7e-05,0.01731,-0.00512,-0.41328,0.41367,37.8963,362.8347,39.9244,0.1607,0.2687,-0.082,3.115,0.0351,2.055
9DTact_hard_3mm_r1,23,2026-09-07T18:59:47.252069,0023.png,N0.40,0.01923,-0.00413,-0.51851,-0.001285,8.5e-05,-0.00025,0.02231,-0.00227,-0.51839,0.51888,37.8957,362.8379,39.863,0.222,0.3301,0.165,2.479,0.0379,2.055
9DTact_hard_3mm_r1,24,2026-09-07T18:59:48.294603,0024.png,N0.50,0.01691,-0.01231,-0.61941,-0.001003,5.1e-05,-0.000314,0.02509,-0.01213,-0.61914,0.61976,37.9001,362.8244,39.818,0.2672,0.3753,0.082,1.62,0.0337,2.055
9DTact_hard_3mm_r1,25,2026-09-07T18:59:49.314589,0025.png,N0.60,0.01913,-0.0074,-0.72742,-0.000996,9.4e-05,-0.000176,0.02531,-0.0085,-0.72722,0.72771,37.899,362.835,39.784,0.3011,0.4091,0.13,1.369,0.0282,2.055
9DTact_hard_3mm_r1,26,2026-09-07T18:59:50.338515,0026.png,N0.70,0.02412,-0.00799,-0.84698,-0.000897,-3.4e-05,-9e-06,0.03076,-0.00844,-0.84676,0.84736,37.9009,362.8272,39.742,0.3431,0.4512,-0.04,1.059,0.03,2.055
9DTact_hard_3mm_r1,27,2026-09-07T18:59:51.376619,0027.png,N0.80,0.02473,0.0018,-0.95194,-0.000962,-4e-06,7.8e-05,0.02712,-0.00134,-0.95187,0.95226,37.8995,362.8349,39.7101,0.3749,0.483,-0.004,1.011,0.026,2.055
9DTact_hard_3mm_r1,28,2026-09-07T18:59:52.415501,0028.png,N0.90,0.02566,-0.00726,-1.04254,-0.000788,-0.000227,-0.000278,0.03308,-0.01016,-1.04231,1.04288,37.9005,362.8221,39.6633,0.4219,0.53,-0.218,0.756,0.0256,2.055
9DTact_hard_3mm_r1,29,2026-09-07T18:59:53.451616,0029.png,N1.00,0.02888,0.00474,-1.15042,-0.000848,-0.000104,-0.000268,0.03062,0.0001,-1.15039,1.15079,37.8985,362.8329,39.6292,0.4558,0.5639,-0.09,0.737,0.0254,2.055
9DTact_hard_3mm_r1,30,2026-09-07T18:59:54.470402,0030.png,N1.10,0.02867,-0.00297,-1.31725,-0.000706,-0.000313,8.2e-05,0.03545,-0.00935,-1.31706,1.31757,37.9016,362.8206,39.5835,0.5017,0.6098,-0.238,0.536,0.0219,2.055
9DTact_hard_3mm_r1,31,2026-09-07T18:59:55.517471,0031.png,N1.20,0.03106,0.01228,-1.38004,-0.000882,-7.7e-05,-2.3e-05,0.03034,0.00405,-1.38011,1.38045,37.8978,362.8342,39.5656,0.5194,0.6275,-0.056,0.639,0.0242,2.055
9DTact_hard_3mm_r1,32,2026-09-07T18:59:56.549849,0032.png,N1.30,0.02751,0.00627,-1.53813,-0.000539,-0.000377,-0.000151,0.03136,-0.00546,-1.53806,1.53839,37.8999,362.8224,39.5129,0.5723,0.6804,-0.245,0.35,0.0183,2.055
9DTact_hard_3mm_r1,33,2026-09-07T18:59:57.557098,0033.png,N1.40,0.02534,0.01717,-1.58719,-0.000853,-0.000259,-0.000105,0.02438,0.00211,-1.5873,1.58748,37.8996,362.8315,39.498,0.5871,0.6951,-0.163,0.537,0.0193,2.055
9DTact_hard_3mm_r1,34,2026-09-07T18:59:58.613871,0034.png,N1.50,0.019,0.01398,-1.7348,-0.000559,-0.000427,-0.000144,0.0215,-0.00619,-1.73482,1.73496,37.9006,362.8232,39.4562,0.629,0.7371,-0.246,0.322,0.0136,2.055
9DTact_hard_3mm_r1,35,2026-09-07T18:59:59.630035,0035.png,N1.60,0.02337,0.02642,-1.80858,-0.00079,-0.000187,-0.000197,0.01958,0.00559,-1.8088,1.80892,37.8971,362.8318,39.4319,0.6531,0.7612,-0.103,0.437,0.0195,2.055
9DTact_hard_3mm_r1,36,2026-09-07T19:00:00.661327,0036.png,N1.70,0.0186,0.02264,-1.90477,-0.000683,-0.000373,-0.00012,0.01801,-0.00161,-1.90491,1.905,37.8993,362.8243,39.4073,0.6779,0.7859,-0.196,0.359,0.0154,2.055
9DTact_hard_3mm_r1,37,2026-09-07T19:00:01.699968,0037.png,N1.80,0.02166,0.02349,-2.01825,-0.000699,-0.000463,-1.3e-05,0.02102,-0.00117,-2.01839,2.0185,37.8973,362.828,39.3735,0.7116,0.8196,-0.229,0.346,0.0158,2.055
9DTact_hard_3mm_r1,38,2026-09-07T19:00:14.496772,0038.png,N0.10,0.00619,0.01219,-0.2085,-0.001118,0.000262,-0.00016,0.00072,0.01031,-0.20869,0.20895,37.8953,362.8364,40.0085,0.0765,0.1846,1.258,5.36,0.0654,2.055
9DTact_hard_3mm_r1,39,2026-09-07T19:00:15.531326,0039.png,N0.20,0.00677,0.01484,-0.32008,-0.000874,0.000272,-3.4e-05,0.00067,0.01111,-0.3203,0.3205,37.8979,362.8321,39.959,0.1261,0.2342,0.849,2.731,0.0509,2.055
9DTact_hard_3mm_r1,40,2026-09-07T19:00:16.551205,0040.png,N0.30,0.01056,0.01085,-0.37715,-0.000933,0.00024,-0.000128,0.00634,0.00863,-0.3773,0.37746,37.8971,362.8337,39.9195,0.1656,0.2736,0.635,2.474,0.0401,2.055
9DTact_hard_3mm_r1,41,2026-09-07T19:00:17.595274,0041.png,N0.40,0.01128,0.01011,-0.46722,-0.000798,0.000122,-0.000185,0.00796,0.00691,-0.46734,0.46746,37.8982,362.8275,39.8747,0.2104,0.3185,0.262,1.709,0.0324,2.055
9DTact_hard_3mm_r1,42,2026-09-07T19:00:19.036417,0042.png,N0.50,0.01808,0.02637,-0.65473,-0.001078,0.00016,-5e-05,0.00703,0.02138,-0.65512,0.65551,37.8973,362.8355,39.8071,0.278,0.386,0.244,1.647,0.0488,2.055
9DTact_hard_3mm_r1,43,2026-09-07T19:00:20.069414,0043.png,N0.60,0.01707,0.01353,-0.69652,-0.000933,0.000102,3.4e-05,0.01286,0.00909,-0.69668,0.69686,37.8977,362.8334,39.7918,0.2933,0.4013,0.146,1.339,0.0313,2.055
9DTact_hard_3mm_r1,44,2026-09-07T19:00:21.116663,0044.png,N0.70,0.0183,0.01566,-0.78544,-0.000927,9e-06,0.000108,0.01347,0.01013,-0.78563,0.78581,37.8993,362.8277,39.7533,0.3318,0.4399,0.012,1.18,0.0307,2.055
9DTact_hard_3mm_r1,45,2026-09-07T19:00:22.539414,0045.png,N0.80,0.02253,0.02348,-0.97401,-0.001048,-6e-05,3.4e-05,0.01454,0.01599,-0.97431,0.97455,37.8979,362.832,39.6899,0.3952,0.5033,-0.062,1.076,0.0334,2.055
9DTact_hard_3mm_r1,46,2026-09-07T19:00:23.579677,0046.png,N0.90,0.01949,0.02369,-1.06006,-0.000804,-3.3e-05,5.1e-05,0.0124,0.01327,-1.06035,1.0605,37.8975,362.8313,39.6558,0.4293,0.5373,-0.031,0.758,0.0289,2.055
9DTact_hard_3mm_r1,47,2026-09-07T19:00:24.610352,0047.png,N1.00,0.02323,0.02642,-1.16503,-0.000847,-8.6e-05,1.5e-05,0.015,0.01583,-1.16536,1.16557,37.898,362.8289,39.6275,0.4576,0.5657,-0.074,0.727,0.0302,2.055
9DTact_hard_3mm_r1,48,2026-09-07T19:00:25.652154,0048.png,N1.10,0.02591,0.02706,-1.22961,-0.000961,-0.000158,5.6e-05,0.01745,0.01669,-1.22994,1.23018,37.8975,362.8313,39.6042,0.4808,0.5889,-0.129,0.782,0.0305,2.055
9DTact_hard_3mm_r1,49,2026-09-07T19:00:26.681886,0049.png,N1.20,0.02757,0.02584,-1.35166,-0.000771,-0.00014,-3.3e-05,0.02034,0.0145,-1.35196,1.35219,37.898,362.8287,39.5618,0.5233,0.6313,-0.104,0.57,0.0279,2.055
9DTact_hard_3mm_r1,50,2026-09-07T19:00:27.713143,0050.png,N1.30,0.03017,0.02934,-1.48108,-0.000771,-0.000233,0.00013,0.02174,0.01676,-1.48142,1.48168,37.8977,362.8336,39.5301,0.5549,0.663,-0.157,0.521,0.0284,2.055
9DTact_hard_3mm_r1,51,2026-09-07T19:00:28.757912,0051.png,N1.40,0.02563,0.01663,-1.56669,-0.000375,-0.000493,0.000197,0.02476,0.00211,-1.56679,1.56699,37.8982,362.8205,39.5048,0.5804,0.6884,-0.315,0.239,0.0195,2.055
9DTact_hard_3mm_r1,52,2026-09-07T19:00:29.777713,0052.png,N1.50,0.02838,0.02531,-1.65382,-0.000495,-0.000326,1.8e-05,0.02341,0.00961,-1.65407,1.65426,37.8993,362.8243,39.4728,0.6124,0.7205,-0.197,0.299,0.023,2.055
9DTact_hard_3mm_r1,53,2026-09-07T19:00:30.812025,0053.png,N1.60,0.03294,0.03296,-1.77058,-0.000604,-0.000246,-2.3e-05,0.02434,0.01665,-1.77094,1.77119,37.8971,362.8339,39.4394,0.6456,0.7537,-0.139,0.341,0.0263,2.055
9DTact_hard_3mm_r1,54,2026-09-07T19:00:31.833134,0054.png,N1.70,0.03011,0.01618,-1.91558,-0.000186,-0.000567,0.000102,0.03128,-0.00162,-1.91563,1.91589,37.9001,362.8174,39.4048,0.6805,0.7885,-0.296,0.097,0.0178,2.055
9DTact_hard_3mm_r1,55,2026-09-07T19:00:32.877508,0055.png,N1.80,0.03798,0.03088,-1.99065,-0.000463,-0.000463,0.000106,0.03127,0.01384,-1.99096,1.99125,37.9004,362.8258,39.381,0.7041,0.8122,-0.233,0.233,0.0246,2.055
9DTact_hard_3mm_r1,56,2026-09-07T19:00:33.897458,0056.png,N1.90,0.0428,0.03768,-2.09461,-0.000515,-0.000415,0.000378,0.03277,0.02047,-2.09503,2.09538,37.901,362.8299,39.3613,0.7237,0.8318,-0.198,0.246,0.0272,2.055
9DTact_hard_3mm_r1,57,2026-09-07T19:00:46.692140,0057.png,N0.10,0.00783,0.00446,-0.20343,-0.000649,0.000178,0.000162,0.00597,0.00452,-0.20349,0.20363,37.8968,362.8383,40.0336,0.0514,0.1594,0.877,3.188,0.0443,2.055
9DTact_hard_3mm_r1,58,2026-09-07T19:00:47.716984,0058.png,N0.20,0.01161,0.00993,-0.26378,-0.000743,0.000143,0.000387,0.00693,0.01018,-0.26393,0.26422,37.8997,362.8301,40.0046,0.0805,0.1886,0.541,2.818,0.0578,2.055
9DTact_hard_3mm_r1,59,2026-09-07T19:00:48.779017,0059.png,N0.30,0.01282,0.01,-0.28506,-0.000774,4.1e-05,-0.000212,0.00809,0.0105,-0.28521,0.28552,37.898,362.8362,39.9545,0.1306,0.2386,0.145,2.714,0.0569,2.055
9DTact_hard_3mm_r1,60,2026-09-07T19:00:50.631567,0060.png,N0.40,0.01492,0.01599,-0.50446,-0.000682,5.4e-05,-7.2e-05,0.00843,0.01322,-0.50469,0.50493,37.898,362.8317,39.8574,0.2277,0.3358,0.108,1.351,0.0433,2.055
9DTact_hard_3mm_r1,61,2026-09-07T19:00:51.651579,0061.png,N0.50,0.01671,0.01762,-0.59706,-0.000747,-2e-05,-0.000168,0.00981,0.01404,-0.59731,0.59755,37.8982,362.8336,39.8118,0.2732,0.3813,-0.033,1.251,0.0406,2.055
9DTact_hard_3mm_r1,62,2026-09-07T19:00:52.691756,0062.png,N0.60,0.01545,0.02111,-0.74286,-0.00055,8.5e-05,0.00016,0.00799,0.0141,-0.74314,0.74332,37.8977,362.8337,39.7736,0.3114,0.4195,0.114,0.741,0.0352,2.055
9DTact_hard_3mm_r1,63,2026-09-07T19:00:53.719350,0063.png,N0.70,0.01429,0.02,-0.85678,-0.000417,-4.2e-05,0.000209,0.00832,0.01074,-0.85703,0.85713,37.8989,362.8269,39.7291,0.356,0.4641,-0.049,0.486,0.0287,2.055
9DTact_hard_3mm_r1,64,2026-09-07T19:00:54.753907,0064.png,N0.80,0.01968,0.02717,-0.91316,-0.000647,1.2e-05,0.000226,0.0098,0.01874,-0.91353,0.91378,37.8975,362.8348,39.7119,0.3731,0.4811,0.013,0.708,0.0367,2.055
9DTact_hard_3mm_r1,65,2026-09-07T19:00:56.203238,0065.png,N0.90,0.02139,0.02964,-1.00335,-0.0006,-1.6e-05,-6.4e-05,0.01068,0.02029,-1.00375,1.00401,37.8979,362.8326,39.6659,0.4192,0.5272,-0.016,0.598,0.0364,2.055
9DTact_hard_3mm_r1,66,2026-09-07T19:00:57.233567,0066.png,N1.00,0.02164,0.02352,-1.13197,-0.000459,-0.000189,7.8e-05,0.01484,0.01305,-1.13224,1.13242,37.8985,362.8294,39.6299,0.4552,0.5632,-0.167,0.405,0.0282,2.055
9DTact_hard_3mm_r1,67,2026-09-07T19:00:58.254035,0067.png,N1.10,0.02021,0.02291,-1.24549,-0.000428,-0.000187,-5.2e-05,0.0147,0.00999,-1.24574,1.24587,37.8989,362.8272,39.5889,0.4963,0.6043,-0.15,0.344,0.0245,2.055
9DTact_hard_3mm_r1,68,2026-09-07T19:00:59.295650,0068.png,N1.20,0.02367,0.034,-1.31513,-0.000543,-0.000154,-0.000237,0.01263,0.0202,-1.31556,1.31578,37.8992,362.8326,39.5616,0.5234,0.6315,-0.117,0.413,0.0315,2.055
9DTact_hard_3mm_r1,69,2026-09-07T19:01:00.317221,0069.png,N1.30,0.01982,0.01923,-1.43912,-1e-06,-0.000303,-0.000277,0.01754,0.0035,-1.43928,1.43939,37.9001,362.8176,39.5244,0.5609,0.669,-0.211,0.001,0.0192,2.055
9DTact_hard_3mm_r1,70,2026-09-07T19:01:01.337746,0070.png,N1.40,0.02532,0.03227,-1.53459,-0.000323,-0.000265,-8.5e-05,0.01645,0.01602,-1.53497,1.53514,37.8995,362.8281,39.5005,0.5846,0.6926,-0.173,0.21,0.0267,2.055
9DTact_hard_3mm_r1,71,2026-09-07T19:01:02.395342,0071.png,N1.50,0.02795,0.0355,-1.64805,-0.000349,-0.000232,-5.6e-05,0.0179,0.01831,-1.64847,1.64866,37.8979,362.8282,39.4695,0.6156,0.7236,-0.141,0.212,0.0274,2.055
9DTact_hard_3mm_r1,72,2026-09-07T19:01:03.422101,0072.png,N1.60,0.02631,0.03121,-1.70583,-0.000208,-0.000352,3.1e-05,0.01902,0.01285,-1.70617,1.70632,37.8995,362.828,39.4526,0.6325,0.7405,-0.206,0.122,0.0239,2.055
9DTact_hard_3mm_r1,73,2026-09-07T19:01:04.454196,0073.png,N1.70,0.02768,0.02523,-1.85597,5e-05,-0.000517,-7.7e-05,0.02424,0.00595,-1.85618,1.85635,37.9001,362.8205,39.4122,0.6731,0.7811,-0.279,-0.027,0.0202,2.055
9DTact_hard_3mm_r1,74,2026-09-07T19:01:05.480905,0074.png,N1.80,0.03202,0.03433,-1.92877,-0.000121,-0.000322,-9e-06,0.02396,0.01484,-1.92913,1.92934,37.8987,362.8283,39.3917,0.6934,0.8015,-0.167,0.063,0.0243,2.055
9DTact_hard_3mm_r1,75,2026-09-07T19:01:06.499093,0075.png,N1.90,0.02571,0.01633,-2.08672,0.00049,-0.000575,3.1e-05,0.02858,-0.00644,-2.08673,2.08694,37.9021,362.8168,39.3503,0.735,0.843,-0.275,-0.235,0.0146,2.055
9DTact_hard_3mm_r1,76,2026-09-07T19:01:19.317452,0076.png,N0.10,0.01697,0.00891,-0.23006,-0.00055,0.000124,3e-06,0.01184,0.01251,-0.23021,0.23086,37.8982,362.8353,39.9916,0.0935,0.2015,0.539,2.392,0.083,2.055
9DTact_hard_3mm_r1,77,2026-09-07T19:01:20.340696,0077.png,N0.20,0.01488,0.01263,-0.33337,-0.000569,0.000156,0.000151,0.00889,0.01303,-0.33357,0.33394,37.8974,362.8327,39.9428,0.1423,0.2504,0.468,1.706,0.0584,2.055
9DTact_hard_3mm_r1,78,2026-09-07T19:01:21.362542,0078.png,N0.30,0.01915,0.01502,-0.3964,-0.000561,7.5e-05,4.7e-05,0.01183,0.01623,-0.39663,0.39714,37.8966,362.8369,39.9068,0.1782,0.2863,0.188,1.415,0.0613,2.055
9DTact_hard_3mm_r1,79,2026-09-07T19:01:22.413205,0079.png,N0.40,0.01751,0.0079,-0.50343,-0.000334,-5.4e-05,7.8e-05,0.01471,0.00753,-0.50352,0.50379,37.9003,362.824,39.8598,0.2254,0.3335,-0.107,0.663,0.0381,2.055
9DTact_hard_3mm_r1,80,2026-09-07T19:01:23.855040,0080.png,N0.50,0.02163,0.02062,-0.64618,-0.000529,4.4e-05,0.000194,0.01291,0.01832,-0.64648,0.64687,37.8972,362.8335,39.8065,0.2786,0.3866,0.068,0.819,0.0462,2.055
9DTact_hard_3mm_r1,81,2026-09-07T19:01:24.893188,0081.png,N0.60,0.02298,0.02013,-0.71831,-0.000494,8e-06,9e-06,0.01482,0.01741,-0.71859,0.71896,37.8971,362.8314,39.7669,0.3182,0.4263,0.011,0.688,0.0425,2.055
9DTact_hard_3mm_r1,82,2026-09-07T19:01:25.902095,0082.png,N0.70,0.02269,0.02193,-0.83687,-0.000436,1.3e-05,0.000189,0.0145,0.01692,-0.83717,0.83746,37.8965,362.8348,39.7397,0.3453,0.4534,0.016,0.521,0.0377,2.055
9DTact_hard_3mm_r1,83,2026-09-07T19:01:26.941453,0083.png,N0.80,0.02035,0.01213,-0.88566,-0.000283,-0.000241,3.9e-05,0.01771,0.00649,-0.88578,0.88598,37.8982,362.8284,39.7094,0.3757,0.4838,-0.272,0.32,0.0267,2.055
9DTact_hard_3mm_r1,84,2026-09-07T19:01:27.977051,0084.png,N0.90,0.02277,0.02251,-1.06602,-0.000269,-3.3e-05,0.000308,0.01587,0.01379,-1.06629,1.0665,37.8983,362.8275,39.6593,0.4258,0.5339,-0.031,0.252,0.03,2.055
9DTact_hard_3mm_r1,85,2026-09-07T19:01:29.019707,0085.png,N1.00,0.02283,0.02898,-1.11136,-0.000504,-7e-05,7.6e-05,0.013,0.0187,-1.11174,1.11197,37.8969,362.8354,39.6353,0.4497,0.5577,-0.063,0.453,0.0332,2.055
9DTact_hard_3mm_r1,86,2026-09-07T19:01:30.038397,0086.png,N1.10,0.01822,0.01861,-1.17081,-0.000149,-0.000204,-5.2e-05,0.0146,0.00646,-1.17099,1.1711,37.8986,362.8232,39.6093,0.4759,0.584,-0.175,0.128,0.0222,2.055
9DTact_hard_3mm_r1,87,2026-09-07T19:01:31.071325,0087.png,N1.20,0.02375,0.02304,-1.29833,-0.000221,-0.000242,3.6e-05,0.01806,0.01102,-1.29858,1.29875,37.8987,362.8253,39.5703,0.5148,0.6229,-0.186,0.17,0.0255,2.055
9DTact_hard_3mm_r1,88,2026-09-07T19:01:32.101249,0088.png,N1.30,0.02803,0.03188,-1.38404,-0.00035,-0.000273,-0.000164,0.01794,0.01945,-1.38444,1.38469,37.8974,362.8325,39.542,0.5431,0.6511,-0.197,0.253,0.0307,2.055
9DTact_hard_3mm_r1,89,2026-09-07T19:01:33.153964,0089.png,N1.40,0.02351,0.01756,-1.55055,0.000211,-0.000385,-0.000113,0.02234,0.00212,-1.55066,1.55082,37.9015,362.8174,39.4933,0.592,0.7001,-0.248,-0.136,0.0189,2.055
9DTact_hard_3mm_r1,90,2026-09-07T19:01:34.173675,0090.png,N1.50,0.02869,0.03655,-1.62261,-0.000252,-0.000203,-0.000137,0.01784,0.02,-1.62305,1.62327,37.8985,362.8311,39.4705,0.6146,0.7226,-0.125,0.156,0.0286,2.055
9DTact_hard_3mm_r1,91,2026-09-07T19:01:35.213187,0091.png,N1.60,0.02876,0.02952,-1.77012,-2.1e-05,-0.000328,-0.000117,0.02244,0.01159,-1.77042,1.7706,37.8993,362.822,39.431,0.6542,0.7622,-0.185,0.012,0.0233,2.055
9DTact_hard_3mm_r1,92,2026-09-07T19:01:36.230799,0092.png,N1.70,0.02914,0.03893,-1.84883,-0.000267,-0.000302,-4.9e-05,0.01861,0.01866,-1.84928,1.84946,37.8972,362.8335,39.4112,0.6738,0.7819,-0.163,0.144,0.0263,2.055
9DTact_hard_3mm_r1,93,2026-09-07T19:01:37.273188,0093.png,N1.80,0.02608,0.02726,-1.95931,0.000178,-0.000421,6.7e-05,0.02255,0.00526,-1.95953,1.95967,37.9005,362.8199,39.3843,0.7009,0.8089,-0.215,-0.091,0.0193,2.055
9DTact_hard_3mm_r1,94,2026-09-07T19:01:38.311092,0094.png,N1.90,0.03044,0.03031,-2.07097,8.3e-05,-0.000517,0.000244,0.02558,0.00829,-2.07125,2.07142,37.9,362.8258,39.3556,0.7295,0.8375,-0.25,-0.04,0.0207,2.055
9DTact_hard_3mm_r1,95,2026-09-07T19:01:51.090997,0095.png,N0.10,0.01326,0.018,-0.20791,-0.000501,0.000391,-4.8e-05,0.00393,0.01889,-0.20822,0.20911,37.8991,362.8362,39.9998,0.0852,0.1933,1.881,2.408,0.1069,2.055
9DTact_hard_3mm_r1,96,2026-09-07T19:01:52.119323,0096.png,N0.20,0.01621,0.01228,-0.31672,-0.000402,0.000167,0.000126,0.0101,0.01366,-0.31692,0.31738,37.9002,362.8302,39.9448,0.1403,0.2484,0.526,1.271,0.0641,2.055
9DTact_hard_3mm_r1,97,2026-09-07T19:01:53.173801,0097.png,N0.30,0.01677,0.01762,-0.37243,-0.000653,0.000223,7e-06,0.0083,0.01768,-0.37272,0.37323,37.8983,362.8403,39.9145,0.1705,0.2786,0.598,1.753,0.0652,2.055
