principle,probe,measure,group_by,group,n_units,depth_mm,median,q1,q3
9DTact,ball8,diameter_px,thickness_mm,1,5,1.1913267640146574,436.40751320154016,431.4816125978931,455.25149050561805
9DTact,ball8,diameter_px,thickness_mm,1,5,1.241286690371696,453.8514119491214,447.3297581056311,472.81240356890976
9DTact,ball8,diameter_px,thickness_mm,1,5,1.2912466167287346,460.7771689475554,458.25200300972205,490.3733166322015
9DTact,ball8,diameter_px,thickness_mm,1,5,1.3412065430857734,467.7029259459894,450.99924996597343,484.922082988338
9DTact,ball8,diameter_px,thickness_mm,1,5,1.3911664694428119,477.09316477637964,461.4872758878432,496.24507661230064
9DTact,ball8,diameter_px,thickness_mm,1,5,1.4411263957998506,492.82693819983643,475.29226200713015,511.82425775005777
9DTact,ball8,diameter_px,thickness_mm,1,5,1.4910863221568893,498.99002622696446,482.4633277315829,527.4034388878149
9DTact,ball8,diameter_px,thickness_mm,1,5,1.5410462485139278,506.93253422118494,497.8208544219749,511.52259071096717
9DTact,ball8,diameter_px,thickness_mm,1,5,1.5910061748709665,514.4068326176068,505.38020492532695,518.4180437786845
9DTact,ball8,diameter_px,thickness_mm,1,5,1.640966101228005,525.2974773845248,514.2413866847498,529.6302416131787
9DTact,ball8,diameter_px,thickness_mm,1,5,1.6909260275850437,534.1783379408548,531.4329744243445,537.8600228449907
9DTact,ball8,diameter_px,thickness_mm,2,5,0.541847721373155,197.16991851508917,81.51087360298564,304.460949168384
9DTact,ball8,diameter_px,thickness_mm,2,5,0.5918076477301937,182.93065877752662,95.86683306085027,314.84793585607457
9DTact,ball8,diameter_px,thickness_mm,2,5,0.6417675740872323,211.11906287370596,166.78788233549972,323.85329348730926
9DTact,ball8,diameter_px,thickness_mm,2,5,0.6917275004442709,249.1496636939018,201.51711887512815,332.85865111854395
9DTact,ball8,diameter_px,thickness_mm,2,5,0.7416874268013095,280.4850808613478,262.1236756241714,366.7474207594538
9DTact,ball8,diameter_px,thickness_mm,2,5,0.7916473531583482,299.5004908834621,280.50911020089853,375.9749147350132
9DTact,ball8,diameter_px,thickness_mm,2,5,0.8416072795153868,318.51590090557636,298.8945447776255,385.2024087105726
9DTact,ball8,diameter_px,thickness_mm,2,5,0.8915672058724254,337.5313109276906,317.2799793543526,399.615501014404
9DTact,ball8,diameter_px,thickness_mm,2,5,0.941527132229464,359.69245168894884,325.15256230451826,415.06300557735176
9DTact,ball8,diameter_px,thickness_mm,2,5,0.9914870585865027,370.9907549663678,349.11117145172597,421.9910972786655
9DTact,ball8,diameter_px,thickness_mm,2,5,1.0414469849435415,382.28905824378677,373.0697805989338,428.91918897997937
9DTact,ball8,diameter_px,thickness_mm,2,5,1.09140691130058,397.4642041099059,379.3870965756252,435.8472806812931
9DTact,ball8,diameter_px,thickness_mm,2,5,1.1413668376576187,425.4146431202329,385.83046145962743,458.86193058550435
9DTact,ball8,diameter_px,thickness_mm,2,5,1.1913267640146574,434.58594169689854,403.75014928644674,466.07303966676506
9DTact,ball8,diameter_px,thickness_mm,2,5,1.241286690371696,443.7572402735642,423.62195704965484,473.28414874802576
9DTact,ball8,diameter_px,thickness_mm,2,5,1.2912466167287346,455.71744529391935,423.1135369816853,487.44301109203974
9DTact,ball8,diameter_px,thickness_mm,2,5,1.3412065430857734,484.8441981436797,432.6241302383204,493.55494260584095
9DTact,ball8,diameter_px,thickness_mm,2,5,1.3911664694428119,493.21679414105677,449.18686246785364,498.80965067350735
9DTact,ball8,diameter_px,thickness_mm,2,5,1.4411263957998506,501.5893901384339,465.74959469738695,504.0643587411738
9DTact,ball8,diameter_px,thickness_mm,2,5,1.4910863221568893,492.0513963042081,463.99793571879195,526.6979911776776
9DTact,ball8,diameter_px,thickness_mm,2,5,1.5410462485139278,501.377170066246,472.00061657846675,536.2400643868502
9DTact,ball8,diameter_px,thickness_mm,2,5,1.5910061748709665,534.4641299198671,511.9794839063902,549.6059390179481
9DTact,ball8,diameter_px,thickness_mm,2,5,1.640966101228005,540.4739414725706,522.5817977465342,555.1860676293588
9DTact,ball8,diameter_px,thickness_mm,2,5,1.6909260275850437,552.6516378631212,526.421936215433,563.8501386596932
9DTact,ball8,diameter_px,thickness_mm,3,6,0.7416874268013095,157.35008905759238,151.0845417148886,162.71239377471923
9DTact,ball8,diameter_px,thickness_mm,3,6,0.7916473531583482,175.97667978020314,173.98656082778845,180.19356509593848
9DTact,ball8,diameter_px,thickness_mm,3,6,0.8416072795153868,197.6747364171577,190.6230325979845,238.9294732721635
9DTact,ball8,diameter_px,thickness_mm,3,6,0.8915672058724254,215.1559077383769,207.2595043681805,256.1573175668648
9DTact,ball8,diameter_px,thickness_mm,3,6,0.941527132229464,272.0752937938962,254.12738982074376,275.18392934123244
9DTact,ball8,diameter_px,thickness_mm,3,6,0.9914870585865027,287.87546189821245,270.26771999297904,291.06481939806866
9DTact,ball8,diameter_px,thickness_mm,3,6,1.0414469849435415,303.7150601168745,286.4080501652144,321.39739736293916
9DTact,ball8,diameter_px,thickness_mm,3,6,1.09140691130058,339.2018555924133,328.4373620029735,342.4864723836617
9DTact,ball8,diameter_px,thickness_mm,3,6,1.1413668376576187,349.8727721126455,343.06669045531663,361.99589519430657
9DTact,ball8,diameter_px,thickness_mm,3,6,1.1913267640146574,359.83887625327395,357.1183089310548,361.5521143492735
9DTact,ball8,diameter_px,thickness_mm,3,6,1.241286690371696,372.9328475500032,368.2876591662042,382.51093559240246
9DTact,ball8,diameter_px,thickness_mm,3,6,1.2912466167287346,390.2133595586109,360.68153101080736,390.6366219825686
9DTact,ball8,diameter_px,thickness_mm,3,6,1.3412065430857734,397.9157835248193,376.36700750906607,402.7370851808863
9DTact,ball8,diameter_px,thickness_mm,3,6,1.3911664694428119,410.0840411812953,392.05248400732467,412.4719664254101
9DTact,ball8,diameter_px,thickness_mm,3,6,1.4411263957998506,417.4309971817043,407.7379605055834,432.9966630867048
9DTact,ball8,diameter_px,thickness_mm,3,6,1.4910863221568893,440.9885510917636,426.51779359268556,441.6548469325835
9DTact,ball8,diameter_px,thickness_mm,3,6,1.5410462485139278,449.50536628882617,436.7501074504739,451.79509999229987
9DTact,ball8,diameter_px,thickness_mm,3,6,1.5910061748709665,462.10278463366853,445.8596671393199,469.5532633322756
9DTact,ball8,diameter_px,thickness_mm,3,6,1.640966101228005,468.8524377977103,454.969226828166,478.53977890105057
9DTact,ball8,diameter_px,thickness_mm,3,6,1.6909260275850437,481.30408523665244,475.18374855688353,482.0803324982937
9DTact,ball8,diameter_px,thickness_mm,3,6,1.7408859539420825,488.85418018186033,481.5758327166094,491.6128917622216
9DTact,ball8,diameter_px,thickness_mm,3,6,1.790845880299121,501.38602309029045,489.9754819187642,507.27557045517733
9DTact,ball8,diameter_px,thickness_mm,3,6,1.8408058066561597,507.36496038066304,496.2903662585062,515.1936555834595
9DTact,ball8,diameter_px,thickness_mm,3,6,1.8907657330131982,518.8413452326979,513.3471239238625,519.952594607861
9DTact,ball8,diameter_px,thickness_mm,3,6,1.9407256593702369,524.3132598824051,519.0546458448331,525.903740390609
9DTact,ball8,diameter_px,thickness_mm,3,6,1.9906855857272756,533.1762551214954,525.4600996544195,536.3290512344674
9DTact,ball8,diameter_px,thickness_mm,3,6,2.040645512084314,538.170940321455,531.5073047903576,542.1984070445484
9DTact,ball8,level,hardness,soft,6,0.2420881632309232,2.2118809833444586,1.9674049124783246,2.31240485776758
9DTact,ball8,level,hardness,soft,6,0.29204808958796186,2.293995814395635,2.0503050668875216,2.430463467581615
9DTact,ball8,level,hardness,soft,6,0.34200801594500047,2.376110645446812,2.176698651804197,2.5425558926680694
9DTact,ball8,level,hardness,soft,6,0.39196794230203913,2.8061522543339947,2.5066422905835277,2.828611706672527
9DTact,ball8,level,hardness,soft,6,0.4419278686590778,2.9447107517213125,2.669623629499869,3.0719405633758226
9DTact,ball8,level,hardness,soft,6,0.4918877950161164,3.0832692491086298,2.8326049684162102,3.3305934954232965
9DTact,ball8,level,hardness,soft,6,0.541847721373155,3.082670395401556,2.3105369909193114,3.7257251446255792
9DTact,ball8,level,hardness,soft,6,0.5918076477301937,3.3353252109053075,2.548233774103806,3.9207929315232373
9DTact,ball8,level,hardness,soft,6,0.6417675740872323,3.587980026409059,2.834130814789593,4.208739922569556
9DTact,ball8,level,hardness,soft,6,0.6917275004442709,3.426719041294266,2.574877956030105,4.254550642531353
9DTact,ball8,level,hardness,soft,6,0.7416874268013095,3.0396764276092614,2.7056510957089523,4.663633694459468
9DTact,ball8,level,hardness,soft,6,0.7916473531583482,3.320887982640501,2.8135558805948637,4.996403962626713
9DTact,ball8,level,hardness,soft,6,0.8416072795153868,3.7196640908349536,3.035026751641881,5.329174230793958
9DTact,ball8,level,hardness,soft,6,0.8915672058724254,4.048339102678993,3.1620561800010893,5.851378791513026
9DTact,ball8,level,hardness,soft,6,0.941527132229464,4.132491334421326,3.6232390820434013,6.339216622514018
9DTact,ball8,level,hardness,soft,6,0.9914870585865027,4.4980540100395245,3.8204350802402143,6.709616853734138
9DTact,ball8,level,hardness,soft,6,1.0414469849435415,5.066459994296616,4.176673344173406,7.080017084954262
9DTact,ball8,level,hardness,soft,6,1.09140691130058,5.5062183613696725,4.782645060007789,7.4504173161743825
9DTact,ball8,level,hardness,soft,6,1.1413668376576187,5.5655810372831205,5.064880249279907,8.332628280675863
9DTact,ball8,level,hardness,soft,6,1.1913267640146574,6.021637513886523,5.380608162142412,8.829894423382004
9DTact,ball8,level,hardness,soft,6,1.241286690371696,6.664294015098268,5.754765558478242,9.327160566088146
9DTact,ball8,level,hardness,soft,6,1.2912466167287346,7.188373427689985,6.459196355723426,10.18745968955925
9DTact,ball8,level,hardness,soft,6,1.3412065430857734,7.155003545836758,6.7681681194236045,10.4330078783698
9DTact,ball8,level,hardness,soft,6,1.3911664694428119,7.5516210795461856,7.235329814881469,10.83246456774464
9DTact,ball8,level,hardness,soft,6,1.4411263957998506,8.183136061733304,7.673840445342618,11.231921257119485
9DTact,ball8,level,hardness,soft,6,1.4910863221568893,8.646199216605517,8.581900387999191,12.100220417886913
9DTact,ball8,level,hardness,soft,6,1.5410462485139278,9.022758603066524,8.984041972202686,14.03038820574111
9DTact,ball8,level,hardness,soft,6,1.5910061748709665,10.095401000412265,9.395905089599218,14.53339282963037
9DTact,ball8,level,hardness,soft,6,1.640966101228005,10.542721142741508,9.76905157613191,15.036397453519628
9DTact,ball8,level,hardness,soft,6,1.6909260275850437,11.1298327788818,10.973363788964473,16.087444685360254
9DTact,ball8,level,hardness,soft,6,1.7408859539420825,11.585460756592902,11.494733595890171,15.491889811292337
9DTact,ball8,level,hardness,soft,6,1.790845880299121,12.773132399628174,12.407110566966088,16.32980825995935
9DTact,ball8,level,hardness,soft,6,1.8408058066561597,13.287459263844793,12.892087987929948,16.83105431921704
9DTact,ball8,level,hardness,soft,6,1.8907657330131982,13.984549064425375,13.888877911702462,17.42368184665671
9DTact,ball8,level,hardness,medium,5,0.541847721373155,2.2587460609067085,2.0575252903744903,2.4784872113302683
9DTact,ball8,level,hardness,medium,5,0.5918076477301937,2.542419549543651,2.2286124414264643,2.74225398661145
9DTact,ball8,level,hardness,medium,5,0.6417675740872323,2.7214531735584164,2.3473796601673502,2.9537008295815435
9DTact,ball8,level,hardness,medium,5,0.6917275004442709,3.0373207878698,2.5345638740565453,3.2335646676999454
9DTact,ball8,level,hardness,medium,5,0.7416874268013095,3.056171820823742,2.6925919841152766,3.333889649820782
9DTact,ball8,level,hardness,medium,5,0.7916473531583482,3.3026483871626917,2.803767181304147,3.7003750128129287
9DTact,ball8,level,hardness,medium,5,0.8416072795153868,3.549124953501642,2.914942378493017,4.066860375805074
9DTact,ball8,level,hardness,medium,5,0.8915672058724254,3.77042523247332,3.105937449083555,4.408169451429949
9DTact,ball8,level,hardness,medium,5,0.941527132229464,3.7441508986923147,3.2408758451777118,4.1948290614399095
9DTact,ball8,level,hardness,medium,5,0.9914870585865027,3.955547971758105,3.4938093656221834,4.587592811300541
9DTact,ball8,level,hardness,medium,5,1.0414469849435415,4.166945044823896,3.746742886066656,5.096278554866482
9DTact,ball8,level,hardness,medium,5,1.09140691130058,4.753404321834509,3.613121196688275,5.604964298432421
9DTact,ball8,level,hardness,medium,5,1.1413668376576187,5.369995557351208,3.8782988014133237,5.435928349823365
9DTact,ball8,level,hardness,medium,5,1.1913267640146574,5.771797774124441,4.302391536215275,5.856641599512594
9DTact,ball8,level,hardness,medium,5,1.241286690371696,6.343287641673977,4.726484271017225,6.418368790019131
9DTact,ball8,level,hardness,medium,5,1.2912466167287346,5.992356519341562,4.626987098425442,7.0649398059138235
9DTact,ball8,level,hardness,medium,5,1.3412065430857734,6.741654808230015,5.100395257467599,6.835696839028619
9DTact,ball8,level,hardness,medium,5,1.3911664694428119,7.384277527482085,5.5738034165097545,7.490953097118465
9DTact,ball8,level,hardness,medium,5,1.4411263957998506,8.108413271210129,6.167966548353829,8.240251386006918
9DTact,ball8,level,hardness,medium,5,1.4910863221568893,8.02898915598086,5.872620547062419,8.832549014938172
9DTact,ball8,level,hardness,medium,5,1.5410462485139278,8.411381654439452,6.435363253502782,8.928313305340495
9DTact,ball8,level,hardness,medium,5,1.5910061748709665,8.754638950596384,6.998105959943147,9.827637454700135
9DTact,ball8,level,hardness,medium,5,1.640966101228005,9.205092180786796,7.56084866638351,10.72696160405977
9DTact,ball8,level,hardness,medium,5,1.6909260275850437,9.989116971419325,9.443221583186268,10.774618535883858
9DTact,ball8,level,hardness,medium,5,1.7408859539420825,11.337261879431958,10.253815939286362,12.067140001675135
9DTact,ball8,level,hardness,medium,5,1.790845880299121,12.35183522700247,10.943162562735278,12.932981127819483
9DTact,ball8,level,hardness,medium,5,1.8408058066561597,13.366408574572986,11.632509186184194,13.798822253963836
9DTact,ball8,level,hardness,hard,5,0.541847721373155,2.1482022980285365,2.1403407773788383,2.625273280725404
9DTact,ball8,level,hardness,hard,5,0.5918076477301937,2.2237373001041574,2.175347302733898,2.494044742424005
9DTact,ball8,level,hardness,hard,5,0.6417675740872323,2.3719294068126855,2.282081927864314,2.76021246681747
9DTact,ball8,level,hardness,hard,5,0.6917275004442709,2.5232325513685927,2.3953477996330683,2.9779524429227338
9DTact,ball8,level,hardness,hard,5,0.7416874268013095,2.7861573359083778,2.559884292636654,2.864468872450748
9DTact,ball8,level,hardness,hard,5,0.7916473531583482,2.9287400603414055,2.6788180299863806,3.041727283026637
9DTact,ball8,level,hardness,hard,5,0.8416072795153868,3.216640621451185,3.025305946085455,3.2189856936025256
9DTact,ball8,level,hardness,hard,5,0.8915672058724254,3.396244104178414,3.2319691919072153,3.409314985492906
9DTact,ball8,level,hardness,hard,5,0.941527132229464,3.584457937139489,3.4197538488164545,4.0485096475628035
9DTact,ball8,level,hardness,hard,5,0.9914870585865027,3.759600888786072,3.627215334019708,4.267027660575094
9DTact,ball8,level,hardness,hard,5,1.0414469849435415,4.219683117771742,4.214348232708895,4.485545673587384
9DTact,ball8,level,hardness,hard,5,1.09140691130058,4.567472865803954,4.413820082459176,4.801717909624541
9DTact,ball8,level,hardness,hard,5,1.1413668376576187,4.918546836467708,4.619092484468217,5.533964607135302
9DTact,ball8,level,hardness,hard,5,1.1913267640146574,5.145226350322327,4.930986235752712,5.44383597141792
9DTact,ball8,level,hardness,hard,5,1.241286690371696,5.5758861980384085,5.445022339298832,5.780436197511299
9DTact,ball8,level,hardness,hard,5,1.2912466167287346,5.86080443369881,5.579044020238076,6.0946742115518155
9DTact,ball8,level,hardness,hard,5,1.3412065430857734,6.145722669359211,5.886555955528524,6.561367179204561
9DTact,ball8,level,hardness,hard,5,1.3911664694428119,6.639518351939627,6.265264925097704,7.110609294399522
9DTact,ball8,level,hardness,hard,5,1.4411263957998506,7.2301659521514345,6.84108682670732,7.608016354001134
9DTact,ball8,level,thickness_mm,1,5,0.14216831051684592,1.7391839380309324,1.6430781769962297,1.9353504811221685
9DTact,ball8,level,thickness_mm,1,5,0.19212823687388458,1.743122806989714,1.6656803443817563,1.9400461016220736
9DTact,ball8,level,thickness_mm,1,5,0.2420881632309232,1.7694440965273177,1.711666922610097,1.9452145820358049
9DTact,ball8,level,thickness_mm,1,5,0.29204808958796186,1.8140150699263904,1.775278154529626,1.9513206077049579
