principle,probe,measure,group_by,x,at_x,between,within_iqr,ratio,g_hard,g_medium,g_soft,spread_pct,monotone,g_1,g_2,g_3
9DTact,ball8,diameter_px,hardness,force_N,3.040208572020921,122.28376263057623,31.769401664291422,3.8491049948863942,467.8813785213986,533.9578074134075,590.1651411519748,22.901390509287967,True,,,
9DTact,ball8,diameter_px,thickness_mm,force_N,3.040208572020921,25.877081979350578,67.43992402311505,0.38370568108115305,,,,4.885531866644101,True,533.9717984782067,529.6676530968099,508.0947164988561
9DTact,ball8,level,hardness,force_N,3.040208572020921,11.985448582885637,6.261922694706207,1.9140205280748777,8.071466307826578,12.117776961336922,20.056914890712214,98.90798139895219,True,,,
9DTact,ball8,level,thickness_mm,force_N,3.040208572020921,6.260517980962902,6.053430731959244,1.0342098981839067,,,,52.6874185268433,False,8.50838641603524,14.768904396998142,11.882377531503616
