principle,probe,measure,group_by,group,n_units,x_name,x,median,q1,q3
9DTact,ball8,diameter_px,hardness,soft,6,force_N,0.08495623933231011,95.24055007685502,93.99978225540502,102.82375055748658
9DTact,ball8,diameter_px,hardness,soft,6,force_N,0.16939202026627043,183.69890949883438,167.1107959478644,188.76873103799545
9DTact,ball8,diameter_px,hardness,soft,6,force_N,0.25382780120023074,241.8404134726841,228.18925373882425,262.3445488289002
9DTact,ball8,diameter_px,hardness,soft,6,force_N,0.33826358213419105,278.7742829689888,275.1769055646464,296.73751020588077
9DTact,ball8,diameter_px,hardness,soft,6,force_N,0.42269936306815137,314.46898605492834,297.6846542972284,331.8386817946759
9DTact,ball8,diameter_px,hardness,soft,6,force_N,0.5071351440021117,342.75040359880074,319.1972657986885,354.1597170214314
9DTact,ball8,diameter_px,hardness,soft,6,force_N,0.591570924936072,355.27189295711537,338.2807394740655,376.6022762254426
9DTact,ball8,diameter_px,hardness,soft,6,force_N,0.6760067058700323,382.72546516464547,374.5741520664657,391.7284120206631
9DTact,ball8,diameter_px,hardness,soft,6,force_N,0.7604424868039926,392.96966463581754,382.391676434954,401.88012395013976
9DTact,ball8,diameter_px,hardness,soft,6,force_N,0.8448782677379529,404.9831203599105,390.3617879231522,417.1412263708376
9DTact,ball8,diameter_px,hardness,soft,6,force_N,0.9293140486719133,416.2128556376869,398.3792242298363,430.4832481738961
9DTact,ball8,diameter_px,hardness,soft,6,force_N,1.0137498296058736,431.48492689480895,404.48886210203085,444.9736483625886
9DTact,ball8,diameter_px,hardness,soft,6,force_N,1.0981856105398338,438.83546616504816,422.11199328356054,454.52774686686547
9DTact,ball8,diameter_px,hardness,soft,6,force_N,1.1826213914737942,445.6784918547969,427.7602245759449,468.5557067581254
9DTact,ball8,diameter_px,hardness,soft,6,force_N,1.2670571724077546,457.44065586075266,432.7583563970744,479.36992530040754
9DTact,ball8,diameter_px,hardness,soft,6,force_N,1.3514929533417148,470.0990134752344,440.9250128933134,485.9475963198595
9DTact,ball8,diameter_px,hardness,soft,6,force_N,1.435928734275675,475.4532891200597,445.4396284047242,491.5892817508035
9DTact,ball8,diameter_px,hardness,soft,6,force_N,1.5203645152096354,483.05181253085243,449.954243916135,498.3530910647312
9DTact,ball8,diameter_px,hardness,soft,6,force_N,1.6048002961435959,490.6301083560221,454.46885942754574,508.47472527098097
9DTact,ball8,diameter_px,hardness,soft,6,force_N,1.689236077077556,497.2539817017507,471.9706573187031,515.6584438602029
9DTact,ball8,diameter_px,hardness,soft,6,force_N,1.7736718580115163,503.7153988298055,476.5031403277377,520.3504211346492
