principle,probe,measure,group_by,x,at_x,between,within_iqr,ratio,g_hard,g_soft,spread_pct,monotone,g_1,g_2
9DTact,ball4,diameter_px,hardness,force_N,0.30096242481680663,56.357385620777706,67.96421888405608,0.8292214130632604,201.09294250456347,257.4503281253412,24.581054496060577,True,,
9DTact,ball4,diameter_px,thickness_mm,force_N,0.30096242481680663,93.20880323321009,57.12527246956883,1.6316561690425775,,,43.06389306867773,True,263.0474507495804,169.8386475163703
9DTact,ball4,level,hardness,force_N,0.30096242481680663,1.2187201386966713,2.1433166568655424,0.5686141311844084,7.241553940193267,8.460274078889938,15.523289864282052,True,,
9DTact,ball4,level,thickness_mm,force_N,0.30096242481680663,1.0352078430788385,2.524754197896115,0.41002321887076376,,,13.33848750137846,True,8.27866260957924,7.243454766500401
