t,at,where,Fx,Fy,Fz,Tx,Ty,Tz
1788892678.164262,2026-09-09T03:37:58.164252,tare,0.0,0.0,0.0,0.0,0.0,0.0
1788892913.042334,2026-09-09T03:41:53.042322,between normal and shear blocks,0.04033,0.06029,0.24038,0.00075,-0.00093,0.00044
1788893129.484882,2026-09-09T03:45:29.484869,end of collect,0.02793,0.02141,0.2,0.00125,-5e-05,0.00147
