step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.10560667980789162,0.1,0.06786905061763945,6.846164226531982,nan,8119,50.8365809818697,13.810592651367188,8087,50.73629913157162,-13.811564445495605,4878,39.40451274669604
2,0.17839016067319946,0.2,0.12667978439858701,6.846570014953613,nan,11638,60.864525426614115,13.722874641418457,11637,60.861910465584074,-13.722824096679688,9430,54.787427633656485
3,0.3350240034826335,0.30000000000000004,0.35500365184228144,6.868352890014648,0.08235883835609498,14091,66.97241675657072,13.749822616577148,14086,66.96053357601681,-13.750133514404297,0,0.0
4,0.32637797202045604,0.4,0.3522720649449241,6.873234748840332,0.1065267700928766,11945,61.66207578784045,13.77883243560791,11945,61.66207578784045,-13.77841567993164,0,0.0
5,0.5349915223535184,0.5,0.8282555763319891,6.908179759979248,0.07872428343106679,15908,71.1594945837289,13.723907470703125,15902,71.1460737503809,-13.723947525024414,0,0.0
6,0.5073419970522295,0.6,0.7831369803571079,6.903196811676025,0.07186083846080867,17472,74.57553440239762,13.74738883972168,17470,74.571265991874,-13.74726390838623,0,0.0
7,0.7020037818330671,0.7,1.4119870798224894,6.9302287101745605,0.040765720626229705,14368,67.62748290960343,13.846997261047363,14347,67.57804330608312,-13.847997665405273,0,0.0
8,0.6709644693142103,0.7999999999999999,1.3525677407294239,6.927367687225342,0.04276987941375791,18222,76.15932474780114,13.772515296936035,17231,74.0594197170954,-13.776823043823242,0,0.0
9,0.8334989930919363,0.8999999999999999,2.0796277971245134,6.962944030761719,0.048960684888508625,16255,71.93140621395857,13.857537269592285,16242,71.90263674857222,-13.858322143554688,0,0.0
10,0.8310565652552739,0.9999999999999999,2.050245289849445,6.972177028656006,0.055949065357180236,19292,78.36347570301926,13.746831893920898,19289,78.35738251498157,-13.746828079223633,0,0.0
11,1.0218240440589916,1.0999999999999999,3.094979237354482,7.010727882385254,0.04169110005461739,19227,78.23135037602088,13.848312377929688,19222,78.2211776453463,-13.848280906677246,0,0.0
12,1.0012433221962098,1.2,3.0123382941284804,7.042311668395996,0.05194930644175076,19532,78.84940517811026,13.793303489685059,19532,78.84940517811026,-13.793303489685059,0,0.0
13,1.1950457105562613,1.3,4.35590683211669,7.171021938323975,0.10947861469845056,23604,86.67979322473143,13.908068656921387,23602,86.67612089676042,-13.90816879272461,0,0.0
14,1.172461978096031,1.4000000000000001,4.241377172602654,7.185109615325928,0.10418730856951611,20547,80.87220308250757,14.045544624328613,20547,80.87220308250757,-14.045544624328613,0,0.0
15,1.3864028347284787,1.5000000000000002,6.305833458380405,7.345629692077637,0.082978798527584,29264,96.51435390283899,14.20706558227539,29264,96.51435390283899,-14.20706558227539,0,0.0
16,1.357727223768542,1.6000000000000003,6.043743507395964,7.416026592254639,0.09620194724075495,30804,99.0212993956628,14.2915678024292,30804,99.0212993956628,-14.2915678024292,268,9.23618154310838
17,1.5366630398555436,1.7000000000000004,8.591446829724001,7.580378532409668,0.07950216918335594,41693,115.20110279272845,14.336209297180176,41693,115.20110279272845,-14.336209297180176,0,0.0
18,1.5363760323617797,1.8000000000000005,8.661001214746474,7.590670585632324,0.06567855450880491,42129,115.8018877006628,14.405511856079102,42115,115.7826448852778,-14.405779838562012,0,0.0
19,1.703688893223248,1.9000000000000006,12.32383302086382,7.721736431121826,0.036867309487852516,45510,120.35897523751319,14.530810356140137,45510,120.35897523751319,-14.530810356140137,0,0.0
20,1.7081820897165336,1.9963111067767527,12.735752118071087,7.7730560302734375,0.04121904730243417,47117,122.46553354851179,14.58456039428711,47115,122.46293434157658,-14.584610939025879,249,8.902761462589227
21,1.846242394940738,2.0881290170602194,19.235788544139947,7.927051544189453,0.027066215677711676,55306,132.68174917930773,14.624947547912598,55306,132.68174917930773,-14.624947547912598,0,0.0
