index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788891060.620692,1788891060.560693,normal_load,1,,2.0,-0.00826,-0.01293,-0.03204,0.00051,2e-05,1e-05,-0.00868,-0.01383,-0.03229,0.00048,4e-05,1e-05,-0.00047,-0.01584,-0.0318,3,37.9154,362.8372,37.7521,179.5043,0.1038,-101.6693,0.0018,25.4403,-0.0309
2,000002.png,False,1788891061.012659,1788891060.952659,normal_load,1,,2.0,-0.01669,-0.04324,-0.04561,0.00123,-0.00026,2e-05,-0.01715,-0.04421,-0.04587,0.0012,-0.00024,2e-05,0.00746,-0.04652,-0.04482,3,37.9325,362.7607,37.7123,179.5075,0.0958,-101.6695,0.0082,25.3991,0.0103
3,000003.png,False,1788891061.208647,1788891061.148648,normal_load,1,,2.0,-0.01671,-0.0387,-0.06816,0.0011,-0.00023,0.0001,-0.01718,-0.0397,-0.06843,0.00106,-0.00021,0.0001,0.00534,-0.04295,-0.06745,3,37.9318,362.7627,37.6928,179.5071,0.0975,-101.6693,0.0024,25.3796,0.0297
4,000004.png,False,1788891061.596673,1788891061.536674,normal_load,1,,2.0,-0.01542,-0.0359,-0.22193,0.00107,-0.0002,-3e-05,-0.01593,-0.03698,-0.22222,0.00103,-0.00018,-3e-05,0.00612,-0.04236,-0.22124,2,37.9338,362.7591,37.5583,179.5081,0.0943,-101.6693,0.0075,25.2451,0.1643
5,000005.png,False,1788891061.792676,1788891061.732677,normal_load,1,,2.0,-0.00823,-0.02241,-0.37597,0.00091,-6e-05,0.00012,-0.00876,-0.02352,-0.37627,0.00088,-3e-05,0.00012,0.00667,-0.02954,-0.37551,3,37.9333,362.7695,37.4698,179.5068,0.0981,-101.6697,0.0015,25.1568,0.2526
6,000006.png,False,1788891061.988667,1788891061.928667,normal_load,1,,2.0,-0.00735,-0.01303,-0.43743,0.00065,-0.00014,6e-05,-0.00789,-0.01418,-0.43774,0.00061,-0.00011,6e-05,0.00318,-0.02197,-0.43712,3,37.9322,362.7732,37.4477,179.5062,0.099,-101.6697,0.0092,25.1348,0.2746
7,000007.png,False,1788891062.184692,1788891062.124692,normal_load,1,,2.0,-0.00107,0.00029,-0.79306,0.00047,-0.00013,0.00023,-0.00163,-0.00089,-0.79338,0.00043,-0.0001,0.00023,0.00442,-0.01298,-0.79294,3,37.9279,362.782,37.3198,179.5054,0.1005,-101.6695,0.004,25.0071,0.4023
8,000008.png,False,1788891062.376697,1788891062.316697,normal_load,1,,2.0,-0.00036,0.00277,-0.78572,0.00044,-3e-05,0.00017,-0.00094,0.00155,-0.78605,0.0004,-0.0,0.00017,0.00375,-0.01037,-0.78565,3,37.9304,362.7831,37.3236,179.5052,0.1014,-101.6699,0.009,25.0109,0.3985
9,000009.png,False,1788891062.768709,1788891062.708709,normal_load,1,,2.0,0.00612,0.01611,-1.0772,0.00012,-0.00012,0.00015,0.00551,0.01482,-1.07755,8e-05,-9e-05,0.00015,0.00472,-0.00024,-1.07733,3,37.9282,362.7884,37.2331,179.5042,0.104,-101.6697,0.001,24.9205,0.4889
10,000010.png,False,1788891062.964719,1788891062.904719,normal_load,1,,2.0,0.01613,0.03843,-1.36377,-0.0002,6e-05,0.00031,0.0155,0.03711,-1.36413,-0.00025,9e-05,0.00031,0.00423,0.0195,-1.36426,3,37.9274,362.8004,37.1693,179.5023,0.1087,-101.6699,0.0068,24.8569,0.5525
