axis,offset_mm,force_N,achieved_x_mm,achieved_y_mm,height_mm,steps,file,Fx,Fy,Fz,Tx_Nmm,Ty_Nmm,Tz_Nmm,cop_x_mm,cop_y_mm,rotate_deg
x,-1.5,0.49165449698626845,-1.4998639666384619,0.0051232826099500105,24.610977417614237,14,ball4_x-1.50.png,-0.013434911738952593,-0.00025784868049658625,-0.49165449698626845,1.460150345832592,-1.1137420120120312,-0.23562089629174388,-1.5718887688896312,-2.9565626869588564,0.0
x,-0.75,0.4876264573180634,-0.7498042987662985,0.009169490097709275,24.62705547747503,14,ball4_x-0.75.png,0.0017054573069348322,-0.006435344451557512,-0.4876264573180634,1.4948092387870482,-0.2821532106232594,0.08205625683741502,-0.6673752266463773,-2.7305942588862777,0.0
x,0.0,0.4949127047602957,0.005131373178732449,0.009760557629525907,24.595828613895016,15,ball4_x+0.00.png,0.008574308371021999,-0.011096566692575038,-0.4949127047602957,1.650468157492893,0.1829030152414618,-0.1723830040890384,-0.07005925503481714,-2.7659194853326925,0.0
x,0.75,0.529945357723463,0.7520968331219102,-0.00015164193810895607,24.549024093155534,16,ball4_x+0.75.png,0.006650178392884953,-0.013783350981206154,-0.529945357723463,1.929923005340836,0.5578719753369821,-0.3989605662854334,0.7342667416232881,-2.981751567916806,0.0
x,1.5,0.5006465221338914,1.5077075825426036,0.010472335499512965,24.59204277197015,15,ball4_x+1.50.png,0.005903308793755358,-0.007160852764937786,-0.5006465221338914,1.6924966853675283,1.0739061064361677,-0.1196863713861962,1.845828208640628,-3.0176728373209722,0.0
y,-1.5,0.48044372196614804,0.006171163141624261,-1.4891731000148827,24.60513289282669,15,ball4_y-1.50.png,-0.007169763325234868,-0.005743227066492373,-0.48044372196614804,2.3017619564635465,0.0008107218336161903,0.0855588621896608,0.3803694306955427,-4.487571295683197,0.0
y,-0.75,0.48172342843489846,0.004552051928618361,-0.7399594441982077,24.605484424362984,15,ball4_y-0.75.png,-0.005337538170251221,-0.004122158515784946,-0.48172342843489846,1.9346159939735292,-0.07319996710713483,0.03157049692030789,0.12920697799221442,-3.798890808450313,0.0
y,0.0,0.5322940921410322,0.0004265011863754959,0.0034070928791778594,24.56723571683506,15,ball4_y+0.00.png,-0.01211336997498833,-0.006085866575781651,-0.5322940921410322,1.9017179065711238,-0.06909698472391534,-0.13772162316207925,0.4476552345259304,-3.2825590742724464,0.0
y,0.75,0.5222970370641207,0.004444496432888497,0.7634969298827194,24.593421100746077,15,ball4_y+0.75.png,-0.006120905763242135,0.003357918229916024,-0.5222970370641207,1.3699076143190159,0.14735828114503524,-0.10954715428370676,0.5795141388436431,-2.7859932605530284,0.0
y,1.5,0.5304345394772468,0.0018183882423270215,1.506653559312876,24.628073465416428,12,ball4_y+1.50.png,-0.008810099957185357,0.0032831601953015265,-0.5304345394772468,0.9855309617453402,0.026984847695357694,0.14786876879244737,0.4723379757043521,-2.0150316023999792,0.0
