axis,offset_mm,force_N,achieved_x_mm,achieved_y_mm,height_mm,steps,file,Fx,Fy,Fz,Tx_Nmm,Ty_Nmm,Tz_Nmm,cop_x_mm,cop_y_mm,rotate_deg
x,-1.5,1.7069831261003146,-1.5005310021687819,0.020393422257041313,23.358139407494846,2,ball8_x-1.50.png,0.03155636718679986,0.05540099559013552,-1.7069831261003146,1.02063915675355,-3.198813491850422,0.06101839124714736,-2.313001000719982,-1.368713873110857,0.0
x,-0.75,1.9857380981063386,-0.7356636631059098,0.004259540293096666,23.346869450986794,2,ball8_x-0.75.png,0.0408668178569652,0.008806271217912175,-1.9857380981063386,2.374776005531909,-2.0699193786499483,0.4084148022308387,-1.5311565148411448,-1.3012382559446414,0.0
x,0.0,1.922903041000947,0.01325348708761363,0.006013761386946596,23.357735272458946,2,ball8_x+0.00.png,0.028997853502917437,0.008953703014444692,-1.922903041000947,2.469310377705561,-0.6754180166581913,0.2996857425583421,-0.7093937565563755,-1.3947422671599647,0.0
x,0.75,1.9391617492180528,0.76352898340505,0.0025271537839639925,23.362649332536247,2,ball8_x+0.75.png,0.03928953152220913,-0.010036764659218633,-1.9391617492180528,2.966872919240757,0.929825823117697,0.3130077853015223,-0.0016869401188294839,-1.4070550044414307,0.0
x,1.5,2.0722744858476316,1.5151859373788688,0.005001612692399644,23.35615852561891,2,ball8_x+1.50.png,0.0492255373418999,-0.0031373207903541813,-2.0722744858476316,3.0544639119656076,2.69177132362835,0.4388702914163378,0.7347972157512563,-1.4380116645994792,0.0
y,-1.5,1.9162918466149734,-0.004690067067676263,-1.4845415869519905,23.32487343406165,2,ball8_y-1.50.png,0.024592280832390755,0.0495508235527371,-1.9162918466149734,4.190798415485192,-0.8458809687705016,0.3488911243753279,-0.7461959935733757,-2.801031341359617,0.0
y,-0.75,1.892038920373281,0.006421640793195796,-0.7375165240086788,23.340160382609675,2,ball8_y-0.75.png,0.037842557153015835,0.0017373926706552468,-1.892038920373281,4.038665538028807,-0.39532233217465795,0.34890345143478996,-0.6839472639517108,-2.1563654290283627,0.0
y,0.0,1.8778238628382695,-0.008152666213666554,0.023379033367011276,23.358409559579126,2,ball8_y+0.00.png,-0.016998602662304664,0.041055226668532896,-1.8778238628382695,1.6654579233216422,-1.8196152988524839,0.04690628768844185,-0.7540170250348462,-1.4061430315036991,0.0
y,0.75,2.0926037799920465,0.004330352542061567,0.761278790154862,23.361453809667378,2,ball8_y+0.75.png,0.019482894716512433,0.015045038131119348,-2.0926037799920465,1.0230053087082136,-0.9952985862751285,0.17023531605731002,-0.696740978898618,-0.6596154309990134,0.0
y,1.5,2.279983311605912,0.01292210303873104,1.5107725002242718,23.36452100656374,2,ball8_y+1.50.png,0.019022176143479185,0.01843415455311135,-2.279983311605912,-0.5148062092883182,-1.1264936056830377,-0.014645834309323646,-0.692222655741026,0.03377603064865507,0.0
