index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788889841.797318,1788889841.737318,normal_load,1,,2.0,-0.00195,-0.00342,-0.02248,-0.0,-3e-05,7e-05,-0.00267,-0.00454,-0.02267,-2e-05,1e-05,6e-05,0.00017,-0.0043,-0.02242,3,37.9113,362.8499,36.8363,179.6759,0.8102,-100.8998,0.0064,24.5249,-0.0116
2,000002.png,False,1788889841.989337,1788889841.929337,normal_load,1,,2.0,-0.00603,-0.01995,-0.05114,0.00052,-0.00018,0.00016,-0.00677,-0.02111,-0.05133,0.00051,-0.00014,0.00015,0.0051,-0.0211,-0.05077,3,37.9224,362.8059,36.8283,179.6774,0.8069,-100.9,0.0011,24.5161,-0.0028
3,000003.png,False,1788889842.185353,1788889842.125353,normal_load,1,,2.0,-0.01296,-0.02839,-0.05214,0.00073,-0.00016,0.00018,-0.01374,-0.0296,-0.05235,0.00071,-0.00012,0.00017,0.00332,-0.0319,-0.05162,3,37.9295,362.7765,36.8244,179.6783,0.8033,-100.9002,0.0065,24.5116,0.0016
4,000004.png,False,1788889842.577383,1788889842.517383,normal_load,1,,2.0,-0.00624,-0.02458,-0.06426,0.0007,-0.00011,7e-05,-0.00707,-0.02588,-0.06448,0.00068,-6e-05,6e-05,0.00732,-0.02543,-0.06381,3,37.9324,362.7854,36.8038,179.6769,0.8076,-100.9006,0.0053,24.4912,0.022
5,000005.png,False,1788889842.769386,1788889842.709386,normal_load,1,,2.0,-0.00614,-0.03461,-0.26577,0.00079,-0.00034,0.00023,-0.007,-0.03595,-0.266,0.00077,-0.00029,0.00022,0.01382,-0.0373,-0.26512,3,37.9395,362.766,36.6737,179.6779,0.8043,-100.9011,0.0035,24.3607,0.1525
6,000006.png,False,1788889842.965310,1788889842.905310,normal_load,1,,2.0,-0.00925,-0.04082,-0.36042,0.00121,-0.00028,0.00011,-0.01014,-0.0422,-0.36066,0.00119,-0.00023,0.0001,0.01488,-0.04575,-0.35964,3,37.943,362.7599,36.6154,179.6792,0.8015,-100.9015,0.0087,24.3024,0.2109
7,000007.png,False,1788889843.161421,1788889843.101421,normal_load,1,,2.0,0.01219,-0.01286,-0.47331,0.00038,-7e-05,0.00012,0.01127,-0.01429,-0.47356,0.00036,-2e-05,0.00011,0.02027,-0.01262,-0.47304,3,37.9393,362.7764,36.5543,179.6773,0.8066,-100.9017,0.003,24.2415,0.2718
8,000008.png,False,1788889843.357454,1788889843.297454,normal_load,1,,2.0,0.01376,-0.02383,-0.64413,0.00073,-0.00015,0.00013,0.01282,-0.0253,-0.64438,0.0007,-0.0001,0.00012,0.02829,-0.02408,-0.64364,3,37.9431,362.7713,36.4945,179.6785,0.8033,-100.9019,0.0028,24.1817,0.3316
9,000009.png,False,1788889843.549437,1788889843.489437,normal_load,1,,2.0,0.02818,0.00158,-0.94767,0.00023,3e-05,0.0001,0.02721,6e-05,-0.94792,0.0002,8e-05,8e-05,0.03019,0.00027,-0.94761,3,37.9418,362.7856,36.4299,179.6766,0.8084,-100.9024,0.0081,24.1173,0.3959
10,000010.png,False,1788889843.745443,1788889843.685443,normal_load,1,,2.0,0.02699,-0.00265,-1.05999,0.00043,4e-05,0.00028,0.02599,-0.00421,-1.06026,0.00041,9e-05,0.00027,0.03205,-0.00579,-1.05984,3,37.9415,362.7875,36.4039,179.6763,0.809,-100.9022,0.0025,24.0913,0.422
