step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.11199861198630501,0.1,0.02823586391938022,6.749484062194824,nan,14818,68.67835098101446,14.705060958862305,14814,68.66908077094578,-14.70548152923584,233,8.611980229936854
2,0.18200254137882155,0.2,0.08350250670437447,6.92357063293457,nan,24124,87.62937689095915,16.974998474121094,23917,87.25260768514441,-17.005096435546875,0,0.0
3,0.32798683626076297,0.30000000000000004,0.292863415417861,7.275635242462158,1.9036521924249954,39683,112.3899070799125,18.60268211364746,32689,102.00603839705732,-19.12348747253418,710,15.033297016639143
4,0.33546424032453004,0.4,0.3303261981056835,7.4934000968933105,2.0960770287798067,43870,118.17044768842545,19.436946868896484,32132,101.13324509209404,-20.288105010986328,2235,26.672506361809575
5,0.5323120997404907,0.5,0.8268879290155468,8.120887756347656,1.4463409939537528,58991,137.03072099302403,21.190088272094727,36477,107.75430255134192,-21.0781307220459,12670,63.50579704207033
6,0.5156146104965664,0.6,0.7847882910747614,8.621834754943848,1.7660138921406003,71417,150.77379461162266,21.92862892150879,40200,113.11965976163641,-21.333585739135742,17901,75.48553021987749
7,0.7207920818776046,0.7,1.6474960441762903,9.849721908569336,1.730909756635589,92144,171.26104680434256,23.73921775817871,49852,125.96977592277575,-21.07809829711914,28895,95.90393193858442
8,0.7352334119585144,0.7999999999999999,1.7684656996918506,10.407367706298828,1.6699228121745548,102603,180.71953201609247,24.473989486694336,52477,129.24375380368207,-21.07439422607422,38101,110.1268585472618
9,0.909807555884278,0.8999999999999999,2.7396090925890917,11.554458618164062,1.4151425474937231,125140,199.58281277965688,25.654815673828125,60410,138.66903123755785,-20.51067543029785,50001,126.15788766096125
10,0.9178859932027308,0.9999999999999999,2.7194721278865246,12.155311584472656,1.4958272140186324,135447,207.63939692152812,26.442928314208984,64234,142.99061937459257,-20.37489128112793,55594,133.0267635196078
11,1.1101825661617895,1.0999999999999999,3.7931093381824126,13.463895797729492,1.5044146507067642,147802,216.9028303128768,28.463285446166992,65134,143.9888750101723,-20.495758056640625,70505,149.8080055450581
12,1.1186955313151472,1.2,3.8060758399813066,14.208345413208008,1.5621677100612579,151475,219.58139723047964,30.09662628173828,66135,145.0910897428405,-20.618118286132812,77094,156.65178698455105
