probe,ix,iy,x_mm,y_mm,img_x_px,img_y_px,target_depth_mm,depth_mm,rung_depth_mm,surface_offset_mm,force_wanted_N,force_N,file,t_img,Fx,Fy,Fz,tcp_x,tcp_y,tcp_z,area_px,radius_px,centroid_px,diff_level
ball4,2,1,0.26849040951234726,-0.5592480686041922,960.0,540.0,0.15,0.31250837501851336,0.3,0.0,0.0,0.5843520692431383,ball4_x+0.27_y-0.56_d0.15.png,1789053007.9915953,0.0174476526978804,0.03137245936665458,-0.5843520692431383,38.44834899902343,362.3784790039062,35.5529670715332,79046,158.622581189703,"[870.1865116514434, 535.639779368975]",12
ball4,2,1,0.26849040951234726,-0.5592480686041922,960.0,540.0,0.3,0.4466444841266046,0.44999999999999996,0.0,0.0,1.2113261378875506,ball4_x+0.27_y-0.56_d0.30.png,1789053009.7437894,0.017235293823320674,0.05466382408178525,-1.2113261378875506,38.4433250427246,362.386993408203,35.39893722534179,102303,180.4551364917617,"[876.3092089186046, 546.8651065951145]",12
ball4,0,0,-4.42216485236773,0.23599855382981816,418.48725484980423,318.6167294700753,0.15,0.2520175567379823,0.3,0.0,0.5843520692431383,0.5487595011734129,ball4_x-4.42_y+0.24_d0.15.png,1789053014.6240795,0.004861387533831518,0.031086271708020162,-0.5487595011734129,33.98252868652343,360.7194213867187,35.579776763916,16192,71.79187751471568,"[258.8162672924901, 349.8929718379447]",12
ball4,0,0,-4.42216485236773,0.23599855382981816,418.48725484980423,318.6167294700753,0.3,0.4235863737597718,0.44999999999999996,0.0,1.2113261378875506,1.2349435537945168,ball4_x-4.42_y+0.24_d0.30.png,1789053016.1841624,0.0012790558548459786,0.03853129838759113,-1.2349435537945168,33.98191833496093,360.72265625,35.43943786621093,26599,92.01480675740534,"[467.18380390240236, 303.22226399488704]",12
ball4,1,0,-2.5519730544364765,-0.9262035793120973,689.2436274249021,318.6167294700753,0.15,0.280783229248069,0.3,0.0,0.5843520692431383,0.5013104724676822,ball4_x-2.55_y-0.93_d0.15.png,1789053019.1123247,0.027965176659668245,0.003164815160395662,-0.5013104724676822,36.19319534301758,360.641876220703,35.56492614746093,25410,89.93472192612884,"[702.6979535615899, 318.5881149153876]",12
ball4,1,0,-2.5519730544364765,-0.9262035793120973,689.2436274249021,318.6167294700753,0.3,0.45176152521413115,0.44999999999999996,0.0,1.2113261378875506,1.1635672671721635,ball4_x-2.55_y-0.93_d0.30.png,1789053020.8644319,0.03238216482616885,0.009381320032461815,-1.1635672671721635,36.1943359375,360.6458435058593,35.42402267456054,41135,114.42760666976405,"[705.3829342409141, 330.21867023216237]",12
ball4,2,0,-0.681781256505223,-2.088405712454013,960.0,318.6167294700753,0.15,0.3197523801580715,0.3,0.0,0.5843520692431383,0.47155041600198044,ball4_x-0.68_y-2.09_d0.15.png,1789053023.7926052,0.03253390136882643,0.0043931110509783265,-0.47155041600198044,38.3967056274414,360.5733642578125,35.56422042846679,68256,147.39932018622343,"[879.3626640881388, 382.7561679559306]",12
ball4,2,0,-0.681781256505223,-2.088405712454013,960.0,318.6167294700753,0.3,0.4880702098723084,0.44999999999999996,0.0,1.2113261378875506,1.069507777199331,ball4_x-0.68_y-2.09_d0.30.png,1789053025.7447217,0.03857016624295362,0.019669420222882473,-1.069507777199331,38.3917236328125,360.5711669921875,35.41027450561523,109114,186.36540698600194,"[882.542185237458, 405.94448008504867]",12
ball4,3,0,1.1884105414260302,-3.250607845595929,1230.7563725750979,318.6167294700753,0.15,0.34478168752454863,0.3,0.0,0.5843520692431383,0.35434087854327173,ball4_x+1.19_y-3.25_d0.15.png,1789053031.0130444,0.02754176055028772,0.013987639121025453,-0.35434087854327173,40.59801483154297,360.5013427734375,35.55197525024414,67167,146.21874067747495,"[1124.2512990009975, 342.1583515714562]",12
ball4,3,0,1.1884105414260302,-3.250607845595929,1230.7563725750979,318.6167294700753,0.3,0.5168230018481914,0.44999999999999996,0.0,1.2113261378875506,0.9796154408116792,ball4_x+1.19_y-3.25_d0.30.png,1789053032.769032,0.03488294379040049,0.01069710629863323,-0.9796154408116792,40.5991744995117,360.5054931640625,35.39965057373047,100111,178.51140304122163,"[1127.4769306070261, 348.57785857697957]",12
