sensor_id,index,at,image,label,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_base,Fy_base,Fz_base,Fmag,tcp_x,tcp_y,tcp_z,descent_mm,depth_corrected_mm,contact_x_sensor_mm,contact_y_sensor_mm,lateral_fraction,probe_tilt_deg
9DTact_medium_2mm_r2,20,2026-09-07T22:26:42.452456,0020.png,N2.00,0.02016,0.06152,-1.99635,-0.000803,-0.000894,0.000907,0.00057,0.03138,-1.99715,1.9974,37.9126,362.8115,37.8143,1.0573,1.1244,-0.448,0.402,0.0324,1.741
9DTact_medium_2mm_r2,21,2026-09-07T22:26:55.029667,0021.png,N0.10,0.00921,0.0314,-0.07941,-0.00106,2.8e-05,0.000673,-0.00716,0.03052,-0.07996,0.08589,37.9052,362.838,38.8799,-0.0086,0.0585,0.351,13.347,0.381,1.741
9DTact_medium_2mm_r2,22,2026-09-07T22:26:56.507779,0022.png,N0.20,0.00775,0.02524,-0.15909,-0.000936,-0.000121,0.000727,-0.0048,0.02319,-0.15952,0.16127,37.9116,362.8157,38.7772,0.0944,0.1615,-0.762,5.882,0.1637,1.741
9DTact_medium_2mm_r2,23,2026-09-07T22:26:57.935224,0023.png,N0.30,0.01159,0.03849,-0.229,-0.001091,-1e-05,0.000629,-0.0076,0.03545,-0.22965,0.2325,37.9088,362.8269,38.7013,0.1701,0.2372,-0.042,4.762,0.1729,1.741
9DTact_medium_2mm_r2,24,2026-09-07T22:26:59.389845,0024.png,N0.40,0.01603,0.04112,-0.37809,-0.001093,-8.2e-05,0.00067,-0.00404,0.03757,-0.37878,0.38066,37.9132,362.8245,38.5826,0.2889,0.356,-0.216,2.89,0.1159,1.741
9DTact_medium_2mm_r2,25,2026-09-07T22:27:00.421912,0025.png,N0.50,0.0088,0.03045,-0.43787,-0.000805,-0.000225,0.000596,-0.00456,0.02375,-0.43835,0.43901,37.9139,362.8083,38.5295,0.3423,0.4094,-0.513,1.838,0.0722,1.741
9DTact_medium_2mm_r2,26,2026-09-07T22:27:01.429551,0026.png,N0.60,0.0119,0.0461,-0.50128,-0.00114,-0.000152,0.000517,-0.00925,0.03784,-0.50203,0.50354,37.9087,362.8237,38.4802,0.3912,0.4584,-0.303,2.274,0.0945,1.741
9DTact_medium_2mm_r2,27,2026-09-07T22:27:02.902161,0027.png,N0.70,0.01436,0.05238,-0.65586,-0.001195,-0.000196,0.000721,-0.00918,0.04204,-0.6567,0.65811,37.9072,362.8229,38.3988,0.4726,0.5397,-0.299,1.822,0.0825,1.741
9DTact_medium_2mm_r2,28,2026-09-07T22:27:03.923114,0028.png,N0.80,0.01363,0.04926,-0.74073,-0.0011,-0.000377,0.000677,-0.00767,0.03761,-0.7415,0.74249,37.9079,362.8191,38.3436,0.5279,0.595,-0.509,1.485,0.0688,1.741
9DTact_medium_2mm_r2,29,2026-09-07T22:27:05.371295,0029.png,N0.90,0.01638,0.05416,-0.84972,-0.001132,-0.000447,0.000573,-0.00698,0.04148,-0.85056,0.8516,37.9083,362.8167,38.2776,0.5939,0.661,-0.526,1.333,0.0664,1.741
9DTact_medium_2mm_r2,30,2026-09-07T22:27:06.391930,0030.png,N1.00,0.01638,0.05273,-0.97283,-0.001016,-0.000509,0.000708,-0.00542,0.03827,-0.97363,0.9744,37.909,362.8158,38.222,0.6495,0.7166,-0.523,1.044,0.0567,1.741
9DTact_medium_2mm_r2,31,2026-09-07T22:27:07.428394,0031.png,N1.10,0.01973,0.05957,-1.0251,-0.001094,-0.00037,0.000576,-0.00556,0.04503,-1.02601,1.02702,37.9083,362.8199,38.1943,0.6772,0.7443,-0.361,1.068,0.0611,1.741
9DTact_medium_2mm_r2,32,2026-09-07T22:27:08.448581,0032.png,N1.20,0.01691,0.05157,-1.14554,-0.000959,-0.000545,0.000635,-0.00317,0.03477,-1.1463,1.14683,37.911,362.8107,38.1314,0.7401,0.8073,-0.476,0.837,0.0473,1.741
9DTact_medium_2mm_r2,33,2026-09-07T22:27:09.921181,0033.png,N1.30,0.02554,0.06514,-1.23988,-0.001129,-0.000464,0.000594,-0.00183,0.04931,-1.24087,1.24185,37.9109,362.8199,38.095,0.7764,0.8436,-0.374,0.91,0.0563,1.741
9DTact_medium_2mm_r2,34,2026-09-07T22:27:10.933359,0034.png,N1.40,0.01673,0.04006,-1.37688,-0.00041,-0.000737,0.00066,0.00403,0.021,-1.37739,1.37756,37.9174,362.7968,38.0367,0.8352,0.9023,-0.535,0.297,0.0315,1.741
9DTact_medium_2mm_r2,35,2026-09-07T22:27:11.972212,0035.png,N1.50,0.02416,0.06851,-1.53368,-0.001038,-0.000509,0.000964,-0.00267,0.04684,-1.53468,1.5354,37.9141,362.8154,37.9896,0.8819,0.949,-0.332,0.677,0.0473,1.741
9DTact_medium_2mm_r2,36,2026-09-07T22:27:13.012591,0036.png,N1.60,0.02438,0.06417,-1.56334,-0.001026,-0.000639,0.000613,-0.00011,0.04271,-1.56426,1.56484,37.9134,362.8147,37.9583,0.9132,0.9804,-0.409,0.656,0.0439,1.741
9DTact_medium_2mm_r2,37,2026-09-07T22:27:14.029335,0037.png,N1.70,0.02462,0.06571,-1.73287,-0.000985,-0.000732,0.000845,0.00051,0.04145,-1.73379,1.73429,37.9174,362.806,37.9017,0.97,1.0371,-0.422,0.568,0.0405,1.741
9DTact_medium_2mm_r2,38,2026-09-07T22:27:15.083195,0038.png,N1.80,0.02773,0.07668,-1.79101,-0.001137,-0.000686,0.000533,-0.00187,0.05157,-1.79213,1.79287,37.9156,362.816,37.8695,1.002,1.0691,-0.383,0.635,0.0455,1.741
9DTact_medium_2mm_r2,39,2026-09-07T22:27:16.090587,0039.png,N1.90,0.02748,0.06881,-1.95942,-0.000825,-0.000824,0.000644,0.00301,0.04194,-1.96037,1.96082,37.9181,362.8047,37.8115,1.0602,1.1273,-0.421,0.421,0.0378,1.741
9DTact_medium_2mm_r2,40,2026-09-07T22:27:29.328049,0040.png,N0.10,0.01659,0.02851,-0.04804,-0.000905,-2.4e-05,0.000529,0.00046,0.03221,-0.04856,0.05827,37.9067,362.827,38.8805,-0.0091,0.058,-0.5,18.841,0.566,1.741
9DTact_medium_2mm_r2,41,2026-09-07T22:27:30.765102,0041.png,N0.20,0.01928,0.02847,-0.118,-0.000875,-6.7e-05,0.000334,0.00329,0.0324,-0.11851,0.1229,37.9086,362.8223,38.7648,0.1067,0.1738,-0.566,7.413,0.2797,1.741
9DTact_medium_2mm_r2,42,2026-09-07T22:27:32.205601,0042.png,N0.30,0.02206,0.02878,-0.23216,-0.000818,-5.5e-05,0.000185,0.00634,0.03223,-0.23266,0.23497,37.9144,362.8108,38.6477,0.224,0.2911,-0.238,3.525,0.1543,1.741
9DTact_medium_2mm_r2,43,2026-09-07T22:27:34.048449,0043.png,N0.40,0.02191,0.03516,-0.38865,-0.000965,-0.000177,0.000373,0.0041,0.03518,-0.38924,0.39085,37.9086,362.8232,38.5423,0.3291,0.3963,-0.455,2.484,0.106,1.741
9DTact_medium_2mm_r2,44,2026-09-07T22:27:35.109445,0044.png,N0.50,0.0199,0.03399,-0.45798,-0.000847,-0.000171,0.000503,0.00343,0.03205,-0.45854,0.45967,37.9088,362.8175,38.5051,0.3664,0.4335,-0.373,1.85,0.0857,1.741
9DTact_medium_2mm_r2,45,2026-09-07T22:27:36.127270,0045.png,N0.60,0.01951,0.03725,-0.53255,-0.000836,-0.000126,0.000395,0.00199,0.03348,-0.53315,0.5342,37.9089,362.8232,38.4548,0.4166,0.4837,-0.237,1.571,0.0787,1.741
9DTact_medium_2mm_r2,46,2026-09-07T22:27:37.586486,0046.png,N0.70,0.01872,0.03856,-0.68228,-0.000776,-0.000146,0.000488,0.00168,0.03182,-0.68288,0.68363,37.913,362.8176,38.3689,0.5026,0.5698,-0.215,1.137,0.0627,1.741
9DTact_medium_2mm_r2,47,2026-09-07T22:27:38.603218,0047.png,N0.80,0.01949,0.03997,-0.76666,-0.000788,-0.000314,0.00028,0.00223,0.03207,-0.76728,0.76795,37.9071,362.8156,38.3097,0.5618,0.629,-0.41,1.027,0.0579,1.741
9DTact_medium_2mm_r2,48,2026-09-07T22:27:40.070543,0048.png,N0.90,0.02228,0.04465,-0.88693,-0.000956,-0.000367,0.000431,0.00314,0.0356,-0.88762,0.88834,37.9083,362.8181,38.2521,0.6194,0.6865,-0.414,1.078,0.0562,1.741
9DTact_medium_2mm_r2,49,2026-09-07T22:27:41.082914,0049.png,N1.00,0.0212,0.04029,-1.01315,-0.000736,-0.000375,0.00056,0.00526,0.02926,-1.01374,1.01417,37.9097,362.8132,38.1961,0.6755,0.7426,-0.37,0.727,0.0449,1.741
9DTact_medium_2mm_r2,50,2026-09-07T22:27:42.110576,0050.png,N1.10,0.0263,0.05155,-1.04875,-0.000964,-0.000251,0.000456,0.0043,0.04099,-1.04954,1.05035,37.9126,362.8192,38.177,0.6944,0.7616,-0.239,0.919,0.0551,1.741
9DTact_medium_2mm_r2,51,2026-09-07T22:27:43.128499,0051.png,N1.20,0.03234,0.05855,-1.14769,-0.001134,-0.000162,0.000271,0.00672,0.04848,-1.1486,1.14964,37.912,362.8312,38.1229,0.7483,0.8155,-0.141,0.988,0.0582,1.741
9DTact_medium_2mm_r2,52,2026-09-07T22:27:44.186460,0052.png,N1.30,0.02728,0.04742,-1.25406,-0.000672,-0.000356,0.000422,0.00863,0.03461,-1.25474,1.25525,37.9143,362.8153,38.0872,0.7843,0.8514,-0.284,0.536,0.0436,1.741
9DTact_medium_2mm_r2,53,2026-09-07T22:27:45.211459,0053.png,N1.40,0.02445,0.04584,-1.30153,-0.000578,-0.000419,0.000263,0.00729,0.03107,-1.30218,1.30257,37.9161,362.8112,38.0553,0.8163,0.8835,-0.322,0.444,0.0399,1.741
9DTact_medium_2mm_r2,54,2026-09-07T22:27:46.233231,0054.png,N1.50,0.02777,0.05073,-1.46786,-0.000715,-0.000412,0.000595,0.00889,0.0343,-1.46857,1.469,37.9153,362.8111,38.0028,0.8687,0.9359,-0.281,0.487,0.0394,1.741
9DTact_medium_2mm_r2,55,2026-09-07T22:27:47.284314,0055.png,N1.60,0.0308,0.05343,-1.50153,-0.000816,-0.000401,0.000213,0.01039,0.03761,-1.50229,1.5028,37.9155,362.8192,37.9737,0.8977,0.9649,-0.267,0.543,0.041,1.741
9DTact_medium_2mm_r2,56,2026-09-07T22:27:48.292276,0056.png,N1.70,0.02442,0.04937,-1.68249,-0.000519,-0.000537,0.000323,0.00815,0.02801,-1.68314,1.68339,37.917,362.8044,37.9104,0.9613,1.0285,-0.319,0.308,0.0327,1.741
9DTact_medium_2mm_r2,57,2026-09-07T22:27:49.341550,0057.png,N1.80,0.02341,0.06732,-1.77793,-0.001016,-0.000672,0.000529,-0.00103,0.04152,-1.77887,1.77936,37.9074,362.82,37.8845,0.9869,1.054,-0.378,0.571,0.0401,1.741
9DTact_medium_2mm_r2,58,2026-09-07T22:27:50.391138,0058.png,N1.90,0.02056,0.06001,-1.88408,-0.000723,-0.000699,0.00043,0.00089,0.03206,-1.88488,1.88515,37.9105,362.809,37.846,1.0256,1.0927,-0.371,0.383,0.0336,1.741
9DTact_medium_2mm_r2,59,2026-09-07T22:27:51.408829,0059.png,N2.00,0.02437,0.06224,-1.96129,-0.000794,-0.000857,0.000453,0.00362,0.03466,-1.96212,1.96243,37.9098,362.8099,37.8057,1.0658,1.1329,-0.437,0.405,0.0341,1.741
9DTact_medium_2mm_r2,60,2026-09-07T22:28:03.589435,0060.png,N0.10,0.00643,0.01579,-0.04552,-0.000502,1.1e-05,0.000219,-0.002,0.01616,-0.0458,0.04861,37.9025,362.8018,38.8787,-0.007,0.0602,0.248,11.033,0.3507,1.741
9DTact_medium_2mm_r2,61,2026-09-07T22:28:04.622891,0061.png,N0.20,0.00911,0.02345,-0.10212,-0.000773,0.000154,0.000405,-0.00312,0.02323,-0.10253,0.10517,37.9003,362.8296,38.822,0.0493,0.1165,1.51,7.568,0.2392,1.741
9DTact_medium_2mm_r2,62,2026-09-07T22:28:06.872410,0062.png,N0.30,0.01273,0.02403,-0.28,-0.000734,-1.7e-05,0.000428,0.00096,0.02269,-0.2804,0.28132,37.9026,362.8238,38.6587,0.2127,0.2799,-0.06,2.621,0.0967,1.741
9DTact_medium_2mm_r2,63,2026-09-07T22:28:07.913279,0063.png,N0.40,0.01327,0.02398,-0.32214,-0.000805,3e-05,0.000367,0.00175,0.02224,-0.32253,0.3233,37.9051,362.8253,38.6127,0.2587,0.3259,0.094,2.498,0.0848,1.741
9DTact_medium_2mm_r2,64,2026-09-07T22:28:08.947179,0064.png,N0.50,0.01421,0.0259,-0.39343,-0.000699,9e-05,0.000422,0.0021,0.02323,-0.39385,0.39454,37.9085,362.8183,38.5614,0.3102,0.3773,0.229,1.775,0.0749,1.741
9DTact_medium_2mm_r2,65,2026-09-07T22:28:10.407772,0065.png,N0.60,0.02001,0.02861,-0.51455,-0.000761,2.7e-05,0.000193,0.0066,0.02654,-0.51501,0.51574,37.9098,362.8245,38.4718,0.3996,0.4667,0.052,1.479,0.0677,1.741
9DTact_medium_2mm_r2,66,2026-09-07T22:28:11.424860,0066.png,N0.70,0.01802,0.03128,-0.61429,-0.000688,0.000116,0.000405,0.00424,0.02625,-0.61478,0.61535,37.9125,362.8216,38.4107,0.4608,0.5279,0.19,1.12,0.0587,1.741
9DTact_medium_2mm_r2,67,2026-09-07T22:28:13.282874,0067.png,N0.80,0.01898,0.02427,-0.7718,-0.000508,-3e-06,0.000262,0.00966,0.01814,-0.77214,0.77241,37.9165,362.8141,38.3187,0.5529,0.6201,-0.003,0.658,0.0399,1.741
9DTact_medium_2mm_r2,68,2026-09-07T22:28:14.322687,0068.png,N0.90,0.01986,0.03427,-0.87928,-0.000659,-3.1e-05,0.000293,0.00618,0.02552,-0.87978,0.88017,37.9195,362.8031,38.2639,0.6078,0.675,-0.036,0.749,0.045,1.741
9DTact_medium_2mm_r2,69,2026-09-07T22:28:15.328694,0069.png,N1.00,0.02341,0.03464,-0.92141,-0.000763,-6.7e-05,0.00025,0.00936,0.02694,-0.92192,0.92236,37.9141,362.8239,38.241,0.6304,0.6976,-0.073,0.828,0.0453,1.741
9DTact_medium_2mm_r2,70,2026-09-07T22:28:16.370006,0070.png,N1.10,0.02137,0.02349,-1.03851,-0.000397,-0.000188,0.000271,0.01397,0.01438,-1.0388,1.039,37.9188,362.8036,38.1844,0.6873,0.7545,-0.181,0.382,0.0306,1.741
9DTact_medium_2mm_r2,71,2026-09-07T22:28:17.424373,0071.png,N1.20,0.02218,0.03765,-1.11481,-0.000583,-3.8e-05,0.000232,0.00813,0.02583,-1.11534,1.11567,37.913,362.8208,38.1525,0.7189,0.786,-0.034,0.523,0.0392,1.741
9DTact_medium_2mm_r2,72,2026-09-07T22:28:18.430873,0072.png,N1.30,0.02047,0.03252,-1.25518,-0.000422,-0.000281,0.000226,0.01019,0.01828,-1.25559,1.25577,37.9148,362.8095,38.0899,0.7817,0.8488,-0.224,0.336,0.0306,1.741
9DTact_medium_2mm_r2,73,2026-09-07T22:28:19.486829,0073.png,N1.40,0.0209,0.0408,-1.28876,-0.00067,-0.000136,6.9e-05,0.00666,0.02513,-1.28932,1.28958,37.9115,362.8214,38.0666,0.8048,0.872,-0.106,0.52,0.0355,1.741
9DTact_medium_2mm_r2,74,2026-09-07T22:28:20.505174,0074.png,N1.50,0.01559,0.03633,-1.48874,-0.000424,-0.000431,0.000433,0.00568,0.0154,-1.48917,1.48926,37.9137,362.8057,38.0022,0.8694,0.9366,-0.289,0.285,0.0265,1.741
9DTact_medium_2mm_r2,75,2026-09-07T22:28:21.544373,0075.png,N1.60,0.02215,0.04678,-1.56238,-0.000658,-0.000376,0.000438,0.00665,0.02656,-1.563,1.56324,37.9115,362.8179,37.975,0.8965,0.9636,-0.24,0.421,0.0331,1.741
9DTact_medium_2mm_r2,76,2026-09-07T22:28:22.585281,0076.png,N1.70,0.01848,0.04417,-1.62878,-0.000528,-0.000388,0.000423,0.00523,0.0214,-1.62934,1.62949,37.9131,362.8093,37.9463,0.9253,0.9924,-0.238,0.324,0.0294,1.741
9DTact_medium_2mm_r2,77,2026-09-07T22:28:23.608096,0077.png,N1.80,0.01902,0.05102,-1.71657,-0.00063,-0.000412,0.000485,0.00288,0.02619,-1.71723,1.71743,37.9109,362.8139,37.9117,0.9598,1.0269,-0.24,0.367,0.0317,1.741
9DTact_medium_2mm_r2,78,2026-09-07T22:28:25.040947,0078.png,N1.90,0.02585,0.06501,-1.83776,-0.000908,-0.000346,0.000333,0.00265,0.03978,-1.83866,1.83909,37.9101,362.8214,37.8684,1.0029,1.0701,-0.188,0.494,0.038,1.741
9DTact_medium_2mm_r2,79,2026-09-07T22:28:26.071333,0079.png,N2.00,0.02103,0.05004,-1.94463,-0.000621,-0.000623,0.00049,0.0067,0.02269,-1.94525,1.94539,37.9129,362.8132,37.8309,1.0406,1.1078,-0.32,0.319,0.0279,1.741
9DTact_medium_2mm_r2,80,2026-09-07T22:28:39.086806,0080.png,N0.10,0.00703,0.01678,-0.05783,-0.000603,0.000265,0.000183,-0.0019,0.01712,-0.05813,0.06062,37.9064,362.8372,38.884,-0.0127,0.0544,4.574,10.425,0.3001,1.741
9DTact_medium_2mm_r2,81,2026-09-07T22:28:40.123408,0081.png,N0.20,0.00844,0.01531,-0.11483,-0.00057,0.000202,0.000229,0.00046,0.01563,-0.1151,0.11616,37.9097,362.8188,38.8194,0.0521,0.1193,1.756,4.96,0.1505,1.741
9DTact_medium_2mm_r2,82,2026-09-07T22:28:41.968411,0082.png,N0.30,0.00743,0.02023,-0.22994,-0.000497,0.000276,0.000154,-0.00208,0.01755,-0.23027,0.23095,37.9091,362.8265,38.6933,0.1782,0.2453,1.2,2.16,0.0933,1.741
9DTact_medium_2mm_r2,83,2026-09-07T22:28:43.409553,0083.png,N0.40,0.00614,0.02018,-0.30682,-0.000583,0.00024,0.000184,-0.00264,0.01563,-0.30713,0.30754,37.9135,362.8241,38.6228,0.2486,0.3158,0.783,1.9,0.0686,1.741
9DTact_medium_2mm_r2,84,2026-09-07T22:28:44.447721,0084.png,N0.50,0.006,0.02108,-0.3902,-0.000555,0.000199,0.000284,-0.00263,0.015,-0.39052,0.39081,37.9133,362.8207,38.5658,0.3057,0.3728,0.509,1.422,0.0561,1.741
9DTact_medium_2mm_r2,85,2026-09-07T22:28:45.908747,0085.png,N0.60,0.00717,0.03184,-0.51665,-0.000742,0.000149,0.000426,-0.00611,0.02288,-0.51713,0.51768,37.9087,362.82,38.4947,0.3768,0.4439,0.288,1.437,0.063,1.741
9DTact_medium_2mm_r2,86,2026-09-07T22:28:46.912238,0086.png,N0.70,0.00652,0.02747,-0.60888,-0.000629,5.8e-05,0.000527,-0.00386,0.01729,-0.60928,0.60954,37.9083,362.8236,38.441,0.4304,0.4975,0.096,1.033,0.0463,1.741
9DTact_medium_2mm_r2,87,2026-09-07T22:28:48.384933,0087.png,N0.80,0.00461,0.02526,-0.706,-0.00039,1.8e-05,0.000244,-0.00373,0.01288,-0.70634,0.70647,37.91,362.8187,38.3687,0.5028,0.5699,0.026,0.552,0.0364,1.741
9DTact_medium_2mm_r2,88,2026-09-07T22:28:49.391975,0088.png,N0.90,0.00542,0.02275,-0.8299,-0.000297,-5.1e-05,0.00043,-0.00092,0.00912,-0.83018,0.83023,37.9105,362.8143,38.3125,0.559,0.6262,-0.061,0.358,0.0282,1.741
9DTact_medium_2mm_r2,89,2026-09-07T22:28:50.865980,0089.png,N1.00,0.00945,0.03218,-0.90233,-0.00058,-0.000138,0.000221,-0.00164,0.01814,-0.90277,0.90295,37.9081,362.822,38.2607,0.6107,0.6778,-0.153,0.643,0.0371,1.741
9DTact_medium_2mm_r2,90,2026-09-07T22:28:51.868352,0090.png,N1.10,0.0076,0.03363,-1.00827,-0.000566,-0.000172,0.000376,-0.00323,0.01678,-1.00872,1.00886,37.9104,362.8165,38.2115,0.66,0.7271,-0.171,0.562,0.0342,1.741
9DTact_medium_2mm_r2,91,2026-09-07T22:28:53.321900,0091.png,N1.20,0.00785,0.04278,-1.15333,-0.000544,-0.000112,0.000339,-0.00658,0.0225,-1.15392,1.15415,37.9088,362.8212,38.1471,0.7243,0.7914,-0.097,0.472,0.0377,1.741
9DTact_medium_2mm_r2,92,2026-09-07T22:28:54.371646,0092.png,N1.30,0.00893,0.03553,-1.25672,-0.000525,-0.00035,0.000289,-0.0013,0.0151,-1.25716,1.25725,37.9114,362.8091,38.0928,0.7788,0.8459,-0.278,0.418,0.0291,1.741
9DTact_medium_2mm_r2,93,2026-09-07T22:28:55.402213,0093.png,N1.40,0.01289,0.04523,-1.33093,-0.000608,-0.000193,0.000273,-0.00221,0.02429,-1.33154,1.33176,37.9097,362.8217,38.0654,0.806,0.8731,-0.145,0.457,0.0353,1.741
9DTact_medium_2mm_r2,94,2026-09-07T22:28:56.422210,0094.png,N1.50,0.01875,0.06325,-1.46934,-0.000977,-0.000163,0.000373,-0.00517,0.04061,-1.47025,1.47082,37.9098,362.8185,38.0149,0.8565,0.9237,-0.111,0.665,0.0449,1.741
9DTact_medium_2mm_r2,95,2026-09-07T22:28:57.461718,0095.png,N1.60,0.01332,0.04348,-1.5951,-0.000484,-0.000441,0.000451,0.00088,0.01876,-1.59564,1.59575,37.9119,362.8169,37.966,0.9054,0.9726,-0.277,0.304,0.0285,1.741
9DTact_medium_2mm_r2,96,2026-09-07T22:28:58.507026,0096.png,N1.70,0.01382,0.04549,-1.67373,-0.000396,-0.000432,0.000245,0.00084,0.01949,-1.67429,1.6744,37.9115,362.812,37.9298,0.9417,1.0088,-0.258,0.237,0.0284,1.741
9DTact_medium_2mm_r2,97,2026-09-07T22:28:59.525142,0097.png,N1.80,0.01161,0.03794,-1.79283,-8.5e-05,-0.000502,0.000282,0.00353,0.00994,-1.79324,1.79327,37.9137,362.8055,37.8865,0.9852,1.0523,-0.28,0.047,0.0221,1.741
9DTact_medium_2mm_r2,98,2026-09-07T22:29:00.572851,0098.png,N1.90,0.01461,0.04561,-1.94516,-0.000254,-0.000516,0.000288,0.00335,0.01565,-1.94569,1.94575,37.9155,362.8072,37.833,1.0386,1.1057,-0.265,0.13,0.0246,1.741
