step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.10502156453787492,0.1,0.027661015432241243,7.558707237243652,nan,51952,128.59562670254496,15.037235260009766,51952,128.59562670254496,-15.037235260009766,0,0.0
2,0.17614273958603022,0.2,0.0539160504959824,7.78026008605957,nan,58963,136.99819640803616,16.6661376953125,57473,135.25614251722916,-16.65351104736328,0,0.0
3,0.35322291972132547,0.30000000000000004,0.23358197784541518,8.440338134765625,4.059255409321162,81119,160.68907759192257,19.177108764648438,69492,148.72790797521486,-18.5345401763916,4892,39.46101827387509
4,0.3398494779178769,0.4,0.22761553827984074,8.85881519317627,4.856072470001179,93781,172.7756332247174,20.062522888183594,77110,156.6680418069751,-18.81587791442871,9656,55.440060073837245
5,0.5480469048003087,0.5,0.6083198594329986,10.188478469848633,4.060289830695293,125706,200.03365355014537,22.306537628173828,91167,170.35068944303583,-19.055618286132812,22330,84.30812391747338
6,0.5383095851271769,0.6,0.6350275907598473,10.797496795654297,4.211086468297673,136831,208.69753241572903,23.275917053222656,93631,172.63740311205595,-19.147933959960938,27795,94.06074253629122
7,0.7252631421369351,0.7,1.264831997932535,12.30798625946045,2.8478174456426846,165164,229.28875690198942,25.10714340209961,103037,181.10134108481705,-18.880191802978516,44745,119.3431014231393
8,0.7649369118274443,0.7999999999999999,1.4852829335763686,13.044549942016602,2.5888489506893873,176968,237.34081810378314,26.0314884185791,98435,177.01082917861675,-19.072647094726562,52569,129.35699597159675
9,0.9228179759619266,0.8999999999999999,2.2911464775355626,14.656347274780273,2.210553317942337,199605,252.06396972140928,27.714832305908203,107344,184.84765733574451,-18.796161651611328,68538,147.70349684169514
10,0.970409634465561,0.9999999999999999,2.6174668404362422,15.53226375579834,2.159875426497214,212940,260.34766594685726,28.473325729370117,109384,186.59584290741248,-18.676128387451172,76226,155.76742080501182
11,1.0513836209852236,1.0999999999999999,3.1573854263467185,16.30159568786621,1.8516591776140021,217792,263.29706935653525,29.575450897216797,89481,168.76814547067752,-17.341581344604492,84918,164.40875559092083
12,1.204430950506783,1.2,4.461784183892232,17.44493865966797,1.007388411171617,244162,278.78159629072843,29.68260955810547,102826,180.91581566224238,-16.710912704467773,95342,174.2076380889626
13,1.2692522755247744,1.3,5.14392851528888,18.272737503051758,0.9768827342746184,264842,290.3477688508859,29.708242416381836,112474,189.21307073940656,-16.345304489135742,102454,180.58826395719655
14,1.366729214756365,1.4000000000000001,6.233707513874987,18.933923721313477,0.8186684468115029,285912,301.67634341887,29.40294647216797,121772,196.87872272130517,-16.0488224029541,108839,186.13041047168406
15,1.4455435243355907,1.425,7.3305772103473625,19.28911781311035,0.4646590015595287,303538,310.83620482893474,28.917186737060547,133950,206.48876302191061,-15.872030258178711,111643,188.51278636532044
16,1.4366288766165276,1.45,7.117160866071012,19.270275115966797,0.3404235817130725,303333,310.7312226117417,28.921405792236328,126990,201.0526608788841,-15.939943313598633,111345,188.26102697354588
17,1.4428319432041619,1.4749999999999999,7.196763393510361,19.38250160217285,0.0065742264818943645,300970,309.51853974315577,29.156963348388672,130483,203.79899135893572,-15.890005111694336,111770,188.61997767670923
18,1.4641807192788754,1.4999999999999998,7.447636693310915,19.450464248657227,0.47920061575674605,318600,318.4549100550276,28.439559936523438,146418,215.8849159048827,-15.714468002319336,112771,189.46272502746353
19,1.5272427607527774,1.5249999999999997,8.673126698689163,19.763797760009766,0.25744197319463274,323981,321.13292455883544,28.5513973236084,145290,215.0517225312156,-15.746322631835938,115857,192.03757050013792
20,1.5156117930625328,1.5499999999999996,8.3203233974216,19.696029663085938,0.26056505624412346,322622,320.45869016206586,28.549724578857422,144593,214.53526836623587,-15.694741249084473,115164,191.46237158373984
21,1.5416414865166743,1.5749999999999995,8.895862227090282,19.822431564331055,0.21712279240307508,333338,325.73728807235506,28.217065811157227,151731,219.76687043445094,-15.61323356628418,116361,192.45481720713582
22,1.5680018616053353,1.5999999999999994,9.321225768392882,19.925079345703125,0.2283168446358114,340018,328.9849402031043,28.042009353637695,156999,223.54939906197234,-15.564322471618652,117806,193.64610621380345
23,1.6093485728665549,1.6249999999999993,10.454760135610332,20.036579132080078,0.12933420122122308,346436,332.0752982833377,27.911088943481445,159517,225.33494650049232,-15.553631782531738,118530,194.24023993334828
