step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.10980826941397837,0.1,0.03235137148999456,5.5295538902282715,nan,7065,47.422139828232986,15.295470237731934,6997,47.193371077175485,-15.314691543579102,0,0.0
2,0.17211009339765937,0.2,0.0664822148366369,5.84602689743042,nan,22225,84.10967376250338,17.32341194152832,17123,73.82696107198946,-17.855375289916992,800,15.957691216057308
3,0.3269917752048954,0.30000000000000004,0.18404269684243105,6.658707618713379,7.306718786208827,47531,123.00238696952898,21.0824031829834,30758,98.94733689817545,-20.405447006225586,9533,55.08582526376524
4,0.3274163304128521,0.4,0.1960840256996505,7.138249397277832,8.737632403393704,57429,135.20435811633038,22.608261108398438,35748,106.67212293424252,-20.96487045288086,14220,67.27827718910096
5,0.5459915936101751,0.5,0.5204424231525167,8.522117614746094,4.949219377852159,83453,162.98440088455055,24.9876708984375,49545,125.58130159771362,-21.169315338134766,24605,88.49867089144429
6,0.5527446886981018,0.6,0.5624744910945936,9.578372955322266,5.751268201738557,101666,179.8924481148702,26.32435417175293,57464,135.2455518664675,-20.765165328979492,33822,103.75874406770818
7,0.6970167378104684,0.7,0.8918637004130602,10.920385360717773,5.548390017672561,122480,197.45023388132688,27.894996643066406,63763,142.4654107941189,-20.09769058227539,44012,118.36154236372977
8,0.7153565494751426,0.7999999999999999,0.9449016687259416,11.483983993530273,4.661788102227018,132054,205.02217858103617,28.435874938964844,65843,144.77043149759322,-19.88633155822754,48712,124.521127427376
9,0.9330691498407546,0.8999999999999999,1.4685539593942907,12.579039573669434,2.5588245121542865,147107,216.39226517331645,29.562740325927734,68368,147.52020301847946,-19.321992874145508,61168,139.5363003597634
10,0.9514658718949427,0.9999999999999999,1.6109153066239572,13.751642227172852,3.0494477526914334,163417,228.07289771144778,30.683456420898438,71808,151.18596597265778,-19.10836410522461,72518,151.93155145089557
