probe,ix,iy,x_mm,y_mm,img_x_px,img_y_px,target_depth_mm,depth_mm,rung_depth_mm,surface_offset_mm,force_wanted_N,force_N,file,t_img,Fx,Fy,Fz,tcp_x,tcp_y,tcp_z,area_px,radius_px,centroid_px,diff_level
ball4,2,1,0.9757014140938722,-0.850330465751293,960.0,540.0,0.15,0.3528466292003536,0.3,0.0,0.0,0.47406712677626783,ball4_x+0.98_y-0.85_d0.15.png,1789057471.7058642,-0.00405349370516781,-0.006789464479924767,-0.47406712677626783,39.1967430114746,362.4953308105468,36.6447067260742,46306,121.40699151872025,"[892.3883514015463, 550.9990929901093]",12
ball4,2,1,0.9757014140938722,-0.850330465751293,960.0,540.0,0.3,0.4464145488270752,0.44999999999999996,0.0,0.0,0.7921085335294521,ball4_x+0.98_y-0.85_d0.30.png,1789057472.8779345,0.011697179144058722,0.03117830318863124,-0.7921085335294521,39.19659042358398,362.4962158203125,36.49414443969726,75500,155.02385754094817,"[897.6672185430464, 545.0150860927153]",12
ball4,0,0,-6.2812224297537735,-0.05292114580397822,363.1930133660876,279.1930133660876,0.15,0.22912843817462303,0.3,0.0,0.47406712677626783,0.3567573174699021,ball4_x-6.28_y-0.05_d0.15.png,1789057477.170178,-0.029031198828283776,0.015088736394807789,-0.3567573174699021,32.50375747680664,359.559326171875,36.7444725036621,1633,22.79912375812128,"[199.58848744641764, 231.81996325780773]",12
ball4,0,0,-6.2812224297537735,-0.05292114580397822,363.1930133660876,279.1930133660876,0.3,0.39222038503907797,0.44999999999999996,0.0,0.7921085335294521,0.8297552110639004,ball4_x-6.28_y-0.05_d0.30.png,1789057478.3381493,-0.0380513392821495,-0.0008145858800290284,-0.8297552110639004,32.50649642944336,359.552032470703,36.5862350463867,8621,52.384630654328944,"[299.63043730425704, 199.30738893399837]",12
ball4,1,0,-3.3808811821794666,-1.7190862711054298,661.5965066830438,279.1930133660876,0.15,0.4139865532246034,0.3,0.09158686624045637,0.47406712677626783,0.561929933052457,ball4_x-3.38_y-1.72_d0.15.png,1789057481.8504384,0.013288392543670823,-0.03736783070740764,-0.561929933052457,35.86875915527343,359.559600830078,36.60217666625976,8086,50.73316212973652,"[534.740044521395, 268.9596834034133]",12
ball4,1,0,-3.3808811821794666,-1.7190862711054298,661.5965066830438,279.1930133660876,0.3,0.5068122504122883,0.44999999999999996,0.09158686624045637,0.7921085335294521,0.9342282438042986,ball4_x-3.38_y-1.72_d0.30.png,1789057483.0225105,0.024177764320359073,-0.001285425425433573,-0.9342282438042986,35.86443710327148,359.5628356933593,36.44979095458984,13136,64.66311672746895,"[529.2468026796589, 280.8269640682095]",12
ball4,2,0,-0.4805399346051591,-3.3852513964068813,960.0,279.1930133660876,0.15,0.43375115649003604,0.3,0.09158686624045637,0.47406712677626783,0.5200108269699399,ball4_x-0.48_y-3.39_d0.15.png,1789057486.1426556,0.015165841965484362,-0.010246820810314361,-0.5200108269699399,39.21322631835937,359.560791015625,36.5563621520996,14676,68.34848856875558,"[865.7311937857727, 308.12155900790407]",12
ball4,2,0,-0.4805399346051591,-3.3852513964068813,960.0,279.1930133660876,0.3,0.638765593159988,0.44999999999999996,0.09158686624045637,0.7921085335294521,1.1199313291342605,ball4_x-0.48_y-3.39_d0.30.png,1789057487.3146312,0.030112633787128827,-0.030971359509371865,-1.1199313291342605,39.2116241455078,359.5670166015625,36.40966415405273,89055,168.36593157197058,"[914.825355117624, 358.3628207287631]",12
ball4,3,0,2.419801312969149,-5.051416521708333,1258.4034933169562,279.1930133660876,0.15,0.5021573706597238,0.3,0.09158686624045637,0.47406712677626783,0.46982153875358107,ball4_x+2.42_y-5.05_d0.15.png,1789057491.214927,0.021906653654905028,-0.022541732348767596,-0.46982153875358107,42.5601119995117,359.5557861328125,36.5146026611328,5562,42.07659191230017,"[1292.7601582164689, 288.6630708378281]",12
ball4,3,0,2.419801312969149,-5.051416521708333,1258.4034933169562,279.1930133660876,0.3,0.7058780631093278,0.44999999999999996,0.09158686624045637,0.7921085335294521,1.063040613504242,ball4_x+2.42_y-5.05_d0.30.png,1789057492.3869088,0.024550947725398942,-0.01781609430528892,-1.063040613504242,42.5596122741699,359.5703125,36.36541366577148,17120,73.82049343824855,"[1309.6942172897195, 303.34205607476633]",12
ball4,4,0,5.320142560543456,-6.717581647009785,1556.8069866339124,279.1930133660876,0.15,0.5700381949708984,0.3,0.09158686624045637,0.47406712677626783,0.3370057062003383,ball4_x+5.32_y-6.72_d0.15.png,1789057495.7031875,0.009669632841246667,-0.00933868029678937,-0.3370057062003383,45.9055595397949,359.567413330078,36.45864868164062,564,13.398760233979036,"[983.7801418439716, 1007.6400709219859]",12
ball4,4,0,5.320142560543456,-6.717581647009785,1556.8069866339124,279.1930133660876,0.3,0.7795512475287119,0.44999999999999996,0.09158686624045637,0.7921085335294521,0.877712797383117,ball4_x+5.32_y-6.72_d0.30.png,1789057496.8751512,0.009371002284940033,-0.016622317688218757,-0.877712797383117,45.90426635742187,359.5724487304687,36.31401443481445,815,16.106599803800595,"[977.7042944785276, 1002.3361963190184]",12
ball4,0,1,-4.824981081054743,2.4819997848516104,363.1930133660876,540.0,0.15,0.24660835589666874,0.3,0.09158686624045637,0.47406712677626783,0.6714748881465908,ball4_x-4.82_y+2.48_d0.15.png,1789057503.3115065,-0.005773846163094376,0.02689726358084741,-0.6714748881465908,32.5096206665039,362.4865112304687,36.6421318054199,3116,31.493707392885515,"[301.5661103979461, 543.9521822849807]",12
ball4,0,1,-4.824981081054743,2.4819997848516104,363.1930133660876,540.0,0.3,0.24800628038275008,0.44999999999999996,-0.08216770179317884,0.7921085335294521,0.5260065292414368,ball4_x-4.82_y+2.48_d0.30.png,1789057505.0675986,-0.019220808005625402,0.011448569389595065,-0.5260065292414368,32.5081100463867,362.4830017089843,36.66830825805664,3530,33.52064883364851,"[304.0688385269122, 545.0813031161473]",12
ball4,1,1,-1.9246398334804353,0.8158346595501587,661.5965066830438,540.0,0.15,0.3325940962904177,0.3,0.046342552978593715,0.47406712677626783,0.646952708325145,ball4_x-1.92_y+0.82_d0.15.png,1789057508.5798736,0.006303712896301761,-0.03127136415654306,-0.646952708325145,35.8599166870117,362.4861755371093,36.64613723754883,22472,84.57576344510373,"[592.1563723745105, 520.5745817016732]",12
ball4,1,1,-1.9246398334804353,0.8158346595501587,661.5965066830438,540.0,0.3,0.4112889514359779,0.44999999999999996,0.046342552978593715,0.7921085335294521,0.9574171844474251,ball4_x-1.92_y+0.82_d0.30.png,1789057509.7519603,0.019959603881766697,0.012139395752721428,-0.9574171844474251,35.8576316833496,362.4913330078125,36.49948120117187,33237,102.85750185130227,"[575.5652134669194, 522.2124138761019]",12
ball4,3,1,3.8760426616681802,-2.5164955910527445,1258.4034933169562,540.0,0.15,0.43051305604499746,0.3,0.046342552978593715,0.47406712677626783,0.4660238325430811,ball4_x+3.88_y-2.52_d0.15.png,1789057513.8482156,0.012650507635511588,0.01992980773904396,-0.4660238325430811,42.55482482910156,362.5032653808593,36.55761337280273,5786,42.91551003377931,"[1337.1574490148635, 488.3067749740754]",12
ball4,3,1,3.8760426616681802,-2.5164955910527445,1258.4034933169562,540.0,0.3,0.617583323001142,0.44999999999999996,0.046342552978593715,0.7921085335294521,1.0118078957632093,ball4_x+3.88_y-2.52_d0.30.png,1789057515.2122662,0.024476781656863268,-0.013058205683817724,-1.0118078957632093,42.55669784545898,362.4916687011718,36.40109252929687,14377,67.64866025032838,"[1309.977464005008, 610.3232941503791]",12
ball4,4,1,6.776383909242487,-4.182660716354197,1556.8069866339124,540.0,0.15,0.48982790076972904,0.3,0.046342552978593715,0.47406712677626783,0.37503294326212144,ball4_x+6.78_y-4.18_d0.15.png,1789057518.1403146,0.010780131811069894,-0.0033470449873393092,-0.37503294326212144,45.8966941833496,362.5009460449218,36.5178642272949,1026,18.071688997561054,"[974.8235867446393, 998.332358674464]",12
ball4,4,1,6.776383909242487,-4.182660716354197,1556.8069866339124,540.0,0.3,0.689301168756753,0.44999999999999996,0.046342552978593715,0.7921085335294521,0.8497991201498024,ball4_x+6.78_y-4.18_d0.30.png,1789057519.3085434,0.008227635799349643,-0.021950821081459536,-0.8497991201498024,45.89844512939453,362.498321533203,36.35474777221679,587,13.669231989760256,"[1797.5706984667802, 477.78875638841566]",12
ball4,0,2,-3.368739732355711,5.016920715507199,363.1930133660876,800.8069866339124,0.15,0.17312460477142366,0.3,0.046342552978593715,0.47406712677626783,0.7339442547604648,ball4_x-3.37_y+5.02_d0.15.png,1789057525.7487211,-0.013535637583197513,0.02077873756918347,-0.7339442547604648,32.5026741027832,365.4080200195312,36.69658279418945,4894,39.46908388832291,"[349.9953003677973, 933.0547609317532]",12
ball4,0,2,-3.368739732355711,5.016920715507199,363.1930133660876,800.8069866339124,0.3,0.15525343605227349,0.44999999999999996,-0.1303667668202315,0.7921085335294521,0.5529292893567685,ball4_x-3.37_y+5.02_d0.30.png,1789057527.5049396,-0.02078272717107623,-0.0023324786302065803,-0.5529292893567685,32.5025291442871,365.406005859375,36.71006774902343,5205,40.70384450622116,"[343.78981748318927, 927.8557156580212]",12
ball4,1,2,-0.468398484781404,3.350755590205747,661.5965066830438,800.8069866339124,0.15,0.2170978758789026,0.3,-0.02235101228396233,0.47406712677626783,0.54283603306219,ball4_x-0.47_y+3.35_d0.15.png,1789057531.2131095,0.0038444746077015424,-0.033513700470093964,-0.54283603306219,35.85475921630859,365.4125061035156,36.71200561523437,24631,88.54541663233026,"[632.6572205756972, 823.9064593398563]",12
ball4,1,2,-0.468398484781404,3.350755590205747,661.5965066830438,800.8069866339124,0.3,0.3194904771681166,0.44999999999999996,-0.02235101228396233,0.7921085335294521,0.9700732439992436,ball4_x-0.47_y+3.35_d0.30.png,1789057532.5772192,0.012452557671599963,0.0007632966612620251,-0.9700732439992436,35.85176467895508,365.4186706542968,36.57360076904297,40862,114.04726462849538,"[617.0027898781264, 827.6844011551075]",12
ball4,2,2,2.431942762792904,1.6845904649042955,960.0,800.8069866339124,0.15,0.2421049611912771,0.3,-0.02235101228396233,0.47406712677626783,0.4888338818407675,ball4_x+2.43_y+1.68_d0.15.png,1789057535.6972706,0.004969232553408176,-0.019142225568936588,-0.4888338818407675,39.1994285583496,365.425079345703,36.67333602905273,22240,84.13805244196888,"[901.49375, 770.9980215827338]",12
ball4,2,2,2.431942762792904,1.6845904649042955,960.0,800.8069866339124,0.3,0.43916283481539153,0.44999999999999996,-0.02235101228396233,0.7921085335294521,1.0102874395199506,ball4_x+2.43_y+1.68_d0.30.png,1789057536.8694263,-0.0003515454111685301,-0.05263405350695578,-1.0102874395199506,39.201171875,365.414825439453,36.5167007446289,49078,124.9880498052837,"[913.1194017686132, 781.420860670769]",12
ball4,3,2,5.332284010367212,0.01842533960284376,1258.4034933169562,800.8069866339124,0.15,0.3177602806883151,0.3,-0.02235101228396233,0.47406712677626783,0.4189187386753474,ball4_x+5.33_y+0.02_d0.15.png,1789057539.989577,-0.011648754501879566,-0.010309449183535513,-0.4189187386753474,42.54511642456054,365.4264831542968,36.62356948852539,5804,42.982212360588434,"[1351.7064093728463, 798.0820124052377]",12
ball4,3,2,5.332284010367212,0.01842533960284376,1258.4034933169562,800.8069866339124,0.3,0.5072446181474639,0.44999999999999996,-0.02235101228396233,0.7921085335294521,0.948538553451374,ball4_x+5.33_y+0.02_d0.30.png,1789057541.1616526,-0.003831665896063541,-0.045469259528470654,-0.948538553451374,42.54798126220703,365.415771484375,36.4633560180664,14364,67.61806862920568,"[1356.287454747981, 790.067321080479]",12
ball4,4,2,8.232625257941518,-1.647739785698608,1556.8069866339124,800.8069866339124,0.15,0.38163899559402026,0.3,-0.02235101228396233,0.47406712677626783,0.35541803626016133,ball4_x+8.23_y-1.65_d0.15.png,1789057544.0858183,-0.018842424852133277,0.003356525487754247,-0.35541803626016133,45.89211654663086,365.4080505371093,36.57482528686523,3097,31.397543176356965,"[1685.8350016144657, 817.0636099451082]",12
ball4,4,2,8.232625257941518,-1.647739785698608,1556.8069866339124,800.8069866339124,0.3,0.580441439855079,0.44999999999999996,-0.02235101228396233,0.7921085335294521,0.8558815228403119,ball4_x+8.23_y-1.65_d0.30.png,1789057545.2577846,-0.022500660283437668,-0.03842918023013375,-0.8558815228403119,45.89089965820312,365.4273071289062,36.42338943481445,13568,65.71779466584124,"[1708.9553360849056, 808.6456367924528]",12
