approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.3829869551760261,-0.010628677128246226,0.022708122537582653,0,26.489008533842814,0.4,False
1,0.7823096656557773,-0.01595254446925483,0.01653929245625818,0,26.489008533842814,0.4,False
1,1.1657179111305709,0.01410781314490004,0.04574681785896075,0,26.489008533842814,0.4,False
1,1.5467331010785905,0.25793308929924175,0.2886626844790925,23434,26.489008533842814,0.4,False
1,1.554894663369918,0.24939779140958798,0.27944831187891167,49501,26.489008533842814,0.02,True
1,1.5652710357907011,0.28084466419706955,0.3102144568631502,50888,26.489008533842814,0.02,True
1,1.5799364601933021,0.25127301072121827,0.27993600100468824,52722,26.489008533842814,0.02,True
1,1.6299579456494016,0.31843585430355,0.34641932663051306,56878,26.489008533842814,0.02,True
1,1.6667071546725403,0.3674196549339322,0.3947187050902784,59507,26.489008533842814,0.02,True
1,1.665385791297087,0.3676190405087447,0.394198257631723,60381,26.489008533842814,0.02,True
1,1.6741443712079302,0.3725948646039487,0.3984723378158378,59946,26.489008533842814,0.02,True
1,1.6813591569113555,0.37300063597777205,0.39827533097590617,61259,26.489008533842814,0.02,True
1,1.6915651117979955,0.3983202412114277,0.42290630456897416,61907,26.489008533842814,0.02,True
1,1.710702459980169,0.40567053543115794,0.4295987920747081,63794,26.489008533842814,0.02,True
1,1.7787200409422184,0.4861025541476644,0.5092730394166978,69364,26.489008533842814,0.02,True
1,1.7692908223772577,0.47145106248036045,0.4939095076442442,68660,26.489008533842814,0.02,True
1,1.7723063926574305,0.47983563243379357,0.501473358655096,69372,26.489008533842814,0.02,True
1,1.7880815904333325,0.48871188936658994,0.509616142294098,69454,26.489008533842814,0.02,True
1,1.7927501605376328,0.4965547770402757,0.5166667490624292,70592,26.489008533842814,0.02,True
