approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.40105506892620824,0.0009160378581931105,-0.0029951429877343116,0,26.084386343905273,0.4,False
1,0.7795368026326237,-0.0020074938175758234,-0.005234656200741483,4061,26.084386343905273,0.4,False
1,1.1779202657708545,0.21871804809800616,0.21614771978066755,8472,26.084386343905273,0.4,False
1,1.2042651831408726,0.24349127560767245,0.24135989381526884,3588,26.084386343905273,0.02,True
1,1.2298516819384098,0.2730843830673518,0.27143738041377785,6496,26.084386343905273,0.02,True
1,1.2432817895606831,0.31320169023129224,0.3120515277529933,8945,26.084386343905273,0.02,True
1,1.2575596091286556,0.29513670080758597,0.2944707226568795,5391,26.084386343905273,0.02,True
1,1.2730348542308079,0.33275389105293024,0.3325863914669355,4647,26.084386343905273,0.02,True
1,1.2886481748037788,0.3543121636050333,0.3546274888574601,5291,26.084386343905273,0.02,True
1,1.2966004451219888,0.3541300604795084,0.35493421141480896,4294,26.084386343905273,0.02,True
1,1.3069173692620986,0.38437751418963373,0.38568254666081997,7263,26.084386343905273,0.02,True
1,1.3357622872378805,0.44716254607716827,0.4489444022430746,4760,26.084386343905273,0.02,True
1,1.3835312333423353,0.4949615143097306,0.4972514522468174,16747,26.084386343905273,0.02,True
1,1.3938166880313858,0.5371666800028203,0.5399345763876398,6585,26.084386343905273,0.02,True
1,1.401080306401667,0.5414845678098364,0.5447396054037142,3170,26.084386343905273,0.02,True
1,1.4113651670630638,0.5443424442658751,0.5480882167526004,6446,26.084386343905273,0.02,True
1,1.4225842801820932,0.5662382409952946,0.570471869298197,4320,26.084386343905273,0.02,True
1,1.4297170062022992,0.5846518480321748,0.5893741060097171,3724,26.084386343905273,0.02,True
