step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.11201126217404678,0.1,0.013775179015127037,6.302301406860352,nan,32539,101.77173176542868,14.842637062072754,0,0.0,0.0,30921,99.2091729160615
2,0.17997740781552807,0.2,0.05503740034106101,6.360476016998291,nan,31610,100.30840195252651,14.650052070617676,470,12.231338704589191,-13.79367733001709,29317,96.6017128898354
3,0.34635693957501346,0.30000000000000004,0.22047409832081258,6.8782429695129395,2.884612763530979,42317,116.05998213699445,14.730888366699219,777,15.726626515715484,-14.403803825378418,33446,103.18038792960154
4,0.3493228243205344,0.4,0.22750914601184036,6.91328239440918,3.170588672130032,46661,121.87147984340658,15.047758102416992,741,15.35798247369064,-14.533164024353027,36450,107.71441570838682
5,0.5452360570622155,0.5,0.5904650575661776,7.569823265075684,1.8401843359532477,49882,126.00767334817291,17.413427352905273,1092,18.643883600599406,-14.366897583007812,42244,115.9598328385655
6,0.5343284888814281,0.6,0.5762099795505747,7.628589630126953,1.9204084431326875,46961,122.26262947064812,18.98771095275879,1086,18.592593589803354,-14.89848804473877,44974,119.6481041271854
7,0.7171966738554261,0.7,1.0445105114618087,8.173770904541016,1.2420320243526661,49203,125.14711874390498,21.621143341064453,1409,21.177786230693734,-15.292381286621094,45336,120.12866851850283
8,0.7110590800018173,0.7999999999999999,1.0131660471939683,8.220566749572754,1.246320200544509,50867,127.24570319075957,22.65599250793457,1335,20.614162560127458,-15.154912948608398,50039,126.20581759471591
9,0.8895036631272433,0.8999999999999999,1.6021734834350496,8.71098804473877,0.8908497571502748,58952,136.9854167796953,23.93876075744629,1596,22.539356209735228,-14.748553276062012,58030,135.90998011641886
10,1.1834572187912613,1.2999999999999998,2.782863611152075,10.088489532470703,1.0714445531580454,79885,159.4621750064639,28.50694465637207,2193,26.4207036318311,-13.960972785949707,78327,157.8995201231396
11,1.578957169333865,1.6574222530129517,4.512034098062688,11.82112979888916,1.0638970507146952,101134,179.4211582542914,33.22346496582031,2859,30.167001253015812,-14.503347396850586,95661,174.49883100533253
12,1.6792141644109009,1.7574222530129517,4.736203291480285,12.221981048583984,1.0579805686062784,105470,183.22702774373766,34.35801315307617,3115,31.48865343996958,-20.5139102935791,99046,177.55934497220846
13,1.7842162910632915,1.8574222530129518,5.31955543993175,12.629077911376953,0.9397035774344397,109041,186.30305499203905,35.65903854370117,3401,32.902460742489644,-20.78629493713379,101833,180.04013619122253
14,1.8871292437763856,1.957422253012952,5.996640436296954,13.061274528503418,0.6651424184775003,111951,188.77264120672135,37.1004638671875,3476,33.26327050028088,-21.20090675354004,104150,182.07683720353285
15,1.9617761373208964,2.057422253012952,6.35924548836274,13.270392417907715,0.619570629425002,112516,189.24839537986946,37.99140930175781,3776,34.668979365276876,-21.552322387695312,104359,182.2594343573309
16,2.0557431305114164,2.0824222530129517,6.939144782104512,13.344507217407227,0.2844628245724897,111175,188.1172549142766,38.63898468017578,3858,35.04339511087738,-21.393131256103516,102486,180.6164637994886
17,2.0166787485533852,2.1074222530129516,6.3515664474401685,13.325908660888672,0.07846488551719007,107564,185.03698170223504,39.428070068359375,3935,35.3913746855532,-21.271270751953125,99109,177.61580591205646
18,2.0457771425173483,2.1324222530129515,6.570864830948989,13.442665100097656,0.0007240993997671626,108956,186.23042704950527,39.6451416015625,3959,35.499138572670006,-20.972322463989258,100361,178.73415590561143
19,2.0738698489051686,2.1574222530129514,6.819753886767197,13.566356658935547,0.5132008102327061,109271,186.49943585220035,39.99496841430664,4067,35.98008208869842,-21.381088256835938,100605,178.95129532786362
20,2.0884262001558334,2.1824222530129513,6.847476276979265,13.636310577392578,0.6197690542751589,108505,185.84459690927852,40.40046691894531,4086,36.06402910029561,-20.927955627441406,99685,178.13119043062383
