probe,repeat,target_depth_mm,depth_mm,force_N,file,t_img,Fx,Fy,Fz,Tx,Ty,Tz,tcp_x,tcp_y,tcp_z,area_px,radius_px,enclosing_radius_px,centroid_px,mean_abs_diff_in_region,dark_area_px,bright_area_px,diff_level
cyl4,1,0.1,0.08997351232599726,0.3701657246649944,cyl4_d0.10_r1.png,1788606608.2967405,0.00825184958619012,0.024625998772135737,-0.3701657246649944,-0.0007758895872072791,-7.173971303883753e-05,2.7119059862545926e-05,37.88565444946289,363.0832214355468,38.85898208618164,294,9.673836185197393,13.905472755432129,"[891.2891156462586, 652.7789115646259]",5.75193977355957,0,239,4
cyl4,1,0.2,0.17030765542779847,0.6680032697571818,cyl4_d0.20_r1.png,1788606613.4570017,0.003620604174115627,0.01659609742095345,-0.6680032697571818,-0.00038287306946205025,-0.00026818264440864326,0.00011684864771233094,37.8874397277832,363.0734252929687,38.74408721923828,42354,116.11070975335682,164.28416442871094,"[887.0567596921188, 651.4120744203617]",6.469047546386719,41802,398,4
cyl4,1,0.3,0.27208832730635635,0.99890973750407,cyl4_d0.30_r1.png,1788606618.821407,0.0002277827405389843,0.01212746130737763,-0.99890973750407,-0.00027113577700952073,-0.0006213367656660417,-0.00017142622148380582,37.88695526123047,363.0686645507812,38.64733505249023,92702,171.77882019914378,203.68650817871094,"[909.5249509179953, 614.8862160471188]",7.961116790771484,92245,491,4
cyl4,1,0.4,0.37411473614596247,1.3727323625097256,cyl4_d0.40_r1.png,1788606624.398065,-0.0032800476194214667,0.013854264675351047,-1.3727323625097256,-4.230356372128819e-05,-0.0007918725948044492,4.92444835087813e-05,37.88345336914062,363.0805053710937,38.550479888916,116777,192.79853105997597,212.17652893066406,"[912.8499105132004, 604.7915685451759]",9.701628684997559,116510,629,4
cyl4,1,0.5,0.47340230304961395,1.7253547295863456,cyl4_d0.50_r1.png,1788606629.9698687,-0.0013396954353396494,0.02465646795922787,-1.7253547295863456,-7.005118482112383e-05,-0.000847406752639629,-2.9141618210148933e-05,37.88113784790039,363.0829162597656,38.4517135620117,133931,206.47411790943985,228.489990234375,"[911.4504856978593, 604.2106084476335]",11.531051635742188,133579,765,4
cyl4,1,0.6,0.5722127362420082,2.0515870090478443,cyl4_d0.60_r1.png,1788606635.7502635,0.007806626417419693,0.054584852207537435,-2.0515870090478443,-0.000688402635363966,-0.0007179827845469,-0.00016719633409270073,37.88134384155273,363.0875549316406,38.35153579711914,144329,214.33932808287966,235.1155242919922,"[911.9433100762841, 603.6104247933541]",13.492914199829102,144077,917,4
cyl4,2,0.1,0.07155734090741461,0.28660524361320083,cyl4_d0.10_r2.png,1788606641.3225923,-0.0013239352286685603,0.0007629903322760257,-0.28660524361320083,0.000288745284202907,-0.00030453380923915475,-0.0003647796037268058,37.8765182495117,363.0992431640625,38.8428840637207,600,13.81976597885342,20.953096389770508,"[897.1916666666667, 650.2966666666666]",5.703561305999756,554,278,4
cyl4,2,0.2,0.16966963912627264,0.5910404034145358,cyl4_d0.20_r2.png,1788606646.4827356,0.01175032811894745,0.03851400316724281,-0.5910404034145358,-0.0006067562139105448,-0.00011780310759240686,-0.0004278937294316165,37.87538146972656,363.0997314453125,38.7504653930664,34638,105.00294204275488,153.03359985351562,"[884.5552572319418, 654.3086783301576]",6.243042469024658,34242,400,4
cyl4,2,0.3,0.27298953330620535,0.9868390069442569,cyl4_d0.30_r2.png,1788606651.8509173,0.0017793144370166658,0.014436754524396456,-0.9868390069442569,6.841173933962996e-05,-0.000644993846805908,-0.00011341015807531107,37.87537384033203,363.0997619628906,38.65021514892578,86493,165.92642039679697,192.0772247314453,"[907.2939544240575, 617.667383487681]",7.777045726776123,86211,516,4
cyl4,2,0.4,0.3733614286651381,1.3193219018168947,cyl4_d0.40_r2.png,1788606657.4231374,-0.012744223566285484,-0.00535354502619505,-1.3193219018168947,0.0009157288923511947,-0.0008410525185488848,-0.00033265387963354875,37.87600708007812,363.0917663574218,38.54915618896484,113437,190.02136342798582,220.676513671875,"[912.9409716406464, 608.796301030528]",9.601607322692871,113150,605,4
cyl4,2,0.5,0.4721825180024446,1.6452878886924593,cyl4_d0.50_r2.png,1788606662.996024,-0.004118368260580851,0.018673415551748108,-1.6452878886924593,0.0003357326288121659,-0.0009001829308691534,-0.0006166066992547847,37.875919342041,363.0922546386718,38.44851684570312,132274,205.1928894603191,228.39602661132812,"[911.6662760633232, 604.2977077883787]",11.538713455200195,131959,2052,4
cyl4,2,0.6,0.5748834620643244,2.055144975571335,cyl4_d0.60_r2.png,1788606668.7758405,-0.004854399639760132,0.018250733701674092,-2.055144975571335,0.0006281558491503303,-0.0011611298727619678,-0.00010890254925817189,37.87113189697265,363.0962829589843,38.35057067871093,143249,213.53588196352817,232.8538818359375,"[911.2402180818016, 604.0627438935002]",13.435223579406738,143014,1036,4
cyl4,3,0.1,0.06875243888570282,0.25111623781162395,cyl4_d0.10_r3.png,1788606674.3522415,-0.0021642325550061516,0.0015658417182498497,-0.25111623781162395,0.0006835511483458429,-0.0003262635786194845,-0.0005149948733861543,37.86342239379883,363.108917236328,38.84803009033203,293,9.657370069115643,13.000100135803223,"[669.8088737201365, 349.5460750853242]",6.578044891357422,205,293,4
cyl4,3,0.2,0.17451884763429604,0.657459861802684,cyl4_d0.20_r3.png,1788606679.5123153,-0.002850543711577913,0.012994070267695257,-0.657459861802684,0.00047905749179862344,-0.00037126867821986044,-7.051992215578728e-05,37.86405944824218,363.115753173828,38.7461585998535,30200,98.04569629897316,149.83706665039062,"[883.4701986754967, 650.9769205298013]",6.17732048034668,29749,469,4
cyl4,3,0.3,0.2741207170126785,0.9599586585542397,cyl4_d0.30_r3.png,1788606684.8767245,-0.011995593553768913,-0.005967395467038017,-0.9599586585542397,0.0009051377984834574,-0.0007869731043539163,-0.0004884884375758958,37.86380004882812,363.1155395507812,38.64802932739258,86042,165.49326036738088,193.63990783691406,"[905.459612747263, 619.496792264243]",7.76070499420166,85861,513,4
cyl4,3,0.4,0.3710755152222376,1.3223483328576833,cyl4_d0.40_r3.png,1788606690.4528425,-0.007189231180926114,0.02353911642789157,-1.3223483328576833,0.00044588372956905485,-0.0006678410658911948,-0.0003719356663998141,37.85731124877929,363.1185913085937,38.5476951599121,111395,188.30329198249126,210.97982788085938,"[911.0853449436689, 610.1221598815027]",9.599628448486328,111193,658,4
