approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.38003512840555587,-0.030446222227825816,-0.028130106069238537,3358,26.304185882097656,0.4,False
1,0.7705683427833812,0.0008722996232435397,0.0030106490070124893,54117,26.304185882097656,0.4,False
1,0.855792419382368,0.1544195718852147,0.15572507902808183,174610,26.304185882097656,0.02,True
1,0.8749509486207927,0.23915117858906546,0.24032835495075916,67341,26.304185882097656,0.02,True
1,0.9107025876972408,0.40991892878160296,0.410941520740289,80179,26.304185882097656,0.02,True
1,0.9216024515337438,0.4686569431921386,0.46952752974198686,77923,26.304185882097656,0.02,True
1,0.9337353699284598,0.5110633984094178,0.5116632905864378,81908,26.304185882097656,0.02,True
1,0.9529510065123361,0.6063792396522012,0.6065031371234368,85697,26.304185882097656,0.02,True
1,0.9804646531793466,0.7685445710197999,0.7681502412185296,94926,26.304185882097656,0.02,True
1,0.9847518483766713,0.7507797462418598,0.749955444778226,101495,26.304185882097656,0.02,True
1,0.9994432705853491,0.8429171377690503,0.8415446442639848,100995,26.304185882097656,0.02,True
1,1.0418836190894893,1.0511141218414208,1.0494511457757967,105596,26.304185882097656,0.02,True
1,1.0437337181327564,1.0762673112157437,1.073924081419105,114386,26.304185882097656,0.02,True
1,1.0723222750503254,1.2306967225621428,1.2277501052303137,116808,26.304185882097656,0.02,True
