step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.11257229815301173,0.1,0.009935513875993252,2.000732660293579,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
2,0.16351078817872633,0.2,0.04059281751485457,2.007215976715088,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
3,0.3083905406295244,0.30000000000000004,0.13450491252578728,2.046949625015259,0.38325331287242176,0,0.0,0.0,0,0.0,0.0,0,0.0
4,0.3670127532745653,0.4,0.2656687955729467,2.1424872875213623,0.6091193846577618,0,0.0,0.0,0,0.0,0.0,0,0.0
5,0.512929413507333,0.5,0.47569983313246383,2.260317802429199,0.6193590879086006,0,0.0,0.0,0,0.0,0.0,0,0.0
6,0.5673731288412256,0.6,0.6344264892169292,2.440638542175293,0.7955370453077412,4729,38.79803412240298,8.811966896057129,4729,38.79803412240298,-8.811966896057129,0,0.0
7,0.7115378678386399,0.7,0.8453353054881063,2.6492106914520264,1.0487281298204885,15490,70.21837463931301,9.554900169372559,15490,70.21837463931301,-9.554900169372559,0,0.0
8,0.76757627617026,0.7999999999999999,1.0173949076871878,2.9025580883026123,1.198092615850213,25877,90.75739597838817,10.486668586730957,25877,90.75739597838817,-10.486668586730957,0,0.0
9,0.9126304316499159,0.8999999999999999,1.330774832310101,3.1724514961242676,1.0514736789082135,36407,107.6508617071562,11.280598640441895,36407,107.6508617071562,-11.280598640441895,0,0.0
10,0.9616203854361949,0.9999999999999999,1.4377427854898144,3.514907121658325,1.3222345506558295,45598,120.47528456164147,12.507340431213379,45598,120.47528456164147,-12.507340431213379,0,0.0
11,1.106038764362534,1.0999999999999999,1.7704915728022512,3.8740999698638916,1.472766012467536,55434,132.83519951696633,13.531208992004395,55434,132.83519951696633,-13.531204223632812,0,0.0
12,1.1612007040352914,1.2,1.9174893107440625,4.2789082527160645,1.505030654865398,66743,145.75649808349795,14.524659156799316,66743,145.75649808349795,-14.524639129638672,0,0.0
13,1.3103786529173647,1.3,2.2589865365011663,4.7140212059021,1.6409265863734959,77077,156.63451438743644,15.615850448608398,77076,156.6334982929956,-15.615939140319824,0,0.0
14,1.359867867405466,1.4000000000000001,2.4568279841318117,5.202988147735596,1.6651147093552379,86127,165.57498472701528,16.888395309448242,86126,165.57402349844966,-16.888498306274414,0,0.0
15,1.5073319005112396,1.5000000000000002,2.8139426393201603,5.699351787567139,1.7293050859364287,94690,173.6109533489841,18.04831314086914,94690,173.6109533489841,-18.04831314086914,0,0.0
16,1.5618781280751541,1.6000000000000003,2.992064599459016,6.265025615692139,1.8990118988569082,105763,183.4813573430725,19.128873825073242,105761,183.47962249984025,-19.12909698486328,0,0.0
17,1.7070684997366214,1.7000000000000004,3.3615472034472846,6.847615718841553,2.0183271766771496,115548,191.78130964399176,20.260623931884766,115545,191.77881999612495,-20.260948181152344,0,0.0
18,1.7612960600010084,1.8000000000000005,3.529218628155772,7.523793697357178,2.217258076045944,127135,201.167411326925,21.424856185913086,127119,201.1547524216052,-21.426544189453125,0,0.0
19,1.909108572870018,1.9000000000000006,3.9417931973595843,8.188000679016113,2.1778071834359625,137025,208.84542646257285,22.59154510498047,137006,208.83094662069706,-22.593374252319336,0,0.0
20,1.961861463160119,2.0000000000000004,4.1446806902675775,8.945902824401855,2.2079192483777934,147048,216.34886674894798,23.88409996032715,147047,216.34813110740723,-23.884212493896484,0,0.0
21,2.1021170139824967,2.1000000000000005,4.507067741531335,9.675300598144531,2.5584696391392767,153973,221.38457061271637,25.353832244873047,153954,221.370910956113,-25.35598373413086,0,0.0
22,2.1627777257171417,2.2000000000000006,4.745904295662092,10.4635591506958,2.4826263589754403,161860,226.98378395318983,26.715438842773438,161858,226.9823816024847,-26.71566390991211,0,0.0
23,2.3057105991163773,2.3000000000000007,5.109479677014588,11.244765281677246,2.5677943250526463,169408,232.21593657331877,28.02028465270996,169389,232.2029140876275,-28.022451400756836,0,0.0
24,2.359693426093685,2.400000000000001,5.335805964140843,12.125951766967773,2.7552238817896026,176509,237.03282409914183,29.539785385131836,176507,237.03148120163775,-29.5400333404541,0,0.0
25,2.5042529816856565,2.500000000000001,5.7337936753461864,13.064845085144043,2.8519278215349795,184348,242.2391192565921,30.975486755371094,184336,242.23123493797252,-30.977001190185547,0,0.0
26,2.560844739539334,2.600000000000001,5.933249543363047,13.975065231323242,2.9902914704655963,190268,246.09791836668893,32.522125244140625,190267,246.0972716519452,-32.522254943847656,0,0.0
27,2.7065730587774226,2.700000000000001,6.392629994897817,15.037078857421875,2.874665729060356,199960,252.28801961510337,33.769752502441406,199957,252.28612706935004,-33.77013397216797,0,0.0
28,2.762553390637823,2.800000000000001,6.560410402541612,16.046072006225586,3.092453266970886,208093,257.3675565133328,35.06644821166992,208082,257.360754072752,-35.06790542602539,0,0.0
29,2.9038799583372388,2.9000000000000012,6.984746916543227,17.138273239135742,3.358724463700449,215881,262.13938380037996,36.49456024169922,215869,262.13209803572073,-36.496124267578125,0,0.0
30,2.9626547073684293,3.0000000000000013,7.212644850817901,18.22210121154785,3.239604464709476,223091,266.48090141439417,37.96015548706055,223076,266.47194255743943,-37.96216583251953,0,0.0
31,3.1039881821293243,3.1000000000000014,7.611566974710894,19.407468795776367,3.546888660308871,230924,271.11877868769193,39.41743469238281,230920,271.1164305562482,-39.41796875,204,8.058239062071396
32,3.1734522426060856,3.2000000000000015,7.8924954691826255,20.54377555847168,3.3851622890456388,238465,275.5100125382336,40.738494873046875,238458,275.5059687912666,-40.739463806152344,290,9.607802401865856
33,3.307834456687033,3.3000000000000016,8.318699811279847,21.8280029296875,3.3896620154413317,243361,278.3239339538975,42.67782974243164,243347,278.31592817006884,-42.679779052734375,847,16.419758633965078
34,3.3675821568453976,3.4000000000000017,8.56444179839372,23.082990646362305,3.6939781164079957,251392,282.87905349727737,44.01655197143555,251391,282.8784908713091,-44.01668930053711,1938,24.837160856752256
35,3.50434797947646,3.5000000000000018,9.001089831043975,24.315536499023438,3.549652512205435,256051,285.48829164651534,45.75080108642578,256050,285.4877341627125,-45.75092697143555,2663,29.11458787115893
