index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788509646.614402,1788509646.409702,normal_load,1,,0.15992858982243663,-0.00113,-0.00243,-0.05309,6e-05,-8e-05,-2e-05,-0.00138,-0.0026,-0.05361,6e-05,-7e-05,-2e-05,0.0006,-0.00352,-0.05304,11,37.9036,362.8012,37.5984,-179.2079,-0.5855,-118.6289,0.0033,25.2861,-0.0031
2,000002.png,False,1788509647.030411,1788509646.825711,normal_load,1,,0.15992858982243663,-0.00073,-0.00326,-0.09388,5e-05,-0.00017,1e-05,-0.00103,-0.00346,-0.09449,5e-05,-0.00017,1e-05,0.00165,-0.00469,-0.09381,11,37.9038,362.8013,37.5253,-179.2065,-0.5872,-118.6291,0.0028,25.213,0.07
3,000003.png,False,1788509647.855035,1788509647.650335,normal_load,1,,0.19368931331677858,0.00086,0.0034,-0.05804,-4e-05,-0.0001,-0.00021,0.00047,0.00314,-0.05884,-4e-05,-0.0001,-0.00021,-0.00055,0.00245,-0.05809,11,37.9017,362.8158,37.5378,-179.209,-0.5844,-118.6293,0.0035,25.2258,0.0572
4,000004.png,False,1788509648.679057,1788509648.474357,normal_load,1,,0.20324766284672363,0.00224,0.00162,-0.0991,-2e-05,-9e-05,-0.00018,0.00175,0.0013,-0.10009,-2e-05,-8e-05,-0.00019,0.00181,0.00093,-0.09912,10,37.9058,362.7969,37.4466,-179.2094,-0.5836,-118.6291,0.006,25.1343,0.1487
5,000005.png,False,1788509649.094562,1788509648.889862,normal_load,1,,0.22867505290365955,0.00212,0.00117,-0.15653,-4e-05,-0.00014,-7e-05,0.00159,0.00082,-0.15762,-4e-05,-0.00013,-7e-05,0.00234,-0.00043,-0.15653,11,37.9039,362.8102,37.3409,-179.2071,-0.5868,-118.6293,0.0071,25.0288,0.2542
6,000006.png,False,1788509650.330653,1788509650.125953,normal_load,1,,0.28629480104607696,0.00288,0.00614,-0.21165,-8e-05,-8e-05,0.00013,0.00222,0.0057,-0.21302,-9e-05,-6e-05,0.00012,0.0009,0.00337,-0.21173,11,37.9007,362.8175,37.3515,-179.2165,-0.5748,-118.6288,0.0097,25.0395,0.2435
7,000007.png,False,1788509650.742488,1788509650.537788,normal_load,1,,0.31681625214999654,-0.00196,-0.00269,-0.25642,0.00016,-0.00021,0.00024,-0.00267,-0.00316,-0.25788,0.00015,-0.0002,0.00023,0.00142,-0.00742,-0.25633,10,37.908,362.7841,37.3074,-179.2131,-0.5791,-118.6288,0.0016,24.9948,0.2882
8,000008.png,False,1788509651.362374,1788509651.157674,normal_load,1,,0.3488584720401974,0.00208,0.00295,-0.35055,2e-05,-0.00012,-1e-05,0.0013,0.00243,-0.35215,1e-05,-0.0001,-3e-05,0.00276,-0.00202,-0.35055,10,37.9034,362.8037,37.2142,-179.2116,-0.5809,-118.6288,0.006,24.9021,0.3809
9,000009.png,False,1788509652.190336,1788509651.985636,normal_load,1,,0.4306354499043664,0.00421,0.00481,-0.28666,-0.0001,-0.00016,0.00012,0.00334,0.00423,-0.28845,-0.00011,-0.00014,0.0001,0.00323,0.00167,-0.2867,10,37.9038,362.8075,37.2506,-179.2163,-0.5752,-118.6286,0.0089,24.9384,0.3446
10,000010.png,False,1788509653.426414,1788509653.221714,normal_load,1,,0.43013749080867003,0.00415,0.00365,-0.40025,1e-05,-0.00016,0.00019,0.00314,0.00298,-0.40232,0.0,-0.00015,0.00018,0.00455,-0.00118,-0.40026,10,37.9044,362.8014,37.1652,-179.2182,-0.5731,-118.6281,0.0004,24.853,0.43
