t,at,where,Fx,Fy,Fz,Tx,Ty,Tz
1788888519.605535,2026-09-09T02:28:39.605524,tare,0.0,0.0,0.0,0.0,0.0,0.0
1788888742.315355,2026-09-09T02:32:22.315346,between normal and shear blocks,0.01333,0.05056,0.06132,0.00111,-0.00119,-9e-05
1788888906.089310,2026-09-09T02:35:06.089302,end of collect,0.06125,0.09302,0.06427,0.0014,-0.00259,0.00084
