probe,ix,iy,x_mm,y_mm,img_x_px,img_y_px,target_depth_mm,depth_mm,force_N,file,t_img,Fx,Fy,Fz,tcp_x,tcp_y,tcp_z,area_px,radius_px,centroid_px,diff_level
ball4,3,1,2.1438654901911502,-1.9186784462970088,1242.3073748500742,540.0,0.3,0.3443684630950088,0.8354059718738085,ball4_x+2.14_y-1.92_d0.30.png,1789040119.7789521,0.02401295233812135,0.0074257830587152185,-0.8354059718738085,40.75830078125,362.1291198730468,35.36199569702148,99015,177.5315560132565,"[1133.2162803615613, 517.5267080745342]",12
ball4,4,1,4.050818472389408,-3.0470694393145297,1524.6147497001486,540.0,0.15,0.18386928574684802,0.25876283924765175,ball4_x+4.05_y-3.05_d0.15.png,1789040123.0952673,0.022384677582456193,-0.009322785789394317,-0.25876283924765175,42.9751396179199,362.106201171875,35.50873947143554,47247,122.6343638321884,"[1451.690075560353, 497.9704954811946]",12
ball4,4,1,4.050818472389408,-3.0470694393145297,1524.6147497001486,540.0,0.3,0.3587506427542202,0.8270329318905368,ball4_x+4.05_y-3.05_d0.30.png,1789040124.4592273,0.03131934085490613,-0.0020048869970073825,-0.8270329318905368,42.9750289916992,362.1051025390625,35.36483764648437,79218,158.79506467049765,"[1445.1287586154663, 501.1212476962307]",12
ball4,0,2,-2.663213486717736,3.0107601721024926,395.38525029985135,768.6147497001486,0.15,0.0571718284968874,0.342531535656866,ball4_x-2.66_y+3.01_d0.15.png,1789040129.9236386,-0.0010572810143433032,0.007212568365621763,-0.342531535656866,34.12389373779297,364.0018615722656,35.5510025024414,7337,48.32638652879472,"[270.8977783835355, 731.6718004634047]",12
ball4,0,2,-2.663213486717736,3.0107601721024926,395.38525029985135,768.6147497001486,0.3,0.2328458218371523,1.003120856042409,ball4_x-2.66_y+3.01_d0.30.png,1789040131.2877154,-0.005498699375997518,0.02875906376169777,-1.003120856042409,34.11964035034179,364.0000610351562,35.40079116821289,20139,80.06524088426488,"[468.9405630865485, 749.2276677094195]",12
ball4,1,2,-0.7562605045194788,1.8823691790849724,677.6926251499257,768.6147497001486,0.15,0.07682787345261488,0.31521863823100205,ball4_x-0.76_y+1.88_d0.15.png,1789040134.2159114,0.003134484785353564,-0.00256431332929008,-0.31521863823100205,36.33736038208008,363.9751586914062,35.5578155517578,40984,114.21739086214707,"[657.9172603943002, 689.8203933242241]",12
ball4,1,2,-0.7562605045194788,1.8823691790849724,677.6926251499257,768.6147497001486,0.3,0.24312859012623633,0.9426924380261056,ball4_x-0.76_y+1.88_d0.30.png,1789040135.7758825,0.02151047265119459,0.004124906332275735,-0.9426924380261056,36.34207534790039,363.9761352539062,35.40501403808593,71407,150.76323836640663,"[656.3135967062053, 692.4147492542747]",12
ball4,2,2,1.1506924776787784,0.7539781860674521,960.0,768.6147497001486,0.15,0.08535664363415663,0.2953709715490277,ball4_x+1.15_y+0.75_d0.15.png,1789040139.4801893,0.018421245940712795,0.0076733526565115895,-0.2953709715490277,38.5596122741699,363.9519653320312,35.5590133666992,60102,138.31507791784014,"[890.829107184453, 683.7775282020565]",12
ball4,2,2,1.1506924776787784,0.7539781860674521,960.0,768.6147497001486,0.3,0.2551139383328831,0.8738793929900964,ball4_x+1.15_y+0.75_d0.30.png,1789040141.4323068,0.029421387518662457,0.013886615051697327,-0.8738793929900964,38.55679321289062,363.9525756835937,35.40703201293945,100527,178.88191056783222,"[891.9090791528644, 661.1462691615188]",12
ball4,3,2,3.057645459877035,-0.3744128069500676,1242.3073748500742,768.6147497001486,0.15,0.09595553669375079,0.2617929147032953,ball4_x+3.06_y-0.37_d0.15.png,1789040147.0925455,0.004793299522505024,0.003975795346370781,-0.2617929147032953,40.7775077819824,363.9235534667968,35.55667114257812,64387,143.16081391817988,"[1143.0545141099913, 695.9133676052619]",12
ball4,3,2,3.057645459877035,-0.3744128069500676,1242.3073748500742,768.6147497001486,0.3,0.2663602744109248,0.8425053206181815,ball4_x+3.06_y-0.37_d0.30.png,1789040148.65263,0.025795514063531044,0.010646980187163101,-0.8425053206181815,40.77809906005859,363.9279174804687,35.4115867614746,103926,181.88093146764075,"[1146.77699516964, 683.9130342743875]",12
ball4,4,2,4.964598442075292,-1.5028037999675885,1524.6147497001486,768.6147497001486,0.15,0.11316774398027007,0.26085967310482944,ball4_x+4.96_y-1.50_d0.15.png,1789040152.7489905,0.013386769054207192,-0.006279488946410794,-0.26085967310482944,42.99299240112304,363.8998413085937,35.56495285034179,45695,120.6033591952078,"[1450.0896378159537, 720.2461757303863]",12
ball4,4,2,4.964598442075292,-1.5028037999675885,1524.6147497001486,768.6147497001486,0.3,0.269981787552819,0.7472736500161489,ball4_x+4.96_y-1.50_d0.30.png,1789040154.113106,0.031255186233711284,0.007957428257755517,-0.7472736500161489,42.99714279174804,363.9024658203125,35.4191207885742,79286,158.86320415995652,"[1447.7863052745756, 712.3936129959892]",12
