sensor,axis,density_px_per_mm2,median,min,max,suspect_hardware
medium_1mm_r1,Tz,0.21059322079920634,0.0001768536458257,0.0001594863570062,0.0001796095020836,False
medium_1mm_r1,Tz,0.8423728831968254,0.0001601245312485,0.0001569478918099,0.0001639489491935,False
medium_1mm_r1,Tz,3.3694915327873014,0.0001610555918887,0.0001567893923493,0.0001743261964293,False
medium_1mm_r1,Tz,7.581355948771427,0.0001693083759164,0.0001671302161412,0.0001704575115581,False
medium_1mm_r1,Tz,21.05932207992063,0.0001481418730691,0.0001419252803316,0.000156826514285,False
medium_1mm_r1,Tz,84.23728831968252,0.0001685841707512,0.0001674423110671,0.0001980626839213,False
medium_1mm_r1,Tz,336.9491532787301,0.0001471560244681,0.0001466841058572,0.0001824203500291,False
medium_1mm_r1,Tz,597.1502396524494,0.0001512152230134,0.0001313765824306,0.0001570701715536,False
medium_1mm_r1,Tz,1347.7966131149203,0.000143605255289,0.0001408848329447,0.0001437610626453,False
medium_1mm_r1,Tz,2399.8282096936555,0.0001316898124059,0.0001265542523469,0.0001394309365423,False
medium_1mm_r1,Tz,5391.186452459681,0.0001315331610385,0.0001252269430551,0.0001440333435311,False
medium_1mm_r1,Tz,12130.169518034287,0.0001340626040473,0.0001280125870835,0.0001483702217228,False
medium_2mm_r1,Tx,0.17367109773304965,0.0011043125996366,0.0010609870078042,0.0013532310258597,False
medium_2mm_r1,Tx,0.6946843909321986,0.000786802615039,0.0006321590044535,0.0010316011030226,False
medium_2mm_r1,Tx,2.7787375637287943,0.0007599693490192,0.0006349370814859,0.0009359110263176,False
medium_2mm_r1,Tx,6.252159518389789,0.0007565222913399,0.0006787091260775,0.0007736756233498,False
medium_2mm_r1,Tx,17.367109773304964,0.0010991775197908,0.0006280527450144,0.0011076538357883,False
medium_2mm_r1,Tx,69.46843909321986,0.0008377046324312,0.0008299033506773,0.0009595873416401,False
medium_2mm_r1,Tx,277.8737563728794,0.0007658358081243,0.0007542995153926,0.0012387889437377,False
medium_2mm_r1,Tx,492.45525206567055,0.0008472638437524,0.0007310939254239,0.0015106012579053,False
