sensor,probe,density_px_per_mm2,mae_mm,suspect_hardware
hard_2mm_r2,cube4,10788.768715565659,-0.3687519250082518,False
hard_3mm_r1,cyl4,0.13254042623671855,1.7397775150544303,False
hard_3mm_r1,cyl4,0.5301617049468742,0.5351681027424293,False
hard_3mm_r1,cyl4,2.120646819787497,0.5748814576304913,False
hard_3mm_r1,cyl4,4.771455344521867,0.5623742373473046,False
hard_3mm_r1,cyl4,13.254042623671861,0.4853206429564798,False
hard_3mm_r1,cyl4,53.016170494687444,0.5177700618060008,False
hard_3mm_r1,cyl4,212.06468197874977,0.534704401886283,False
hard_3mm_r1,cyl4,375.8266623708553,0.5492527552424082,False
hard_3mm_r1,cyl4,848.2587279149991,0.6257139450730858,False
hard_3mm_r1,cyl4,1510.372710957166,0.6360951694712043,False
hard_3mm_r1,cyl4,3393.0349116599964,0.5459301730697828,False
hard_3mm_r1,cyl4,7634.328551234989,0.5911504770729445,False
hard_3mm_r1,cube4,0.13254042623671855,2.1837508509324515,False
hard_3mm_r1,cube4,0.5301617049468742,0.6803764485309047,False
hard_3mm_r1,cube4,2.120646819787497,0.7448380177000962,False
hard_3mm_r1,cube4,4.771455344521867,0.8387530922864768,False
hard_3mm_r1,cube4,13.254042623671861,0.8576967477902553,False
hard_3mm_r1,cube4,53.016170494687444,0.8017559959673903,False
hard_3mm_r1,cube4,212.06468197874977,0.8163123970823625,False
hard_3mm_r1,cube4,375.8266623708553,0.8150638520895486,False
hard_3mm_r1,cube4,848.2587279149991,0.8486280034608233,False
hard_3mm_r1,cube4,1510.372710957166,0.843516301935451,False
hard_3mm_r1,cube4,3393.0349116599964,0.8279283994131035,False
hard_3mm_r1,cube4,7634.328551234989,0.8435115291565118,False
