principle,probe,measure,group_by,group,n_units,x_name,x,median,q1,q3
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,0.6641873010349243,363.1402665746377,335.58833214482956,364.7146298067631
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,1.324429907959464,410.76704580833706,389.6810930329987,424.25316277537024
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,1.9846725148840034,464.2287530380638,446.69131791918153,465.51953361229994
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,2.6449151218085434,501.2898680097169,465.8205708289362,503.8444609537285
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,3.305157728733083,519.2850706841643,492.06658104845326,523.4615539261665
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,3.9654003356576224,537.2802733586118,518.3125912679703,542.2329918517546
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,4.625642942582163,563.6267098143113,532.0381543488108,564.7787112602759
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,5.285885549506702,575.39112331805,544.5851127638618,576.4892742054357
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,5.946128156431241,587.1555368217886,557.1320711789131,588.1998371505954
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,6.606370763355781,600.9008498659829,570.6694793641921,603.2800492289441
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,7.266613370280321,614.2385859407843,584.0030990647746,615.0988424736545
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,7.92685597720486,623.3406170979536,595.218866306541,625.9963989393132
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,8.587098584129398,630.7221351893826,615.3928496196583,636.2545522708142
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,9.24734119105394,650.5640643623769,632.1341072279158,651.4818734045236
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,9.907583797978479,656.1040397590461,638.2618965034061,657.2057128568781
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,10.567826404903018,661.6440151557155,644.3896857788964,662.9295523092328
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,11.228069011827557,667.1839905523847,650.5174750543865,668.6533917615874
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,11.888311618752097,672.723965949054,656.6452643298769,675.2489991565902
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,12.548554225676638,678.8092887582211,663.045727311616,682.7889059442793
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,13.208796832601177,686.6810149611669,670.3393919902445,688.7041210831228
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,13.869039439525716,692.621641286156,676.6675067298947,693.653786282988
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,14.529282046450255,696.4303801937257,682.7476812724012,697.5375077741434
DIGIT,ball8,diameter_px,hardness,soft,3,force_N,15.189524653374795,700.2391191012954,689.3744969242404,701.4212292652987
DIGIT,ball8,diameter_px,hardness,medium,3,force_N,0.6641873010349243,352.5683482367484,342.37375457156367,369.0146005838842
DIGIT,ball8,diameter_px,hardness,medium,3,force_N,1.324429907959464,433.3113007362754,411.0459182024793,437.8864233462607
DIGIT,ball8,diameter_px,hardness,medium,3,force_N,1.9846725148840034,488.6954954157501,453.7167099032829,493.2151094763026
DIGIT,ball8,diameter_px,hardness,medium,3,force_N,2.6449151218085434,523.4595952550922,500.82445350560914,526.0254328876249
DIGIT,ball8,diameter_px,hardness,medium,3,force_N,3.305157728733083,551.7428814800164,524.6290084784738,553.857331689951
DIGIT,ball8,diameter_px,hardness,medium,3,force_N,3.9654003356576224,564.5016697199682,537.3567974275959,566.7685000776228
DIGIT,ball8,diameter_px,hardness,medium,3,force_N,4.625642942582163,579.3998686515147,551.1542917225154,585.0620953499451
DIGIT,ball8,diameter_px,hardness,medium,3,force_N,5.285885549506702,598.5118210049338,567.0586627283712,599.5818585951333
DIGIT,ball8,diameter_px,hardness,medium,3,force_N,5.946128156431241,606.5956450454711,579.8097031049513,608.5875576838807
DIGIT,ball8,diameter_px,hardness,medium,3,force_N,6.606370763355781,614.6794690860083,594.2536267151411,622.6815578840469
