principle,probe,measure,group_by,group,n_units,x_name,x,median,q1,q3
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,0.3522004385592409,277.829140404719,263.54636943813614,286.4253112625047
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,0.6929070928636687,364.8422794186602,332.3053674737474,366.75308255467013
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,1.0336137471680966,384.7341814535396,353.8881069843892,390.4021477690978
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,1.3743204014725245,413.55697340491236,393.18426535357116,422.6372689728698
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,1.7150270557769525,432.41777560857,410.0093006494478,438.61212205706454
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,2.05573371008138,449.20133520846434,424.8019332866732,454.9414555152553
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,2.396440364385808,465.35977898327377,438.9153696209484,468.2538393850998
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,2.737147018690236,477.0359465329227,450.7876678426434,477.7124214089626
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,3.0778536729946637,483.3153975387134,459.96160779240927,487.23192094484307
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,3.4185603272990917,489.59484854450415,479.04003752425626,494.18788599733784
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,3.7592669816035196,497.4135854366545,485.737412305233,500.75237360939394
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,4.099973635907947,507.74725718466465,491.7689014483753,509.6004065854472
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,4.440680290212375,512.5444431864014,495.0321477183809,517.2894225375594
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,4.781386944516803,516.3474269665368,497.79829287758577,522.1484886582043
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,5.122093598821231,520.3611048317607,500.66978507933493,527.1129018213935
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,5.462800253125659,524.8752775532568,503.7915247092202,528.9369079036371
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,5.803506907430086,529.3894502747528,509.3238497163493,534.2518927423598
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,6.144213561734515,533.9036229962488,516.8246361221443,539.5668775810824
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,6.484920216038942,536.8781297417321,521.9980365154516,542.6939056909962
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,6.8256268703433705,538.7398036247686,525.7244885516559,545.4793804206793
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,7.166333524647798,539.7982752409188,528.8979392472404,547.1900080201858
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,7.507040178952226,542.8640782116732,531.619575881225,550.2386805331539
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,7.847746833256654,544.3975384207486,533.5750411343699,552.7748062226169
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,8.188453487561082,546.195241829456,535.0596208119487,553.5394429889702
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,8.52916014186551,547.1648298975414,534.4995314584039,555.2642380420141
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,8.869866796169939,548.2856374302254,538.3890878243055,556.4856145364095
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,9.210573450474365,551.1697881561302,541.6194499115967,558.7921227438617
DIGIT,ball4,diameter_px,hardness,soft,3,force_N,9.551280104778794,550.0693812648367,541.3593320967359,559.6406814073816
