principle,probe,measure,group_by,group,n_units,x_name,x,median,q1,q3
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,0.19962564593085158,241.7920181879383,208.61648547728453,289.762878001765
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,0.248270542101461,262.82520946485147,238.0406484864567,309.3454566505947
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,0.2969154382720704,283.8584007417646,267.46481149562885,328.92803529942444
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,0.3455603344426798,322.3584678386379,318.1372217495273,357.24405185823423
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,0.39420523061328916,360.39515098091596,350.23289210427953,377.3630264246275
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,0.44285012678389857,372.24952528345034,369.23740803915996,398.00414550040506
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,0.491495022954508,392.37994836209594,388.24192397404033,422.7832889642382
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,0.5401399191251174,395.9582738885191,384.4409592655157,439.28638365196014
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,0.5887848152957268,441.5519063571012,420.182607159881,458.1942318402928
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,0.6374297114663362,454.48841915936515,439.5956952210872,475.33568369837997
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,0.6860746076369455,467.42493196162906,459.0087832822934,492.47713555646703
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,0.7347195038075549,492.7713778949652,492.4083292554144,515.8235539800903
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,0.7833643999781643,507.62148473521506,505.8626887418673,536.5786711422174
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,0.8320092961487737,520.5153209934243,517.9758642977491,554.3912309303204
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,0.8806541923193831,539.7143647176025,536.5617609846181,571.7327565425592
DIGIT,ball8,diameter_px,thickness_mm,2,3,depth_mm,0.9292990884899925,562.3439731990038,556.182388482318,588.0268775374559
