sensor_id,index,at,image,label,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_base,Fy_base,Fz_base,Fmag,tcp_x,tcp_y,tcp_z,descent_mm,depth_corrected_mm,contact_x_sensor_mm,contact_y_sensor_mm,lateral_fraction,probe_tilt_deg
9DTact_medium_1mm_r1,15,2026-09-07T21:51:58.999827,0015.png,N1.50,-0.00264,0.02501,-1.55054,-0.000372,-0.001312,-0.000403,-0.00404,-0.0045,-1.55074,1.55075,37.9181,362.7842,37.1743,0.7768,0.848,-0.846,0.24,0.0162,1.731
9DTact_medium_1mm_r1,16,2026-09-07T21:52:00.839130,0016.png,N1.60,-0.00074,0.03109,-1.66758,-0.000352,-0.001306,-0.000294,-0.00461,-0.00015,-1.66787,1.66787,37.9172,362.7891,37.1429,0.8081,0.8793,-0.783,0.211,0.0186,1.731
9DTact_medium_1mm_r1,17,2026-09-07T21:52:01.879056,0017.png,N1.70,-0.00441,0.02306,-1.74412,-0.000238,-0.001638,-0.000332,-0.00325,-0.01017,-1.74425,1.74428,37.92,362.776,37.1093,0.8419,0.9131,-0.939,0.137,0.0135,1.731
9DTact_medium_1mm_r1,18,2026-09-07T21:52:02.917261,0018.png,N1.80,0.00247,0.04163,-1.8103,-0.000593,-0.001471,-0.00037,-0.00611,0.00829,-1.81075,1.81078,37.9168,362.7944,37.0905,0.8604,0.9316,-0.813,0.328,0.023,1.731
9DTact_medium_1mm_r1,19,2026-09-07T21:52:04.174187,0019.png,N1.90,-0.00751,0.01581,-2.0288,0.000126,-0.001889,-0.000422,-0.00034,-0.02256,-2.02875,2.02888,37.9202,362.7718,37.0191,0.9321,1.0033,-0.931,-0.062,0.0086,1.731
9DTact_medium_1mm_r1,20,2026-09-07T21:52:16.555999,0020.png,N0.10,0.0023,0.00803,-0.13405,-0.000617,-0.000613,-0.000267,-0.00109,0.00596,-0.13417,0.13431,37.9149,362.8056,37.9357,0.0151,0.0864,-4.575,4.601,0.0622,1.731
9DTact_medium_1mm_r1,21,2026-09-07T21:52:17.599601,0021.png,N0.20,0.00026,0.00407,-0.18833,-0.000399,-0.000592,-0.000242,-0.00051,0.00064,-0.18837,0.18837,37.9168,362.7917,37.8626,0.0885,0.1597,-3.142,2.12,0.0217,1.731
9DTact_medium_1mm_r1,22,2026-09-07T21:52:19.433710,0022.png,N0.30,0.00301,0.01195,-0.28547,-0.000561,-0.000664,-0.000372,-0.00138,0.00728,-0.28564,0.28573,37.9165,362.7935,37.7758,0.1752,0.2465,-2.326,1.964,0.0431,1.731
9DTact_medium_1mm_r1,23,2026-09-07T21:52:20.457466,0023.png,N0.40,0.00285,0.01017,-0.37059,-0.000484,-0.000727,-0.000302,-4e-05,0.0043,-0.37072,0.37074,37.9155,362.7943,37.7187,0.2322,0.3035,-1.962,1.305,0.0285,1.731
9DTact_medium_1mm_r1,24,2026-09-07T21:52:22.329778,0024.png,N0.50,0.00548,0.01556,-0.55567,-0.000583,-0.000855,7.5e-05,0.00083,0.00732,-0.55587,0.55591,37.9161,362.7956,37.6273,0.3236,0.3949,-1.539,1.049,0.0297,1.731
9DTact_medium_1mm_r1,25,2026-09-07T21:52:23.351162,0025.png,N0.60,0.00662,0.01644,-0.64867,-0.000497,-0.000918,-9.2e-05,0.00202,0.00715,-0.64887,0.64891,37.916,362.7886,37.566,0.3851,0.4563,-1.415,0.767,0.0273,1.731
9DTact_medium_1mm_r1,26,2026-09-07T21:52:25.630405,0026.png,N0.70,0.00981,0.02193,-0.8526,-0.000586,-0.001005,-2.6e-05,0.00345,0.01023,-0.85287,0.85294,37.917,362.7937,37.4684,0.4826,0.5538,-1.179,0.687,0.0282,1.731
9DTact_medium_1mm_r1,27,2026-09-07T21:52:26.670949,0027.png,N0.80,0.00703,0.01577,-0.89154,-0.000356,-0.001196,-0.000147,0.00439,0.00289,-0.89169,0.89171,37.9171,362.7821,37.4335,0.5176,0.5888,-1.341,0.399,0.0194,1.731
9DTact_medium_1mm_r1,28,2026-09-07T21:52:28.109221,0028.png,N0.90,0.00808,0.02794,-0.95345,-0.000553,-0.001021,-0.000113,-0.00035,0.01296,-0.9538,0.95389,37.9171,362.7931,37.4203,0.5306,0.6018,-1.071,0.58,0.0305,1.731
9DTact_medium_1mm_r1,29,2026-09-07T21:52:29.157804,0029.png,N1.00,0.00463,0.01648,-1.05365,-0.00031,-0.001272,-3e-06,0.00308,-0.00029,-1.05378,1.05379,37.9169,362.7833,37.3756,0.5755,0.6467,-1.207,0.294,0.0162,1.731
9DTact_medium_1mm_r1,30,2026-09-07T21:52:30.171929,0030.png,N1.10,0.0059,0.02821,-1.14408,-0.000465,-0.001237,-0.000181,-0.00105,0.00905,-1.1444,1.14444,37.9175,362.7831,37.3295,0.6216,0.6928,-1.081,0.406,0.0252,1.731
9DTact_medium_1mm_r1,31,2026-09-07T21:52:31.198628,0031.png,N1.20,0.00924,0.03376,-1.20748,-0.000634,-0.001229,-0.000256,-0.00049,0.01452,-1.2079,1.20799,37.9172,362.7955,37.3052,0.6457,0.717,-1.018,0.525,0.029,1.731
9DTact_medium_1mm_r1,32,2026-09-07T21:52:32.655214,0032.png,N1.30,0.00317,0.02159,-1.42705,-0.000171,-0.001506,-1.1e-05,0.00185,-0.00258,-1.42721,1.42722,37.918,362.7772,37.229,0.7222,0.7934,-1.056,0.12,0.0153,1.731
9DTact_medium_1mm_r1,33,2026-09-07T21:52:33.676252,0033.png,N1.40,0.00961,0.03557,-1.48693,-0.000524,-0.001436,-5.9e-05,0.00086,0.01179,-1.48734,1.48739,37.9155,362.7913,37.2085,0.7424,0.8136,-0.966,0.352,0.0248,1.731
9DTact_medium_1mm_r1,34,2026-09-07T21:52:34.699778,0034.png,N1.50,0.00818,0.03443,-1.57613,-0.000409,-0.001599,-0.000121,0.00081,0.00866,-1.5765,1.57652,37.9169,362.7835,37.1759,0.7752,0.8464,-1.015,0.259,0.0224,1.731
9DTact_medium_1mm_r1,35,2026-09-07T21:52:35.748822,0035.png,N1.60,0.00856,0.03324,-1.67526,-0.000299,-0.001651,-0.000231,0.00242,0.00623,-1.6756,1.67562,37.9176,362.7794,37.129,0.8221,0.8933,-0.986,0.179,0.0205,1.731
9DTact_medium_1mm_r1,36,2026-09-07T21:52:37.617394,0036.png,N1.70,0.01051,0.03791,-1.8088,-0.000267,-0.001689,-9e-05,0.0027,0.00911,-1.8092,1.80922,37.9182,362.7868,37.1026,0.8484,0.9196,-0.934,0.148,0.0217,1.731
9DTact_medium_1mm_r1,37,2026-09-07T21:52:38.638876,0037.png,N1.80,0.00963,0.03606,-1.88233,-0.000193,-0.001819,-8.9e-05,0.00337,0.00589,-1.88269,1.8827,37.9207,362.7771,37.0683,0.8829,0.9541,-0.966,0.103,0.0198,1.731
9DTact_medium_1mm_r1,38,2026-09-07T21:52:49.796459,0038.png,N0.10,0.00457,0.0161,-0.07148,-0.000441,-0.000635,-0.000667,-0.0036,0.01508,-0.07176,0.07341,37.9147,362.795,37.9408,0.0102,0.0814,-8.879,6.171,0.228,1.731
9DTact_medium_1mm_r1,39,2026-09-07T21:52:52.049879,0039.png,N0.20,0.0048,0.02247,-0.28196,-0.000467,-0.000772,-0.000174,-0.00512,0.01734,-0.28232,0.28289,37.9155,362.7904,37.7884,0.1626,0.2339,-2.736,1.656,0.0812,1.731
9DTact_medium_1mm_r1,40,2026-09-07T21:52:53.912489,0040.png,N0.30,0.00532,0.02807,-0.39003,-0.000615,-0.000863,-0.000351,-0.00671,0.02072,-0.39047,0.39107,37.9145,362.799,37.6993,0.2516,0.3228,-2.213,1.577,0.073,1.731
9DTact_medium_1mm_r1,41,2026-09-07T21:52:54.957475,0041.png,N0.40,0.00592,0.02906,-0.46217,-0.000591,-0.000879,-0.000382,-0.00619,0.02072,-0.46262,0.46312,37.9167,362.7896,37.6445,0.3065,0.3777,-1.901,1.279,0.064,1.731
9DTact_medium_1mm_r1,42,2026-09-07T21:52:56.392050,0042.png,N0.50,0.00678,0.0406,-0.55318,-0.000794,-0.000787,-0.000554,-0.01058,0.02969,-0.55381,0.55471,37.9135,362.7973,37.5857,0.3652,0.4364,-1.423,1.435,0.0742,1.731
9DTact_medium_1mm_r1,43,2026-09-07T21:52:57.407535,0043.png,N0.60,0.00124,0.03403,-0.69879,-0.000537,-0.00097,-0.000429,-0.01108,0.0189,-0.69927,0.69962,37.9166,362.7874,37.5131,0.4379,0.5092,-1.388,0.769,0.0487,1.731
9DTact_medium_1mm_r1,44,2026-09-07T21:52:58.871988,0044.png,N0.70,-0.00323,0.03789,-0.80965,-0.000623,-0.000985,-0.000254,-0.01611,0.01823,-0.81018,0.81054,37.9159,362.7908,37.4769,0.474,0.5453,-1.216,0.77,0.0469,1.731
9DTact_medium_1mm_r1,45,2026-09-07T21:52:59.910350,0045.png,N0.80,-0.00112,0.04522,-0.94317,-0.000781,-0.001087,-6.7e-05,-0.01703,0.0235,-0.9438,0.94425,37.9161,362.79,37.4113,0.5397,0.6109,-1.153,0.828,0.0479,1.731
9DTact_medium_1mm_r1,46,2026-09-07T21:53:00.919278,0046.png,N0.90,-0.00173,0.0488,-0.9807,-0.000726,-0.001014,-0.00022,-0.01908,0.02569,-0.98139,0.98191,37.9152,362.7921,37.4007,0.5502,0.6214,-1.034,0.74,0.0497,1.731
9DTact_medium_1mm_r1,47,2026-09-07T21:53:02.368012,0047.png,N1.00,-0.00603,0.04456,-1.17801,-0.000621,-0.001179,-0.000324,-0.01932,0.01671,-1.17859,1.17887,37.9194,362.7818,37.3113,0.6399,0.7111,-1.001,0.528,0.0381,1.731
9DTact_medium_1mm_r1,48,2026-09-07T21:53:03.413072,0048.png,N1.10,-0.00419,0.05529,-1.2323,-0.000747,-0.00108,-0.000262,-0.02271,0.02605,-1.23306,1.23355,37.9157,362.795,37.2961,0.6548,0.726,-0.876,0.606,0.0449,1.731
9DTact_medium_1mm_r1,49,2026-09-07T21:53:04.452228,0049.png,N1.20,-0.00997,0.04802,-1.35942,-0.000587,-0.001227,-0.000105,-0.02321,0.01483,-1.36003,1.3603,37.917,362.7849,37.2566,0.6944,0.7656,-0.902,0.432,0.0361,1.731
9DTact_medium_1mm_r1,50,2026-09-07T21:53:05.034574,0050.png,N1.30,-0.00955,0.04872,-1.36641,-0.000571,-0.001204,-3e-05,-0.02314,0.01553,-1.36703,1.36731,37.917,362.7849,37.2516,0.6994,0.7706,-0.881,0.418,0.0363,1.731
9DTact_medium_1mm_r1,51,2026-09-07T21:53:06.076649,0051.png,N1.40,-0.00882,0.05211,-1.37666,-0.000709,-0.001313,-0.000504,-0.02413,0.01867,-1.37734,1.37767,37.9173,362.7863,37.2192,0.7318,0.8031,-0.954,0.515,0.0384,1.731
9DTact_medium_1mm_r1,52,2026-09-07T21:53:07.949499,0052.png,N1.50,-0.00769,0.04838,-1.5578,-0.000558,-0.001421,-0.000236,-0.02004,0.01311,-1.55839,1.55857,37.9168,362.7858,37.1736,0.7774,0.8487,-0.912,0.358,0.0314,1.731
9DTact_medium_1mm_r1,53,2026-09-07T21:53:08.991234,0053.png,N1.60,-0.00604,0.05119,-1.66722,-0.000492,-0.001541,-0.000368,-0.01925,0.01461,-1.66784,1.66802,37.9194,362.7791,37.1255,0.8256,0.8969,-0.925,0.295,0.0309,1.731
9DTact_medium_1mm_r1,54,2026-09-07T21:53:09.998567,0054.png,N1.70,-0.00157,0.05595,-1.73051,-0.000651,-0.00163,-0.000613,-0.01731,0.01995,-1.73121,1.73141,37.917,362.7898,37.1022,0.8487,0.92,-0.942,0.376,0.0323,1.731
9DTact_medium_1mm_r1,55,2026-09-07T21:53:11.037743,0055.png,N1.80,-0.00382,0.04716,-1.93338,-0.000383,-0.001859,-0.000292,-0.01347,0.00797,-1.9339,1.93396,37.919,362.7808,37.0489,0.9022,0.9734,-0.961,0.198,0.0245,1.731
9DTact_medium_1mm_r1,56,2026-09-07T21:53:12.059051,0056.png,N1.90,-0.00208,0.05157,-1.99366,-0.000382,-0.001885,-0.000473,-0.01375,0.01168,-1.99425,1.99433,37.9191,362.7807,37.024,0.9271,0.9983,-0.945,0.192,0.0259,1.731
9DTact_medium_1mm_r1,57,2026-09-07T21:53:13.116106,0057.png,N2.00,-0.00137,0.05212,-2.0556,-0.000214,-0.001906,-0.000225,-0.01298,0.01153,-2.05619,2.05626,37.9193,362.7794,37.0133,0.9379,1.0091,-0.927,0.104,0.0254,1.731
9DTact_medium_1mm_r1,58,2026-09-07T21:53:25.487158,0058.png,N0.10,0.00588,0.019,-0.16269,-0.000433,-0.000842,-0.000259,-0.00327,0.01678,-0.163,0.1639,37.9167,362.7947,37.8618,0.0892,0.1604,-5.177,2.662,0.1213,1.731
9DTact_medium_1mm_r1,59,2026-09-07T21:53:27.349745,0059.png,N0.20,0.0066,0.02767,-0.26615,-0.000559,-0.000855,-0.000443,-0.00626,0.023,-0.2666,0.26767,37.9172,362.7948,37.7585,0.1925,0.2637,-3.211,2.101,0.1063,1.731
9DTact_medium_1mm_r1,60,2026-09-07T21:53:28.377034,0060.png,N0.30,0.00627,0.0279,-0.34341,-0.000589,-0.000978,-0.000438,-0.00613,0.0218,-0.34385,0.3446,37.9166,362.795,37.7052,0.2458,0.317,-2.848,1.716,0.083,1.731
9DTact_medium_1mm_r1,61,2026-09-07T21:53:29.830120,0061.png,N0.40,0.00783,0.03641,-0.46663,-0.000693,-0.000946,-0.000403,-0.00818,0.02797,-0.46721,0.46812,37.9147,362.7981,37.6322,0.3187,0.3899,-2.027,1.485,0.0796,1.731
9DTact_medium_1mm_r1,62,2026-09-07T21:53:30.848195,0062.png,N0.50,0.00551,0.03174,-0.53375,-0.000511,-0.0011,-0.000385,-0.00738,0.02169,-0.53423,0.53473,37.9173,362.7911,37.5936,0.3574,0.4286,-2.061,0.958,0.0602,1.731
9DTact_medium_1mm_r1,63,2026-09-07T21:53:31.888136,0063.png,N0.60,0.01024,0.03744,-0.59398,-0.000704,-0.001102,-0.000617,-0.00572,0.02803,-0.59456,0.59525,37.9173,362.7912,37.5456,0.4054,0.4766,-1.856,1.184,0.0652,1.731
9DTact_medium_1mm_r1,64,2026-09-07T21:53:33.750722,0064.png,N0.70,0.01001,0.04198,-0.76336,-0.000722,-0.001239,-0.000664,-0.00702,0.02913,-0.76399,0.76458,37.9169,362.7935,37.4629,0.4881,0.5593,-1.623,0.946,0.0564,1.731
9DTact_medium_1mm_r1,65,2026-09-07T21:53:34.778612,0065.png,N0.80,0.00602,0.03733,-0.88425,-0.000456,-0.001219,-0.000471,-0.00731,0.02117,-0.88478,0.88506,37.9188,362.7826,37.4095,0.5416,0.6128,-1.379,0.516,0.0427,1.731
9DTact_medium_1mm_r1,66,2026-09-07T21:53:36.649337,0066.png,N0.90,0.00818,0.04529,-1.01545,-0.000624,-0.001411,-0.000556,-0.0085,0.02705,-1.0161,1.0165,37.916,362.7907,37.3587,0.5923,0.6635,-1.39,0.614,0.0453,1.731
9DTact_medium_1mm_r1,67,2026-09-07T21:53:37.656865,0067.png,N1.00,0.00864,0.04385,-1.12263,-0.000556,-0.001475,-0.000459,-0.00664,0.02431,-1.12324,1.12352,37.9189,362.7848,37.3131,0.6379,0.7092,-1.313,0.495,0.0398,1.731
9DTact_medium_1mm_r1,68,2026-09-07T21:53:38.694159,0068.png,N1.10,0.0104,0.05127,-1.17025,-0.000757,-0.001419,-0.000465,-0.00849,0.03085,-1.17098,1.17142,37.9152,362.7954,37.2967,0.6542,0.7254,-1.213,0.647,0.0447,1.731
9DTact_medium_1mm_r1,69,2026-09-07T21:53:40.153318,0069.png,N1.20,0.00358,0.03274,-1.35882,-0.000186,-0.001751,-0.000498,-0.00384,0.00838,-1.35919,1.35922,37.9184,362.7773,37.2271,0.7241,0.7953,-1.289,0.137,0.0242,1.731
9DTact_medium_1mm_r1,70,2026-09-07T21:53:41.191015,0070.png,N1.30,0.01052,0.05111,-1.41889,-0.000546,-0.001666,-0.000462,-0.00659,0.02679,-1.41959,1.41985,37.9173,362.791,37.2052,0.7458,0.817,-1.174,0.385,0.0368,1.731
9DTact_medium_1mm_r1,71,2026-09-07T21:53:42.198251,0071.png,N1.40,0.00824,0.05067,-1.50395,-0.000428,-0.001707,-0.000375,-0.00775,0.02391,-1.50462,1.50483,37.9172,362.7841,37.1804,0.7706,0.8419,-1.135,0.285,0.0341,1.731
9DTact_medium_1mm_r1,72,2026-09-07T21:53:43.250334,0072.png,N1.50,0.00953,0.05219,-1.60333,-0.000595,-0.001858,-0.000327,-0.0067,0.02428,-1.60401,1.60421,37.9174,362.7831,37.1379,0.8131,0.8844,-1.159,0.371,0.0331,1.731
9DTact_medium_1mm_r1,73,2026-09-07T21:53:44.676318,0073.png,N1.60,0.01459,0.06282,-1.69721,-0.000628,-0.001765,-0.000199,-0.00699,0.03451,-1.69807,1.69843,37.9177,362.7918,37.1193,0.8316,0.9028,-1.04,0.37,0.038,1.731
9DTact_medium_1mm_r1,74,2026-09-07T21:53:45.729146,0074.png,N1.70,0.00913,0.05385,-1.75843,-0.000435,-0.001921,-0.000265,-0.00681,0.02303,-1.75911,1.75927,37.9188,362.7827,37.0956,0.8554,0.9267,-1.093,0.248,0.031,1.731
9DTact_medium_1mm_r1,75,2026-09-07T21:53:46.753667,0075.png,N1.80,0.00886,0.05416,-1.86432,-0.000317,-0.001984,-0.000286,-0.00646,0.02147,-1.86499,1.86512,37.9179,362.7797,37.0565,0.8946,0.9658,-1.064,0.17,0.0294,1.731
9DTact_medium_1mm_r1,76,2026-09-07T21:53:48.813133,0076.png,N1.90,0.01208,0.06049,-2.0422,-0.000428,-0.002085,-0.000356,-0.0056,0.02571,-2.04296,2.04313,37.9186,362.7838,37.0069,0.9441,1.0154,-1.021,0.209,0.0302,1.731
9DTact_medium_1mm_r1,77,2026-09-07T21:54:01.829486,0077.png,N0.10,0.0157,0.03122,-0.16078,-0.000586,-0.000918,-9.1e-05,-0.00088,0.03231,-0.16133,0.16454,37.9151,362.8011,37.8559,0.095,0.1662,-5.711,3.648,0.2124,1.731
9DTact_medium_1mm_r1,78,2026-09-07T21:54:03.266528,0078.png,N0.20,0.01571,0.0354,-0.29307,-0.000538,-0.000993,0.000129,-0.00205,0.03381,-0.29367,0.29561,37.9148,362.8028,37.7708,0.1801,0.2513,-3.387,1.834,0.131,1.731
9DTact_medium_1mm_r1,79,2026-09-07T21:54:04.308599,0079.png,N0.30,0.0142,0.03282,-0.33985,-0.000449,-0.000993,5.1e-05,-0.00174,0.03008,-0.34039,0.34173,37.9151,362.7932,37.7311,0.2199,0.2911,-2.921,1.321,0.1046,1.731
9DTact_medium_1mm_r1,80,2026-09-07T21:54:05.328194,0080.png,N0.40,0.015,0.03562,-0.37307,-0.000602,-0.001111,-0.000192,-0.00222,0.03237,-0.37367,0.37507,37.9156,362.7901,37.682,0.269,0.3402,-2.979,1.614,0.1031,1.731
9DTact_medium_1mm_r1,81,2026-09-07T21:54:07.608871,0081.png,N0.50,0.01444,0.03861,-0.64504,-0.000507,-0.001183,2.9e-05,-0.00231,0.03032,-0.64564,0.64636,37.9162,362.7869,37.5431,0.4079,0.4791,-1.834,0.787,0.0638,1.731
9DTact_medium_1mm_r1,82,2026-09-07T21:54:08.635455,0082.png,N0.60,0.01637,0.0468,-0.70739,-0.000638,-0.001132,0.000156,-0.0043,0.03738,-0.70813,0.70913,37.9159,362.7965,37.5255,0.4254,0.4966,-1.6,0.902,0.0699,1.731
9DTact_medium_1mm_r1,83,2026-09-07T21:54:10.086657,0083.png,N0.70,0.01459,0.04144,-0.81514,-0.000543,-0.001234,0.000131,-0.00241,0.03012,-0.81576,0.81632,37.9172,362.7858,37.462,0.489,0.5603,-1.513,0.666,0.0538,1.731
9DTact_medium_1mm_r1,84,2026-09-07T21:54:11.106221,0084.png,N0.80,0.01671,0.0461,-0.86811,-0.000562,-0.001205,-7.1e-05,-0.00254,0.03436,-0.86881,0.86949,37.9164,362.7963,37.4391,0.5118,0.583,-1.388,0.648,0.0564,1.731
9DTact_medium_1mm_r1,85,2026-09-07T21:54:12.147467,0085.png,N0.90,0.01509,0.03959,-1.0049,-0.00043,-0.001482,-4.9e-05,0.00025,0.02573,-1.00547,1.0058,37.9177,362.7815,37.3801,0.571,0.6422,-1.475,0.428,0.0421,1.731
9DTact_medium_1mm_r1,86,2026-09-07T21:54:13.166153,0086.png,N1.00,0.01819,0.04584,-1.10295,-0.000444,-0.0014,8.6e-05,0.0005,0.03113,-1.10361,1.10405,37.9159,362.7888,37.345,0.606,0.6772,-1.269,0.403,0.0447,1.731
9DTact_medium_1mm_r1,87,2026-09-07T21:54:14.613004,0087.png,N1.10,0.02068,0.05272,-1.17635,-0.00062,-0.001465,-7.4e-05,-0.00027,0.03715,-1.17713,1.17771,37.9151,362.7935,37.3114,0.6395,0.7108,-1.246,0.527,0.0481,1.731
9DTact_medium_1mm_r1,88,2026-09-07T21:54:15.636408,0088.png,N1.20,0.01409,0.04322,-1.33186,-0.000243,-0.001604,-4.4e-05,-0.00015,0.02314,-1.33244,1.33264,37.917,362.7823,37.2513,0.6998,0.771,-1.204,0.183,0.0341,1.731
9DTact_medium_1mm_r1,89,2026-09-07T21:54:16.689533,0089.png,N1.30,0.01888,0.05366,-1.46861,-0.000533,-0.001684,-8.3e-05,-0.00027,0.03238,-1.46936,1.46971,37.9161,362.7829,37.2013,0.7497,0.821,-1.147,0.363,0.0387,1.731
9DTact_medium_1mm_r1,90,2026-09-07T21:54:17.711272,0090.png,N1.40,0.01894,0.05475,-1.5357,-0.00045,-0.001712,-0.000306,-0.0003,0.03228,-1.53645,1.53679,37.9162,362.7868,37.1699,0.7811,0.8523,-1.115,0.293,0.0377,1.731
9DTact_medium_1mm_r1,91,2026-09-07T21:54:18.751194,0091.png,N1.50,0.01912,0.05867,-1.69455,-0.000449,-0.001787,-0.000171,-0.001,0.03322,-1.69535,1.69567,37.9183,362.7858,37.124,0.827,0.8982,-1.054,0.265,0.0364,1.731
9DTact_medium_1mm_r1,92,2026-09-07T21:54:19.788479,0092.png,N1.60,0.02042,0.05438,-1.77267,-0.000337,-0.001929,-0.000102,0.00281,0.0289,-1.77338,1.77362,37.918,362.7841,37.0967,0.8543,0.9256,-1.088,0.19,0.0327,1.731
9DTact_medium_1mm_r1,93,2026-09-07T21:54:20.810391,0093.png,N1.70,0.01811,0.05387,-1.87674,-0.000113,-0.002049,-0.000294,0.00178,0.02564,-1.87742,1.8776,37.9188,362.7794,37.0636,0.8875,0.9588,-1.092,0.06,0.0303,1.731
9DTact_medium_1mm_r1,94,2026-09-07T21:54:21.834508,0094.png,N1.80,0.01986,0.05825,-1.97866,-0.000324,-0.002119,-0.000227,0.00182,0.02868,-1.97941,1.97962,37.9174,362.7828,37.0281,0.923,0.9942,-1.071,0.164,0.0311,1.731
9DTact_medium_1mm_r1,95,2026-09-07T21:54:22.865113,0095.png,N1.90,0.01748,0.05474,-2.08845,-0.0001,-0.002099,-7.4e-05,0.00227,0.02269,-2.08912,2.08924,37.9184,362.7775,37.0019,0.9492,1.0204,-1.005,0.048,0.0275,1.731
9DTact_medium_1mm_r1,96,2026-09-07T21:54:35.666190,0096.png,N0.10,0.01578,0.02748,-0.19932,-0.000589,-0.00089,-4.6e-05,0.00132,0.02849,-0.19979,0.20182,37.9153,362.795,37.8153,0.1356,0.2069,-4.466,2.954,0.157,1.731
