t,x,y,z,rx,ry,rz
1788776641.445272,37.879,362.8517,43.886,178.7529,1.4996,-122.4432
1788776641.465346,37.8805,362.851,43.8864,178.7531,1.4995,-122.4434
1788776641.485422,37.8787,362.8534,43.8865,178.7528,1.4998,-122.4429
1788776641.505508,37.8782,362.8533,43.8865,178.7526,1.4997,-122.4429
1788776641.525598,37.8785,362.8516,43.886,178.7527,1.4995,-122.4427
1788776641.545679,37.8793,362.8503,43.8869,178.7529,1.4996,-122.4432
1788776641.565760,37.8787,362.8534,43.8865,178.7528,1.4998,-122.4429
1788776641.605909,37.8783,362.8528,43.8868,178.7527,1.4995,-122.4431
1788776641.625973,37.8791,362.8515,43.8877,178.7529,1.4997,-122.4429
1788776641.646043,37.8786,362.8539,43.8861,178.7526,1.5,-122.4432
1788776641.666122,37.8785,362.8516,43.886,178.7527,1.4995,-122.4429
1788776641.686184,37.8779,362.8551,43.8869,178.7524,1.4998,-122.4432
1788776641.706264,37.877,362.8553,43.8869,178.7526,1.5,-122.4425
1788776641.726436,37.8785,362.8516,43.886,178.7527,1.4995,-122.4431
1788776641.746580,37.8782,362.8533,43.8865,178.7526,1.4997,-122.4432
1788776641.766720,37.878,362.8545,43.8873,178.7526,1.4997,-122.4429
1788776641.786840,37.8782,362.8533,43.8865,178.7526,1.4997,-122.4429
1788776641.807037,37.8774,362.8534,43.8882,178.7527,1.4998,-122.4429
1788776641.827225,37.8791,362.8511,43.8864,178.7531,1.4995,-122.4429
1788776641.847392,37.8782,362.8533,43.8865,178.7526,1.4997,-122.4429
1788776641.867560,37.8778,362.8555,43.8883,178.7523,1.5,-122.4429
1788776641.887707,37.8786,362.8542,43.886,178.7529,1.4996,-122.4432
1788776641.907890,37.8785,362.8546,43.8873,178.7527,1.4998,-122.4432
1788776641.927960,37.8767,362.857,43.8874,178.7525,1.5001,-122.4429
1788776641.948028,37.8799,362.8545,43.8873,178.7527,1.4998,-122.4436
1788776641.968096,37.8787,362.8534,43.8865,178.7527,1.4998,-122.4432
1788776642.008233,37.8783,362.8528,43.8868,178.7527,1.4995,-122.4429
1788776642.028387,37.8785,362.8546,43.8873,178.7528,1.4998,-122.4429
1788776642.048544,37.8785,362.8546,43.8873,178.7527,1.4998,-122.4432
1788776642.068678,37.8773,362.8535,43.8865,178.7527,1.4998,-122.4429
1788776642.088785,37.8788,362.8529,43.8868,178.7529,1.4996,-122.4432
1788776642.108815,37.8783,362.8556,43.8883,178.7525,1.5001,-122.4432
1788776642.128881,37.8769,362.8529,43.8868,178.7527,1.4995,-122.4427
1788776642.149020,37.877,362.8553,43.8869,178.7526,1.5,-122.4427
1788776642.169094,37.8781,362.8569,43.8874,178.7525,1.5001,-122.4434
1788776642.189257,37.8783,362.8557,43.8866,178.7525,1.5001,-122.4432
1788776642.209425,37.8781,362.8537,43.8878,178.7524,1.4998,-122.4432
1788776642.229578,37.8787,362.8533,43.8882,178.7527,1.4998,-122.4432
1788776642.249784,37.877,362.8553,43.8869,178.7526,1.5,-122.4429
1788776642.290019,37.877,362.8552,43.8886,178.7526,1.5,-122.4427
1788776642.310102,37.8781,362.8569,43.8874,178.7525,1.5001,-122.4432
1788776642.330182,37.8778,362.8555,43.8883,178.7523,1.5,-122.4429
1788776642.370437,37.877,362.8553,43.8869,178.7526,1.5,-122.4427
1788776642.390518,37.877,362.8552,43.8886,178.7526,1.5,-122.4429
1788776642.410582,37.8764,362.8556,43.8883,178.7523,1.5,-122.4429
1788776642.430648,37.8778,362.8555,43.8883,178.7523,1.5,-122.4429
1788776642.450697,37.8762,362.8569,43.8874,178.7523,1.5,-122.4427
1788776642.470759,37.8757,362.8568,43.8874,178.7521,1.4998,-122.4427
1788776642.490821,37.8779,362.8551,43.8869,178.7524,1.4998,-122.4432
1788776642.510881,37.8784,362.8552,43.8869,178.7526,1.5,-122.4429
1788776642.530949,37.8768,362.8565,43.8878,178.7526,1.5,-122.4427
1788776642.551014,37.8766,362.8547,43.8873,178.7526,1.4997,-122.4427
1788776642.571164,37.8781,362.8568,43.8891,178.7525,1.5001,-122.4429
1788776642.591310,37.877,362.8553,43.8869,178.7526,1.5,-122.4429
1788776642.611547,37.8784,362.8552,43.8869,178.7526,1.5,-122.4429
1788776642.631792,37.8781,362.8569,43.8874,178.7525,1.5001,-122.4429
1788776642.651989,37.8769,362.8561,43.8865,178.7528,1.4998,-122.4425
1788776642.672179,37.8781,362.8569,43.8874,178.7525,1.5001,-122.4427
1788776642.692252,37.8787,362.8534,43.8865,178.7528,1.4998,-122.4429
1788776642.712398,37.8761,362.8574,43.8887,178.7522,1.5002,-122.4425
1788776642.732552,37.8785,362.8547,43.8856,178.7528,1.4998,-122.4429
1788776642.752735,37.8781,362.8569,43.8874,178.7525,1.5001,-122.4429
1788776642.772771,37.8768,362.8565,43.8878,178.7526,1.5,-122.4427
1788776642.792870,37.8776,362.8568,43.8874,178.7523,1.5,-122.4427
1788776642.818273,37.8776,362.8568,43.8874,178.7523,1.5,-122.4429
1788776642.838436,37.878,362.8574,43.887,178.7523,1.5003,-122.4429
1788776642.858520,37.8804,362.8516,43.8843,178.7529,1.4997,-122.4432
1788776642.878594,37.8795,362.8493,43.8489,178.7544,1.4981,-122.4429
1788776642.898840,37.8825,362.822,43.7855,178.7552,1.4968,-122.4426
1788776642.919145,37.8847,362.8207,43.7555,178.7553,1.4971,-122.4431
1788776642.939422,37.8856,362.8152,43.7087,178.7556,1.4968,-122.4431
1788776642.959736,37.8866,362.8174,43.6469,178.7542,1.4982,-122.4431
1788776642.979976,37.884,362.8244,43.6017,178.7535,1.499,-122.4429
1788776643.000051,37.8833,362.8279,43.5457,178.7525,1.5001,-122.4429
1788776643.020133,37.8813,362.8317,43.4767,178.752,1.5006,-122.4427
1788776643.040207,37.8802,362.838,43.4237,178.7508,1.5019,-122.443
1788776643.060425,37.8811,362.8373,43.3705,178.7511,1.5013,-122.4428
1788776643.080648,37.8792,362.8434,43.2919,178.7504,1.5024,-122.4428
1788776643.100955,37.8789,362.8449,43.2389,178.7502,1.5025,-122.4428
1788776643.121181,37.8795,362.8489,43.1809,178.7498,1.503,-122.443
1788776643.141457,37.8808,362.8493,43.1092,178.75,1.5029,-122.4432
1788776643.161541,37.8803,362.852,43.057,178.7498,1.503,-122.443
1788776643.181671,37.8771,362.8547,42.9986,178.7495,1.5033,-122.4426
1788776643.201960,37.8785,362.8548,42.9302,178.7497,1.5032,-122.4428
1788776643.222040,37.8795,362.8521,42.8768,178.7498,1.5033,-122.4428
1788776643.242110,37.8771,362.8548,42.8246,178.7495,1.5033,-122.4426
1788776643.262197,37.8785,362.8544,42.7484,178.7492,1.5037,-122.4426
1788776643.282388,37.8783,362.8525,42.6975,178.7491,1.5035,-122.4426
1788776643.302589,37.8792,362.8506,42.6436,178.7494,1.5035,-122.4428
1788776643.322857,37.8772,362.8545,42.5744,178.7485,1.5045,-122.4426
1788776643.343142,37.8789,362.8495,42.524,178.7492,1.5034,-122.4426
1788776643.363235,37.8782,362.8488,42.4644,178.7489,1.504,-122.4424
1788776643.383312,37.8792,362.848,42.3948,178.7488,1.5038,-122.443
1788776643.403378,37.88,362.8464,42.3391,178.7494,1.5035,-122.4428
1788776643.423696,37.88,362.8461,42.2857,178.7494,1.5035,-122.4428
1788776643.443765,37.8799,362.8466,42.2154,178.7491,1.5038,-122.4428
1788776643.463831,37.8797,362.8477,42.1625,178.7486,1.5043,-122.4424
1788776643.483917,37.8801,362.8456,42.1136,178.7491,1.5038,-122.4426
1788776643.504053,37.879,362.8444,42.0396,178.7486,1.5043,-122.4422
1788776643.524139,37.8811,362.8405,41.9853,178.7497,1.5032,-122.4424
1788776643.544317,37.8812,362.8398,41.9288,178.7498,1.503,-122.4424
1788776643.564559,37.8822,362.834,41.8499,178.7511,1.5016,-122.4423
1788776643.584817,37.883,362.8326,41.7989,178.7516,1.5014,-122.4423
1788776643.605057,37.8836,362.8292,41.7441,178.7518,1.5013,-122.4423
1788776643.625139,37.8812,362.8262,41.6664,178.7517,1.5003,-122.4421
1788776643.645378,37.8832,362.8284,41.6161,178.7516,1.5011,-122.4423
1788776643.665577,37.8833,362.828,41.5626,178.7516,1.5011,-122.4421
1788776643.685876,37.8835,362.8241,41.4839,178.7522,1.5002,-122.4419
1788776643.705950,37.8843,362.8225,41.4296,178.7523,1.5003,-122.4419
1788776643.726096,37.8836,362.8189,41.3737,178.7534,1.4992,-122.4416
1788776643.746237,37.8847,362.8206,41.2991,178.7531,1.4995,-122.4418
1788776643.766328,37.8849,362.8192,41.2496,178.7529,1.4997,-122.4421
1788776643.786610,37.8827,362.821,41.193,178.7522,1.5002,-122.4416
1788776643.806718,37.8853,362.8173,41.1173,178.7529,1.4997,-122.4418
1788776643.827033,37.8851,362.818,41.0646,178.7522,1.5005,-122.4414
1788776643.847122,37.8855,362.8158,41.0139,178.7519,1.5008,-122.4417
1788776643.867197,37.887,362.8151,40.9459,178.7522,1.5005,-122.4417
1788776643.887479,37.8852,362.8174,40.8889,178.7515,1.5013,-122.4417
1788776643.907668,37.8853,362.8174,40.8337,178.7518,1.501,-122.4417
1788776643.927790,37.8852,362.8145,40.7639,178.7522,1.5002,-122.4414
1788776643.948104,37.8857,362.8149,40.7082,178.7518,1.501,-122.4417
1788776643.968183,37.886,362.8103,40.651,178.7525,1.4999,-122.4414
1788776643.988441,37.8855,362.813,40.5611,178.7514,1.501,-122.4414
1788776644.008527,37.8863,362.8116,40.4855,178.7519,1.5008,-122.4412
1788776644.028710,37.8863,362.8116,40.4317,178.7518,1.501,-122.4412
1788776644.048990,37.8872,362.8138,40.3764,178.7513,1.5015,-122.4412
1788776644.069074,37.8862,362.812,40.3043,178.7513,1.5015,-122.441
1788776644.089347,37.8873,362.806,40.248,178.7522,1.5005,-122.441
1788776644.109430,37.8866,362.8097,40.1949,178.7513,1.5015,-122.441
1788776644.129669,37.8873,362.8058,40.121,178.7519,1.5008,-122.441
1788776644.149946,37.8874,362.8054,40.0658,178.7519,1.5008,-122.4408
1788776644.170218,37.8887,362.8057,40.0117,178.7516,1.5011,-122.4412
1788776644.190301,37.8892,362.803,39.9336,178.7519,1.5008,-122.4412
1788776644.210382,37.8877,362.8036,39.8827,178.7519,1.5008,-122.4408
1788776644.230607,37.8873,362.8063,39.8254,178.7511,1.5018,-122.4406
1788776644.250831,37.8874,362.8052,39.7494,178.7512,1.5016,-122.4408
1788776644.271025,37.8877,362.8036,39.6918,178.7512,1.5016,-122.4408
1788776644.291163,37.8898,362.8,39.6436,178.7519,1.5008,-122.441
1788776644.311316,37.888,362.8021,39.5671,178.7512,1.5016,-122.4408
1788776644.331469,37.8883,362.8008,39.5126,178.7518,1.501,-122.4406
1788776644.351759,37.8892,362.7958,39.4556,178.7524,1.5003,-122.4408
1788776644.372111,37.8916,362.7928,39.3792,178.7528,1.5002,-122.4408
1788776644.392244,37.8912,362.792,39.3194,178.7528,1.4999,-122.441
1788776644.412379,37.8918,362.7886,39.2677,178.7528,1.4999,-122.4405
1788776644.432692,37.8912,362.792,39.205,178.7518,1.501,-122.4408
1788776644.452983,37.8899,362.7994,39.1838,178.7515,1.5013,-122.4408
1788776644.473342,37.8892,362.8106,39.2004,178.7497,1.5032,-122.4408
1788776644.493504,37.8873,362.8132,39.1908,178.7503,1.5026,-122.4408
1788776644.513751,37.8906,362.7953,39.1445,178.7542,1.4984,-122.4405
1788776644.534003,37.8899,362.7992,39.0896,178.7536,1.4991,-122.4407
1788776644.554312,37.8865,362.8074,39.0497,178.7521,1.5004,-122.4403
1788776644.574612,37.8865,362.8103,39.0135,178.7516,1.5011,-122.4404
1788776644.594961,37.8869,362.8085,38.9837,178.7519,1.5008,-122.4404
1788776644.615199,37.8876,362.8116,38.9375,178.7518,1.501,-122.4408
1788776644.635450,37.887,362.8152,38.9088,178.7512,1.5016,-122.4406
1788776644.655620,37.8845,362.8185,38.8806,178.7506,1.502,-122.4404
1788776644.675853,37.8846,362.8284,38.898,178.7482,1.5048,-122.4407
1788776644.696114,37.8839,362.8249,38.9005,178.7485,1.5045,-122.4404
1788776644.716198,37.8836,362.8266,38.901,178.7484,1.5047,-122.4404
1788776644.736428,37.8857,362.8224,38.9004,178.7488,1.5042,-122.4407
1788776644.756703,37.8856,362.823,38.9001,178.7487,1.5043,-122.4407
1788776644.776987,37.8854,362.8242,38.9009,178.7487,1.5043,-122.4407
1788776644.797065,37.8858,362.8217,38.9009,178.7487,1.5043,-122.4409
1788776644.817315,37.886,362.8207,38.9,178.749,1.504,-122.4406
1788776644.837572,37.8848,362.8196,38.8992,178.749,1.504,-122.4404
1788776644.857863,37.8857,362.8194,38.8992,178.7488,1.5039,-122.4406
1788776644.877933,37.8861,362.8172,38.8974,178.7491,1.5036,-122.4406
1788776644.898180,37.8873,362.8137,38.8982,178.7496,1.5034,-122.4408
1788776644.918443,37.8884,362.8122,38.8973,178.7494,1.5032,-122.4411
1788776644.938644,37.8874,362.8101,38.8972,178.7497,1.5029,-122.4408
1788776644.958932,37.8885,362.8066,38.8963,178.7502,1.5027,-122.4408
1788776644.979074,37.8884,362.8072,38.896,178.75,1.5029,-122.4406
1788776645.004698,37.8889,362.8049,38.8959,178.7503,1.5026,-122.4406
1788776645.024984,37.8892,362.8031,38.8954,178.7505,1.5024,-122.4406
1788776645.045219,37.8893,362.8098,38.8893,178.7505,1.5024,-122.4408
1788776645.065489,37.876,362.8756,38.841,178.7485,1.5045,-122.4407
1788776645.085687,37.8804,362.8516,38.8373,178.7493,1.5037,-122.4406
1788776645.105982,37.8829,362.8304,38.8433,178.7502,1.5027,-122.4406
1788776645.126209,37.8885,362.807,38.836,178.7522,1.5005,-122.4406
1788776645.146493,37.8883,362.8051,38.8404,178.7518,1.5007,-122.4408
1788776645.166780,37.8892,362.803,38.8387,178.7522,1.5005,-122.4406
1788776645.187026,37.8898,362.8044,38.8408,178.7519,1.5005,-122.441
1788776645.207115,37.8879,362.8026,38.839,178.7524,1.5003,-122.4403
1788776645.227353,37.8895,362.8011,38.8399,178.7524,1.5003,-122.4406
1788776645.247585,37.8892,362.803,38.8387,178.7522,1.5005,-122.4408
1788776645.267771,37.8891,362.8033,38.8417,178.7521,1.5007,-122.4406
1788776645.287862,37.8872,362.8035,38.84,178.7519,1.5005,-122.4406
1788776645.308150,37.8895,362.8016,38.8412,178.7522,1.5005,-122.4408
1788776645.328224,37.8891,362.8033,38.8417,178.7521,1.5007,-122.4408
1788776645.348449,37.8884,362.8043,38.841,178.7516,1.5008,-122.4408
1788776645.368725,37.8874,362.8053,38.8404,178.7519,1.5008,-122.4406
1788776645.389032,37.8884,362.8073,38.8439,178.7516,1.5011,-122.4406
1788776645.409275,37.8873,362.8058,38.8418,178.7518,1.501,-122.4406
1788776645.429357,37.8887,362.8056,38.8418,178.7518,1.501,-122.4406
1788776645.449568,37.8881,362.806,38.8414,178.7515,1.501,-122.4408
1788776645.469872,37.8887,362.8056,38.8418,178.7518,1.501,-122.4406
1788776645.489958,37.8884,362.8074,38.8422,178.7516,1.5011,-122.4408
1788776645.510033,37.8898,362.8072,38.8422,178.7516,1.5011,-122.441
1788776645.530117,37.8881,362.806,38.8414,178.7515,1.501,-122.4408
1788776645.550393,37.8883,362.8079,38.8419,178.7515,1.5013,-122.4406
1788776645.570633,37.8864,362.808,38.8419,178.7513,1.5012,-122.4404
1788776645.590940,37.8884,362.8074,38.8422,178.7516,1.5011,-122.4408
1788776645.611232,37.8883,362.8082,38.8449,178.7513,1.5015,-122.4408
1788776645.631306,37.8882,362.8087,38.8445,178.7512,1.5016,-122.4406
1788776645.651520,37.8896,362.8081,38.8449,178.7513,1.5015,-122.441
1788776645.671824,37.8868,362.8089,38.8445,178.7512,1.5016,-122.4404
1788776645.691907,37.8877,362.8082,38.8432,178.7512,1.5013,-122.4406
1788776645.711989,37.8878,362.8105,38.845,178.7511,1.5018,-122.4408
1788776645.732078,37.8873,362.8104,38.845,178.7509,1.5016,-122.4406
1788776645.752297,37.8895,362.809,38.8459,178.7511,1.5018,-122.4408
1788776645.772521,37.8877,362.811,38.8446,178.7509,1.5019,-122.4406
1788776645.792693,37.8877,362.811,38.8446,178.7509,1.5019,-122.4408
1788776645.812828,37.8878,362.8105,38.845,178.7511,1.5018,-122.4406
1788776645.832911,37.8877,362.8114,38.8459,178.7508,1.5021,-122.4406
1788776645.853151,37.8878,362.8109,38.8463,178.7509,1.5019,-122.4406
1788776645.873429,37.889,362.8118,38.8456,178.7506,1.5023,-122.441
1788776645.893505,37.8877,362.8143,38.8457,178.7505,1.5027,-122.441
1788776645.913799,37.8876,362.8148,38.847,178.7503,1.5029,-122.4411
1788776645.934069,37.8872,362.8142,38.8457,178.7503,1.5026,-122.441
1788776645.954147,37.8877,362.8143,38.8457,178.7505,1.5027,-122.4408
1788776645.974221,37.8865,362.8135,38.8447,178.7508,1.5024,-122.4408
1788776645.994441,37.8873,362.8166,38.8457,178.7502,1.503,-122.4411
1788776646.016984,37.8872,362.817,38.8471,178.75,1.5032,-122.4406
1788776646.037062,37.8864,362.8183,38.8462,178.7499,1.5031,-122.4408
1788776646.057136,37.8873,362.8166,38.8457,178.7502,1.503,-122.4408
1788776646.077216,37.8869,362.8184,38.8462,178.75,1.5032,-122.4408
1788776646.097432,37.8861,362.8154,38.8466,178.7502,1.503,-122.4406
1788776646.117651,37.8872,362.8171,38.8454,178.75,1.5032,-122.4408
1788776646.137794,37.8869,362.8188,38.8475,178.7499,1.5034,-122.4406
1788776646.157921,37.888,362.8155,38.8449,178.7503,1.5032,-122.4408
1788776646.178008,37.8859,362.8213,38.7885,178.7488,1.5042,-122.4411
1788776646.198153,37.8851,362.8239,38.7706,178.7484,1.5053,-122.4407
1788776646.218285,37.8838,362.8386,38.7979,178.7455,1.5085,-122.4412
1788776646.238437,37.8837,362.8331,38.7965,178.7456,1.5077,-122.441
1788776646.258625,37.8852,362.8356,38.8013,178.7453,1.5083,-122.4412
1788776646.278795,37.8823,362.8367,38.8008,178.7455,1.5082,-122.4407
1788776646.298879,37.8824,362.836,38.8029,178.7456,1.508,-122.4407
1788776646.339131,37.8855,362.834,38.8024,178.7457,1.5078,-122.4414
1788776646.359254,37.8842,362.8337,38.8011,178.7459,1.5077,-122.4412
1788776646.379404,37.8835,362.8372,38.802,178.7456,1.508,-122.4412
1788776646.399555,37.8843,362.8332,38.8015,178.746,1.5075,-122.4412
1788776646.419626,37.884,362.8348,38.8036,178.7459,1.5077,-122.4412
1788776646.440091,37.8843,362.8331,38.8032,178.746,1.5075,-122.4412
1788776646.460165,37.8841,362.8339,38.8027,178.7462,1.5074,-122.4412
1788776646.480290,37.8827,362.834,38.8027,178.7462,1.5074,-122.4409
1788776646.500487,37.8842,362.8334,38.803,178.7463,1.5072,-122.4412
1788776646.520698,37.8843,362.8329,38.8034,178.7465,1.507,-122.4412
1788776646.548667,37.8842,362.8334,38.803,178.7463,1.5072,-122.4412
1788776646.568935,37.8847,362.8307,38.8016,178.7468,1.5067,-122.4409
1788776646.589139,37.8959,362.769,38.7567,178.7533,1.4997,-122.4408
1788776646.609225,37.9044,362.7248,38.7229,178.758,1.4949,-122.4409
1788776646.629358,37.894,362.7901,38.7685,178.7508,1.5027,-122.441
1788776646.649570,37.8913,362.7941,38.7577,178.7508,1.5024,-122.441
1788776646.669649,37.8888,362.8081,38.7744,178.749,1.5043,-122.4409
1788776646.690091,37.8897,362.8031,38.7647,178.7499,1.5034,-122.4411
1788776646.710215,37.8884,362.8106,38.7711,178.7487,1.5046,-122.4409
1788776646.730352,37.8872,362.8094,38.7671,178.7491,1.5042,-122.4409
1788776646.750637,37.8887,362.8116,38.7689,178.749,1.5046,-122.4411
1788776646.770888,37.8885,362.8098,38.7667,178.749,1.5043,-122.4409
1788776646.791119,37.8878,362.8137,38.7706,178.7486,1.5048,-122.4411
1788776646.811247,37.8881,362.8151,38.7698,178.7487,1.505,-122.4411
1788776646.831462,37.8882,362.8144,38.7686,178.7486,1.5051,-122.4411
1788776646.851719,37.8874,362.8188,38.7704,178.748,1.5057,-122.4411
1788776646.871889,37.8879,362.8159,38.7675,178.7481,1.5056,-122.4411
