t,Fx,Fy,Fz,Tx,Ty,Tz
1788776643.637668,0.00064,0.00094,-0.02976,-0.0,-9e-05,0.00016
1788776643.658152,0.00037,-0.00272,-0.00519,-0.0,-4e-05,5e-05
1788776643.677572,0.00296,-0.003,-0.01388,0.00013,-8e-05,4e-05
1788776643.698045,0.0014,0.00037,-0.00185,-8e-05,-0.00015,4e-05
1788776643.718447,0.00011,-0.00037,-0.00393,0.00013,1e-05,-4e-05
1788776643.737798,-0.00184,-0.00283,-0.01657,9e-05,5e-05,4e-05
1788776643.758197,-0.00153,-0.00162,-0.00469,4e-05,0.0,7e-05
1788776643.777797,-0.00438,-0.00128,0.00079,-4e-05,-1e-05,-3e-05
1788776643.798229,-0.00295,0.00209,-0.01668,0.00021,0.00017,3e-05
1788776643.817544,-0.00065,0.00221,0.02486,-0.00023,-7e-05,-3e-05
1788776643.837974,0.00182,-0.00043,0.01485,-8e-05,-0.00013,-7e-05
1788776643.858344,-0.00067,-0.00064,0.01492,-1e-05,-0.00015,-0.00016
1788776643.877636,0.00221,0.00134,-0.00928,0.0002,3e-05,-9e-05
1788776643.897556,0.0,-0.00277,0.00707,-6e-05,-3e-05,-7e-05
1788776643.918422,0.00059,-0.00539,0.00496,3e-05,-0.00014,-6e-05
1788776643.937701,-0.00209,-0.00171,-0.01791,0.00011,0.00014,0.00011
1788776643.958070,-0.00462,-0.00018,-0.00937,0.00016,0.00019,-4e-05
1788776643.977617,-0.00146,-0.00404,-0.01478,5e-05,-1e-05,0.00013
1788776643.998118,0.00289,-0.00061,0.00781,9e-05,-0.00016,-0.00014
1788776644.017881,-0.00246,0.00206,0.01283,0.00012,-6e-05,-0.00011
1788776644.037720,0.00356,-0.00616,-0.00528,0.00015,-0.00011,-0.00016
1788776644.058169,0.00235,0.00038,0.01543,-0.00011,-0.00016,-8e-05
1788776644.077557,-0.00395,-0.00302,0.00546,0.00014,9e-05,-0.00013
1788776644.097960,-0.00613,0.00189,-0.00383,-2e-05,9e-05,3e-05
1788776644.118376,-0.00206,0.00168,-0.02651,0.00013,7e-05,0.00015
1788776644.137735,-0.00195,0.00224,-0.00343,0.00013,7e-05,6e-05
1788776644.158190,0.00099,-0.00571,-0.0034,-0.00011,-0.00021,0.00011
1788776644.177966,-0.00214,-0.00124,-0.04852,0.00031,0.00017,0.00021
1788776644.197680,0.00017,-0.00134,-0.02465,6e-05,-8e-05,0.00021
1788776644.218119,-0.00343,0.00067,-0.00586,-6e-05,-3e-05,9e-05
1788776644.237664,0.00059,0.00334,-0.03099,-7e-05,-6e-05,0.00027
1788776644.258088,-0.00485,-0.00328,-0.02461,-8e-05,-0.00011,0.00019
1788776644.278555,-0.00153,0.00454,-0.03068,-2e-05,9e-05,0.00036
1788776644.297945,0.0008,0.00031,-0.03848,5e-05,-3e-05,0.00025
1788776644.318349,-0.00431,0.00252,-0.01093,0.00017,7e-05,5e-05
1788776644.338242,-3e-05,0.00408,-0.02902,0.0001,-4e-05,0.00027
1788776644.357843,-0.00267,0.00377,-0.02773,0.0001,7e-05,0.00012
1788776644.378331,-0.00184,-0.00136,-0.01039,-8e-05,-2e-05,0.00016
1788776644.397740,-0.0005,0.0036,-0.01074,3e-05,-8e-05,0.00011
1788776644.417932,-0.00057,-0.00033,-0.0059,1e-05,-3e-05,9e-05
1788776644.439486,-0.00256,-0.0059,-0.0093,-3e-05,-3e-05,9e-05
1788776644.457890,-0.00088,0.00796,-0.0092,6e-05,-9e-05,8e-05
1788776644.478376,-0.00122,0.00281,-0.01461,4e-05,-1e-05,0.00011
1788776644.497728,-0.00253,0.00403,-0.01978,8e-05,9e-05,0.00016
1788776644.518191,0.00062,-0.00363,-0.00991,-6e-05,-0.00012,0.00015
1788776644.537554,0.00452,0.00708,-0.01498,-5e-05,9e-05,0.0001
1788776644.557988,-0.00178,0.00608,-0.02124,3e-05,-3e-05,-0.00011
1788776644.578316,-0.00085,0.00188,-0.0466,6e-05,-4e-05,0.00012
1788776644.597729,0.00416,-0.00168,-0.05755,0.00012,0.0001,1e-05
1788776644.618120,-0.00216,0.00635,-0.07413,-2e-05,4e-05,4e-05
1788776644.638542,0.00101,0.00599,-0.08298,-5e-05,3e-05,1e-05
1788776644.657973,0.00841,0.00641,-0.07039,-0.00026,-0.00011,-1e-05
1788776644.678355,-0.00067,0.00269,-0.07895,-0.00034,-8e-05,0.0001
1788776644.697675,0.00079,0.00778,-0.0903,-3e-05,3e-05,9e-05
1788776644.718289,0.00802,0.00481,-0.09624,-8e-05,1e-05,0.00023
1788776644.737642,0.00209,0.00894,-0.07448,-2e-05,-8e-05,0.0001
1788776644.758040,0.00109,0.00825,-0.05401,-0.00016,-0.00013,-5e-05
1788776644.778431,0.00065,-0.00117,-0.07961,8e-05,3e-05,-8e-05
1788776644.797791,0.00181,0.00663,-0.07882,2e-05,4e-05,9e-05
1788776644.818255,-0.00038,0.0033,-0.05186,-0.00029,-5e-05,-8e-05
1788776644.837663,-0.00477,0.00987,-0.06087,-0.00012,-5e-05,-6e-05
1788776644.858119,-0.00216,-0.00024,-0.08198,0.00011,0.0001,4e-05
1788776644.877516,-0.0002,3e-05,-0.05544,4e-05,-5e-05,-0.00012
1788776644.897982,0.00286,0.00044,-0.07786,6e-05,-0.00019,-7e-05
1788776644.918374,0.00198,0.0029,-0.06826,6e-05,-3e-05,2e-05
1788776644.938074,0.00505,-0.00327,-0.07149,-0.00012,-0.00019,1e-05
1788776644.957784,0.00335,-0.00075,-0.09217,0.00016,-0.00012,1e-05
1788776644.978312,0.00247,5e-05,-0.0811,0.0001,-2e-05,7e-05
1788776644.999377,-0.00013,-0.00135,-0.08167,5e-05,6e-05,0.00015
1788776645.018138,0.00144,0.0045,-0.07858,5e-05,-7e-05,0.0
1788776645.038001,0.00355,0.01197,-0.08851,-0.0004,-8e-05,7e-05
1788776645.058129,0.00435,0.02509,-0.13571,-0.00057,0.0002,0.0002
1788776645.078387,0.00369,0.01573,-0.13485,-0.00015,-3e-05,0.00018
1788776645.098230,-0.00401,0.00094,-0.13789,0.00024,0.00012,0.00022
1788776645.118217,-0.0041,4e-05,-0.12201,1e-05,-0.00026,0.00029
1788776645.138369,0.00385,-0.01009,-0.13424,0.00019,-6e-05,0.00036
1788776645.158025,0.0029,0.00261,-0.12253,0.00013,-0.00013,0.00012
1788776645.178020,-0.00013,0.00314,-0.12251,0.0001,-2e-05,0.0002
1788776645.198437,-0.00393,-0.00262,-0.13884,0.00035,-2e-05,0.00014
1788776645.218122,-0.00277,-0.00554,-0.13197,0.00011,-2e-05,0.00044
1788776645.238060,0.00171,-0.00281,-0.13402,9e-05,-9e-05,0.00032
1788776645.257971,0.00202,-0.00248,-0.12164,0.00012,-0.00021,0.00014
1788776645.277911,-0.00409,-0.00073,-0.13396,3e-05,-8e-05,0.00031
1788776645.297789,-0.00355,-0.00639,-0.14428,5e-05,-0.00011,0.00048
1788776645.317925,-0.00118,-0.00496,-0.15276,0.00023,3e-05,0.00033
1788776645.338163,-0.0014,0.00203,-0.1429,0.00015,7e-05,0.00034
1788776645.358102,-0.00022,-0.00506,-0.14067,0.00011,-9e-05,0.00036
1788776645.378089,-0.00506,-0.00138,-0.11528,4e-05,-0.00012,0.00025
1788776645.398126,-0.00088,-4e-05,-0.12244,0.00012,-5e-05,0.00024
1788776645.418783,-0.00052,4e-05,-0.11376,-1e-05,-6e-05,0.00024
1788776645.438027,-0.00034,-0.00295,-0.11871,-3e-05,-0.00016,0.00026
1788776645.458141,-0.00404,-0.00032,-0.12813,0.00016,-2e-05,0.0002
1788776645.477890,-0.00108,-0.0022,-0.1301,-3e-05,-0.00023,0.00036
1788776645.498027,0.00435,-0.00034,-0.13371,3e-05,-5e-05,0.00033
1788776645.518206,-0.00046,0.00066,-0.11784,-3e-05,-8e-05,0.00015
1788776645.538104,0.00062,0.00143,-0.13745,9e-05,-0.00015,0.00026
1788776645.557679,-0.00521,0.0035,-0.09913,-0.00014,-0.0001,9e-05
1788776645.578152,-0.00102,0.00222,-0.09508,0.00018,2e-05,-6e-05
1788776645.598105,-0.00013,-0.00063,-0.08725,4e-05,-0.00013,-9e-05
1788776645.617584,-0.00213,0.00262,-0.11296,-2e-05,-0.00014,0.0003
1788776645.637551,-0.00103,0.0004,-0.12924,0.00019,0.0,0.00014
1788776645.657537,-0.00026,-0.00136,-0.1114,-4e-05,-8e-05,0.00021
1788776645.677564,0.00121,-0.00026,-0.11915,4e-05,-9e-05,0.00018
1788776645.698713,-0.00298,-0.00088,-0.14138,0.00019,-2e-05,0.00035
1788776645.718516,-0.00151,0.00379,-0.1156,0.00019,0.00019,0.00014
1788776645.738349,-0.00188,-0.00369,-0.11792,-1e-05,-7e-05,0.00016
1788776645.757804,0.00413,0.00376,-0.10598,0.00013,6e-05,0.00015
1788776645.778317,-0.00388,0.00631,-0.09515,-1e-05,3e-05,4e-05
1788776645.797782,-0.0011,0.00018,-0.10384,0.00014,-3e-05,8e-05
1788776645.817573,-0.00129,0.00049,-0.1111,9e-05,-0.00012,0.00013
1788776645.837651,0.00195,0.00163,-0.13694,0.00025,-7e-05,0.00022
1788776645.857539,0.0017,0.00155,-0.11754,-7e-05,-9e-05,0.00027
1788776645.877910,-0.00175,0.0026,-0.12844,0.00011,2e-05,0.00029
1788776645.898276,0.0048,0.00385,-0.14409,5e-05,-9e-05,0.0004
1788776645.917628,0.00338,0.00166,-0.11903,-0.00019,-0.00016,0.00028
1788776645.937973,0.00117,0.00051,-0.11856,2e-05,-0.00018,0.00022
1788776645.958433,0.00087,0.00618,-0.13889,-8e-05,-1e-05,0.00045
1788776645.977798,0.00078,0.00083,-0.12936,-0.00028,-0.00024,0.00046
1788776645.998169,-0.00162,0.00433,-0.1119,0.00014,2e-05,9e-05
1788776646.017663,0.00044,0.00289,-0.1158,-4e-05,2e-05,0.00022
1788776646.037856,-0.00258,0.00405,-0.12812,8e-05,-1e-05,0.00028
1788776646.058288,-0.00066,0.00349,-0.11641,-0.0001,-0.00012,0.0002
1788776646.077661,-0.00058,0.00163,-0.12064,-0.0,1e-05,0.00023
1788776646.098143,-0.00186,0.01032,-0.11549,-6e-05,3e-05,0.00016
1788776646.118544,0.00493,-0.00024,-0.12309,-1e-05,-5e-05,0.00027
1788776646.138003,0.00139,0.00331,-0.12488,2e-05,-6e-05,0.0003
1788776646.158504,-0.00018,-0.0002,-0.16226,9e-05,-3e-05,0.0002
1788776646.177846,0.0012,0.00057,-0.18638,-0.00017,-0.00021,0.00025
1788776646.198249,0.00769,0.02268,-0.14485,-0.00028,9e-05,0.00021
1788776646.217616,0.00366,0.01003,-0.14596,-0.00022,7e-05,0.0001
1788776646.238687,0.00263,0.00899,-0.17862,-7e-05,0.0001,0.00041
1788776646.258433,0.00363,0.00799,-0.16317,-0.00026,-0.0,0.00038
1788776646.277796,0.00147,0.01525,-0.14547,-0.00015,5e-05,0.00026
1788776646.297909,0.00529,0.01539,-0.15696,-0.00017,-9e-05,0.00023
1788776646.317742,0.00185,0.00779,-0.13317,-0.00048,-0.00012,0.00028
1788776646.338283,0.00366,0.00833,-0.13903,-0.00021,7e-05,0.00018
1788776646.357640,0.00818,0.01081,-0.14681,-0.00038,-9e-05,0.00028
1788776646.378078,0.00274,0.011,-0.15442,-0.00016,3e-05,0.00031
1788776646.398532,0.00193,0.00794,-0.14475,-0.00018,3e-05,0.0002
1788776646.417796,0.00065,0.00647,-0.15244,-0.00013,0.00016,0.00019
1788776646.438256,0.00145,0.01322,-0.15561,-0.00012,0.0,0.00026
1788776646.457689,0.00302,0.00884,-0.1599,-0.00011,4e-05,0.00028
1788776646.478046,0.00132,0.01052,-0.14334,-9e-05,-9e-05,0.00017
1788776646.498047,0.00221,0.00476,-0.13201,-0.00021,-4e-05,0.00014
1788776646.517792,0.00447,0.00752,-0.15126,-0.00012,2e-05,0.00028
1788776646.538531,0.0023,0.01125,-0.15001,-0.0002,4e-05,0.00026
1788776646.558190,0.00186,0.00758,-0.14387,-0.00015,0.0,0.00025
1788776646.577657,-0.00641,-0.01167,-0.16928,0.00062,-0.00039,0.00014
1788776646.598067,-0.02114,-0.05046,-0.24995,0.00151,-0.00044,0.00029
1788776646.618520,0.00114,0.00255,-0.1555,0.00014,-0.00029,6e-05
1788776646.637884,-0.00018,-0.00916,-0.18465,0.00025,-3e-05,0.00024
1788776646.658426,-0.00211,0.00617,-0.16901,0.00016,2e-05,9e-05
1788776646.677739,-0.00217,0.00142,-0.16578,-0.0,4e-05,0.00026
1788776646.698099,-0.00119,0.00113,-0.15537,1e-05,-0.00011,8e-05
1788776646.718526,0.00295,-0.00146,-0.15355,-1e-05,-0.0001,0.00011
1788776646.737853,-0.0022,0.00568,-0.15771,9e-05,-0.00015,-3e-05
1788776646.758241,-0.00097,0.00639,-0.14279,-0.0001,-0.0001,0.0001
1788776646.777531,-0.00107,0.00052,-0.15081,-0.00013,-0.00013,6e-05
1788776646.797868,0.00198,0.00192,-0.13104,-4e-05,-0.0001,-0.00018
1788776646.818223,0.00021,0.00258,-0.14951,6e-05,-6e-05,3e-05
1788776646.837538,-0.00025,0.00358,-0.14526,9e-05,1e-05,3e-05
1788776646.858182,0.00244,0.00608,-0.14152,-8e-05,-6e-05,-6e-05
1788776646.878226,0.00234,0.00749,-0.16467,-6e-05,-4e-05,6e-05
1788776646.898181,0.00385,0.0084,-0.15289,-9e-05,-1e-05,-7e-05
1788776646.917667,0.00085,0.00623,-0.17481,0.0001,1e-05,0.00014
1788776646.939431,0.00138,0.00675,-0.14868,-0.00022,-6e-05,-8e-05
1788776646.958054,0.00435,0.00884,-0.16237,-0.00011,7e-05,0.00014
1788776646.978528,0.00281,0.01472,-0.21035,-0.00019,0.00018,0.00021
1788776646.997811,0.00114,0.00906,-0.22886,-0.00019,-8e-05,-5e-05
1788776647.018323,0.01219,0.02945,-0.16022,-0.00053,-5e-05,-0.00021
1788776647.037735,0.00168,0.01457,-0.18384,-0.00025,6e-05,-0.00013
1788776647.058126,0.00178,0.01649,-0.17953,-0.00025,8e-05,-8e-05
1788776647.078057,0.0041,0.00341,-0.20675,-6e-05,6e-05,-4e-05
1788776647.097760,0.00483,0.01882,-0.18064,-0.00035,3e-05,-2e-05
1788776647.118288,0.00513,0.01489,-0.19607,-0.00037,-1e-05,4e-05
1788776647.137709,-0.00068,0.01363,-0.18017,-0.00025,2e-05,-0.00015
1788776647.158216,0.00939,0.00898,-0.19196,-0.00024,-9e-05,-4e-05
1788776647.177627,0.00848,0.01219,-0.17732,-0.00033,5e-05,-9e-05
1788776647.198074,0.00681,0.02163,-0.18171,-0.00033,-5e-05,-5e-05
1788776647.218496,0.00548,0.01497,-0.17529,-0.00014,9e-05,-3e-05
1788776647.237839,0.00167,0.00827,-0.16553,-0.00036,-0.00015,-0.00015
1788776647.258461,0.00601,0.00718,-0.18567,-0.00014,3e-05,1e-05
1788776647.277972,0.00182,0.01274,-0.17714,-0.00023,6e-05,-6e-05
1788776647.298412,0.00076,0.01121,-0.17563,-0.00022,-7e-05,-0.00019
1788776647.317848,0.00339,0.01168,-0.17827,-0.00023,-1e-05,-1e-05
1788776647.338432,0.0057,0.00831,-0.19922,-1e-05,-6e-05,-5e-05
1788776647.358040,0.00659,0.00905,-0.16907,-0.00027,-3e-05,-0.00015
1788776647.378056,0.00302,0.01187,-0.20468,-0.00015,-2e-05,0.00014
1788776647.398526,0.00307,0.01222,-0.19871,-0.00016,-2e-05,5e-05
1788776647.417923,0.00515,0.00497,-0.19065,-5e-05,3e-05,-8e-05
1788776647.438438,0.00378,0.01403,-0.17781,-0.0002,-3e-05,1e-05
1788776647.457716,0.00192,0.00626,-0.17917,-0.0,2e-05,-8e-05
1788776647.478547,0.00173,0.01075,-0.15122,-0.00014,-0.00011,-0.00022
1788776647.497976,0.00286,0.00491,-0.18978,-0.00011,-7e-05,-0.0001
1788776647.518432,0.0032,0.0052,-0.17985,-3e-05,0.0,-6e-05
1788776647.537868,0.0059,0.01027,-0.17432,-0.00011,-0.00011,1e-05
1788776647.558383,0.00539,0.01045,-0.20463,-6e-05,2e-05,0.00013
1788776647.577724,0.00342,0.00118,-0.20199,-0.00011,-0.00029,0.00015
1788776647.598247,0.00286,0.00828,-0.20425,0.00014,0.00024,1e-05
1788776647.617704,0.00153,0.00844,-0.20783,-4e-05,-0.00013,0.00012
1788776647.638194,0.00387,0.00431,-0.21186,0.00012,-4e-05,8e-05
1788776647.657580,0.00232,0.00727,-0.21671,6e-05,-1e-05,0.00032
1788776647.678084,-0.00021,0.00592,-0.19609,-0.00021,-9e-05,0.00013
1788776647.697621,0.00092,0.00707,-0.20564,-5e-05,-1e-05,0.00015
1788776647.718024,0.0005,0.00604,-0.21359,9e-05,6e-05,0.00019
1788776647.738462,0.00875,0.00523,-0.19743,-9e-05,-0.0001,0.00017
1788776647.757727,-0.00118,0.0047,-0.20377,-0.00012,-0.00012,0.00015
1788776647.778094,0.00079,0.01123,-0.19588,0.00016,0.00011,-7e-05
1788776647.798396,0.00405,0.00186,-0.21599,-8e-05,-0.00015,0.00024
1788776647.817707,0.00254,0.00486,-0.18355,-0.0001,-0.00018,5e-05
1788776647.838179,0.00146,0.00802,-0.17661,-6e-05,-0.00011,-0.00011
1788776647.857498,0.00567,0.00032,-0.19492,0.0,-0.0001,3e-05
1788776647.877878,-0.00156,0.00532,-0.21561,0.00011,4e-05,0.0002
1788776647.898300,-0.00317,0.00451,-0.20854,3e-05,-4e-05,0.00016
1788776647.917665,0.00147,0.0081,-0.19552,-2e-05,5e-05,0.00016
1788776647.938069,0.00532,0.00288,-0.18883,-0.00011,-0.00034,7e-05
1788776647.958510,0.00101,0.00713,-0.176,9e-05,-0.0,-0.00011
1788776647.979372,0.00481,-0.00011,-0.18215,-7e-05,-0.00013,5e-05
1788776647.997724,0.00461,0.00361,-0.18106,1e-05,-6e-05,8e-05
1788776648.018182,0.00169,-0.00638,-0.2213,0.00039,-0.00017,-6e-05
1788776648.037490,-0.00619,-0.01622,-0.25322,0.00058,-0.00037,-0.0002
1788776648.057817,0.00172,0.00018,-0.2474,0.00022,-0.00021,0.0001
1788776648.078245,-0.00236,-0.00539,-0.22661,0.00031,-0.00014,-5e-05
1788776648.097551,-0.00623,-0.00549,-0.22821,0.00016,-0.0002,0.00012
1788776648.117949,-0.0008,-0.00736,-0.20919,0.00018,-0.00024,-2e-05
1788776648.137659,-0.00284,-0.00349,-0.22658,0.00021,-0.00017,1e-05
1788776648.158611,-0.00453,0.00459,-0.22369,0.00025,-2e-05,4e-05
1788776648.178293,-0.00586,0.00046,-0.21416,6e-05,-2e-05,0.0001
1788776648.197710,-0.00487,-0.00398,-0.25408,0.00029,-1e-05,0.00019
1788776648.218097,-0.00075,0.00054,-0.24797,0.00026,-0.00013,0.00032
1788776648.238549,0.00216,0.0023,-0.23222,-5e-05,-0.00031,0.00021
1788776648.257952,-0.0062,0.00577,-0.23701,0.00018,-7e-05,0.00013
1788776648.278406,-0.00227,-0.00602,-0.2387,0.0002,-0.00025,0.0002
1788776648.297860,-0.00076,0.00522,-0.24954,0.00027,0.00015,0.00023
1788776648.318292,0.0003,-0.00162,-0.23022,8e-05,-0.0002,0.00014
1788776648.337579,0.00055,0.0011,-0.25308,0.00032,-5e-05,0.00028
1788776648.357966,0.002,-1e-05,-0.24912,0.0,-0.00032,0.00022
1788776648.378320,0.00193,-0.00148,-0.23464,0.00014,-3e-05,0.0001
1788776648.399538,0.00189,0.00661,-0.23941,0.00011,1e-05,0.00013
1788776648.418031,0.00011,0.00691,-0.26112,0.00032,-2e-05,0.00029
1788776648.438426,0.00819,0.01923,-0.27221,-0.00035,-6e-05,4e-05
1788776648.457785,0.00535,0.01976,-0.28792,-0.00047,0.0001,-4e-05
1788776648.478197,0.01271,0.03456,-0.2643,-0.00056,4e-05,0.00028
1788776648.497694,0.0062,0.01259,-0.26918,-3e-05,-0.0001,1e-05
1788776648.518031,0.00358,0.01107,-0.25059,-0.00026,1e-05,8e-05
1788776648.538434,0.00801,0.00817,-0.26827,-0.00013,-8e-05,-1e-05
1788776648.557769,0.00663,0.01916,-0.25067,-0.00039,7e-05,7e-05
1788776648.578036,0.01008,0.01455,-0.27321,0.0,-4e-05,0.00012
1788776648.598480,-0.00176,0.01351,-0.2856,-0.0,0.0,0.00021
1788776648.617959,-0.00065,0.00778,-0.26693,-8e-05,2e-05,0.0001
1788776648.638364,0.00425,0.0141,-0.27901,-0.00012,2e-05,0.00025
1788776648.657667,0.00445,0.01311,-0.30311,-0.0001,-4e-05,0.00031
1788776648.677971,0.00137,0.01672,-0.27603,-7e-05,5e-05,0.00022
1788776648.698272,0.00447,0.01052,-0.27708,-0.0,-6e-05,0.00016
1788776648.718033,0.00071,0.01241,-0.28069,-0.00018,-0.0001,0.00029
1788776648.737778,0.00495,0.0085,-0.27613,-9e-05,1e-05,0.00022
1788776648.758295,0.00244,0.00988,-0.26784,-0.00019,-0.00017,8e-05
1788776648.777745,-0.00111,0.01171,-0.26037,-0.00016,-0.00013,0.00011
1788776648.798276,0.0057,0.00725,-0.27747,-5e-05,6e-05,0.00021
1788776648.817646,0.00684,0.0078,-0.2487,-0.00011,-6e-05,0.0
1788776648.838154,-0.00096,0.01363,-0.26116,-0.00019,1e-05,0.00014
1788776648.858536,0.0025,0.01154,-0.24769,-0.00022,-0.00017,2e-05
1788776648.877782,6e-05,0.00797,-0.25964,5e-05,4e-05,3e-05
1788776648.898184,0.00323,0.00987,-0.26382,6e-05,2e-05,9e-05
1788776648.918532,-2e-05,0.01326,-0.27211,0.00011,2e-05,0.00013
1788776648.937941,0.00503,0.01235,-0.26784,0.00012,-3e-05,4e-05
1788776648.958399,0.0054,0.00554,-0.2691,0.00018,-0.00014,3e-05
1788776648.978234,0.00047,0.0089,-0.23959,-0.00013,-6e-05,-0.0001
1788776648.997923,0.00043,0.01562,-0.2665,6e-05,0.00011,9e-05
1788776649.018454,0.00286,0.00777,-0.2833,8e-05,-3e-05,0.00018
1788776649.037783,0.00899,0.01042,-0.28713,-0.00014,-0.00017,0.00034
1788776649.058134,0.00094,0.01186,-0.2883,5e-05,3e-05,0.00032
1788776649.077584,0.00719,0.0102,-0.28866,-0.00014,-0.00018,0.0003
1788776649.098009,0.00212,0.01189,-0.2743,7e-05,-9e-05,0.00023
1788776649.118364,0.00425,0.00908,-0.26214,-0.00014,-0.00023,0.0001
1788776649.137739,0.00481,0.006,-0.26975,-0.00017,-0.0001,0.00014
1788776649.158136,0.00543,0.00464,-0.26577,-0.00012,-0.00013,0.00025
1788776649.177508,0.00179,0.0062,-0.27795,-0.00011,-1e-05,0.00018
1788776649.198242,0.00234,0.00889,-0.24351,-0.00014,-0.00023,-0.0
1788776649.217767,0.00456,0.00865,-0.27286,2e-05,-0.00014,0.00014
1788776649.238279,0.00596,0.00948,-0.27884,0.00025,7e-05,7e-05
1788776649.257723,0.00643,0.00806,-0.28394,9e-05,-0.00012,0.00024
1788776649.278102,0.00117,0.01094,-0.28256,0.00028,9e-05,0.00016
1788776649.297786,0.00264,0.00629,-0.28671,-7e-05,-0.00013,0.0003
1788776649.318229,0.00471,0.00929,-0.26682,-0.0,-0.00025,8e-05
1788776649.337606,0.00559,0.00985,-0.26363,6e-05,1e-05,0.00011
1788776649.358268,0.00306,0.00944,-0.26974,-9e-05,-0.00011,0.00021
1788776649.378194,0.00497,0.01036,-0.2941,-8e-05,-0.00014,0.00033
1788776649.399541,0.00074,0.00552,-0.26285,-0.00017,-0.00012,0.00022
1788776649.418228,0.0009,0.00939,-0.28073,0.00024,-2e-05,0.0001
1788776649.438077,-0.00339,-0.01786,-0.33506,0.00067,-0.00049,0.00026
1788776649.458343,-0.02804,-0.05255,-0.46728,0.00148,-0.00057,0.00016
1788776649.478273,0.00198,0.00872,-0.38836,0.00026,-3e-05,0.00039
1788776649.497847,-0.00612,-0.00808,-0.40683,0.00053,-0.00028,0.00029
1788776649.518281,-0.00656,-0.00294,-0.37969,0.0005,-9e-05,0.00028
1788776649.537842,-0.00165,-0.00702,-0.37333,0.00058,-0.00032,4e-05
1788776649.557541,-0.00105,-0.00184,-0.37425,0.00027,-0.00024,0.00023
1788776649.578215,0.00094,-0.00038,-0.38626,0.0005,-3e-05,0.0002
1788776649.597795,-0.00268,-0.00097,-0.38671,0.00033,-0.00011,0.00036
