axis,offset_mm,force_N,achieved_x_mm,achieved_y_mm,height_mm,steps,file,Fx,Fy,Fz,Tx_Nmm,Ty_Nmm,Tz_Nmm,cop_x_mm,cop_y_mm,rotate_deg
x,-1.5,1.9335174404337465,-1.5047076452138668,0.018502680356037082,24.15606247704101,2,ball8_x-1.50.png,0.01102112072682999,0.04538391492420892,-1.9335174404337465,1.1554306804610837,-3.837884438842143,0.03339882053339238,-2.1252098108232436,-1.175264687473447,0.0
x,-0.75,1.9299351064635857,-0.7368880304589518,0.0014245819806484924,24.14903968928537,2,ball8_x-0.75.png,0.014885589097493579,-0.003296434574515317,-1.9299351064635857,2.336719993508951,-2.2575805976232766,0.11762506465244904,-1.3595983437691883,-1.1687387525620316,0.0
x,0.0,1.9316119196884984,0.01371556839044101,0.001641905242332574,24.14752004465808,2,ball8_x+0.00.png,0.04994006392730164,0.0015904008569451733,-1.9316119196884984,2.215153285585333,-0.05188622437325985,0.26753967246064825,-0.6631682836186147,-1.1670539711300432,0.0
x,0.75,1.9211859186830509,0.7646430428751992,0.0009280512365963372,24.146387436237475,2,ball8_x+0.75.png,0.040950027350963224,-0.009586714703738508,-1.9211859186830509,2.5858580547376775,1.1862611327182138,-0.14660610962242693,0.09287048004097148,-1.2231585987409013,0.0
x,1.5,1.8721288350000094,1.513633232481363,-0.0001880601256870236,24.152280597639106,2,ball8_x+1.50.png,0.04619860479427125,-0.010672512912364773,-1.8721288350000094,2.366185086786776,2.592429735824295,0.023344588074314387,0.7774117449929133,-1.1235973707271119,0.0
y,-1.5,1.7049067456361229,-0.007804386764325247,-1.486393017410498,24.102056386215626,4,ball8_y-1.50.png,0.00043893659642435523,0.026380652603337218,-1.7049067456361229,3.961630436413963,-1.1023986526470742,-0.08381670633572647,-0.6529398296515985,-2.704486119447109,0.0
y,-0.75,1.8727374905282317,-0.0023224102853593694,-0.7440499808277254,24.112378729608796,3,ball8_y-0.75.png,-0.0361851607520979,0.005996625335684768,-1.8727374905282317,3.403146755382028,-2.064482173980209,0.037274061049252794,-0.6268432154248313,-1.8960118201572287,0.0
y,0.0,1.9405195356508955,0.009863914712358715,0.0013865307214166222,24.135125598212976,2,ball8_y+0.00.png,0.045106416379946876,-0.027482743972934997,-1.9405195356508955,2.849627108965661,-0.18190335539297608,-0.07201051079577248,-0.6658205594770712,-1.1199252607176104,0.0
y,0.75,2.0001213466429277,-0.007116776162003699,0.7667170730162366,24.159364479682036,2,ball8_y+0.75.png,-0.053720679074952926,0.06720982590607108,-2.0001213466429277,-0.6891413822421505,-2.4254813758661897,-0.05366357390483856,-0.5516352338380042,-0.4824657723694726,0.0
y,1.5,2.193859983469315,5.641761506180304e-05,1.5168035514600144,24.173227894051745,2,ball8_y+1.50.png,0.0070292344178565,0.05248286834478275,-2.193859983469315,-1.9806347686813301,-1.3343544322070522,0.007687018354562979,-0.6870785356344716,0.3140378717857806,0.0
