sensor,width_px,height_px,split,seed,fx_mae,fy_mae,fz_mae,fz_rmse,fz_mae_baseline,fz_r2,lat_mae,lat_mae_baseline,lat_r2,lat_mae_shear,fz_mae_normal,n_test_shear,n_test_normal,norm,rep,n_train,n_val,n_test,fz_range,tx_mae,ty_mae,tz_mae,epochs,epochs_run,best_epoch,train_loss,val_loss,batch,micro_batch,accum,seconds,hardness,thickness_mm,suspect_hardware,density_px_per_mm2
hard_2mm_r1,32,18,cycle,1,0.0410430394113063,0.03553182259202,0.0548715144395828,0.0685155689716339,0.2261359244585037,0.9528638124465942,0.0416429936885833,0.1268109083175659,0.8771013021469116,0.0566479116678237,0.0640130192041397,81,46,none,1,703,170,127,1.6808600425720217,0.000847989693284,0.000999424373731,0.0001672177168074,30,30,19,0.3173752455080556,0.2588118721457089,64,64,1,2.1,hard,2,False,2.2008316743281595
hard_2mm_r1,32,18,cycle,2,0.0785912573337555,0.0457582026720047,0.0724405646324157,0.0931841731071472,0.2261359244585037,0.912811279296875,0.0606315657496452,0.1268109083175659,0.6229875683784485,0.0804066583514213,0.048399519175291,81,46,none,1,703,170,127,1.6808600425720217,0.0009354910580441,0.0012416377430781,0.000220566013013,30,30,30,0.2377988142444941,0.314271702485926,64,64,1,2.2,hard,2,False,2.2008316743281595
hard_2mm_r1,48,27,cycle,0,0.0322106592357158,0.0200612917542457,0.0397671572864055,0.0504230335354805,0.2261359244585037,0.9744709730148317,0.022339466959238,0.1268109083175659,0.966959834098816,0.0278754495084285,0.0334084630012512,81,46,none,1,703,170,127,1.6808600425720217,0.0004397301236167,0.0006963977939449,0.0001840569893829,30,30,24,0.2344893011904373,0.2513710639056037,64,64,1,2.7,hard,2,False,4.95187126723836
hard_2mm_r1,48,27,cycle,1,0.0198018085211515,0.0364968962967395,0.0439369529485702,0.056549321860075,0.2261359244585037,0.967890739440918,0.0296595189720392,0.1268109083175659,0.9392717480659484,0.0353957489132881,0.0450687296688556,81,46,none,1,703,170,127,1.6808600425720217,0.0010410528630018,0.0004735251422971,0.0001693392696324,30,30,24,0.2448865176942914,0.2533243740306181,64,64,1,1.8,hard,2,False,4.95187126723836
hard_2mm_r1,48,27,cycle,2,0.0323268696665763,0.0377191044390201,0.0896647125482559,0.1155933290719986,0.2261359244585037,0.8658343553543091,0.03863026201725,0.1268109083175659,0.9103333353996276,0.0444632470607757,0.1009794101119041,81,46,none,1,703,170,127,1.6808600425720217,0.0009669654536992,0.0013397068250924,0.0001488504494773,30,30,13,0.3941684332205933,0.274600320703843,64,64,1,1.8,hard,2,False,4.95187126723836
hard_2mm_r1,80,45,cycle,0,0.0211611706763505,0.0165486820042133,0.054988469928503,0.0719981640577316,0.2261359244585037,0.94795024394989,0.0210275538265705,0.1268109083175659,0.9699751734733582,0.0248666666448116,0.0595507211983203,81,46,none,1,703,170,127,1.6808600425720217,0.0003810931521002,0.0005429073353298,0.0001753489632392,30,30,30,0.2259636834200212,0.2535016284269445,64,64,1,2.9,hard,2,False,13.755197964550996
hard_2mm_r1,80,45,cycle,1,0.0184026043862104,0.0216917842626571,0.0330285020172596,0.0450561121106147,0.2261359244585037,0.9796162843704224,0.0228833947330713,0.1268109083175659,0.9636460542678832,0.0273648742586374,0.0222763735800981,81,46,none,1,703,170,127,1.6808600425720217,0.0004789132799487,0.0004232650389894,0.0001873555738711,30,30,30,0.2082061333473173,0.2477248528424431,64,64,1,2.0,hard,2,False,13.755197964550996
hard_2mm_r1,80,45,cycle,2,0.0323661230504512,0.0227945689111948,0.0371114835143089,0.0457897074520587,0.2261359244585037,0.978947103023529,0.0297189839184284,0.1268109083175659,0.944968283176422,0.0316041186451911,0.0342836268246173,81,46,none,1,703,170,127,1.6808600425720217,0.0011330669512972,0.000784717965871,0.0001677908585406,30,30,12,0.2900389010672209,0.253484473508947,64,64,1,1.9,hard,2,False,13.755197964550996
hard_2mm_r1,160,90,cycle,0,0.0302244126796722,0.021136974915862,0.0398632921278476,0.0491403974592685,0.2261359244585037,0.9757532477378844,0.0245467647910118,0.1268109083175659,0.9581442475318908,0.0293765030801296,0.0440589971840381,81,46,none,1,703,170,127,1.6808600425720217,0.0006115492433309,0.0007132288301363,0.0001750831725075,30,30,30,0.1908287669652556,0.2381123318391687,64,64,1,3.8,hard,2,False,55.020791858203985
hard_2mm_r1,160,90,cycle,1,0.0220706108957529,0.0199470240622758,0.0283027589321136,0.0351261049509048,0.2261359244585037,0.9876109957695008,0.0194587260484695,0.1268109083175659,0.9738208651542664,0.0227503422647714,0.0253148432821035,81,46,none,1,703,170,127,1.6808600425720217,0.0005787386908195,0.0005872782785445,0.0001806210493668,30,30,30,0.1786401648270456,0.2393175461713005,64,64,1,2.8,hard,2,False,55.020791858203985
hard_2mm_r1,160,90,cycle,2,0.0270174480974674,0.030247651040554,0.0468465872108936,0.0599467679858207,0.2261359244585037,0.9639165997505188,0.0294334609061479,0.1268109083175659,0.9470424056053162,0.0330677963793277,0.0296336896717548,81,46,none,1,703,170,127,1.6808600425720217,0.0006770910113118,0.0006857033004052,0.0001597914670128,30,30,26,0.2374909307336061,0.2583611600539263,64,64,1,2.8,hard,2,False,55.020791858203985
hard_2mm_r1,320,180,cycle,0,0.0397061854600906,0.0231922753155231,0.0368035361170768,0.045074488967657,0.2261359244585037,0.97959965467453,0.0311802346259355,0.1268109083175659,0.9414249062538148,0.0343397930264472,0.0322427451610565,81,46,none,1,703,170,127,1.6808600425720217,0.0006960895261727,0.0010267511243,0.000160588970175,30,30,28,0.2046204047386202,0.2754371643066406,64,64,1,9.1,hard,2,False,220.08316743281594
