principle,probe,measure,group_by,x,at_x,between,within_iqr,ratio,g_hard,g_medium,g_soft,spread_pct,monotone,g_1,g_2,g_3
9DTact,ball8,diameter_px,hardness,force_N,2.9192082010596097,52.8511618389478,29.744341986267273,1.7768475719970127,503.0124110760543,533.3899634009157,555.8635729150021,9.90854074230544,True,,,
9DTact,ball8,diameter_px,thickness_mm,force_N,2.9192082010596097,14.135468672134039,26.425580919473873,0.5349160994874156,,,,2.664151425673002,False,530.5805269144272,523.472395262464,537.6078639345981
9DTact,ball8,level,hardness,force_N,2.9192082010596097,8.113403909699166,2.9241440728201393,2.7746252262715414,8.252665607581307,14.215279661737801,16.366069517280472,57.07523244539047,True,,,
9DTact,ball8,level,thickness_mm,force_N,2.9192082010596097,6.037080860811503,4.056701954849583,1.4881746127773763,,,,42.46895597179885,True,8.99925126841371,14.215279661737801,15.036332129225213
