sensor,probe,density_px_per_mm2,mae_mm
medium_2mm_r2,cube4,869.9467694791002,2.10629736923893
medium_2mm_r2,cube4,1548.989497386278,1.91322058116056
medium_2mm_r2,cube4,3479.787077916401,1.8824762519947065
medium_2mm_r2,cube4,7829.520925311901,1.844801586826928
medium_3mm_r1,cube4,0.47004336393371826,1259.7257568831255
medium_3mm_r1,cube4,1.880173455734873,0.447328670953742
medium_3mm_r1,cube4,4.230390275403463,1.1174568707501005
medium_3mm_r1,cube4,11.751084098342956,1.2485698288191722
medium_3mm_r1,cube4,47.00433639337182,1.49276822767105
medium_3mm_r1,cube4,188.0173455734873,1.2247552883895283
medium_3mm_r1,cube4,333.20933403607586,1.2829272605213573
medium_3mm_r1,cube4,752.0693822939492,1.333381015984077
medium_3mm_r1,cube4,1339.1021328542329,1.0383309039650577
medium_3mm_r1,cube4,3008.2775291757966,0.914490252131821
medium_3mm_r1,cube4,6768.624440645542,0.8156026590619314
soft_1mm_r1,cube4,0.6926613369365556,-1.018159864053343
soft_1mm_r1,cube4,2.7706453477462225,-1.103555918770701
soft_1mm_r1,cube4,6.233952032429001,-0.2888920167163906
soft_1mm_r1,cube4,17.31653342341389,-0.1114899025758937
soft_1mm_r1,cube4,69.26613369365556,0.0627094779914196
soft_1mm_r1,cube4,277.06453477462225,0.1347912916389608
soft_1mm_r1,cube4,491.02112805429056,0.1762531552747512
soft_1mm_r1,cube4,1108.258139098489,0.2394883436507111
soft_1mm_r1,cube4,1973.316389098519,0.0632531474438824
soft_1mm_r1,cube4,4433.032556393956,0.0434016894230717
soft_1mm_r1,cube4,9974.3232518864,0.0264189457940169
soft_2mm_r1,cube4,0.5459389030218897,1.3997437094722835
soft_2mm_r1,cube4,2.183755612087559,-0.4338712170883512
soft_2mm_r1,cube4,4.913450127197007,-0.2528793364743982
soft_2mm_r1,cube4,13.648472575547242,-0.2176560150662463
soft_2mm_r1,cube4,54.59389030218897,-0.0210055263151596
soft_2mm_r1,cube4,218.37556120875587,0.0876157791707417
soft_2mm_r1,cube4,387.01097017500166,0.1426592999653833
soft_2mm_r1,cube4,873.5022448350235,0.1282032282458232
soft_2mm_r1,cube4,1555.3202226418462,-0.0011436212400268
soft_2mm_r1,cube4,3494.008979340094,-0.0395811522200144
soft_2mm_r1,cube4,7861.5202035152115,-0.0414679645208408
soft_3mm_r1,cube4,0.44739749603718704,0.9164029073394806
soft_3mm_r1,cube4,1.7895899841487481,0.817479271197441
soft_3mm_r1,cube4,4.026577464334683,0.5980590041273617
soft_3mm_r1,cube4,11.184937400929673,0.6588204203624786
soft_3mm_r1,cube4,44.73974960371869,0.927189689760782
soft_3mm_r1,cube4,178.95899841487477,1.079808304565281
soft_3mm_r1,cube4,317.15589058923655,0.9550187767320396
soft_3mm_r1,cube4,715.8359936594991,1.201177261617321
soft_3mm_r1,cube4,1274.5865321088163,0.9106983775339872
soft_3mm_r1,cube4,2863.3439746379963,0.9009125360793186
soft_3mm_r1,cube4,6442.523942935493,0.8860780049726777
