principle,probe,measure,group_by,group,n_units,x_name,x,median,q1,q3
9DTact,ball8,diameter_px,hardness,soft,3,force_N,0.17504772502266214,188.5930725284407,180.94984897763152,194.121294995628
9DTact,ball8,diameter_px,hardness,soft,3,force_N,0.26080273989881675,258.9911731511406,245.85454392021518,263.56221109327066
9DTact,ball8,diameter_px,hardness,soft,3,force_N,0.34655775477497136,280.2503975370252,277.4535012650133,296.09610508463584
9DTact,ball8,diameter_px,hardness,soft,3,force_N,0.43231276965112597,296.24302303418494,294.9568326280108,317.0966496552453
9DTact,ball8,diameter_px,hardness,soft,3,force_N,0.5180677845272805,317.82944107536855,312.46016399100824,337.05524235801784
9DTact,ball8,diameter_px,hardness,soft,3,force_N,0.6038227994034352,351.09105986974737,344.6244329416352,366.1847957905645
9DTact,ball8,diameter_px,hardness,soft,3,force_N,0.6895778142795898,376.11165677067834,362.7285376063071,383.9744525292989
9DTact,ball8,diameter_px,hardness,soft,3,force_N,0.7753328291557443,387.32357767907473,373.92830427471165,394.8597712717659
9DTact,ball8,diameter_px,hardness,soft,3,force_N,0.861087844031899,402.31010523372527,387.01537426624327,412.908433964015
9DTact,ball8,diameter_px,hardness,soft,3,force_N,0.9468428589080536,413.921817029724,398.41503637844903,425.0423730408778
9DTact,ball8,diameter_px,hardness,soft,3,force_N,1.0325978737842083,420.1197062072547,395.609211370693,433.2998280686885
9DTact,ball8,diameter_px,hardness,soft,3,force_N,1.1183528886603629,426.3175953847853,405.07518116040774,443.6722898035946
9DTact,ball8,diameter_px,hardness,soft,3,force_N,1.2041079035365176,432.515484562316,414.54115095012247,452.6131015718146
9DTact,ball8,diameter_px,hardness,soft,3,force_N,1.2898629184126722,446.02197948979403,427.66142361481093,462.22913960423637
9DTact,ball8,diameter_px,hardness,soft,3,force_N,1.3756179332888268,459.09579192546727,440.5653550335969,471.62883639075585
9DTact,ball8,diameter_px,hardness,soft,3,force_N,1.4613729481649813,464.2460736626842,440.0739097106521,477.0667678280471
9DTact,ball8,diameter_px,hardness,soft,3,force_N,1.5471279630411359,469.39635539990115,447.46932626893454,486.0560291748959
9DTact,ball8,diameter_px,hardness,soft,3,force_N,1.6328829779172906,474.6122383601394,454.89754343872767,492.2739023172901
9DTact,ball8,diameter_px,hardness,soft,3,force_N,1.7186379927934452,485.08047827778176,464.95193908722274,499.8523103917829
9DTact,ball8,diameter_px,hardness,soft,3,force_N,1.8043930076695998,491.09624886543753,472.78010007072464,505.2044838012823
9DTact,ball8,diameter_px,hardness,soft,3,force_N,1.8901480225457545,494.72093599188355,479.41271932362156,509.361115480177
9DTact,ball8,diameter_px,hardness,soft,3,force_N,1.975903037421909,498.3456231183295,486.04533857651853,517.4032410983519
9DTact,ball8,diameter_px,hardness,soft,3,force_N,2.0616580522980636,501.9703102447755,482.8853092807433,520.8819332618206
9DTact,ball8,diameter_px,hardness,soft,3,force_N,2.1474130671742184,505.5949973712215,488.55435241400266,524.3606254252893
9DTact,ball8,diameter_px,hardness,soft,3,force_N,2.2331680820503728,514.4478891030889,496.8374978499727,530.4534198914687
9DTact,ball8,diameter_px,hardness,soft,3,force_N,2.3189230969265275,524.7112421936719,505.8258739653005,537.2514450370059
9DTact,ball8,diameter_px,hardness,soft,3,force_N,2.4046781118026823,528.1946111109796,511.42425799399075,540.6594780959053
9DTact,ball8,diameter_px,hardness,soft,3,force_N,2.4904331266788367,531.6779800282874,517.022642022681,549.0049411126438
9DTact,ball8,diameter_px,hardness,soft,3,force_N,2.5761881415549914,535.1613489455951,522.6210260513712,552.0419343499686
9DTact,ball8,diameter_px,hardness,soft,3,force_N,2.6619431564311458,538.6447178629028,525.9842183832284,555.0789275872936
9DTact,ball8,diameter_px,hardness,soft,3,force_N,2.7476981713073005,542.1280867802105,522.166906723511,558.1159208246186
9DTact,ball8,diameter_px,hardness,soft,3,force_N,2.8334531861834553,548.9500233730674,529.4554876047669,562.822197899718
9DTact,ball8,diameter_px,hardness,soft,3,force_N,2.9192082010596097,555.8635729150021,537.8299394630892,567.5742814493565
9DTact,ball8,diameter_px,hardness,medium,3,force_N,0.43231276965112597,302.422022758087,220.75236829994915,339.7672295981587
9DTact,ball8,diameter_px,hardness,medium,3,force_N,0.5180677845272805,326.5122883731736,256.6730892275468,364.7284105329121
9DTact,ball8,diameter_px,hardness,medium,3,force_N,0.6038227994034352,319.52006287385586,277.0525645979424,364.053700617756
9DTact,ball8,diameter_px,hardness,medium,3,force_N,0.6895778142795898,339.24419214671207,287.61863295805557,376.7371680886869
9DTact,ball8,diameter_px,hardness,medium,3,force_N,0.7753328291557443,358.96832141956827,313.7654067157358,389.4206355596177
9DTact,ball8,diameter_px,hardness,medium,3,force_N,0.861087844031899,378.6924506924245,339.9121804734161,389.7912765149425
9DTact,ball8,diameter_px,hardness,medium,3,force_N,0.9468428589080536,372.4691194743233,353.08522398561763,392.8165668255812
9DTact,ball8,diameter_px,hardness,medium,3,force_N,1.0325978737842083,388.3518950829721,355.6011270565415,406.89491054959495
9DTact,ball8,diameter_px,hardness,medium,3,force_N,1.1183528886603629,404.23467069162086,372.08706208381983,420.97325427360863
9DTact,ball8,diameter_px,hardness,medium,3,force_N,1.2041079035365176,420.11744630026965,388.5729971110982,435.05159799762237
9DTact,ball8,diameter_px,hardness,medium,3,force_N,1.2898629184126722,432.95649297840845,403.5370676731215,442.03332657862086
9DTact,ball8,diameter_px,hardness,medium,3,force_N,1.3756179332888268,423.9351195683662,417.2110431827492,435.73006700507324
9DTact,ball8,diameter_px,hardness,medium,3,force_N,1.4613729481649813,434.390469314393,425.58104572321395,446.27433779781467
9DTact,ball8,diameter_px,hardness,medium,3,force_N,1.5471279630411359,444.8458190604198,433.9510482636787,456.8186085905561
9DTact,ball8,diameter_px,hardness,medium,3,force_N,1.6328829779172906,455.3011688064466,442.3210508041434,467.36287938329747
9DTact,ball8,diameter_px,hardness,medium,3,force_N,1.7186379927934452,465.7565185524734,458.9598326677709,477.90715017603884
9DTact,ball8,diameter_px,hardness,medium,3,force_N,1.8043930076695998,476.2118682985002,466.662552775114,487.3036108256507
9DTact,ball8,diameter_px,hardness,medium,3,force_N,1.8901480225457545,466.4139153788417,464.23862154961444,474.6250281572148
9DTact,ball8,diameter_px,hardness,medium,3,force_N,1.975903037421909,474.66473206935103,470.8390751291988,482.4931225068335
9DTact,ball8,diameter_px,hardness,medium,3,force_N,2.0616580522980636,482.9155487598603,477.4395287087832,490.3612168564522
9DTact,ball8,diameter_px,hardness,medium,3,force_N,2.1474130671742184,491.1663654503697,484.0399822883676,498.22931120607086
9DTact,ball8,diameter_px,hardness,medium,3,force_N,2.2331680820503728,499.417182140879,497.8487952079507,506.09740555568953
9DTact,ball8,diameter_px,hardness,medium,3,force_N,2.3189230969265275,507.66799883138833,503.9553071210605,513.9654999053082
9DTact,ball8,diameter_px,hardness,medium,3,force_N,2.4046781118026823,505.79139525717153,504.9981089018073,516.7698841225639
9DTact,ball8,diameter_px,hardness,medium,3,force_N,2.4904331266788367,508.1670296821534,504.84300174974805,517.4317337966756
9DTact,ball8,diameter_px,hardness,medium,3,force_N,2.5761881415549914,512.1292368178637,509.0194474621153,515.873708509725
9DTact,ball8,diameter_px,hardness,medium,3,force_N,2.6619431564311458,516.0914439535741,513.1958931744826,519.5762849774965
9DTact,ball8,diameter_px,hardness,medium,3,force_N,2.7476981713073005,526.504071801251,520.5975492428333,528.1937735089157
9DTact,ball8,diameter_px,hardness,medium,3,force_N,2.8334531861834553,529.9470176010834,524.5143642872616,531.9518697907167
9DTact,ball8,diameter_px,hardness,medium,3,force_N,2.9192082010596097,533.3899634009157,528.4311793316899,535.4989136677568
9DTact,ball8,diameter_px,hardness,medium,3,force_N,3.0049632159357644,536.832909200748,532.3479943761181,539.0459575447971
9DTact,ball8,diameter_px,hardness,hard,3,force_N,0.6895778142795898,279.74061109897536,184.90242133122135,328.18717186571837
9DTact,ball8,diameter_px,hardness,hard,3,force_N,0.7753328291557443,292.41988729132527,203.96357575416764,338.9128067335928
9DTact,ball8,diameter_px,hardness,hard,3,force_N,0.861087844031899,305.0991634836752,223.02473017711398,351.25919083233487
9DTact,ball8,diameter_px,hardness,hard,3,force_N,0.9468428589080536,317.7784396760252,242.08588460006033,364.0886674878047
9DTact,ball8,diameter_px,hardness,hard,3,force_N,1.0325978737842083,354.1035857519156,272.9699739647769,384.84307217770606
9DTact,ball8,diameter_px,hardness,hard,3,force_N,1.1183528886603629,360.8083816312827,292.42302670219806,390.78730176934573
9DTact,ball8,diameter_px,hardness,hard,3,force_N,1.2041079035365176,367.5131775106499,308.8859436632608,396.7315313609855
9DTact,ball8,diameter_px,hardness,hard,3,force_N,1.2898629184126722,374.21797339001705,319.29776863310167,402.67576095262524
9DTact,ball8,diameter_px,hardness,hard,3,force_N,1.3756179332888268,380.92276926938416,329.7095936029425,410.5272893233166
9DTact,ball8,diameter_px,hardness,hard,3,force_N,1.4613729481649813,387.6275651487513,340.1214185727833,419.5298853770447
9DTact,ball8,diameter_px,hardness,hard,3,force_N,1.5471279630411359,397.2939882661359,352.0140571616329,427.02017052722374
9DTact,ball8,diameter_px,hardness,hard,3,force_N,1.6328829779172906,418.5666376003329,369.70980885888866,439.6957880257794
9DTact,ball8,diameter_px,hardness,hard,3,force_N,1.7186379927934452,423.56220158915977,380.5541310023965,444.2328628516499
9DTact,ball8,diameter_px,hardness,hard,3,force_N,1.8043930076695998,428.5300345617529,391.5407809758052,448.7560721694036
9DTact,ball8,diameter_px,hardness,hard,3,force_N,1.8901480225457545,433.4978675343461,397.7979042380141,453.2792814871573
9DTact,ball8,diameter_px,hardness,hard,3,force_N,1.975903037421909,438.46570050693924,403.7338799466889,459.7127830150321
9DTact,ball8,diameter_px,hardness,hard,3,force_N,2.0616580522980636,443.4335334795324,409.6698556553637,466.2694059190587
9DTact,ball8,diameter_px,hardness,hard,3,force_N,2.1474130671742184,448.4013664521256,415.6058313640385,471.0279529147448
9DTact,ball8,diameter_px,hardness,hard,3,force_N,2.2331680820503728,455.7033376213956,422.70887617105166,476.41800839183725
9DTact,ball8,diameter_px,hardness,hard,3,force_N,2.3189230969265275,476.01917880717195,436.3188559863181,488.3149988771828
9DTact,ball8,diameter_px,hardness,hard,3,force_N,2.4046781118026823,481.6933474351039,445.0091923761454,492.89115308360624
9DTact,ball8,diameter_px,hardness,hard,3,force_N,2.4904331266788367,485.2465247085956,455.53830195309615,496.4068116128095
9DTact,ball8,diameter_px,hardness,hard,3,force_N,2.5761881415549914,488.79970198208736,463.80039115921386,500.035313571149
9DTact,ball8,diameter_px,hardness,hard,3,force_N,2.6619431564311458,492.35287925557907,468.77682475609106,505.41194550333324
9DTact,ball8,diameter_px,hardness,hard,3,force_N,2.7476981713073005,495.90605652907084,473.75325835296826,510.62878232315103
9DTact,ball8,diameter_px,hardness,hard,3,force_N,2.8334531861834553,499.4592338025626,478.72969194984546,513.712625659196
9DTact,ball8,diameter_px,hardness,hard,3,force_N,2.9192082010596097,503.0124110760543,483.7061255467226,516.7964689952407
9DTact,ball8,diameter_px,thickness_mm,1,3,force_N,0.08929271014650751,193.3664274381371,147.85402240460246,230.00796404178237
9DTact,ball8,diameter_px,thickness_mm,1,3,force_N,0.17504772502266214,244.31037985362067,216.45172619103067,262.24668803273124
9DTact,ball8,diameter_px,thickness_mm,1,3,force_N,0.26080273989881675,305.0534318742714,268.88567328178056,308.5128693695451
9DTact,ball8,diameter_px,thickness_mm,1,3,force_N,0.34655775477497136,320.62562714651466,300.43801234176993,332.19362233215526
9DTact,ball8,diameter_px,thickness_mm,1,3,force_N,0.43231276965112597,336.197822418758,314.93423232029727,356.6551294284942
9DTact,ball8,diameter_px,thickness_mm,1,3,force_N,0.5180677845272805,354.9719644001255,331.0314256533867,378.95824854638806
9DTact,ball8,diameter_px,thickness_mm,1,3,force_N,0.6038227994034352,367.8617390890623,353.0097725512927,388.22453872535925
9DTact,ball8,diameter_px,thickness_mm,1,3,force_N,0.6895778142795898,376.6337326324613,362.98957553719856,395.43193833156147
9DTact,ball8,diameter_px,thickness_mm,1,3,force_N,0.7753328291557443,385.40572617586025,372.9693785231044,402.6393379377637
9DTact,ball8,diameter_px,thickness_mm,1,3,force_N,0.861087844031899,397.41921818099445,384.5699307398779,399.1546602592275
9DTact,ball8,diameter_px,thickness_mm,1,3,force_N,0.9468428589080536,410.3988952995842,396.6535755133791,411.78145473821166
9DTact,ball8,diameter_px,thickness_mm,1,3,force_N,1.0325978737842083,415.58255860349647,393.3406375688139,420.5102423098572
