principle,probe,measure,group_by,group,n_units,x_name,x,median,q1,q3
9DTact,ball4,diameter_px,hardness,soft,3,force_N,0.08848595086291489,82.1558310424253,59.71987542987512,98.46111091710384
9DTact,ball4,diameter_px,hardness,soft,3,force_N,0.1031771956633933,93.33151154676503,85.5354962993908,110.15296871206218
9DTact,ball4,diameter_px,hardness,soft,3,force_N,0.11786844046387171,109.3794046647586,106.94329835793167,124.28093281384746
9DTact,ball4,diameter_px,hardness,soft,3,force_N,0.1325596852643501,131.33993144231505,123.51140199887975,141.36521374541417
9DTact,ball4,diameter_px,hardness,soft,3,force_N,0.14725093006482853,153.30045821987153,140.07950563982786,176.74487848562234
9DTact,ball4,diameter_px,hardness,soft,3,force_N,0.16194217486530693,169.08507547046992,152.3512983174241,188.0880181437449
9DTact,ball4,diameter_px,hardness,soft,3,force_N,0.17663341966578536,180.7632723892125,160.07654056617315,197.37794763593956
9DTact,ball4,diameter_px,hardness,soft,3,force_N,0.19132466446626376,192.44146930795506,167.8017828149222,206.6678771281342
9DTact,ball4,diameter_px,thickness_mm,1,3,force_N,0.11786844046387171,203.1119146759284,153.80955336351656,213.32281538646146
9DTact,ball4,diameter_px,thickness_mm,1,3,force_N,0.1325596852643501,215.17142408719607,165.42714832132026,222.2982008518066
9DTact,ball4,diameter_px,thickness_mm,1,3,force_N,0.14725093006482853,223.17807006911426,175.01831156444922,229.247154602477
9DTact,ball4,diameter_px,thickness_mm,1,3,force_N,0.16194217486530693,227.46055971751434,181.5390404409463,234.33403018638836
9DTact,ball4,diameter_px,thickness_mm,1,3,force_N,0.17663341966578536,231.7430493659145,185.56642905452415,239.2041916897964
9DTact,ball4,diameter_px,thickness_mm,1,3,force_N,0.19132466446626376,236.02553901431457,189.59381766810196,243.64049172476007
9DTact,ball4,diameter_px,thickness_mm,1,3,force_N,0.20601590926674218,240.3080286627147,193.6212062816798,248.0767917597238
9DTact,ball4,diameter_px,thickness_mm,1,3,force_N,0.22070715406722058,244.64025566557092,197.67346357248567,252.53796047191557
