principle,probe,measure,group_by,x,at_x,between,within_iqr,ratio,g_hard,g_medium,g_soft,spread_pct,monotone,g_1,g_2,g_3
9DTact,ball8,diameter_px,hardness,depth_mm,1.1263580856748405,78.78706317245656,59.235942407990365,1.330055030268733,422.6594399857553,377.90853620295076,456.6955993754073,18.64079107640702,False,,,
9DTact,ball8,diameter_px,thickness_mm,depth_mm,1.1263580856748405,106.53360905911342,39.39353158622828,2.704342686969372,,,,25.205543513402628,True,451.5623459510514,422.6594399857553,345.02873689193797
9DTact,ball8,level,hardness,depth_mm,1.1263580856748405,0.40485834469827964,1.7111929780219235,0.2365942064385287,5.446281610065952,5.585162627880865,5.851139954764232,7.248819267629668,True,,,
9DTact,ball8,level,thickness_mm,depth_mm,1.1263580856748405,0.7031173934072941,1.7571636473419776,0.4001433756445418,,,,12.589022742101827,False,5.585162627880865,5.670407378965369,4.967289985558075
