step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.11133476416020116,0.1,0.026489870527510107,6.501285076141357,nan,19295,78.36956841731515,15.5401029586792,19245,78.26796125878744,-15.539335250854492,0,0.0
2,0.18408370284087638,0.2,0.08076745215830669,6.667937278747559,nan,26102,91.1511088751492,17.22683334350586,25205,89.57120453171568,-17.209030151367188,0,0.0
3,0.3293309681405532,0.30000000000000004,0.2613314277230444,7.006619930267334,2.082393246548503,37753,109.62277652521236,19.351974487304688,30874,99.13374514280369,-19.764835357666016,702,14.948362455500638
4,0.3460437931042364,0.4,0.31441398736713777,7.273312091827393,2.408065276961918,45357,120.15648758031416,20.20469093322754,34408,104.65374605723328,-20.841495513916016,1917,24.702227669065127
5,0.5694324753450672,0.5,0.7381187805329716,7.91977071762085,1.7659179717969682,59980,138.1746249255042,22.339481353759766,39902,112.69960549401056,-22.801319122314453,5985,43.64727561727063
6,0.5516426417127818,0.6,0.7249135553375112,8.241598129272461,1.9159092702066791,69812,149.0699492663186,22.75189781188965,46373,121.49479146037876,-22.634809494018555,10772,58.55624726681
7,0.7322806775221515,0.7,1.2182629838792907,8.975144386291504,1.8231692374861106,89958,169.21737718485488,23.09377670288086,58998,137.0388509331251,-22.043916702270508,15554,70.36328566591159
8,0.7277206002741643,0.7999999999999999,1.24744855950658,9.32529067993164,1.8140390239117263,98861,177.39344310885826,23.18968391418457,61240,139.61839932435603,-21.70496940612793,17803,75.27862182406122
9,0.9068567794758984,0.8999999999999999,1.796586183148321,10.19610595703125,1.8756460750539952,117736,193.58856567404692,23.758037567138672,67310,146.37430935458227,-21.15680694580078,23391,86.28781227800974
10,1.2002784071440047,1.2999999999999998,3.1086523358719633,12.814751625061035,1.8969106284078983,165222,229.32901258902734,26.21718406677246,52581,129.37175938136537,-17.3165283203125,52812,129.65562737165848
11,1.6085281788606842,1.6497306779615373,4.911484485128438,16.19014549255371,1.9211753847096071,212348,259.98551442600717,29.42270278930664,65031,143.87498117608249,-17.819616317749023,100603,178.94951656751658
12,1.6899593653661213,1.7497306779615374,5.1484321969522595,17.115327835083008,2.019099570828267,222194,265.94463117483906,30.393564224243164,67028,146.06736477094094,-18.055051803588867,109116,186.36711496621527
13,1.845469950426459,1.8497306779615375,5.928909164006055,18.228744506835938,1.8597151795721525,236715,274.49722167627857,31.2677001953125,72934,152.36670646479365,-18.129352569580078,116488,192.55981414037927
14,1.8958074573157866,1.9497306779615375,6.104753212207922,18.95694923400879,1.7742188456984964,246736,280.24722670785485,31.780683517456055,76130,155.6693021606122,-18.203319549560547,122869,197.76353912062805
15,1.9597268372883008,1.9747306779615375,6.423823855621163,19.522720336914062,2.5127351988814,251607,282.9999921078533,32.26210021972656,79121,158.69781505977863,-18.310483932495117,124058,198.71811155551148
16,1.9391307917201601,1.9997306779615374,5.964584209974044,19.571409225463867,0.21673497128921368,250175,282.1935076787378,32.42926788330078,79149,158.72589322968338,-18.27273178100586,122355,197.34945179558446
17,2.05611618821586,2.0997306779615372,7.10343875966357,20.504743576049805,0.8670922491914087,267614,291.8632931377102,32.670509338378906,86593,166.02231167621113,-18.34749412536621,130181,203.5630106215077
18,2.074934800800328,2.124730677961537,6.91780843012823,20.687910079956055,0.934431832922389,264787,290.3176188813682,33.18606948852539,84569,164.0705603229202,-18.45786476135254,130944,204.1586876340321
19,2.0827170661801198,2.149730677961537,6.795828871999049,20.828872680664062,-1.0482049580312975,266437,291.22076015481906,33.29564666748047,86280,165.72198701420842,-18.34886360168457,130777,204.02845876361854
