axis,offset_mm,force_N,achieved_x_mm,achieved_y_mm,height_mm,steps,file,Fx,Fy,Fz,Tx_Nmm,Ty_Nmm,Tz_Nmm,cop_x_mm,cop_y_mm,rotate_deg
x,-1.5,0.8728717617602342,-1.500707034441434,0.009276104609936081,26.415372233441726,5,cube4_x-1.50.png,-0.017384035722958303,0.03884884393234493,-0.8728717617602342,-0.8655361755247198,-2.025759328023835,-0.0410312706256466,-1.7904585740764343,-0.19357677716030175,0.0
x,-0.75,0.8077218668625108,-0.7393959467195473,0.010205700609213938,26.417643559580807,6,cube4_x-0.75.png,0.015143690676720922,0.05750100603705022,-0.8077218668625108,-1.4240730097621583,-0.4517209676556333,0.0963769545379467,-1.0585098252202096,-0.1326178519384193,0.0
x,0.0,0.837764198667324,0.00947044599009393,0.01176711676014297,26.39517038906926,7,cube4_x+0.00.png,0.013999036411962606,0.07157120940636616,-0.837764198667324,-1.6702314017506241,0.1636297461815539,-0.009056617908687059,-0.24965244247131183,-0.28126610470412367,0.0
x,0.75,0.9755362306977531,0.755329092867273,6.724230348947174e-05,26.358934184435988,7,cube4_x+0.75.png,0.01908439664994077,0.05187639866302955,-0.9755362306977531,-0.9809953535155429,1.1209489444381966,-0.03417430493306561,0.6281176473928122,-0.4104600121625982,0.0
x,1.5,0.8821388097876308,1.5069745196995792,0.005975532330269469,26.370864751591064,8,cube4_x+1.50.png,0.024873463677804963,0.042195630846712184,-0.8821388097876308,-0.85878446929194,1.9607000439749003,0.05600939420000728,1.471815815738562,-0.30022579595396093,0.0
y,-1.5,0.9384053821089424,-0.00033773981455528497,-1.49003527751663,26.31286866334524,10,cube4_y-1.50.png,-0.012353383523214134,0.026568966353006474,-0.9384053821089424,1.0797346939125985,-0.384694447259859,0.20813019648753261,-0.059395257456474185,-1.904548262463452,0.0
y,-0.75,1.0046181203672404,-0.0027481799419222107,-0.74223174486184,26.33070418876166,8,cube4_y-0.75.png,-0.011443345271449346,0.05562751701118298,-1.0046181203672404,-0.3651101480875524,-0.2690304047356762,0.1766872766908012,0.03552977043900707,-1.1110611430825552,0.0
y,0.0,1.0007675137200067,-0.001974386922997985,0.005298562660474341,26.368423758208657,6,cube4_y+0.00.png,-0.020649411069179634,0.05433656490912338,-1.0007675137200067,-0.8190203704737248,-0.18200600188931215,0.1338237746824067,0.36758398354875804,-0.6274236810107175,0.0
y,0.75,1.0093653528213367,0.004672281289191574,0.7538592661544117,26.40403826343057,4,cube4_y+0.75.png,-0.01383799754760311,0.04883515465126269,-1.0093653528213367,-1.6709794091187113,-0.0778350458074728,-0.00017895891146757492,0.2879594413377952,0.36711243623182216,0.0
y,1.5,1.0359113326469553,0.006418167021720785,1.5018449681470996,26.438571192080204,3,cube4_y+1.50.png,-0.005332819930837474,0.06745496683199921,-1.0359113326469553,-2.7550743397962374,0.2910337923312162,-0.05890311034746354,0.41802919599386595,0.925580643810384,0.0
