step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.10085056392137304,0.1,0.006433112119890438,1.4242185354232788,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
2,0.17588674705206486,0.2,-0.007091586142652773,1.426106333732605,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
3,0.3243369358580033,0.30000000000000004,0.08334559910497888,1.4632594585418701,0.4438662879376196,0,0.0,0.0,0,0.0,0.0,0,0.0
4,0.3514328098751669,0.4,0.08866085818203828,1.5578320026397705,0.9482085687028011,10968,59.08657065411578,4.641072750091553,10780,58.577987103188036,-4.6522650718688965,0,0.0
5,0.5311382796242619,0.5,0.2558167492732906,1.7578438520431519,1.4682873375084193,33507,103.27443709050307,5.5236358642578125,33407,103.12021318704639,-5.528799057006836,0,0.0
6,0.5384291738611076,0.6,0.26160282802801477,1.9719048738479614,1.8361418882839038,50488,126.77077555038947,6.183265209197998,50154,126.35075793861246,-6.198667049407959,0,0.0
7,0.7048054467670788,0.7,0.48427311480090507,2.2898080348968506,1.9011969397870716,68194,147.3323602553676,7.184559345245361,68022,147.1464409287354,-7.192794322967529,0,0.0
8,0.7121530739197439,0.7999999999999999,0.5012706699826367,2.5858168601989746,2.0776307095689366,80108,159.68459024718416,7.948538780212402,79880,159.45718456175376,-7.959838390350342,0,0.0
9,0.9161671120845405,0.8999999999999999,0.8850283753641236,3.110583543777466,1.7372092687381722,98748,177.29203208513619,8.968733787536621,98570,177.1321695264196,-8.977972984313965,0,0.0
10,0.9052755153718941,0.9999999999999999,0.8934617123721977,3.4854133129119873,1.8507351985320641,111385,188.2948397396528,9.526923179626465,111237,188.16970215586335,-9.534420013427734,0,0.0
11,1.1132234684226354,1.0999999999999999,1.385897784834117,4.182963848114014,1.791083664609391,128487,202.23422644571497,10.663459777832031,128330,202.11063231301281,-10.671814918518066,1018,18.00109619259613
12,1.098809992300783,1.2,1.3305802007499978,4.677219867706299,1.9172446920800432,140974,211.8334673626283,11.283806800842285,140823,211.71998748833317,-11.291214942932129,1482,21.7194671049816
13,1.3042959413764237,1.3,1.936716219305822,5.462317943572998,1.7113700425940848,159807,225.539681611403,12.178614616394043,159499,225.3222326722963,-12.194514274597168,13295,65.05328536525651
