t,at,where,Fx,Fy,Fz,Tx,Ty,Tz
1788876314.820379,2026-09-08T23:05:14.820370,tare,0.0,0.0,0.0,0.0,0.0,0.0
1788876556.750688,2026-09-08T23:09:16.750673,between normal and shear blocks,0.00054,0.02175,0.01793,0.00186,0.00012,-1e-05
1788876724.544461,2026-09-08T23:12:04.544450,end of collect,0.00375,0.01721,0.05279,0.00266,-5e-05,-0.00014
