step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.12451714211174192,0.1,0.017537994538960787,10.974077224731445,nan,16310,72.05299607689902,13.911128044128418,16310,72.05299607689902,-13.911128044128418,11559,60.65759618051507
2,0.17336532754305622,0.2,0.052474116805086624,11.182316780090332,nan,23158,85.85697609538916,15.777117729187012,23084,85.71969092726958,-15.776018142700195,11583,60.720535337452745
3,0.29005804179491435,0.30000000000000004,0.38513320235054777,11.52512264251709,1.3111847598247883,46138,121.18655671627829,16.758119583129883,39236,111.75511932035691,-16.321081161499023,11673,60.95597838951803
4,0.3527166697278368,0.4,0.6745316843761543,11.908936500549316,1.1646849680115874,74196,153.679277442642,19.74632453918457,57777,135.61338537932338,-19.434566497802734,11512,60.5341507725003
5,0.5014488028531794,0.5,1.541158151123375,12.766737937927246,1.054633829609908,107426,184.91824635005574,21.365095138549805,41551,115.00475677476426,-21.789064407348633,14658,68.30656126377615
6,0.5250720790964785,0.6,1.8204211991151709,13.262603759765625,1.1358165181822342,131014,204.21324988472995,22.55597686767578,44106,118.48787212209642,-22.207260131835938,16873,73.28603352330579
7,0.6864222564357405,0.7,3.254213578919149,14.364805221557617,0.8792645346010531,160005,225.6793595764518,23.456138610839844,55647,133.0901583005648,-22.429584503173828,42147,115.82662376581744
8,0.7320641410872497,0.7999999999999999,3.9241151618045564,15.280108451843262,0.9289539137841702,181660,240.4665754822225,24.21232032775879,61050,139.4016447231539,-23.127532958984375,48124,123.76730167014526
9,0.8210419409674614,0.916833691152846,4.875048804221441,16.235376358032227,1.144039130948477,201474,253.24131971104762,25.261703491210938,141549,212.26503734583656,-21.631668090820312,53814,130.87982355999154
10,0.9514141382204926,1.016833691152846,6.781439820998193,17.49384117126465,0.7583206325392067,14759,68.54148824023714,34.79983901977539,44311,118.76291242088142,-21.886478424072266,61475,139.8860259395074
11,0.9723615365786955,1.0418336911528459,6.897244035282151,17.65622329711914,0.6838765690644835,14822,68.68761993995821,34.91969299316406,44896,119.54430413075926,-22.030609130859375,62188,140.69490112295318
12,0.9847097384238239,1.0668336911528458,7.0008368150129225,17.77912139892578,1.3022864432502201,230624,270.9426123577658,26.638032913208008,158742,224.78689453032464,-22.190444946289062,62864,141.4575296159869
13,1.0303313637588865,1.0918336911528457,7.441665651277489,18.312543869018555,1.2068735018563423,47109,122.45513638974968,22.267948150634766,47077,122.41353892390462,-22.273944854736328,70095,149.37178941169853
14,1.050261413014539,1.1168336911528456,7.920342895344552,18.450851440429688,0.7242287639061906,15218,69.5991368333324,34.779720306396484,48064,123.69012236042826,-22.362842559814453,71350,150.70305364926574
15,1.0731834586117728,1.1418336911528455,8.60419076732492,18.628517150878906,0.27097736219603524,246889,280.33410333034743,27.24419403076172,115897,192.0707184321514,-22.53423500061035,73007,152.44293968767465
16,1.0936793130919007,1.1668336911528454,8.467828042957041,18.72882843017578,0.33080355938131284,15671,70.62743253429353,34.72816467285156,50656,126.98151674368242,-22.28026580810547,74788,154.2911525911753
17,1.120573194646024,1.1918336911528453,9.516691124531722,18.891584396362305,0.20348774683649332,15610,70.48983844022464,34.91506576538086,52494,129.26468645895486,-22.233657836914062,75773,155.30387955812427
18,1.1390196808473014,1.2168336911528452,10.130983293079883,19.000141143798828,0.16227658353340677,252471,283.4854763029454,27.527175903320312,109371,186.58475436596467,-21.766218185424805,76747,156.29884463727615
19,1.1734465279000403,1.2418336911528451,10.800870363452788,19.16640281677246,0.21451759520762562,16118,71.62763953607809,34.8957405090332,52585,129.37668014358164,-21.952974319458008,79083,158.65970102415017
20,1.1950761616581609,1.266833691152845,11.648002198494003,19.171714782714844,0.10847361739369758,20900,81.56394191823507,20.32327651977539,51993,128.646359887693,-21.97858428955078,79014,158.5904705426087
