probe,ix,iy,x_mm,y_mm,img_x_px,img_y_px,target_depth_mm,depth_mm,force_N,file,t_img,Fx,Fy,Fz,tcp_x,tcp_y,tcp_z,area_px,radius_px,centroid_px,diff_level
ball4,4,1,7.396406628049268,-3.909537095382532,1549.196743807162,540.0,0.3,0.4621450384306449,0.1836887934470269,ball4_x+7.40_y-3.91_d0.30.png,1789044974.2338285,-0.0014255929110770893,0.02545074586345013,-0.1836887934470269,46.296817779541,363.0503845214843,36.69404983520508,6794,46.50373497615728,"[1751.4764498086547, 686.2823079187518]",12
ball4,0,2,-4.164589562810638,5.582389269074157,370.80325619283803,807.9073063989307,0.15,-0.07888574719888197,0.0855074548843163,ball4_x-4.16_y+5.58_d0.15.png,1789044981.2582536,-0.018930647099378105,0.03988627476505684,-0.0855074548843163,31.5257511138916,365.498779296875,37.05030822753906,914,17.056823736322794,"[222.33150984682715, 906.0240700218818]",12
ball4,0,2,-4.164589562810638,5.582389269074157,370.80325619283803,807.9073063989307,0.3,0.10043833038998073,0.28122554012550155,ball4_x-4.16_y+5.58_d0.30.png,1789044982.6222854,-0.021245267969971237,0.042732358161949334,-0.28122554012550155,31.5234031677246,365.5038757324218,36.91539764404297,11630,60.84360259154191,"[235.70283748925195, 860.0613069647463]",12
ball4,1,2,-0.9034075422039827,3.950836156647659,665.401628096419,807.9073063989307,0.15,-0.017291150325881688,0.022067704631388095,ball4_x-0.90_y+3.95_d0.15.png,1789044986.1344745,0.011177849537633833,0.03123321246627686,-0.022067704631388095,35.17344284057617,365.71630859375,37.00976943969726,1922,24.734421384888826,"[486.3137356919875, 932.8433922996878]",12
ball4,1,2,-0.9034075422039827,3.950836156647659,665.401628096419,807.9073063989307,0.3,0.16970864710572897,0.24516033950984592,ball4_x-0.90_y+3.95_d0.30.png,1789044987.5025182,0.010565115055748465,0.023303147993633644,-0.24516033950984592,35.17568969726562,365.7114868164062,36.8665771484375,10626,58.15806780309126,"[645.4595332204028, 851.1056841709016]",12
ball4,2,2,2.3577744784026726,2.3192830442211614,960.0,807.9073063989307,0.15,0.049134188381511734,0.00772099578970824,ball4_x+2.36_y+2.32_d0.15.png,1789044991.0106342,0.013791671271380323,0.028238275186756034,-0.00772099578970824,38.81811904907226,365.9273986816406,36.96431732177734,21427,82.58587004603199,"[886.048396882438, 855.2236897372474]",12
ball4,2,2,2.3577744784026726,2.3192830442211614,960.0,807.9073063989307,0.3,0.23098282289210204,0.18724491028291937,ball4_x+2.36_y+2.32_d0.30.png,1789044992.3787162,0.0135744591213534,0.02182772238369548,-0.18724491028291937,38.81348037719726,365.9305725097656,36.82405853271484,50962,127.36447079032025,"[897.1700286487971, 836.3133118794395]",12
ball4,3,2,5.618956499009329,0.6877299317946637,1254.598371903581,807.9073063989307,0.15,0.11859333537784877,-0.02646449263035038,ball4_x+5.62_y+0.69_d0.15.png,1789044997.059098,0.009540282989433635,0.02355386405752675,0.02646449263035038,42.46453857421875,366.116455078125,36.91445541381836,7572,49.09422021158563,"[901.9746434231379, 599.7768092974115]",12
ball4,3,2,5.618956499009329,0.6877299317946637,1254.598371903581,807.9073063989307,0.3,0.2948982704562404,0.13561208369531244,ball4_x+5.62_y+0.69_d0.30.png,1789044998.4270093,0.019669772753249503,0.029433550997550916,-0.13561208369531244,42.4574851989746,366.1549682617187,36.7825584411621,6014,43.75289311016264,"[894.1917193215829, 603.1774193548387]",12
ball4,4,2,8.880138519615983,-0.943823180631834,1549.196743807162,807.9073063989307,0.15,0.20001548956302173,0.011458618263674225,ball4_x+8.88_y-0.94_d0.15.png,1789045001.9393106,0.019072614185667903,0.02306221943709108,-0.011458618263674225,46.0960006713867,366.3619384765625,36.88766860961914,1684,23.152404806704283,"[893.3093824228029, 637.5617577197149]",12
ball4,4,2,8.880138519615983,-0.943823180631834,1549.196743807162,807.9073063989307,0.3,0.3665975631987557,0.19606863171362648,ball4_x+8.88_y-0.94_d0.30.png,1789045003.3033385,0.019688609420231273,0.01729274683389779,-0.19606863171362648,46.09656143188476,366.3582458496093,36.72997665405273,1514,21.9527029698454,"[751.3612945838837, 602.8183619550858]",12
