t,x,y,z,rx,ry,rz
1788792924.964483,37.8774,362.8527,43.419,-179.6319,-0.6495,-123.8925
1788792924.984677,37.8775,362.8523,43.4177,-179.6317,-0.6496,-123.8925
1788792925.025017,37.8788,362.8526,43.419,-179.6319,-0.6495,-123.8927
1788792925.045169,37.8773,362.8505,43.4173,-179.6317,-0.6499,-123.8923
1788792925.065326,37.8775,362.8523,43.4177,-179.6317,-0.6496,-123.8925
1788792925.085400,37.878,362.8524,43.4177,-179.6316,-0.6495,-123.8925
1788792925.105564,37.8789,362.8522,43.4177,-179.6317,-0.6496,-123.8927
1788792925.125929,37.8784,362.8502,43.4176,-179.6313,-0.6498,-123.8925
1788792925.146122,37.8793,362.8499,43.4177,-179.6314,-0.6499,-123.8929
1788792925.166198,37.8788,362.8526,43.419,-179.6319,-0.6495,-123.8925
1788792925.186375,37.8795,362.8514,43.4182,-179.6317,-0.6493,-123.8925
1788792925.206540,37.8788,362.8526,43.419,-179.6319,-0.6495,-123.8925
1788792925.226706,37.8783,362.8506,43.419,-179.6314,-0.6496,-123.8925
1788792925.246916,37.8786,362.8539,43.4181,-179.6319,-0.6495,-123.8925
1788792925.266989,37.8789,362.8522,43.4177,-179.6317,-0.6496,-123.8925
1788792925.287148,37.8788,362.8526,43.419,-179.6319,-0.6495,-123.8927
1788792925.307307,37.8788,362.8526,43.419,-179.6319,-0.6495,-123.8925
1788792925.327449,37.8797,362.8505,43.4173,-179.6314,-0.6496,-123.8925
1788792925.347522,37.8778,362.8506,43.4173,-179.6316,-0.6498,-123.8923
1788792925.387736,37.8779,362.8502,43.4159,-179.6314,-0.6499,-123.8925
1788792925.407926,37.8773,362.8505,43.4173,-179.6317,-0.6499,-123.8925
1788792925.428123,37.878,362.8524,43.4177,-179.6316,-0.6495,-123.8925
1788792925.448266,37.8792,362.8503,43.419,-179.6316,-0.6498,-123.8927
1788792925.468337,37.879,362.8513,43.4182,-179.6319,-0.6495,-123.8927
1788792925.488494,37.8788,362.8526,43.419,-179.6319,-0.6495,-123.8925
1788792925.508642,37.8778,362.8506,43.4173,-179.6316,-0.6498,-123.8925
1788792925.528788,37.8793,362.8527,43.419,-179.6317,-0.6493,-123.8927
1788792925.548857,37.8776,362.8519,43.4164,-179.6316,-0.6498,-123.8925
1788792925.568931,37.879,362.8513,43.4182,-179.6319,-0.6495,-123.8925
1788792925.589021,37.8791,362.8508,43.4186,-179.6317,-0.6496,-123.8927
1788792925.609262,37.8779,362.8528,43.419,-179.6317,-0.6493,-123.8925
1788792925.629401,37.8788,362.8526,43.419,-179.6319,-0.6495,-123.8927
1788792925.649563,37.8793,362.8527,43.419,-179.6317,-0.6493,-123.8927
1788792925.669636,37.8791,362.8508,43.4186,-179.6317,-0.6496,-123.8925
1788792925.689670,37.8788,362.8526,43.419,-179.6319,-0.6495,-123.8925
1788792925.709748,37.8775,362.8523,43.4177,-179.6317,-0.6496,-123.8923
1788792925.729828,37.8783,362.8506,43.419,-179.6314,-0.6496,-123.8923
1788792925.749905,37.8797,362.8505,43.4173,-179.6314,-0.6496,-123.8925
1788792925.769980,37.8794,362.8492,43.4164,-179.6316,-0.6498,-123.8925
1788792925.790056,37.8792,362.8504,43.4173,-179.6316,-0.6498,-123.8927
1788792925.810126,37.8779,362.8501,43.4177,-179.6314,-0.6499,-123.8925
1788792925.830372,37.8789,362.8522,43.4177,-179.6317,-0.6496,-123.8927
1788792925.850572,37.8796,362.8509,43.4186,-179.6316,-0.6495,-123.8925
1788792925.870641,37.8778,362.8506,43.4173,-179.6316,-0.6498,-123.8923
1788792925.890846,37.8792,362.8504,43.4173,-179.6316,-0.6498,-123.8925
1788792925.911006,37.8779,362.8502,43.4159,-179.6314,-0.6499,-123.8923
1788792925.931158,37.8793,362.8527,43.419,-179.6317,-0.6493,-123.8925
1788792925.951312,37.879,362.8517,43.4181,-179.6316,-0.6498,-123.8925
1788792925.971385,37.8789,362.8522,43.4177,-179.6317,-0.6496,-123.8925
1788792925.991568,37.879,362.8513,43.4182,-179.6319,-0.6495,-123.8927
1788792926.011779,37.8792,362.8504,43.4173,-179.6316,-0.6498,-123.8927
1788792926.031938,37.8794,362.8523,43.4177,-179.6316,-0.6495,-123.8927
1788792926.052123,37.8781,362.8492,43.4181,-179.6316,-0.6498,-123.8925
1788792926.072197,37.8776,362.8518,43.4181,-179.6316,-0.6498,-123.8925
1788792926.092339,37.8791,362.8508,43.4186,-179.6317,-0.6496,-123.8927
1788792926.112519,37.8776,362.8518,43.4181,-179.6316,-0.6498,-123.8925
1788792926.132643,37.8775,362.8523,43.4177,-179.6317,-0.6496,-123.8923
1788792926.152817,37.8794,362.8523,43.4177,-179.6316,-0.6495,-123.8925
1788792926.172895,37.8795,362.8486,43.4185,-179.6314,-0.6499,-123.8927
1788792926.192969,37.8787,362.853,43.4204,-179.632,-0.6493,-123.8925
1788792926.213042,37.8783,362.8511,43.4186,-179.6316,-0.6495,-123.8923
1788792926.233190,37.8789,362.8522,43.4177,-179.6317,-0.6496,-123.8927
1788792926.253264,37.8774,362.8527,43.419,-179.6319,-0.6495,-123.8923
1788792926.273435,37.8774,362.8527,43.419,-179.6319,-0.6495,-123.8925
1788792926.293614,37.8775,362.8523,43.4177,-179.6317,-0.6496,-123.8923
1788792926.313808,37.8792,362.8504,43.4173,-179.6316,-0.6498,-123.8927
1788792926.333882,37.8792,362.8503,43.419,-179.6316,-0.6498,-123.8925
1788792926.353958,37.8791,362.8508,43.4186,-179.6317,-0.6496,-123.8925
1788792926.374032,37.8775,362.8523,43.4177,-179.6317,-0.6496,-123.8923
1788792926.394201,37.8788,362.8527,43.4173,-179.6319,-0.6495,-123.8927
1788792926.414358,37.8779,362.8501,43.4177,-179.6314,-0.6499,-123.8925
1788792926.434537,37.8791,362.8508,43.4186,-179.6317,-0.6496,-123.8925
1788792926.454721,37.8783,362.8507,43.4173,-179.6314,-0.6496,-123.8925
1788792926.474844,37.8775,362.8523,43.4177,-179.6317,-0.6496,-123.8923
1788792926.495007,37.8797,362.8505,43.4173,-179.6314,-0.6496,-123.8927
1788792926.515187,37.8778,362.8506,43.4173,-179.6316,-0.6498,-123.8923
1788792926.535340,37.878,362.8524,43.4177,-179.6316,-0.6495,-123.8925
1788792926.555539,37.8797,362.8505,43.4173,-179.6314,-0.6496,-123.8925
1788792926.575701,37.8783,362.8507,43.4173,-179.6314,-0.6496,-123.8923
1788792926.595872,37.8784,362.8502,43.4176,-179.6313,-0.6498,-123.8923
1788792926.616060,37.8787,362.8531,43.4186,-179.632,-0.6493,-123.8923
1788792926.636136,37.8793,362.8527,43.419,-179.6317,-0.6493,-123.8923
1788792926.656318,37.8789,362.8522,43.4177,-179.6317,-0.6496,-123.8925
1788792926.696666,37.8775,362.8523,43.4177,-179.6317,-0.6496,-123.8923
1788792926.716867,37.8792,362.8504,43.4173,-179.6316,-0.6498,-123.8923
1788792926.736975,37.8792,362.8532,43.4186,-179.6319,-0.6492,-123.8925
1788792926.757137,37.8787,362.8503,43.4173,-179.6317,-0.6499,-123.8925
1788792926.777211,37.8775,362.8522,43.4194,-179.6317,-0.6496,-123.8923
1788792926.797412,37.8806,362.8503,43.4173,-179.6316,-0.6498,-123.8927
1788792926.817601,37.8791,362.8508,43.4186,-179.6317,-0.6496,-123.8927
1788792926.837792,37.8792,362.8503,43.419,-179.6316,-0.6498,-123.8927
1788792926.878036,37.8788,362.8525,43.4208,-179.6319,-0.6495,-123.8925
1788792926.898205,37.8786,362.8492,43.4199,-179.6314,-0.6496,-123.8923
1788792926.918364,37.8789,362.8521,43.4194,-179.6317,-0.6496,-123.8923
1788792926.938520,37.8778,362.8506,43.4173,-179.6316,-0.6498,-123.8923
1788792926.958671,37.8792,362.8503,43.419,-179.6316,-0.6498,-123.8925
1788792926.978862,37.8788,362.8526,43.419,-179.6319,-0.6495,-123.8925
1788792926.999027,37.8774,362.85,43.4177,-179.6316,-0.6501,-123.8923
1788792927.019185,37.8792,362.8504,43.4173,-179.6316,-0.6498,-123.8925
1788792927.059488,37.8783,362.8507,43.4173,-179.6314,-0.6496,-123.8923
1788792927.079605,37.8808,362.8417,43.4054,-179.6302,-0.6512,-123.8925
1788792927.099676,37.8825,362.8275,43.3599,-179.6267,-0.6545,-123.8919
1788792927.119701,37.8848,362.8193,43.3222,-179.6269,-0.6546,-123.8926
1788792927.139772,37.8865,362.8099,43.2721,-179.627,-0.6545,-123.8926
1788792927.159814,37.8865,362.8099,43.2571,-179.6272,-0.6543,-123.8926
1788792927.179886,37.8875,362.8044,43.1814,-179.6269,-0.6546,-123.8928
1788792927.199954,37.8859,362.8158,43.1083,-179.629,-0.6521,-123.8923
1788792927.220020,37.8854,362.8159,43.0601,-179.6292,-0.6523,-123.8923
1788792927.240086,37.8849,362.8189,43.0016,-179.6295,-0.652,-123.8923
1788792927.260152,37.8838,362.8204,42.9277,-179.6296,-0.6515,-123.8923
1788792927.280218,37.8845,362.821,42.8725,-179.6295,-0.652,-123.8923
1788792927.300284,37.884,362.8238,42.8143,-179.6293,-0.6521,-123.8925
1788792927.320352,37.8833,362.8274,42.7355,-179.6295,-0.652,-123.8923
1788792927.340537,37.8817,362.8287,42.6752,-179.6292,-0.6523,-123.8921
1788792927.360708,37.883,362.829,42.6169,-179.6287,-0.6527,-123.8923
1788792927.380810,37.8836,362.829,42.5407,-179.6284,-0.6528,-123.8923
1788792927.400877,37.883,362.8293,42.4891,-179.6286,-0.6529,-123.8925
1788792927.420951,37.8829,362.8327,42.4351,-179.6293,-0.6518,-123.8923
1788792927.441022,37.8828,362.8305,42.3687,-179.6289,-0.6526,-123.8923
1788792927.461090,37.8819,362.8356,42.3084,-179.6302,-0.6512,-123.8925
1788792927.481159,37.8813,362.8338,42.2485,-179.6296,-0.6515,-123.8921
1788792927.501309,37.8825,362.8349,42.1745,-179.6299,-0.6512,-123.8925
1788792927.521441,37.8809,362.8335,42.1193,-179.6295,-0.652,-123.8919
1788792927.541580,37.882,362.8348,42.0598,-179.6305,-0.6509,-123.8923
1788792927.561749,37.8824,362.8326,41.9883,-179.6302,-0.6512,-123.8921
1788792927.581823,37.8807,362.8346,41.9355,-179.6307,-0.6507,-123.8921
1788792927.601981,37.8819,362.8305,41.8821,-179.6299,-0.6512,-123.8919
1788792927.622138,37.8813,362.831,41.8085,-179.6302,-0.6512,-123.8919
1788792927.642264,37.8822,362.8336,41.755,-179.631,-0.6504,-123.8923
1788792927.662406,37.8823,362.8329,41.6973,-179.631,-0.6504,-123.8921
1788792927.682772,37.8834,362.8269,41.6202,-179.6302,-0.6512,-123.8919
1788792927.702935,37.8826,362.8316,41.5636,-179.6311,-0.6502,-123.8919
1788792927.723011,37.8823,362.8254,41.5116,-179.6307,-0.6507,-123.8914
1788792927.743086,37.8832,362.8312,41.4439,-179.632,-0.649,-123.8914
1788792927.763160,37.8831,362.8287,41.3909,-179.6317,-0.6496,-123.8914
1788792927.783237,37.8836,362.8289,41.3425,-179.632,-0.649,-123.8916
1788792927.803396,37.8835,362.8294,41.2707,-179.6322,-0.6488,-123.8914
1788792927.823562,37.8832,362.831,41.216,-179.6334,-0.6476,-123.8914
1788792927.843716,37.8815,362.8328,41.1649,-179.6339,-0.6471,-123.8912
1788792927.863891,37.8828,362.8302,41.0915,-179.6345,-0.6468,-123.8914
1788792927.883967,37.8831,362.8284,41.0429,-179.6343,-0.647,-123.8914
1788792927.904038,37.8825,362.8292,40.9957,-179.6348,-0.6468,-123.8914
1788792927.924113,37.8834,362.8268,40.9209,-179.6346,-0.6467,-123.8912
1788792927.944186,37.8835,362.8266,40.8744,-179.6346,-0.6467,-123.8912
1788792927.964348,37.8847,362.8273,40.8221,-179.6352,-0.646,-123.8914
1788792927.984627,37.8837,362.8251,40.7507,-179.6349,-0.6463,-123.8909
1788792928.004796,37.8842,362.8253,40.6991,-179.6348,-0.6462,-123.8909
1788792928.024870,37.8852,362.8243,40.648,-179.6351,-0.6462,-123.8912
1788792928.044943,37.8856,362.8253,40.5758,-179.6352,-0.6457,-123.8912
1788792928.065017,37.8846,362.8205,40.5227,-179.6346,-0.6467,-123.8909
1788792928.085089,37.8857,362.8218,40.4666,-179.6354,-0.6459,-123.8909
1788792928.105163,37.8856,362.8221,40.3965,-179.6355,-0.6457,-123.8914
1788792928.125297,37.8858,362.8214,40.3437,-179.6357,-0.6456,-123.8912
1788792928.145426,37.8866,362.8166,40.2889,-179.6349,-0.6463,-123.8912
1788792928.165560,37.8868,362.8185,40.2191,-179.6358,-0.6451,-123.8911
1788792928.185642,37.887,362.8145,40.167,-179.6355,-0.6457,-123.8912
1788792928.205705,37.8868,362.8156,40.1129,-179.6358,-0.6454,-123.8909
1788792928.225801,37.8888,362.8088,40.0427,-179.6352,-0.6463,-123.8914
1788792928.245905,37.8873,362.8128,39.9917,-179.6358,-0.6454,-123.8909
1788792928.265979,37.8893,362.8092,39.9392,-179.6355,-0.6457,-123.8912
1788792928.286054,37.8891,362.81,39.8653,-179.6358,-0.6454,-123.8914
1788792928.306128,37.8876,362.8111,39.8115,-179.6357,-0.6456,-123.8909
1788792928.326201,37.8891,362.8102,39.7518,-179.6361,-0.6451,-123.8911
1788792928.346387,37.8897,362.81,39.6805,-179.636,-0.6449,-123.8909
1788792928.366526,37.8891,362.8105,39.6267,-179.6363,-0.6449,-123.8907
1788792928.386695,37.891,362.8099,39.5755,-179.636,-0.6449,-123.8907
1788792928.406769,37.8908,362.8112,39.5063,-179.6361,-0.6448,-123.8907
1788792928.426900,37.8892,362.8125,39.4536,-179.6369,-0.644,-123.8905
1788792928.446975,37.8895,362.8111,39.4014,-179.6364,-0.6445,-123.8905
1788792928.467048,37.8916,362.8066,39.3296,-179.636,-0.6449,-123.8907
1788792928.487122,37.8916,362.8036,39.2701,-179.6355,-0.6457,-123.8905
1788792928.507203,37.8929,362.7993,39.215,-179.6348,-0.6462,-123.8907
1788792928.527410,37.8957,362.7914,39.1424,-179.6333,-0.6478,-123.891
1788792928.547544,37.895,362.7922,39.085,-179.634,-0.6473,-123.8907
1788792928.567797,37.8965,362.7838,39.0294,-179.633,-0.6484,-123.8905
1788792928.587880,37.8971,362.7838,38.956,-179.6333,-0.6478,-123.8907
1788792928.607957,37.8968,362.7854,38.898,-179.6337,-0.6473,-123.8907
1788792928.628039,37.8974,362.7822,38.8405,-179.6327,-0.6484,-123.891
1788792928.648112,37.8963,362.7805,38.7618,-179.6325,-0.6485,-123.8905
1788792928.668187,37.8979,362.7794,38.7143,-179.6319,-0.6492,-123.8905
1788792928.696634,37.8976,362.7913,38.7108,-179.6327,-0.6481,-123.891
1788792928.716871,37.8977,362.791,38.7078,-179.6325,-0.6482,-123.8905
1788792928.736948,37.8984,362.7867,38.6782,-179.6299,-0.6509,-123.8906
1788792928.757028,37.899,362.7805,38.6192,-179.6293,-0.6518,-123.8904
1788792928.777105,37.8985,362.7831,38.584,-179.6297,-0.6515,-123.8903
1788792928.797251,37.899,362.7836,38.5419,-179.6298,-0.6511,-123.8903
1788792928.817398,37.8977,362.7879,38.5152,-179.6313,-0.6498,-123.8905
1788792928.837531,37.8962,362.7886,38.4883,-179.6307,-0.6504,-123.8903
1788792928.857678,37.8965,362.79,38.4404,-179.6315,-0.6493,-123.8901
1788792928.877986,37.8974,362.7924,38.4068,-179.6318,-0.649,-123.8903
1788792928.898060,37.8984,362.7943,38.4053,-179.6324,-0.6484,-123.8907
1788792928.918250,37.8969,362.7996,38.4131,-179.6331,-0.6479,-123.8905
1788792928.938432,37.8985,362.7937,38.4074,-179.6322,-0.6486,-123.8907
1788792928.958588,37.8976,362.7989,38.4136,-179.6331,-0.6476,-123.8907
1788792928.978812,37.8986,362.7964,38.4105,-179.6325,-0.6479,-123.8907
1788792928.998886,37.899,362.7988,38.4118,-179.6331,-0.6476,-123.891
1788792929.018959,37.8983,362.7951,38.4079,-179.6327,-0.6481,-123.8907
1788792929.039036,37.8979,362.7972,38.4114,-179.633,-0.6478,-123.8907
1788792929.059332,37.8978,362.7946,38.4066,-179.6327,-0.6484,-123.8907
1788792929.079557,37.8978,362.7977,38.411,-179.6331,-0.6476,-123.8907
1788792929.099728,37.8985,362.7938,38.4088,-179.6327,-0.6481,-123.891
1788792929.125709,37.9003,362.7914,38.4088,-179.6324,-0.6484,-123.8912
1788792929.145837,37.9002,362.792,38.4067,-179.6325,-0.6482,-123.891
1788792929.165913,37.9001,362.7925,38.4063,-179.6327,-0.6481,-123.8912
1788792929.186136,37.8998,362.794,38.4051,-179.6331,-0.6476,-123.8912
1788792929.206350,37.8999,362.7933,38.4039,-179.6333,-0.6475,-123.891
1788792929.226509,37.8997,362.7949,38.401,-179.6337,-0.647,-123.8912
1788792929.246761,37.8976,362.796,38.4002,-179.6342,-0.6468,-123.8909
1788792929.266835,37.8996,362.7952,38.399,-179.6342,-0.6465,-123.8909
1788792929.286911,37.8994,362.7965,38.3981,-179.6342,-0.6465,-123.8912
1788792929.306988,37.8999,362.7963,38.3982,-179.6343,-0.6461,-123.8912
1788792929.327060,37.8981,362.7961,38.3966,-179.6348,-0.6459,-123.8907
1788792929.347141,37.8988,362.7999,38.3971,-179.6352,-0.6454,-123.8912
1788792929.367222,37.8985,362.7987,38.3945,-179.6354,-0.6456,-123.8912
1788792929.387446,37.8984,362.7992,38.3941,-179.6355,-0.6454,-123.8914
1788792929.407524,37.8988,362.7995,38.3939,-179.6358,-0.6448,-123.8911
1788792929.427735,37.8981,362.8007,38.393,-179.636,-0.645,-123.8911
1788792929.447880,37.8984,362.8021,38.3921,-179.6358,-0.6448,-123.8911
1788792929.468004,37.8981,362.8008,38.3912,-179.636,-0.645,-123.8911
1788792929.488081,37.8983,362.8025,38.3883,-179.6363,-0.6443,-123.8914
1788792929.508152,37.8996,362.8025,38.3881,-179.6367,-0.6439,-123.8913
1788792929.528226,37.8979,362.8045,38.3868,-179.6369,-0.6437,-123.8911
1788792929.548300,37.8994,362.8036,38.3856,-179.6371,-0.6435,-123.8913
1788792929.568522,37.8984,362.8017,38.3821,-179.6367,-0.6439,-123.8911
1788792929.588657,37.8999,362.8012,38.379,-179.6366,-0.644,-123.8913
1788792929.608889,37.8982,362.8031,38.3746,-179.6363,-0.6443,-123.8909
1788792929.628960,37.9003,362.8018,38.3706,-179.6357,-0.6446,-123.8914
1788792929.649037,37.8989,362.7993,38.3658,-179.6354,-0.6453,-123.8912
1788792929.669111,37.9008,362.7989,38.3644,-179.6351,-0.6453,-123.8914
1788792929.689185,37.9006,362.797,38.364,-179.6351,-0.6456,-123.8914
1788792929.709260,37.8999,362.7963,38.3631,-179.6346,-0.6457,-123.8914
1788792929.729423,37.8995,362.7986,38.3631,-179.6349,-0.6454,-123.8912
1788792929.749561,37.8995,362.7959,38.36,-179.6346,-0.6461,-123.8912
1788792929.769844,37.9024,362.7903,38.3557,-179.6339,-0.6465,-123.8914
1788792929.789918,37.9025,362.7839,38.3386,-179.6328,-0.6482,-123.8914
1788792929.810008,37.9045,362.7827,38.3212,-179.6321,-0.6487,-123.8916
1788792929.830087,37.9061,362.7816,38.3152,-179.6321,-0.6487,-123.8916
1788792929.850164,37.9063,362.7803,38.3062,-179.6319,-0.6489,-123.8918
1788792929.870237,37.9061,362.7845,38.3032,-179.6322,-0.6482,-123.8918
1788792929.890495,37.9062,362.7842,38.2984,-179.632,-0.6484,-123.8918
1788792929.910722,37.9067,362.7809,38.2941,-179.6317,-0.6487,-123.8918
1788792929.930894,37.9064,362.7826,38.2914,-179.6314,-0.649,-123.8921
1788792929.950968,37.9068,362.7805,38.2879,-179.6311,-0.6493,-123.8918
1788792929.971041,37.9059,362.7828,38.2862,-179.6316,-0.6492,-123.8918
1788792929.991117,37.9067,362.7813,38.2823,-179.6313,-0.6492,-123.8918
1788792930.011191,37.9056,362.7844,38.2833,-179.6321,-0.6487,-123.8918
1788792930.031444,37.905,362.783,38.2794,-179.6317,-0.6487,-123.8918
1788792930.052056,37.9046,362.7853,38.2778,-179.632,-0.6484,-123.8916
1788792930.072129,37.9066,362.7865,38.2766,-179.6327,-0.6481,-123.8921
1788792930.092200,37.9072,362.7862,38.2735,-179.6324,-0.6481,-123.8918
1788792930.112273,37.9051,362.7903,38.2689,-179.6331,-0.6473,-123.8918
1788792930.132419,37.9052,362.7896,38.2677,-179.6333,-0.6472,-123.8916
1788792930.152556,37.905,362.7879,38.2639,-179.6333,-0.6475,-123.8918
1788792930.172773,37.9066,362.7922,38.2623,-179.6339,-0.6462,-123.892
1788792930.192889,37.9068,362.7911,38.258,-179.6339,-0.6462,-123.892
1788792930.212963,37.9064,362.7935,38.2546,-179.6342,-0.6459,-123.8918
1788792930.233035,37.9066,362.7924,38.2521,-179.6342,-0.6459,-123.892
1788792930.253109,37.9048,362.7993,38.2521,-179.6349,-0.6454,-123.892
1788792930.273185,37.9042,362.7982,38.253,-179.6348,-0.6453,-123.8918
1788792930.293319,37.9054,362.7958,38.2512,-179.6346,-0.6457,-123.8918
1788792930.313488,37.9051,362.7975,38.2517,-179.6348,-0.6456,-123.8918
1788792930.333561,37.9045,362.7961,38.2495,-179.6345,-0.6456,-123.8918
1788792930.353698,37.9065,362.7974,38.2517,-179.6348,-0.6456,-123.8922
1788792930.373890,37.9065,362.793,38.2483,-179.6343,-0.6457,-123.892
1788792930.393964,37.9091,362.7905,38.2416,-179.6337,-0.6467,-123.8923
1788792930.414038,37.9107,362.7892,38.2342,-179.6333,-0.6472,-123.8927
1788792930.434111,37.9117,362.7862,38.2264,-179.6328,-0.6473,-123.8927
1788792930.454186,37.9105,362.7856,38.2203,-179.6325,-0.6476,-123.8925
1788792930.474390,37.9095,362.788,38.2152,-179.633,-0.6475,-123.8925
1788792930.494625,37.9094,362.7888,38.2079,-179.6331,-0.6473,-123.8925
1788792930.514856,37.9078,362.7901,38.2054,-179.6334,-0.647,-123.8923
1788792930.534931,37.909,362.7911,38.2012,-179.6337,-0.6467,-123.8925
1788792930.555006,37.9087,362.7926,38.1968,-179.6337,-0.6467,-123.8923
1788792930.575079,37.9088,362.7918,38.1956,-179.6339,-0.6465,-123.8927
1788792930.595155,37.9087,362.7926,38.19,-179.634,-0.6464,-123.8927
1788792930.615373,37.9088,362.7921,38.1887,-179.6339,-0.6465,-123.8923
1788792930.635542,37.9089,362.7916,38.184,-179.634,-0.6464,-123.8925
1788792930.655830,37.9086,362.7959,38.1793,-179.6343,-0.6457,-123.8925
1788792930.675957,37.9105,362.7928,38.1764,-179.6342,-0.6459,-123.8927
