step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.10744756385035359,0.1,0.0076227513918667,6.132410526275635,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
2,0.18546610014043807,0.2,0.044168079284730766,6.293637275695801,nan,10115,56.74244001405864,15.122843742370605,9388,54.66528342095582,-15.200295448303223,0,0.0
3,0.32903353281720626,0.30000000000000004,0.3060747408808737,6.654127597808838,1.6101104122414582,23982,87.37109184655796,17.427478790283203,16156,71.71202494132572,-16.727619171142578,1692,23.207333483685147
4,0.3475367328843042,0.4,0.3993840103739871,6.943792819976807,1.731810207321058,29370,96.68899294758391,18.55739402770996,18903,77.569399756168,-17.08079719543457,4599,38.261039799765676
5,0.5351484871182457,0.5,1.0991918462302863,7.672636985778809,1.1928243763026807,50041,126.20833971859018,20.72084617614746,23939,87.29272802103142,-17.228342056274414,9203,54.123986203433184
6,0.539982528834912,0.6,1.2545579933656683,8.520739555358887,1.5984529350742964,68063,147.19078022528225,22.568939208984375,21305,82.35042273811143,-18.386226654052734,28702,95.58310704955746
7,0.7192075389351906,0.7,2.639957281940215,9.722657203674316,1.1477904502098502,89163,168.4679921581703,24.53201675415039,26788,92.3411350974818,-18.2589054107666,39673,112.37574522364481
8,0.7207708524510394,0.7999999999999999,2.771408356144954,10.395800590515137,1.0850424347926169,101496,179.741982319407,25.38367462158203,29218,96.43846874830602,-18.110265731811523,46897,122.17928929389478
9,0.9185808640872004,0.8999999999999999,5.173450758332433,12.227070808410645,0.8874714857493369,138103,209.66532906429725,26.829992294311523,37906,109.8446837388263,-18.420257568359375,62679,141.24923134698403
10,0.9184749093622209,0.9999999999999999,5.180632077384786,12.989062309265137,0.9203220701564803,157884,224.17858521777143,26.77005958557129,40903,114.10446649704642,-18.93522834777832,69868,149.1297258358946
11,1.1100300510874774,1.0999999999999999,7.83534442315707,14.953868865966797,0.8830194774187969,193135,247.94511462843226,28.741405487060547,50103,126.28650057494849,-18.93379783630371,91420,170.58689807521017
12,1.0844899028151502,1.1249999999999998,6.816183613159291,15.191569328308105,0.7969411249879298,168656,231.69996151103135,31.230955123901367,48354,124.06271090271652,-19.44398307800293,95348,174.21311956294244
13,1.1426745867225279,1.1499999999999997,8.058509109048554,15.803081512451172,0.2686143697860452,203405,254.45200411711036,29.705402374267578,50237,126.45526383751327,-19.369354248046875,103718,181.69882986747714
14,1.1283374846386565,1.1749999999999996,7.360921351563357,15.865966796875,0.4655434995911396,203340,254.4113445910225,29.78622817993164,49543,125.57876688040675,-19.574831008911133,103948,181.90018155305032
15,1.1557692298388922,1.1999999999999995,8.103216516281666,16.409339904785156,0.37184347968533193,213428,260.6458178993749,30.194963455200195,52560,129.3459223084363,-19.32761573791504,107839,185.27336510187806
16,1.171825744636358,1.2249999999999994,8.241450179970954,16.636337280273438,0.8272787660524514,213593,260.74655035043975,30.573444366455078,50459,126.73436213966556,-19.650848388671875,109135,186.38333999761886
17,1.2243568574499655,1.2499999999999993,9.75128133018761,17.214557647705078,0.4449704050739792,223722,266.85749822107306,30.90566635131836,52090,128.76630759369337,-19.681394577026367,112262,189.0346646590638
18,1.220604814508718,1.2749999999999992,9.088739974964994,17.221925735473633,0.39700741365996983,220835,265.1300882876129,31.122886657714844,51595,128.15302796911465,-19.697330474853516,112865,189.54167168233357
19,1.2711979771702673,1.2999999999999992,10.823371018786816,17.534761428833008,0.19164801615059673,225522,267.9288751738805,31.395456314086914,53475,130.46693513560515,-19.589582443237305,114399,190.8253983869534
20,1.3164236352716507,1.3999999999999992,12.330521853015586,18.025157928466797,0.24608983122006894,239073,275.86101467880053,31.400712966918945,59033,137.0794934010471,-19.447532653808594,116989,192.97345743587508
21,1.4163168526893948,1.4249999999999992,15.940669739458723,18.192941665649414,0.11358808049055946,236469,274.35455249730194,31.38971519470215,59703,137.85519625618343,-22.298402786254883,113814,190.33686291972438
