sensor_id,index,at,image,label,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_base,Fy_base,Fz_base,Fmag,tcp_x,tcp_y,tcp_z,descent_mm,depth_corrected_mm,contact_x_sensor_mm,contact_y_sensor_mm,lateral_fraction,probe_tilt_deg
9DTact_medium_1mm_r2,29,2026-09-07T22:11:58.285637,0029.png,N1.00,-0.01124,-0.01406,-1.01684,3.8e-05,-9.2e-05,-0.000594,0.00433,-0.03408,-1.01642,1.017,37.9139,362.8225,38.1815,0.4668,0.5957,-0.09,-0.037,0.0177,3.239
9DTact_medium_1mm_r2,30,2026-09-07T22:11:59.306595,0030.png,N1.10,-0.00469,-0.01432,-1.19525,-9.3e-05,-7.4e-05,-0.000227,0.01138,-0.03389,-1.19481,1.19534,37.9171,362.821,38.1266,0.5217,0.6506,-0.062,0.077,0.0126,3.239
9DTact_medium_1mm_r2,31,2026-09-07T22:12:00.337165,0031.png,N1.20,-0.00119,-0.00975,-1.24279,-0.000116,3.4e-05,-0.000374,0.01246,-0.02895,-1.24243,1.24283,37.9227,362.8273,38.1022,0.5461,0.6749,0.027,0.093,0.0079,3.239
9DTact_medium_1mm_r2,32,2026-09-07T22:12:01.364812,0032.png,N1.30,-0.00505,-0.01498,-1.37445,4.4e-05,-0.000163,-0.00045,0.01263,-0.03751,-1.37397,1.37454,37.9232,362.8133,38.0526,0.5959,0.7247,-0.119,-0.032,0.0115,3.239
9DTact_medium_1mm_r2,33,2026-09-07T22:12:02.408437,0033.png,N1.40,-0.00608,-0.01015,-1.44308,-1.3e-05,-0.000266,-0.000486,0.00981,-0.03494,-1.44268,1.44313,37.9199,362.8232,38.0279,0.6204,0.7492,-0.184,0.009,0.0082,3.239
9DTact_medium_1mm_r2,34,2026-09-07T22:12:03.434260,0034.png,N1.50,-0.00797,-0.00885,-1.56214,-1.8e-05,-0.000357,-0.000507,0.00835,-0.03667,-1.56173,1.56218,37.9203,362.819,37.9882,0.6602,0.789,-0.228,0.012,0.0076,3.239
9DTact_medium_1mm_r2,35,2026-09-07T22:12:04.467374,0035.png,N1.60,-0.00689,-0.00303,-1.64499,-4.2e-05,-0.000387,-0.000525,0.00695,-0.03242,-1.64468,1.64501,37.919,362.8247,37.9612,0.6871,0.8159,-0.235,0.026,0.0046,3.239
9DTact_medium_1mm_r2,36,2026-09-07T22:12:05.510024,0036.png,N1.70,-0.00784,0.00066,-1.77524,-4.1e-05,-0.000518,-0.000486,0.00519,-0.03179,-1.77496,1.77526,37.9186,362.8195,37.9236,0.7247,0.8536,-0.292,0.023,0.0044,3.239
9DTact_medium_1mm_r2,37,2026-09-07T22:12:06.548409,0037.png,N1.80,-0.01671,-0.0211,-1.84356,0.000584,-0.000845,-0.000465,0.00885,-0.05615,-1.84288,1.84376,37.9197,362.8077,37.9004,0.7482,0.877,-0.458,-0.317,0.0146,3.239
9DTact_medium_1mm_r2,38,2026-09-07T22:12:07.556942,0038.png,N1.90,-0.00888,0.00807,-1.96969,-7.5e-05,-0.000656,-0.000504,0.00193,-0.029,-1.96951,1.96973,37.9152,362.8218,37.8649,0.7834,0.9122,-0.333,0.038,0.0061,3.239
9DTact_medium_1mm_r2,39,2026-09-07T22:12:08.596798,0039.png,N2.00,-0.01234,0.00887,-2.03643,-0.000164,-0.000879,-0.000321,-0.001,-0.0311,-2.03625,2.03649,37.9121,362.8239,37.8469,0.8013,0.9302,-0.432,0.08,0.0075,3.239
9DTact_medium_1mm_r2,40,2026-09-07T22:12:20.571659,0040.png,N0.10,-0.00945,-0.02783,-0.07167,-0.000109,0.000296,-0.000772,0.00621,-0.02997,-0.07116,0.07746,37.914,362.8277,38.6806,-0.0323,0.0965,4.125,1.518,0.3794,3.239
9DTact_medium_1mm_r2,41,2026-09-07T22:12:22.425819,0041.png,N0.20,-0.0119,-0.01864,-0.25786,-0.000125,0.000214,-0.000601,0.00079,-0.02622,-0.25747,0.2588,37.9116,362.8325,38.5604,0.0878,0.2166,0.829,0.485,0.0855,3.239
9DTact_medium_1mm_r2,42,2026-09-07T22:12:23.891627,0042.png,N0.30,-0.02609,-0.00732,-0.34375,-0.00047,-0.000248,-0.001056,-0.01656,-0.02488,-0.34352,0.34482,37.8877,362.8373,38.4779,0.1701,0.2989,-0.721,1.367,0.0786,3.239
9DTact_medium_1mm_r2,43,2026-09-07T22:12:24.894153,0043.png,N0.40,-0.00715,-0.02151,-0.44404,-5e-05,0.000154,-0.000898,0.00763,-0.02932,-0.44358,0.44462,37.918,362.8246,38.427,0.2214,0.3502,0.346,0.114,0.051,3.239
9DTact_medium_1mm_r2,44,2026-09-07T22:12:25.947572,0044.png,N0.50,-0.00982,-0.0192,-0.53454,-2e-05,0.0002,-0.000758,0.00479,-0.03009,-0.5341,0.53497,37.9195,362.8297,38.3887,0.2595,0.3884,0.375,0.038,0.0403,3.239
9DTact_medium_1mm_r2,45,2026-09-07T22:12:26.964946,0045.png,N0.60,-0.01334,-0.02037,-0.65707,0.00011,6.8e-05,-0.00073,0.00318,-0.03483,-0.65659,0.65752,37.9208,362.8232,38.3374,0.311,0.4398,0.103,-0.167,0.037,3.239
9DTact_medium_1mm_r2,46,2026-09-07T22:12:27.992379,0046.png,N0.70,-0.00624,-0.00566,-0.74115,-0.00023,0.000195,-0.000629,0.00256,-0.01989,-0.74093,0.7412,37.9195,362.8344,38.3001,0.3481,0.4769,0.263,0.31,0.0114,3.239
9DTact_medium_1mm_r2,47,2026-09-07T22:12:29.451558,0047.png,N0.80,-0.00684,-0.01318,-0.84131,-5.6e-05,-0.000115,-0.001127,0.00649,-0.0283,-0.84094,0.84144,37.9204,362.8316,38.2348,0.4135,0.5423,-0.137,0.066,0.0176,3.239
9DTact_medium_1mm_r2,48,2026-09-07T22:12:30.485674,0048.png,N0.90,-0.01396,-0.01177,-0.99662,3e-06,-0.000355,-0.000749,0.0007,-0.03313,-0.99624,0.99679,37.9192,362.8179,38.1868,0.4616,0.5905,-0.357,-0.003,0.0183,3.239
9DTact_medium_1mm_r2,49,2026-09-07T22:12:31.507346,0049.png,N1.00,-0.02076,0.00133,-1.09734,-0.000249,-0.00059,-0.000655,-0.01104,-0.0268,-1.09715,1.09753,37.9091,362.8279,38.1542,0.494,0.6228,-0.537,0.227,0.019,3.239
9DTact_medium_1mm_r2,50,2026-09-07T22:12:32.546726,0050.png,N1.10,-0.02013,-0.00238,-1.2042,-0.000134,-0.000855,-0.000992,-0.00789,-0.03141,-1.20394,1.20437,37.9086,362.8206,38.1035,0.5448,0.6737,-0.71,0.111,0.0168,3.239
9DTact_medium_1mm_r2,51,2026-09-07T22:12:33.592896,0051.png,N1.20,-0.01735,0.00688,-1.30424,-0.000314,-0.000736,-0.000913,-0.00942,-0.0236,-1.30412,1.30437,37.9063,362.8293,38.0692,0.5789,0.7077,-0.564,0.24,0.0143,3.239
9DTact_medium_1mm_r2,52,2026-09-07T22:12:34.611374,0052.png,N1.30,-0.01972,-0.00592,-1.45668,0.000221,-0.000918,-0.000825,-0.00403,-0.03831,-1.45632,1.45683,37.9109,362.8132,38.0211,0.6273,0.7561,-0.63,-0.152,0.0141,3.239
9DTact_medium_1mm_r2,53,2026-09-07T22:12:35.648946,0053.png,N1.40,-0.01742,0.00164,-1.521,2.2e-05,-0.000875,-0.000899,-0.00536,-0.03164,-1.52076,1.5211,37.9106,362.8234,37.9925,0.6557,0.7846,-0.575,-0.015,0.0115,3.239
9DTact_medium_1mm_r2,54,2026-09-07T22:12:36.688349,0054.png,N1.50,-0.01478,0.00176,-1.68533,0.000149,-0.000906,-0.000758,-0.002,-0.03286,-1.68508,1.6854,37.9136,362.8196,37.9507,0.6976,0.8264,-0.538,-0.088,0.0088,3.239
9DTact_medium_1mm_r2,55,2026-09-07T22:12:37.709777,0055.png,N1.60,-0.00773,0.01063,-1.78403,2e-05,-0.000744,-0.000683,0.00036,-0.02324,-1.78393,1.78408,37.9136,362.8276,37.9215,0.7266,0.8555,-0.417,-0.011,0.0074,3.239
9DTact_medium_1mm_r2,56,2026-09-07T22:12:38.743928,0056.png,N1.70,0.00305,0.03133,-1.81465,-0.00036,-0.000602,-0.000817,-0.00043,-0.00041,-1.81493,1.81493,37.9137,362.8333,37.9047,0.7434,0.8723,-0.332,0.198,0.0173,3.239
9DTact_medium_1mm_r2,57,2026-09-07T22:12:39.769218,0057.png,N1.80,-0.00717,0.00827,-1.97596,0.000242,-0.001026,-0.000711,0.00336,-0.02808,-1.97579,1.97599,37.9169,362.8172,37.8528,0.7956,0.9244,-0.519,-0.123,0.0055,3.239
9DTact_medium_1mm_r2,58,2026-09-07T22:12:52.164787,0058.png,N0.10,-0.00467,-0.00798,-0.16122,-0.000139,-3.9e-05,-0.000889,0.00106,-0.01182,-0.16105,0.16149,37.9127,362.8311,38.6093,0.0389,0.1678,-0.245,0.86,0.0572,3.239
9DTact_medium_1mm_r2,59,2026-09-07T22:12:53.191139,0059.png,N0.20,-0.00323,-0.0074,-0.23142,-0.000185,-7.1e-05,-0.000735,0.00251,-0.01173,-0.23125,0.23156,37.9131,362.8314,38.5662,0.0821,0.2109,-0.307,0.799,0.0349,3.239
9DTact_medium_1mm_r2,60,2026-09-07T22:12:54.631128,0060.png,N0.30,-0.00234,-0.00813,-0.36978,-0.00017,-0.000216,-0.000929,0.0046,-0.01413,-0.36957,0.36987,37.9142,362.8324,38.4722,0.176,0.3048,-0.583,0.461,0.0229,3.239
9DTact_medium_1mm_r2,61,2026-09-07T22:12:55.674370,0061.png,N0.40,-0.0017,-0.00779,-0.49087,-0.000163,-0.000365,-0.000654,0.00583,-0.01546,-0.49066,0.49094,37.916,362.8234,38.4209,0.2274,0.3563,-0.743,0.332,0.0162,3.239
9DTact_medium_1mm_r2,62,2026-09-07T22:12:56.708595,0062.png,N0.50,-0.00186,-0.00402,-0.5668,-0.000119,-0.00042,-0.000615,0.00433,-0.0135,-0.56664,0.56682,37.9122,362.83,38.3836,0.2646,0.3934,-0.74,0.21,0.0078,3.239
9DTact_medium_1mm_r2,63,2026-09-07T22:12:57.729722,0063.png,N0.60,-0.00276,0.00018,-0.65917,-0.000132,-0.000584,-0.000722,0.00209,-0.01178,-0.65906,0.65917,37.913,362.8263,38.3338,0.3145,0.4433,-0.887,0.201,0.0042,3.239
9DTact_medium_1mm_r2,64,2026-09-07T22:12:59.171436,0064.png,N0.70,-0.00331,-0.00125,-0.79649,0.000149,-0.000615,-0.000485,0.00327,-0.0155,-0.79634,0.79649,37.9139,362.8142,38.2885,0.36,0.4888,-0.772,-0.187,0.0044,3.239
9DTact_medium_1mm_r2,65,2026-09-07T22:13:00.205056,0065.png,N0.80,0.00115,0.01137,-0.86336,-0.000233,-0.000648,-0.000363,0.00131,-0.00341,-0.86343,0.86344,37.911,362.8314,38.2587,0.3894,0.5183,-0.751,0.27,0.0132,3.239
9DTact_medium_1mm_r2,66,2026-09-07T22:13:01.647137,0066.png,N0.90,-0.00117,0.01424,-1.00153,6e-06,-0.000751,-0.000634,-0.00119,-0.0043,-1.00162,1.00163,37.9114,362.829,38.1977,0.4505,0.5793,-0.75,-0.006,0.0143,3.239
9DTact_medium_1mm_r2,67,2026-09-07T22:13:02.673251,0067.png,N1.00,-0.00156,0.01264,-1.13632,3.4e-05,-0.000848,-0.000503,0.00021,-0.00803,-1.13636,1.13639,37.9127,362.8214,38.1452,0.5031,0.6319,-0.747,-0.03,0.0112,3.239
9DTact_medium_1mm_r2,68,2026-09-07T22:13:03.692610,0068.png,N1.10,0.004,0.02789,-1.2494,-0.000239,-0.000804,-0.000356,-0.00181,0.00614,-1.2497,1.24971,37.9113,362.8294,38.1132,0.535,0.6638,-0.643,0.191,0.0225,3.239
9DTact_medium_1mm_r2,69,2026-09-07T22:13:04.734640,0069.png,N1.20,-0.00174,0.01736,-1.28875,-2.1e-05,-0.000942,-0.000471,-0.00125,-0.00647,-1.28885,1.28887,37.9125,362.8223,38.0914,0.5568,0.6857,-0.731,0.017,0.0135,3.239
9DTact_medium_1mm_r2,70,2026-09-07T22:13:05.776607,0070.png,N1.30,-0.0,0.02933,-1.40721,-0.000146,-0.000902,-0.000577,-0.0049,0.00286,-1.4075,1.40751,37.9105,362.8263,38.0476,0.6006,0.7294,-0.641,0.104,0.0208,3.239
9DTact_medium_1mm_r2,71,2026-09-07T22:13:06.808856,0071.png,N1.40,0.00082,0.02755,-1.50909,-0.000151,-0.001092,-0.000556,-0.00259,0.0001,-1.50934,1.50935,37.912,362.8252,38.0101,0.6382,0.767,-0.724,0.1,0.0183,3.239
9DTact_medium_1mm_r2,72,2026-09-07T22:13:07.852194,0072.png,N1.50,-0.00505,0.0169,-1.63946,0.000233,-0.001274,-0.000426,-0.00145,-0.01415,-1.63949,1.63955,37.9121,362.8166,37.9749,0.6735,0.8023,-0.777,-0.142,0.0108,3.239
9DTact_medium_1mm_r2,73,2026-09-07T22:13:08.886351,0073.png,N1.60,-0.00198,0.02657,-1.70362,0.000101,-0.001111,-0.000482,-0.00318,-0.00526,-1.70381,1.70383,37.9118,362.8237,37.9517,0.6965,0.8253,-0.652,-0.059,0.0156,3.239
9DTact_medium_1mm_r2,74,2026-09-07T22:13:09.906454,0074.png,N1.70,0.00156,0.03898,-1.81738,-0.000265,-0.001134,-0.000483,-0.00552,0.00543,-1.81778,1.8178,37.9123,362.8233,37.9157,0.7326,0.8614,-0.624,0.146,0.0215,3.239
9DTact_medium_1mm_r2,75,2026-09-07T22:13:10.952157,0075.png,N1.80,0.00038,0.03198,-1.89828,-0.000145,-0.001359,-0.000511,-0.00249,-0.00252,-1.89855,1.89855,37.9115,362.8252,37.8879,0.7603,0.8891,-0.716,0.076,0.0168,3.239
9DTact_medium_1mm_r2,76,2026-09-07T22:13:11.952374,0076.png,N1.90,-0.0034,0.02454,-1.94949,0.000207,-0.001392,-0.000683,-0.00169,-0.01167,-1.94961,1.94964,37.9143,362.8197,37.8683,0.78,0.9088,-0.714,-0.106,0.0127,3.239
9DTact_medium_1mm_r2,77,2026-09-07T22:13:13.005536,0077.png,N2.00,-0.00157,0.02829,-2.0996,0.000187,-0.00146,-0.000496,-0.00094,-0.00992,-2.09977,2.0998,37.9139,362.8191,37.8308,0.8175,0.9463,-0.695,-0.089,0.0135,3.239
9DTact_medium_1mm_r2,78,2026-09-07T22:13:25.189066,0078.png,N0.10,-0.00393,0.00528,-0.12104,-0.000259,-0.000527,-0.000271,-0.0052,0.00067,-0.1211,0.12122,37.8979,362.8295,38.6753,-0.0272,0.1017,-4.357,2.138,0.0543,3.239
9DTact_medium_1mm_r2,79,2026-09-07T22:13:26.633064,0079.png,N0.20,-0.00231,0.00873,-0.20736,-0.000212,-0.000387,-0.000427,-0.00493,0.00308,-0.20747,0.20755,37.9041,362.8323,38.6003,0.0478,0.1766,-1.866,1.024,0.0435,3.239
9DTact_medium_1mm_r2,80,2026-09-07T22:13:28.065858,0080.png,N0.30,0.00388,0.01112,-0.37504,-0.000273,-0.000509,-0.000542,0.00041,0.00556,-0.37518,0.37522,37.9084,362.8337,38.4869,0.1612,0.2901,-1.358,0.728,0.0314,3.239
9DTact_medium_1mm_r2,81,2026-09-07T22:13:29.105986,0081.png,N0.40,0.00189,0.0033,-0.48327,0.000133,-0.000538,-0.000418,0.00334,-0.00394,-0.48325,0.48328,37.9111,362.8254,38.4348,0.2135,0.3423,-1.113,-0.275,0.0079,3.239
9DTact_medium_1mm_r2,82,2026-09-07T22:13:30.146552,0082.png,N0.50,0.00295,0.01295,-0.51991,-0.000129,-0.000541,-0.000605,-0.00031,0.00436,-0.52006,0.52008,37.9124,362.8294,38.4023,0.2459,0.3748,-1.041,0.249,0.0255,3.239
9DTact_medium_1mm_r2,83,2026-09-07T22:13:31.155787,0083.png,N0.60,0.01313,0.03691,-0.61656,-0.000644,-0.000274,-0.000533,-0.00279,0.02865,-0.61713,0.61781,37.9089,362.8472,38.3521,0.2958,0.4246,-0.445,1.044,0.0634,3.239
9DTact_medium_1mm_r2,84,2026-09-07T22:13:32.608895,0084.png,N0.70,0.006,0.0161,-0.77667,-1.8e-05,-0.000532,-0.000334,0.00254,0.0045,-0.77684,0.77686,37.9147,362.8283,38.2937,0.3545,0.4834,-0.686,0.023,0.0221,3.239
9DTact_medium_1mm_r2,85,2026-09-07T22:13:33.645089,0085.png,N0.80,0.00794,0.01369,-0.88948,4.8e-05,-0.000628,-0.000229,0.0062,0.00158,-0.8896,0.88962,37.9167,362.8228,38.2481,0.4002,0.5291,-0.706,-0.054,0.0178,3.239
9DTact_medium_1mm_r2,86,2026-09-07T22:13:34.684069,0086.png,N0.90,0.01226,0.02174,-0.98216,-0.000138,-0.000677,-0.000328,0.00657,0.00922,-0.98241,0.98247,37.9181,362.8272,38.2089,0.4394,0.5682,-0.69,0.141,0.0254,3.239
9DTact_medium_1mm_r2,87,2026-09-07T22:13:35.692150,0087.png,N1.00,0.00939,0.01417,-1.05635,0.000174,-0.000683,-7.2e-05,0.00838,4e-05,-1.05646,1.05649,37.9191,362.8243,38.1908,0.4575,0.5863,-0.646,-0.164,0.0161,3.239
9DTact_medium_1mm_r2,88,2026-09-07T22:13:36.745410,0088.png,N1.10,0.01001,0.02078,-1.13148,0.000122,-0.000603,-0.000265,0.00613,0.00487,-1.13168,1.13171,37.9194,362.8238,38.1487,0.4996,0.6284,-0.532,-0.108,0.0204,3.239
9DTact_medium_1mm_r2,89,2026-09-07T22:13:37.786157,0089.png,N1.20,0.01013,0.01852,-1.25178,0.000209,-0.000775,-0.000153,0.0082,0.00105,-1.25193,1.25196,37.9192,362.8251,38.1112,0.5371,0.6659,-0.619,-0.167,0.0169,3.239
9DTact_medium_1mm_r2,90,2026-09-07T22:13:38.808179,0090.png,N1.30,0.00793,0.01559,-1.3403,0.00029,-0.000929,-0.00043,0.00838,-0.00401,-1.34039,1.34042,37.9206,362.82,38.0721,0.5763,0.7052,-0.693,-0.217,0.013,3.239
9DTact_medium_1mm_r2,91,2026-09-07T22:13:39.849902,0091.png,N1.40,0.00866,0.02123,-1.44129,0.000137,-0.001026,-0.000302,0.00689,-0.00037,-1.44145,1.44147,37.9176,362.8248,38.036,0.6123,0.7411,-0.712,-0.095,0.0159,3.239
9DTact_medium_1mm_r2,92,2026-09-07T22:13:41.283013,0092.png,N1.50,0.00266,0.01283,-1.61202,0.000491,-0.001233,-0.000204,0.00707,-0.01339,-1.612,1.61207,37.9199,362.8155,37.9848,0.6637,0.7925,-0.765,-0.304,0.0081,3.239
9DTact_medium_1mm_r2,93,2026-09-07T22:13:42.313910,0093.png,N1.60,0.00663,0.02732,-1.67435,0.000169,-0.001258,-0.000465,0.0037,0.00015,-1.67458,1.67458,37.9169,362.8237,37.9548,0.6934,0.8223,-0.751,-0.101,0.0168,3.239
9DTact_medium_1mm_r2,94,2026-09-07T22:13:43.353792,0094.png,N1.70,0.00721,0.02741,-1.82475,0.000234,-0.001336,-0.00025,0.0052,-0.00189,-1.82496,1.82497,37.9163,362.822,37.9132,0.7351,0.8639,-0.732,-0.128,0.0155,3.239
9DTact_medium_1mm_r2,95,2026-09-07T22:13:44.373773,0095.png,N1.80,0.00666,0.02931,-1.94754,0.000219,-0.001454,-0.000186,0.00463,-0.00249,-1.94776,1.94777,37.9155,362.822,37.8818,0.7665,0.8953,-0.747,-0.113,0.0154,3.239
