index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788898979.058482,1788898978.998482,normal_load,1,,2.0,-0.00676,0.00632,-0.03446,-0.0001,0.0001,0.0004,-0.00698,0.00545,-0.03554,-0.00013,0.00012,0.0004,-0.00877,0.00154,-0.03456,3,37.9016,362.8959,37.8442,178.5887,0.8782,-104.7873,0.0009,25.5335,-0.0427
2,000002.png,False,1788898979.446602,1788898979.386602,normal_load,1,,2.0,-0.00231,0.00234,-0.03551,0.00023,0.00021,0.00023,-0.00255,0.0014,-0.03667,0.00019,0.00023,0.00023,-0.00293,0.0003,-0.03554,3,37.9188,362.8275,37.8067,178.5924,0.8701,-104.7877,0.0028,25.4947,-0.004
3,000003.png,False,1788898979.642627,1788898979.582628,normal_load,1,,2.0,-0.00153,0.00383,-0.06218,9e-05,4e-05,0.00033,-0.00178,0.00286,-0.06338,6e-05,6e-05,0.00033,-0.00281,0.00156,-0.06223,3,37.9185,362.8294,37.7864,178.5911,0.8729,-104.7879,0.0023,25.4744,0.0163
4,000004.png,False,1788898979.838599,1788898979.778600,normal_load,1,,2.0,-0.00762,-0.01426,-0.16907,0.00063,-0.00011,0.00032,-0.00788,-0.01527,-0.17031,0.00059,-9e-05,0.00032,0.00169,-0.01887,-0.16878,3,37.9246,362.7977,37.6582,178.5938,0.866,-104.7879,0.0075,25.3457,0.145
5,000005.png,False,1788898980.030606,1788898979.970606,normal_load,1,,2.0,-0.00248,0.00069,-0.16186,0.00024,0.00011,0.00032,-0.00274,-0.00035,-0.16315,0.00019,0.00013,0.00032,-0.00137,-0.00323,-0.16184,3,37.9237,362.8151,37.6695,178.5929,0.8689,-104.7883,0.0035,25.3573,0.1334
6,000006.png,False,1788898980.226630,1788898980.166630,normal_load,1,,2.0,-0.00177,0.00319,-0.33785,0.00023,5e-05,0.00032,-0.00204,0.00212,-0.33918,0.00019,6e-05,0.00032,-0.00078,-0.00353,-0.33785,3,37.9231,362.8157,37.5344,178.5932,0.8678,-104.7883,0.0047,25.2222,0.2685
7,000007.png,False,1788898980.422554,1788898980.362554,normal_load,1,,2.0,0.00233,0.018,-0.36785,-0.00012,0.00018,0.00034,0.00205,0.01689,-0.36922,-0.00016,0.0002,0.00034,-0.00442,0.01086,-0.36811,3,37.9217,362.8296,37.5358,178.5912,0.8722,-104.7881,0.0097,25.2239,0.2668
8,000008.png,False,1788898980.618659,1788898980.558659,normal_load,1,,2.0,0.00763,0.0234,-0.70463,-0.0002,0.0001,0.00011,0.00734,0.02226,-0.70605,-0.00024,0.00013,0.00012,-0.0002,0.01279,-0.70495,3,37.9245,362.8314,37.3838,178.5922,0.87,-104.7888,0.0045,25.0719,0.4188
9,000009.png,False,1788898980.810575,1788898980.750576,normal_load,1,,2.0,0.00802,0.03075,-0.67274,-0.00021,0.0003,0.00015,0.00772,0.02957,-0.6742,-0.00026,0.00032,0.00016,-0.00376,0.01986,-0.67319,3,37.9239,362.8358,37.398,178.591,0.8726,-104.789,0.0085,25.0862,0.4045
10,000010.png,False,1788898981.202657,1788898981.142657,normal_load,1,,2.0,0.01349,0.04062,-1.02186,-0.00034,0.0002,0.00017,0.01317,0.03937,-1.0234,-0.00039,0.00022,0.00018,-0.00152,0.02555,-1.02244,3,37.9269,362.8393,37.2747,178.5907,0.8732,-104.7897,0.0081,24.963,0.5277
11,000011.png,False,1788898981.398704,1788898981.338704,normal_load,1,,2.0,0.01873,0.05654,-1.29318,-0.0007,0.00019,0.00018,0.0184,0.05526,-1.29477,-0.00075,0.00022,0.00019,-0.00306,0.03761,-1.294,3,37.9252,362.8503,37.2161,178.5888,0.8773,-104.7895,0.0064,24.9045,0.5862
12,000012.png,False,1788898981.594635,1788898981.534635,normal_load,1,,2.0,0.02071,0.05828,-1.42496,-0.00061,0.0003,-5e-05,0.02037,0.05697,-1.42659,-0.00067,0.00033,-4e-05,-0.0013,0.038,-1.4258,3,37.9272,362.8497,37.1766,178.5889,0.8778,-104.7899,0.0007,24.865,0.6257
13,000013.png,False,1788898981.786703,1788898981.726703,normal_load,1,,2.0,0.02445,0.06419,-1.54978,-0.00063,0.00037,0.00011,0.02411,0.06284,-1.55145,-0.00068,0.0004,0.00012,-0.00015,0.04299,-1.5507,3,37.9281,362.8522,37.1544,178.5885,0.8786,-104.7902,0.0088,24.8428,0.6479
14,000014.png,False,1788898981.982751,1788898981.922751,normal_load,1,,2.0,0.02451,0.06503,-1.82901,-0.00051,0.00015,-6e-05,0.02415,0.06364,-1.83073,-0.00057,0.00018,-5e-05,0.00142,0.03926,-1.82991,3,37.929,362.852,37.0884,178.5887,0.8775,-104.7904,0.0017,24.7768,0.7139
15,000015.png,False,1788898982.178789,1788898982.118789,normal_load,1,,2.0,0.0233,0.07065,-1.85999,-0.00069,0.00019,0.00019,0.02294,0.06923,-1.86174,-0.00074,0.00021,0.0002,-0.00222,0.04303,-1.86098,3,37.9287,362.8535,37.0878,178.5884,0.8783,-104.7904,0.0076,24.7763,0.7144
16,000016.png,False,1788898982.566776,1788898982.506776,normal_load,1,,2.0,0.03197,0.08447,-1.88592,-0.00091,0.0005,0.00019,0.03159,0.08299,-1.88776,-0.00097,0.00053,0.0002,-0.00144,0.05892,-1.88716,3,37.9293,362.8624,37.079,178.587,0.8813,-104.7908,0.0057,24.7676,0.7231
17,000017.png,False,1788898983.934822,1788898983.874822,normal_unload,1,,0.0,0.0308,0.08273,-2.02232,-0.00074,0.00048,0.00044,0.03036,0.08101,-2.02446,-0.00081,0.00051,0.00045,-0.00064,0.05465,-2.02351,3,37.9303,362.8636,37.0522,178.5865,0.8825,-104.7911,0.0089,24.7408,0.7499
18,000018.png,False,1788898984.130806,1788898984.070807,normal_unload,1,,0.0,0.022,0.05221,-1.89943,-0.0001,0.0001,0.00028,0.02155,0.05045,-1.90161,-0.00016,0.00013,0.00029,0.00614,0.02579,-1.90009,3,37.9333,362.8515,37.0694,178.5888,0.8778,-104.7915,0.0056,24.7578,0.7329
19,000019.png,False,1788898984.322737,1788898984.262738,normal_unload,1,,0.0,0.01996,0.04735,-1.86227,-7e-05,0.00014,0.00032,0.0195,0.04555,-1.86449,-0.00014,0.00017,0.00033,0.00655,0.02115,-1.86285,3,37.9344,362.845,37.0805,178.5901,0.8746,-104.791,0.0068,24.7688,0.7219
20,000020.png,False,1788898984.518861,1788898984.458861,normal_unload,1,,0.0,0.01969,0.04222,-1.78327,8e-05,0.00017,0.0004,0.01923,0.04039,-1.78554,1e-05,0.00021,0.00041,0.00833,0.01784,-1.78377,3,37.9348,362.8449,37.0931,178.5901,0.875,-104.7912,0.0083,24.7814,0.7093
21,000021.png,False,1788898984.714823,1788898984.654824,normal_unload,1,,0.0,0.02549,0.0502,-1.5066,-0.00033,0.0004,0.00054,0.02502,0.04834,-1.50891,-0.00041,0.00044,0.00055,0.00744,0.03208,-1.50729,3,37.933,362.8524,37.1478,178.588,0.8791,-104.7912,0.0032,24.8362,0.6545
22,000022.png,False,1788898984.910856,1788898984.850856,normal_unload,1,,0.0,0.0249,0.05725,-1.49648,-0.00048,0.00045,0.00043,0.02441,0.05535,-1.49883,-0.00056,0.00048,0.00044,0.00334,0.03805,-1.49729,3,37.9332,362.8549,37.155,178.5881,0.8794,-104.7915,0.0023,24.8434,0.6473
