approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.374416072533581,0.020376031326002412,0.00740842315732948,0,25.495229138190453,0.4,False
1,0.7628725260832354,-0.011435217572245027,-0.021379397390828104,9010,25.495229138190453,0.4,False
1,1.1383989583818348,0.8010969064506744,0.7943018427683626,13827,25.495229138190453,0.4,False
1,1.1410095374371032,0.7621390870871106,0.7581669065960852,76191,25.495229138190453,0.02,True
1,1.155071600439321,0.8365210474574846,0.8351094082186933,77832,25.495229138190453,0.02,True
1,1.1945843724543828,1.0465706061879154,1.048690237124609,86958,25.495229138190453,0.02,True
1,1.2379364996242366,1.330497955843122,1.335635711075298,91292,25.495229138190453,0.02,True
2,0.3784807065220974,-0.020521425742146892,-0.0028095799860381023,101876,25.54986490202101,0.4,False
2,0.7820130328063506,-0.0274477967736969,-0.00976125628041018,8702,25.54986490202101,0.4,False
2,1.1580109483362762,0.5785225198073415,0.596184244735656,22837,25.54986490202101,0.4,False
2,1.1612560811889665,0.5746579536149304,0.5922990685980067,67135,25.54986490202101,0.02,True
2,1.178398502408438,0.6512761335094085,0.6688943681115915,70596,25.54986490202101,0.02,True
2,1.2011676720811835,0.7406447361923376,0.7582374549888214,71291,25.54986490202101,0.02,True
2,1.254728018078854,1.0827948383948107,1.1003664122565737,76695,25.54986490202101,0.02,True
2,1.2719951634219022,1.1734862300274884,1.1910324618555308,98176,25.54986490202101,0.02,True
2,1.2813901439187738,1.2351700599001154,1.2526808430307483,97398,25.54986490202101,0.02,True
