axis,offset_mm,force_N,achieved_x_mm,achieved_y_mm,height_mm,steps,file,Fx,Fy,Fz,Tx_Nmm,Ty_Nmm,Tz_Nmm,cop_x_mm,cop_y_mm,rotate_deg
x,-1.5,0.7540971972045469,-1.5035473955617953,0.01758009652234057,25.057171576287317,2,ball8_x-1.50.png,0.0061745588632788895,0.03793717234225511,-0.7540971972045469,0.08405845201301665,-1.2385690982796516,-0.25635054927310996,-1.8518052893054375,-1.3977534612460538,0.0
x,-0.75,0.784643410085684,-0.7365182791842576,0.00254871876883604,25.04910383344459,2,ball8_x-0.75.png,0.0006867134474816794,-0.01756537145812089,-0.784643410085684,1.4790806972295762,-0.8571530913549952,-0.09631539092813668,-1.1147880377364479,-1.312655580861517,0.0
x,0.0,0.8082896894276843,0.013799512363322369,0.001021846037449729,25.056671100723896,2,ball8_x+0.00.png,0.004507292501521931,-0.013866956472532799,-0.8082896894276843,1.5068021402477982,-0.2769195078610176,0.0855721227003059,-0.4851758816411092,-1.4255404444434918,0.0
x,0.75,0.8266133122661131,0.7622680816831908,-0.0024771521227668365,25.058824769494397,2,ball8_x+0.75.png,0.015897831199601243,-0.024799534466531804,-0.8266133122661131,1.809073666691935,0.5256772615360339,0.27411157241834516,0.14420169882758907,-1.4214570461534177,0.0
x,1.5,0.8311705226182994,1.5114066232754761,-0.004901473827627633,25.059088908866123,2,ball8_x+1.50.png,0.006665895320913861,-0.029601811289422388,-0.8311705226182994,1.9535347495027917,0.9274201423194517,0.2871939026638959,0.9107463206336284,-1.4397419153254314,0.0
y,-1.5,0.6988949156043305,-0.0044391447347691,-1.486677703760968,25.033835895122046,2,ball8_y-1.50.png,-0.0037185282093464165,0.016755449034991977,-0.6988949156043305,1.745230400708797,-0.5001033855759396,0.06344306074970163,-0.5795255762361737,-3.110104646416163,0.0
y,-0.75,0.765068449232001,0.003788354693973215,-0.7448151592435148,25.04304193649728,2,ball8_y-0.75.png,0.007118025486778023,-0.023276453492030315,-0.765068449232001,2.2381554912508457,-0.23850649329471563,0.23041386287978582,-0.5496256904279855,-2.1475457709961505,0.0
y,0.0,0.8157386734834858,-0.007493961793259964,0.016952891612079694,25.05894854605448,2,ball8_y+0.00.png,-0.024676530332274283,0.008611139782020416,-0.8157386734834858,0.9928530535455922,-0.9596166641871351,0.2933057858706789,-0.40292720469937704,-1.4870252601135039,0.0
y,0.75,0.9143449665516699,0.010161356067847944,0.7539016193116774,25.064028471833275,2,ball8_y+0.75.png,-0.01082115258455687,-0.00022617451509567842,-0.9143449665516699,0.8974450153225788,-0.5974345365030886,0.3387882361016725,-0.3508059190228905,-0.9751922773197005,0.0
y,1.5,0.907432989312386,0.009255581607327036,1.5071667574035021,25.078299961276635,2,ball8_y+1.50.png,0.00545243861912077,-0.025308037905237234,-0.907432989312386,0.7133258258078284,-0.30010565191598837,0.06029234914266546,-0.4843492077894338,-0.07300371724497708,0.0
