index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788869235.211641,1788869235.151641,normal_load,1,,2.0,-0.00428,0.0034,0.00221,-1e-05,0.00015,3e-05,-0.00367,0.00375,0.00285,-6e-05,0.00015,3e-05,-0.00542,0.00084,0.00216,3,37.9146,362.8359,36.2036,179.7227,1.5705,-94.8783,0.0023,23.8921,-0.038
2,000002.png,False,1788869235.603585,1788869235.543585,normal_load,1,,2.0,0.00168,-0.00143,-0.02282,0.00015,6e-05,4e-05,0.00233,-0.00105,-0.02213,0.0001,5e-05,4e-05,0.00233,-0.00076,-0.0228,3,37.9239,362.8124,36.1811,179.7227,1.5707,-94.8794,0.0045,23.8691,-0.0151
3,000003.png,False,1788869235.799548,1788869235.739548,normal_load,1,,2.0,-0.00176,-0.01191,-0.05676,0.00028,5e-05,0.00012,-0.00108,-0.01153,-0.05605,0.00023,4e-05,0.00012,0.00482,-0.01211,-0.05654,3,37.9327,362.7853,36.1437,179.7226,1.5702,-94.8798,0.0016,23.8312,0.0229
4,000004.png,False,1788869235.991575,1788869235.931575,normal_load,1,,2.0,-0.00158,-0.01697,-0.1922,0.00051,6e-05,2e-05,-0.00088,-0.01657,-0.19146,0.00046,5e-05,3e-05,0.00844,-0.01857,-0.19187,3,37.937,362.7803,36.0855,179.7227,1.5698,-94.8802,0.0088,23.7729,0.0811
5,000005.png,False,1788869236.187567,1788869236.127568,normal_load,1,,2.0,0.00227,-0.01547,-0.49333,0.00063,-0.00017,-8e-05,0.00299,-0.01505,-0.49257,0.00057,-0.00018,-8e-05,0.01311,-0.02016,-0.49299,3,37.9429,362.7687,36.0126,179.7249,1.5627,-94.8808,0.0056,23.6998,0.1542
6,000006.png,False,1788869236.383450,1788869236.323450,normal_load,1,,2.0,0.01338,0.01232,-0.61251,-2e-05,1e-05,1e-05,0.01413,0.01275,-0.61172,-7e-05,0.0,1e-05,0.00968,0.00754,-0.61265,3,37.94,362.7841,35.9951,179.7231,1.5685,-94.8809,0.0091,23.6825,0.1715
7,000007.png,False,1788869236.579443,1788869236.519444,normal_load,1,,2.0,0.02149,0.02217,-0.81051,-0.00028,1e-05,0.0,0.02226,0.02261,-0.8097,-0.00034,0.0,0.0,0.01316,0.01696,-0.81082,3,37.9398,362.7934,35.9635,179.7223,1.5713,-94.8811,0.0036,23.6511,0.2029
8,000008.png,False,1788869236.771430,1788869236.711431,normal_load,1,,2.0,0.02771,0.02486,-0.9976,-0.00026,3e-05,0.00022,0.0285,0.02531,-0.99676,-0.00032,2e-05,0.00022,0.0185,0.0194,-0.99793,3,37.9445,362.7929,35.9444,179.7222,1.5717,-94.882,0.0067,23.6319,0.2221
9,000009.png,False,1788869236.967535,1788869236.907536,normal_load,1,,2.0,0.04193,0.04678,-1.233,-0.00044,0.00047,-3e-05,0.04274,0.04725,-1.23214,-0.0005,0.00046,-3e-05,0.0215,0.04172,-1.23371,3,37.9467,362.8066,35.9192,179.721,1.5761,-94.8824,0.0075,23.6069,0.2471
10,000010.png,False,1788869237.163503,1788869237.103503,normal_load,1,,2.0,0.05663,0.06699,-1.56013,-0.00102,0.00041,0.0001,0.05746,0.06747,-1.55925,-0.00108,0.0004,0.0001,0.0264,0.06132,-1.56117,3,37.947,362.8146,35.889,179.7205,1.5787,-94.8827,0.0015,23.5769,0.2771
11,000011.png,False,1788869237.359498,1788869237.299498,normal_load,1,,2.0,0.07463,0.08361,-2.27849,-0.00123,0.00026,0.0001,0.07549,0.0841,-2.27758,-0.00129,0.00025,0.0001,0.03867,0.0732,-2.27974,3,37.9487,362.8169,35.832,179.7204,1.5784,-94.8833,0.0055,23.5199,0.3341
12,000012.png,False,1788869237.555453,1788869237.495453,normal_load,1,,2.0,0.07228,0.07847,-2.19397,-0.00101,0.00037,-0.00011,0.07317,0.07898,-2.19304,-0.00108,0.00036,-0.00011,0.03862,0.06893,-2.19514,3,37.9488,362.8163,35.8308,179.7204,1.5784,-94.8831,0.0083,23.5187,0.3353
13,000013.png,False,1788869237.747446,1788869237.687446,normal_unload,1,,0.0,0.07631,0.0819,-2.14002,-0.0013,0.00027,1e-05,0.07722,0.08242,-2.13907,-0.00136,0.00026,1e-05,0.04002,0.07478,-2.14127,3,37.9494,362.8205,35.8324,179.7202,1.579,-94.8833,0.0044,23.5204,0.3336
14,000014.png,False,1788869237.943428,1788869237.883428,normal_unload,1,,0.0,0.077,0.08003,-2.10227,-0.00128,0.00018,-1e-05,0.07793,0.08056,-2.10129,-0.00135,0.00016,-1e-05,0.04129,0.07411,-2.10349,3,37.9492,362.8194,35.8328,179.7205,1.5787,-94.8833,0.0098,23.5207,0.3333
