step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.10355248532550831,0.1,-0.013048700598469054,2.320882558822632,nan,36877,108.34349852575211,4.529149055480957,36308,107.50439687548166,-4.537303447723389,0,0.0
2,0.1844137923619691,0.2,-0.014530745655619626,2.3236818313598633,nan,38643,110.90738898648829,4.526078701019287,37804,109.69679547412505,-4.535776138305664,0,0.0
3,0.34633623302697814,0.30000000000000004,0.005567258975190725,2.349787473678589,nan,41610,115.08637783902807,4.528487205505371,40675,113.78600362314201,-4.538435935974121,0,0.0
4,0.34707784022939236,0.4,0.019706116130512895,2.4250693321228027,nan,38482,110.6761087142326,4.494623184204102,37935,109.8866940643047,-4.502086162567139,0,0.0
5,0.53912499602324,0.5,0.16297617645957985,2.684938430786133,2.0009678468404615,59702,137.8540417432317,6.145800590515137,59311,137.40188375508833,-6.160196781158447,0,0.0
6,0.5340894484720984,0.6,0.1605420404485102,2.9048054218292236,2.582811939070181,76959,156.5145697078018,6.999696254730225,75973,155.50870388194073,-7.035499572753906,0,0.0
7,0.738236192944985,0.7,0.4588207641417057,3.2820637226104736,1.6354050520325512,125065,199.52299595679636,7.560856819152832,123900,198.5915277603042,-7.5943169593811035,0,0.0
8,0.7303001172626367,0.7999999999999999,0.428893901912636,3.6180858612060547,1.8154486553693099,110025,187.14177841244208,9.414945602416992,108112,185.50773141597622,-9.505645751953125,0,0.0
9,0.9497681464729588,0.8999999999999999,0.8315568157713358,4.162816047668457,1.7802537969213406,123576,198.33169816004732,11.096333503723145,122903,197.79089954203258,-11.134693145751953,0,0.0
10,0.9161181246336128,0.9999999999999999,0.7854075318239666,4.632289409637451,1.9194007982492536,138898,210.26793995080695,11.968526840209961,138359,209.85956624014807,-11.99953556060791,0,0.0
11,1.154943519447741,1.0999999999999999,1.3347918175460678,5.300933361053467,1.6482768534353922,153760,221.23139040294362,13.354849815368652,153092,220.75030485969634,-13.395049095153809,0,0.0
12,1.1076912687174065,1.2,1.2566399039634064,5.7707695960998535,1.636090017698927,164392,228.7522651462182,14.120020866394043,164022,228.49469173623643,-14.142965316772461,248,8.884866446580956
13,1.3456379392842095,1.3,1.8811159827073793,6.724371910095215,1.9241891822884722,182503,241.0238767388002,15.492327690124512,182046,240.72191744877398,-15.521265029907227,377,10.954580187815921
14,1.3181973507149856,1.4000000000000001,1.7975824534097,7.413730621337891,2.068928266978109,196229,249.92324953064903,16.361480712890625,195955,249.74870119210772,-16.378721237182617,482,12.386499309352384
15,1.545073758738102,1.5000000000000002,2.5511133461773086,8.340498924255371,1.6836897852618664,211239,259.30573084214274,17.56714630126953,210866,259.0766922361624,-17.59121322631836,1691,23.200474511026496
16,1.5053603223811578,1.6000000000000003,2.4517199099996363,9.039441108703613,1.6829195312428678,222165,265.9272755172396,18.398744583129883,221820,265.7207160785332,-18.421167373657227,18748,77.2507200366036
17,1.738566616772058,1.7000000000000004,3.308800294108252,10.085086822509766,1.629498255763998,236747,274.51577481877774,19.56096839904785,236598,274.42937607208256,-19.570817947387695,47832,123.39124148797222
