step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.10346879840395928,0.1,0.06390271838053821,6.590464115142822,nan,29285,96.54897729594194,16.18720245361328,27371,93.34055868022504,-16.15056800842285,0,0.0
2,0.18871696613869204,0.2,0.14458271888111085,7.024620056152344,nan,45761,120.69042506204228,18.35211944580078,36468,107.74100857774852,-18.044221878051758,2713,29.38664188396871
3,0.31780537004758713,0.30000000000000004,0.2521731502404151,7.665661811828613,5.724294413738537,66626,145.62868699841127,20.232263565063477,47908,123.48923041015782,-19.26197624206543,9918,56.18716446992886
4,0.3698972245064098,0.4,0.36555570832539674,8.34412956237793,5.971473301252511,83243,162.77920584521013,21.577682495117188,52653,129.46030448456057,-20.216333389282227,16593,72.67541497265522
5,0.5227561600680275,0.5,0.6539290713209255,9.319937705993652,3.9737712886785705,103954,181.90543122279163,22.830215454101562,64126,142.8703599821242,-20.07775115966797,24851,88.93997403616319
6,0.554477529671324,0.6,0.7669452745748601,10.062089920043945,4.103724437603322,118164,193.9401180545723,23.857593536376953,70081,149.3568717322582,-19.527807235717773,33010,102.50565517534596
7,0.7207089376138107,0.7,1.290779945828524,11.221893310546875,2.746546791676732,139059,210.3897679613525,25.224214553833008,76160,155.69997087911577,-18.87929916381836,43454,117.60883382735516
8,0.7926061103117199,0.7999999999999999,1.5797168072488545,12.104948997497559,2.4772781863212554,151203,219.38416014071686,26.37777328491211,58192,136.09955509408232,-17.205524444580078,51847,128.46560889580914
9,0.8784865658971341,0.8999999999999999,1.9848247868566062,13.025847434997559,2.5781544011026387,164355,228.72652085785094,27.451496124267578,56732,134.38138436174415,-17.18587875366211,59609,137.74662974290726
10,0.9570257622281133,0.9999999999999999,2.3747386049576362,13.78249454498291,2.111121451428828,175675,236.4721743785882,28.171646118164062,57529,135.32202127616662,-17.19500732421875,66037,144.98355063219753
11,1.1208895401758916,1.0999999999999999,3.29243928775706,14.655959129333496,1.1938197758988995,186579,243.70051344690572,29.146583557128906,57973,135.84321489030248,-17.27965545654297,81627,161.19144232720384
12,1.164553000215811,1.2,3.630157073479668,15.429742813110352,1.2363785019290066,194694,248.943818924405,30.033536911010742,52066,128.73664021577247,-17.522668838500977,89036,168.34797006872398
13,1.3001930579077872,1.3,4.686610211930545,16.30735206604004,1.0998590252683331,205866,255.98668525748025,30.70391082763672,52817,129.6617648289937,-17.38883399963379,97138,175.84079652947736
14,1.341368858401676,1.4000000000000001,5.07240158065602,16.808311462402344,0.9293435901863667,211999,259.7717797626937,31.1085262298584,51630,128.19648756369696,-17.39099884033203,103396,181.41656206603415
15,1.5084007172497174,1.5000000000000002,6.802880733671438,17.449588775634766,0.4880959903960187,221371,265.45164873172655,31.409648895263672,43368,117.4923961114873,-17.932628631591797,109811,186.95969328100708
16,1.472235881629068,1.5250000000000001,6.273465504043895,17.533205032348633,0.41041582986660324,221951,265.79916769692585,31.46341896057129,52258,128.97378815942616,-17.322988510131836,109116,186.36711496621527
17,1.5126101598093946,1.55,6.804743800387257,17.702163696289062,0.08171306492860443,225220,267.74942122498294,31.52678108215332,51833,128.44826324464034,-17.259607315063477,111344,188.26018157658297
18,1.5150902595005746,1.575,6.773642743591628,17.759286880493164,0.37695543978443935,225230,267.7553653340586,31.536081314086914,51578,128.1319137045395,-17.151851654052734,111905,188.73385444428644
19,1.5681892281589214,1.5999999999999999,7.515116127325553,18.008987426757812,0.3802698783580901,228827,269.8849686918082,31.681364059448242,51519,128.05860777902714,-17.193470001220703,114177,190.6401528398639
20,1.5622154505086812,1.6249999999999998,7.414946789547722,17.989049911499023,0.34445029858248044,227494,269.09773177694245,31.751928329467773,50765,127.1180607628992,-17.267295837402344,113614,190.16955436895043
21,1.594216525571671,1.6499999999999997,7.916747888566971,18.16752815246582,0.3668534785354398,230842,271.070637927531,31.76856231689453,50010,126.16924113289804,-17.254270553588867,115491,191.73400080646147
22,1.603770459036319,1.6749999999999996,8.00000526402927,18.192670822143555,0.3507049341790721,231819,271.64366273712363,31.685148239135742,50563,126.86489969692566,-17.139148712158203,114956,191.289391436493
23,1.6490778854042922,1.6999999999999995,8.638576654972052,18.346981048583984,0.24597129999375572,233422,272.5812360614589,31.749080657958984,44642,119.2056623613861,-17.422760009765625,117403,193.3146025721688
24,1.6529697171004827,1.7249999999999994,8.623592711714917,18.37599754333496,0.2665760082111834,233724,272.7575110577531,31.719282150268555,48490,124.23705719732745,-17.14805793762207,117795,193.63706526132756
25,1.7059745408011295,1.7499999999999993,9.608589067513895,18.58492660522461,0.22819785989885263,237344,274.8616772604097,31.771669387817383,49150,125.0796982165104,-17.15886688232422,118923,194.56198650978803
26,1.6975454456434633,1.7749999999999992,9.252066427090266,18.549325942993164,0.21940491839792498,236709,274.49374282245293,31.714271545410156,48768,124.5926824874202,-17.131078720092773,118834,194.4891694022178
27,1.7517411516302168,1.7999999999999992,10.56355149203595,18.678537368774414,0.0984199620466015,241238,277.10727223081915,31.499412536621094,48661,124.45592541775356,-17.046897888183594,119153,194.7500394568823
