sensor_id,index,at,image,label,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_base,Fy_base,Fz_base,Fmag,tcp_x,tcp_y,tcp_z,descent_mm,depth_corrected_mm,contact_x_sensor_mm,contact_y_sensor_mm,lateral_fraction,probe_tilt_deg
9DTact_soft_2mm_r1,20,2026-09-07T19:24:28.902361,0020.png,N2.00,0.01143,0.06394,-1.98589,-0.001349,-0.000694,0.000503,-0.00828,0.02928,-1.98672,1.98695,37.893,362.8045,37.6857,1.1602,1.2203,-0.35,0.68,0.0327,2.925
9DTact_soft_2mm_r1,21,2026-09-07T19:24:42.137634,0021.png,N0.10,-0.00171,0.02055,-0.08257,-0.001275,0.000267,0.000512,-0.01118,0.01562,-0.08291,0.0851,37.8887,362.8275,38.8551,-0.0094,0.0507,3.233,15.437,0.2423,2.925
9DTact_soft_2mm_r1,22,2026-09-07T19:24:43.572345,0022.png,N0.20,-0.00146,0.01997,-0.15164,-0.001343,9.2e-05,0.000504,-0.01019,0.01414,-0.15196,0.15296,37.8919,362.8159,38.7442,0.1017,0.1619,0.609,8.856,0.1309,2.925
9DTact_soft_2mm_r1,23,2026-09-07T19:24:45.421199,0023.png,N0.30,0.00184,0.03029,-0.25954,-0.001459,0.000231,0.000396,-0.01174,0.02299,-0.26003,0.26131,37.8879,362.826,38.6133,0.2324,0.2926,0.889,5.623,0.1161,2.925
9DTact_soft_2mm_r1,24,2026-09-07T19:24:46.878600,0024.png,N0.40,0.00282,0.03249,-0.3931,-0.001468,0.000127,0.000434,-0.01106,0.02325,-0.39361,0.39445,37.8886,362.8262,38.4968,0.3489,0.409,0.324,3.734,0.0827,2.925
9DTact_soft_2mm_r1,25,2026-09-07T19:24:47.901694,0025.png,N0.50,-0.00084,0.03206,-0.44465,-0.001475,4.7e-05,0.00046,-0.01367,0.02022,-0.44513,0.4458,37.8893,362.818,38.4516,0.3942,0.4544,0.105,3.318,0.0719,2.925
9DTact_soft_2mm_r1,26,2026-09-07T19:24:49.358732,0026.png,N0.60,1e-05,0.02972,-0.5739,-0.001301,-6e-05,0.00035,-0.01086,0.01655,-0.57433,0.57467,37.8907,362.8158,38.3539,0.4919,0.5521,-0.105,2.267,0.0517,2.925
9DTact_soft_2mm_r1,27,2026-09-07T19:24:50.395303,0027.png,N0.70,0.00211,0.03328,-0.68611,-0.001339,-0.000106,0.000588,-0.01004,0.01889,-0.68658,0.68692,37.8905,362.8123,38.2975,0.5484,0.6085,-0.155,1.952,0.0485,2.925
9DTact_soft_2mm_r1,28,2026-09-07T19:24:51.825069,0028.png,N0.80,0.00408,0.04034,-0.77261,-0.001414,-0.00013,0.000409,-0.01126,0.0246,-0.7732,0.77367,37.8906,362.8204,38.23,0.6157,0.6758,-0.168,1.83,0.0524,2.925
9DTact_soft_2mm_r1,29,2026-09-07T19:24:52.861474,0029.png,N0.90,0.00265,0.04234,-0.87436,-0.001442,-0.000192,0.000538,-0.0128,0.02398,-0.87497,0.87539,37.8902,362.8077,38.1767,0.6692,0.7293,-0.22,1.649,0.0485,2.925
9DTact_soft_2mm_r1,30,2026-09-07T19:24:54.314651,0030.png,N1.00,0.00555,0.04985,-1.00968,-0.001473,-0.000201,0.00043,-0.0131,0.02977,-1.0104,1.01093,37.8898,362.8189,38.1027,0.7431,0.8032,-0.199,1.459,0.0496,2.925
9DTact_soft_2mm_r1,31,2026-09-07T19:24:55.335761,0031.png,N1.10,0.00664,0.04978,-1.08574,-0.001448,-0.000219,0.000468,-0.0116,0.02904,-1.08645,1.0869,37.8914,362.816,38.0573,0.7885,0.8486,-0.202,1.334,0.0462,2.925
9DTact_soft_2mm_r1,32,2026-09-07T19:24:56.794176,0032.png,N1.20,0.00707,0.05213,-1.20132,-0.00142,-0.000232,0.00051,-0.01159,0.02943,-1.20206,1.20247,37.8905,362.8165,38.0112,0.8346,0.8947,-0.193,1.182,0.0437,2.925
9DTact_soft_2mm_r1,33,2026-09-07T19:24:57.817519,0033.png,N1.30,0.00534,0.04569,-1.30065,-0.00119,-0.000324,0.000508,-0.00918,0.0214,-1.30126,1.30147,37.8934,362.809,37.9641,0.8818,0.9419,-0.249,0.915,0.0353,2.925
9DTact_soft_2mm_r1,34,2026-09-07T19:24:59.243009,0034.png,N1.40,0.01194,0.05707,-1.41899,-0.001393,-0.000307,0.000441,-0.00833,0.03266,-1.41978,1.42018,37.8943,362.814,37.9119,0.9339,0.9941,-0.216,0.982,0.0411,2.925
9DTact_soft_2mm_r1,35,2026-09-07T19:25:00.279454,0035.png,N1.50,0.00817,0.05363,-1.51875,-0.001161,-0.000449,0.000483,-0.00919,0.02621,-1.51946,1.51972,37.8938,362.8046,37.8678,0.9782,1.0383,-0.295,0.764,0.0357,2.925
9DTact_soft_2mm_r1,36,2026-09-07T19:25:01.323741,0036.png,N1.60,0.01014,0.05984,-1.64249,-0.001325,-0.000426,0.000749,-0.00973,0.03058,-1.6433,1.64361,37.8914,362.8105,37.8296,1.0162,1.0764,-0.259,0.806,0.0369,2.925
9DTact_soft_2mm_r1,37,2026-09-07T19:25:02.343302,0037.png,N1.70,0.01118,0.06328,-1.68826,-0.001416,-0.000469,0.000581,-0.01023,0.03335,-1.68912,1.68948,37.8909,362.8161,37.8043,1.0414,1.1016,-0.278,0.839,0.038,2.925
9DTact_soft_2mm_r1,38,2026-09-07T19:25:03.383610,0038.png,N1.80,0.01059,0.0662,-1.81875,-0.001404,-0.000513,0.00064,-0.01129,0.03349,-1.81965,1.81999,37.8922,362.8047,37.7533,1.0926,1.1528,-0.282,0.772,0.0368,2.925
9DTact_soft_2mm_r1,39,2026-09-07T19:25:04.402845,0039.png,N1.90,0.01393,0.06821,-1.89358,-0.001316,-0.000442,0.000701,-0.00889,0.03571,-1.8945,1.89486,37.8925,362.8146,37.7302,1.1156,1.1757,-0.234,0.695,0.0367,2.925
9DTact_soft_2mm_r1,40,2026-09-07T19:25:05.439813,0040.png,N2.00,0.01219,0.06661,-1.97722,-0.001282,-0.000648,0.000502,-0.00901,0.03211,-1.9781,1.97838,37.8942,362.8032,37.6908,1.1552,1.2153,-0.328,0.649,0.0342,2.925
9DTact_soft_2mm_r1,41,2026-09-07T19:25:18.663289,0041.png,N0.10,-0.00061,0.01967,-0.09741,-0.000966,0.00031,0.000571,-0.00968,0.01517,-0.09773,0.09937,37.8834,362.8322,38.8621,-0.0165,0.0437,3.18,9.918,0.198,2.925
9DTact_soft_2mm_r1,42,2026-09-07T19:25:20.113923,0042.png,N0.20,-0.00217,0.01845,-0.1649,-0.001017,0.000272,0.000456,-0.00996,0.01225,-0.16519,0.16594,37.8869,362.8232,38.7397,0.106,0.1661,1.651,6.17,0.112,2.925
9DTact_soft_2mm_r1,43,2026-09-07T19:25:21.982527,0043.png,N0.30,0.00041,0.02715,-0.26465,-0.001103,0.000247,0.00022,-0.01138,0.01948,-0.26508,0.26604,37.8894,362.8243,38.5973,0.2484,0.3086,0.932,4.167,0.1021,2.925
9DTact_soft_2mm_r1,44,2026-09-07T19:25:23.418959,0044.png,N0.40,0.00122,0.02655,-0.37506,-0.001151,0.000133,0.00027,-0.00961,0.01759,-0.37547,0.376,37.8883,362.8214,38.5017,0.3441,0.4042,0.355,3.07,0.0707,2.925
9DTact_soft_2mm_r1,45,2026-09-07T19:25:24.454736,0045.png,N0.50,0.00358,0.03247,-0.4547,-0.001095,0.000184,0.000389,-0.00997,0.02263,-0.4552,0.45587,37.8883,362.8197,38.4506,0.3952,0.4553,0.404,2.409,0.0717,2.925
9DTact_soft_2mm_r1,46,2026-09-07T19:25:25.894000,0046.png,N0.60,0.00302,0.03691,-0.56718,-0.001222,9.7e-05,0.000247,-0.01189,0.02439,-0.56774,0.56839,37.8871,362.8186,38.3574,0.4884,0.5485,0.171,2.154,0.0652,2.925
9DTact_soft_2mm_r1,47,2026-09-07T19:25:26.921783,0047.png,N0.70,-0.00049,0.03634,-0.63679,-0.001108,6.6e-05,0.00029,-0.01417,0.02103,-0.63733,0.63783,37.8879,362.8169,38.3079,0.5379,0.5981,0.103,1.74,0.057,2.925
9DTact_soft_2mm_r1,48,2026-09-07T19:25:28.372793,0048.png,N0.80,0.00145,0.04047,-0.77912,-0.001124,-7.8e-05,0.000437,-0.01356,0.0233,-0.7797,0.78017,37.8886,362.8164,38.2362,0.6095,0.6697,-0.101,1.442,0.0519,2.925
9DTact_soft_2mm_r1,49,2026-09-07T19:25:29.395990,0049.png,N0.90,0.00088,0.03957,-0.82416,-0.001088,-0.000112,4.7e-05,-0.01329,0.02151,-0.82473,0.82511,37.8877,362.8135,38.181,0.6648,0.725,-0.136,1.32,0.048,2.925
9DTact_soft_2mm_r1,50,2026-09-07T19:25:30.841844,0050.png,N1.00,0.00315,0.04742,-1.00066,-0.001135,-0.000103,0.000336,-0.01403,0.02661,-1.00134,1.00179,37.887,362.8178,38.1095,0.7363,0.7964,-0.103,1.135,0.0474,2.925
9DTact_soft_2mm_r1,51,2026-09-07T19:25:31.860250,0051.png,N1.10,0.00585,0.0466,-1.09324,-0.001164,-0.000198,0.000372,-0.01063,0.02577,-1.09389,1.09425,37.8899,362.8118,38.061,0.7848,0.845,-0.182,1.065,0.0429,2.925
9DTact_soft_2mm_r1,52,2026-09-07T19:25:32.914334,0052.png,N1.20,0.00845,0.05196,-1.16322,-0.001154,-0.000202,0.000314,-0.01058,0.03059,-1.16396,1.16441,37.8901,362.8168,38.0232,0.8225,0.8827,-0.174,0.992,0.0452,2.925
9DTact_soft_2mm_r1,53,2026-09-07T19:25:34.343063,0053.png,N1.30,0.0067,0.04892,-1.29689,-0.001006,-0.000239,0.000202,-0.00965,0.02495,-1.29755,1.29783,37.8928,362.8134,37.9557,0.8901,0.9503,-0.184,0.775,0.038,2.925
9DTact_soft_2mm_r1,54,2026-09-07T19:25:35.382441,0054.png,N1.40,0.01298,0.05912,-1.38994,-0.001253,-0.000273,0.000293,-0.00866,0.03542,-1.39078,1.39126,37.893,362.8155,37.915,0.9308,0.9909,-0.196,0.902,0.0435,2.925
9DTact_soft_2mm_r1,55,2026-09-07T19:25:36.438939,0055.png,N1.50,0.01317,0.05615,-1.49962,-0.001175,-0.000351,0.000147,-0.00625,0.03119,-1.5004,1.50073,37.893,362.8109,37.8673,0.9785,1.0387,-0.234,0.784,0.0384,2.925
9DTact_soft_2mm_r1,56,2026-09-07T19:25:37.452507,0056.png,N1.60,0.01338,0.05735,-1.54936,-0.001175,-0.000346,0.000126,-0.00632,0.03154,-1.55015,1.55048,37.8958,362.8142,37.8421,1.0037,1.0638,-0.223,0.758,0.038,2.925
9DTact_soft_2mm_r1,57,2026-09-07T19:25:38.479244,0057.png,N1.70,0.01381,0.05907,-1.71544,-0.001112,-0.000448,0.000441,-0.00565,0.03058,-1.71623,1.71651,37.8968,362.8073,37.7898,1.0561,1.1162,-0.261,0.649,0.0353,2.925
9DTact_soft_2mm_r1,58,2026-09-07T19:25:39.514286,0058.png,N1.80,0.01476,0.0662,-1.81024,-0.001074,-0.000427,0.000542,-0.00774,0.03571,-1.81114,1.81151,37.8935,362.8149,37.7598,1.086,1.1461,-0.236,0.593,0.0374,2.925
9DTact_soft_2mm_r1,59,2026-09-07T19:25:40.560968,0059.png,N1.90,0.00934,0.06987,-1.94854,-0.001095,-0.000507,0.000588,-0.01331,0.03397,-1.94947,1.94981,37.8913,362.8031,37.7061,1.1398,1.2,-0.26,0.562,0.0362,2.925
9DTact_soft_2mm_r1,60,2026-09-07T19:25:53.137728,0060.png,N0.10,-0.00334,0.01869,-0.10092,-0.00079,0.000171,0.000469,-0.01153,0.0129,-0.10123,0.10269,37.8822,362.8204,38.8274,0.0183,0.0785,1.692,7.831,0.1848,2.925
9DTact_soft_2mm_r1,61,2026-09-07T19:25:54.996455,0061.png,N0.20,-0.00426,0.02203,-0.17192,-0.000802,0.000149,0.000409,-0.0135,0.01419,-0.17227,0.17338,37.8836,362.8232,38.7247,0.121,0.1811,0.865,4.666,0.1294,2.925
9DTact_soft_2mm_r1,62,2026-09-07T19:25:56.855195,0062.png,N0.30,-0.00212,0.02024,-0.26992,-0.000779,4.8e-05,0.000152,-0.01008,0.01215,-0.27023,0.27069,37.8837,362.8193,38.5849,0.2609,0.321,0.178,2.887,0.0752,2.925
9DTact_soft_2mm_r1,63,2026-09-07T19:25:58.299285,0063.png,N0.40,-0.00119,0.02606,-0.3997,-0.00082,0.000115,0.000455,-0.01128,0.01557,-0.40009,0.40055,37.8849,362.8233,38.5023,0.3434,0.4035,0.289,2.052,0.0651,2.925
9DTact_soft_2mm_r1,64,2026-09-07T19:25:59.334272,0064.png,N0.50,-0.00092,0.02493,-0.44582,-0.00065,8.2e-05,0.000235,-0.01016,0.01399,-0.44619,0.44652,37.8876,362.8111,38.4502,0.3957,0.4558,0.185,1.457,0.0559,2.925
9DTact_soft_2mm_r1,65,2026-09-07T19:26:01.200472,0065.png,N0.60,0.00451,0.0326,-0.60475,-0.000865,-2.9e-05,0.000209,-0.00819,0.0208,-0.60524,0.60565,37.888,362.8222,38.331,0.5148,0.5749,-0.048,1.431,0.0543,2.925
9DTact_soft_2mm_r1,66,2026-09-07T19:26:02.203193,0066.png,N0.70,0.00499,0.03697,-0.6714,-0.0009,-3.4e-05,0.000274,-0.00949,0.02376,-0.67195,0.67243,37.8895,362.8201,38.293,0.5527,0.6129,-0.051,1.34,0.0555,2.925
9DTact_soft_2mm_r1,67,2026-09-07T19:26:03.259716,0067.png,N0.80,0.00446,0.03637,-0.75548,-0.00075,-2.4e-05,0.000266,-0.00907,0.02163,-0.75601,0.75637,37.8891,362.8175,38.2393,0.6064,0.6666,-0.031,0.993,0.0484,2.925
9DTact_soft_2mm_r1,68,2026-09-07T19:26:04.701903,0068.png,N0.90,0.00634,0.03994,-0.86833,-0.00088,-9.6e-05,0.000198,-0.00844,0.02385,-0.8689,0.86927,37.8887,362.8198,38.1726,0.6732,0.7333,-0.11,1.014,0.0465,2.925
9DTact_soft_2mm_r1,69,2026-09-07T19:26:05.721603,0069.png,N1.00,0.0074,0.03654,-0.94007,-0.000756,-0.000263,7e-06,-0.00533,0.02029,-0.94058,0.94081,37.8903,362.8108,38.1247,0.7212,0.7814,-0.28,0.804,0.0396,2.925
9DTact_soft_2mm_r1,70,2026-09-07T19:26:06.741917,0070.png,N1.10,0.00921,0.04721,-1.06113,-0.000989,-0.000132,0.000296,-0.00826,0.02849,-1.06181,1.06222,37.8886,362.8202,38.0791,0.7666,0.8268,-0.125,0.932,0.0453,2.925
9DTact_soft_2mm_r1,71,2026-09-07T19:26:07.782916,0071.png,N1.20,0.00671,0.04681,-1.12134,-0.000821,-0.000192,0.000291,-0.00981,0.02593,-1.12199,1.12233,37.8893,362.8162,38.0471,0.7987,0.8589,-0.172,0.732,0.0421,2.925
9DTact_soft_2mm_r1,72,2026-09-07T19:26:09.220563,0072.png,N1.30,0.00686,0.04616,-1.33249,-0.000762,-0.000297,0.00044,-0.00789,0.02206,-1.3331,1.33331,37.8891,362.8102,37.9586,0.8872,0.9474,-0.223,0.572,0.035,2.925
9DTact_soft_2mm_r1,73,2026-09-07T19:26:10.261516,0073.png,N1.40,0.01046,0.05104,-1.42368,-0.000743,-0.000402,0.000423,-0.00657,0.02662,-1.42437,1.42463,37.8914,362.8075,37.9128,0.9331,0.9932,-0.282,0.522,0.0366,2.925
9DTact_soft_2mm_r1,74,2026-09-07T19:26:11.314302,0074.png,N1.50,0.01183,0.05755,-1.53409,-0.000875,-0.000397,0.000298,-0.00787,0.03118,-1.53488,1.53521,37.8909,362.8105,37.8635,0.9824,1.0425,-0.259,0.57,0.0383,2.925
9DTact_soft_2mm_r1,75,2026-09-07T19:26:12.343166,0075.png,N1.60,0.01048,0.05877,-1.62614,-0.000762,-0.000405,0.00028,-0.00901,0.03008,-1.62693,1.62723,37.8903,362.8139,37.8282,1.0176,1.0777,-0.249,0.468,0.0367,2.925
9DTact_soft_2mm_r1,76,2026-09-07T19:26:13.376132,0076.png,N1.70,0.01057,0.05862,-1.78786,-0.000609,-0.000487,0.000517,-0.00774,0.02742,-1.78863,1.78885,37.8925,362.8016,37.7712,1.0748,1.1349,-0.273,0.341,0.0333,2.925
9DTact_soft_2mm_r1,77,2026-09-07T19:26:14.401846,0077.png,N1.80,0.01454,0.06431,-1.87339,-0.000763,-0.000498,0.000525,-0.00655,0.03296,-1.87424,1.87455,37.8901,362.8121,37.7424,1.1033,1.1635,-0.266,0.407,0.0352,2.925
9DTact_soft_2mm_r1,78,2026-09-07T19:26:15.420340,0078.png,N1.90,0.01261,0.06065,-1.98191,-0.000615,-0.000681,0.000408,-0.00564,0.02708,-1.98268,1.98288,37.8929,362.7995,37.6923,1.1537,1.2139,-0.344,0.31,0.0312,2.925
9DTact_soft_2mm_r1,79,2026-09-07T19:26:28.637548,0079.png,N0.10,-0.00099,0.02088,-0.08702,-0.000747,0.000167,0.000469,-0.01069,0.01619,-0.08737,0.0895,37.8795,362.8308,38.8679,-0.0223,0.0379,1.917,8.589,0.2335,2.925
9DTact_soft_2mm_r1,80,2026-09-07T19:26:30.097345,0080.png,N0.20,-0.00184,0.02402,-0.13276,-0.000674,0.000134,7.2e-05,-0.01267,0.01775,-0.13315,0.13492,37.8825,362.8219,38.7396,0.1061,0.1663,1.013,5.077,0.1785,2.925
9DTact_soft_2mm_r1,81,2026-09-07T19:26:31.944371,0081.png,N0.30,0.00118,0.02591,-0.2675,-0.000747,0.000106,0.000324,-0.01007,0.01874,-0.26791,0.26875,37.8822,362.8234,38.6106,0.2351,0.2953,0.395,2.794,0.0965,2.925
9DTact_soft_2mm_r1,82,2026-09-07T19:26:33.400649,0082.png,N0.40,0.00132,0.02663,-0.3498,-0.000632,0.000125,0.000239,-0.00974,0.01812,-0.35021,0.35081,37.8844,362.8217,38.5332,0.3125,0.3726,0.358,1.806,0.076,2.925
9DTact_soft_2mm_r1,83,2026-09-07T19:26:34.835869,0083.png,N0.50,0.00094,0.02694,-0.52371,-0.000601,-2.9e-05,0.000776,-0.00902,0.01542,-0.5241,0.52441,37.8861,362.8172,38.4417,0.4041,0.4642,-0.056,1.147,0.0514,2.925
9DTact_soft_2mm_r1,84,2026-09-07T19:26:35.872463,0084.png,N0.60,0.00423,0.03433,-0.51381,-0.000729,8.7e-05,0.000235,-0.00993,0.02362,-0.51433,0.51497,37.8864,362.8181,38.4017,0.4441,0.5042,0.169,1.418,0.0672,2.925
9DTact_soft_2mm_r1,85,2026-09-07T19:26:37.735717,0085.png,N0.70,0.00706,0.03611,-0.73519,-0.000733,-7.2e-05,0.000306,-0.00683,0.02302,-0.73572,0.73611,37.8885,362.8215,38.2633,0.5825,0.6426,-0.098,0.997,0.05,2.925
9DTact_soft_2mm_r1,86,2026-09-07T19:26:38.756604,0086.png,N0.80,0.00472,0.03617,-0.82724,-0.000584,-0.0001,0.000308,-0.00825,0.02044,-0.82775,0.82804,37.8899,362.8139,38.2128,0.6331,0.6932,-0.121,0.706,0.0441,2.925
9DTact_soft_2mm_r1,87,2026-09-07T19:26:39.798210,0087.png,N0.90,0.00827,0.03799,-0.90834,-0.00058,-0.000169,0.000288,-0.00552,0.02248,-0.90887,0.90917,37.8893,362.8172,38.1631,0.6827,0.7428,-0.186,0.639,0.0428,2.925
9DTact_soft_2mm_r1,88,2026-09-07T19:26:40.802790,0088.png,N1.00,0.00694,0.0438,-1.03207,-0.000672,-0.000149,0.000586,-0.00871,0.02487,-1.03268,1.03302,37.89,362.8162,38.1148,0.7309,0.7911,-0.145,0.652,0.0429,2.925
9DTact_soft_2mm_r1,89,2026-09-07T19:26:41.853917,0089.png,N1.10,0.00923,0.0466,-1.10858,-0.000702,-0.000174,0.000633,-0.0076,0.02721,-1.10924,1.10959,37.8895,362.8191,38.08,0.7657,0.8259,-0.157,0.633,0.0428,2.925
9DTact_soft_2mm_r1,90,2026-09-07T19:26:42.884235,0090.png,N1.20,0.01054,0.04602,-1.19579,-0.000628,-0.000169,0.000519,-0.00557,0.02597,-1.19643,1.19672,37.8933,362.8082,38.0267,0.8192,0.8794,-0.141,0.525,0.0395,2.925
9DTact_soft_2mm_r1,91,2026-09-07T19:26:43.901639,0091.png,N1.30,0.0116,0.0493,-1.25568,-0.000766,-0.0003,0.00035,-0.00587,0.02838,-1.25637,1.2567,37.8917,362.8198,37.9926,0.8531,0.9133,-0.239,0.61,0.0403,2.925
9DTact_soft_2mm_r1,92,2026-09-07T19:26:44.943447,0092.png,N1.40,0.01336,0.05069,-1.37397,-0.000778,-0.000323,0.000332,-0.00423,0.02857,-1.37467,1.37497,37.8932,362.8071,37.9358,0.9101,0.9703,-0.235,0.566,0.0381,2.925
9DTact_soft_2mm_r1,93,2026-09-07T19:26:46.001010,0093.png,N1.50,0.01252,0.05564,-1.4545,-0.000763,-0.000312,0.000255,-0.00687,0.03114,-1.45527,1.45561,37.8913,362.8146,37.8977,0.9481,1.0083,-0.215,0.525,0.0392,2.925
9DTact_soft_2mm_r1,94,2026-09-07T19:26:46.999750,0094.png,N1.60,0.01298,0.05281,-1.582,-0.000595,-0.000375,0.000299,-0.00417,0.02688,-1.5827,1.58294,37.8955,362.8047,37.8488,0.9972,1.0573,-0.237,0.376,0.0344,2.925
9DTact_soft_2mm_r1,95,2026-09-07T19:26:48.056950,0095.png,N1.70,0.01711,0.05878,-1.65445,-0.000729,-0.000411,0.000295,-0.00307,0.03295,-1.65525,1.65558,37.8937,362.8159,37.8199,1.0259,1.086,-0.248,0.441,0.037,2.925
9DTact_soft_2mm_r1,96,2026-09-07T19:26:49.074099,0096.png,N1.80,0.01638,0.06071,-1.77991,-0.000626,-0.000481,0.000263,-0.0038,0.03225,-1.78072,1.78102,37.8962,362.8052,37.7684,1.0775,1.1377,-0.27,0.352,0.0353,2.925
9DTact_soft_2mm_r1,97,2026-09-07T19:26:50.103003,0097.png,N1.90,0.01793,0.06746,-1.88599,-0.000728,-0.000422,0.000343,-0.0051,0.03717,-1.88691,1.88728,37.8937,362.8145,37.734,1.1117,1.1719,-0.224,0.386,0.037,2.925
