step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.09363331783420392,0.1,0.006645723245333102,2.1593568325042725,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
2,0.18436245242364535,0.2,0.015204608176273383,2.156795024871826,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
3,0.28650310402812806,0.30000000000000004,0.014820086668905219,2.1566267013549805,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
4,0.38091391694383603,0.4,-0.004079846513340613,2.1603806018829346,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
5,0.47613087608733196,0.5,0.030817121621387854,2.1920485496520996,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
6,0.5772607517788977,0.6,0.06241587855399757,2.306516647338867,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
7,0.6479480671669684,0.7,0.0784432119038371,2.478976249694824,nan,8557,52.18982368311563,8.018880844116211,8551,52.17152323593393,-8.018858909606934,0,0.0
8,0.8140273179469872,0.7999999999999999,0.167859291139942,2.8427836894989014,4.741255527845806,27502,93.56366009208176,9.414209365844727,27492,93.54664820807196,-9.41488265991211,0,0.0
9,0.8418138635327495,0.8999999999999999,0.19781933564528628,3.214134454727173,5.678322906507646,44982,119.65874518947318,10.681838989257812,44978,119.65342477662115,-10.682106971740723,0,0.0
10,1.0000681968575797,0.9999999999999999,0.3148951136276764,3.8358612060546875,6.347548323753489,67371,146.44062053299336,12.520623207092285,67345,146.41236042441017,-12.522714614868164,0,0.0
11,1.0307939233835626,1.0999999999999999,0.36633381042009316,4.419919967651367,6.838569988221258,82370,161.92339338390497,14.155817985534668,82274,161.82900721405045,-14.163854598999023,0,0.0
12,1.1861399696189707,1.2,0.5274169067800557,5.309707164764404,6.597104884730587,100817,179.13974376277093,16.44263458251953,100782,179.10864565780957,-16.44576644897461,0,0.0
13,1.2191306836346598,1.3,0.5860895526534222,5.95901346206665,6.689391098279925,112872,189.5475493730711,17.745820999145508,112858,189.53579380932314,-17.747154235839844,0,0.0
14,1.3803172297680675,1.4000000000000001,0.7879182020424225,6.9631028175354,5.99315392945701,128155,201.9727790170836,19.686237335205078,128155,201.9727790170836,-19.68621063232422,0,0.0
15,1.4106192565066635,1.5000000000000002,0.8769968952094104,7.881214618682861,6.328884115268386,143711,213.87994775892093,21.02586555480957,143707,213.8769712096513,-21.0262508392334,0,0.0
16,1.562697364684471,1.6000000000000003,1.093983903460972,9.167113304138184,6.963128458115593,161787,226.9325925379978,22.94228744506836,161773,226.92277368657906,-22.94367218017578,0,0.0
17,1.5916961340136133,1.7000000000000004,1.1445860220642288,10.118025779724121,7.634672566751339,172563,234.3683188691114,24.3806209564209,172542,234.35405774580394,-24.38266944885254,0,0.0
18,1.7671244011639473,1.8000000000000005,1.4744119266137403,11.630175590515137,5.79480387812893,189158,245.37901591365446,26.50464630126953,189156,245.37771869300013,-26.504831314086914,0,0.0
19,1.7910713014230382,1.9000000000000006,1.5701880254645715,12.7839937210083,5.830569537946271,201494,253.25388882841804,27.933073043823242,201446,253.22372189860076,-27.937767028808594,0,0.0
20,1.9599897737411922,2.0000000000000004,1.9206191617489765,14.493966102600098,6.003395523006226,217026,262.8336381799776,30.107376098632812,217014,262.8263716606253,-30.108604431152344,0,0.0
21,1.98926948640014,2.1000000000000005,1.9673829314066296,15.542656898498535,6.167918909513202,225751,268.06487109630183,31.419506072998047,225733,268.0541839590004,-31.42142677307129,0,0.0
22,2.1655160072265858,2.2000000000000006,2.4261672368027973,17.58867835998535,5.450626660445252,241016,276.97973848004204,33.8236198425293,241000,276.9705445896613,-33.82532501220703,0,0.0
23,2.1696297616869096,2.3000000000000007,2.4359826465290695,18.825302124023438,5.786306864525865,250441,282.34348975273844,35.1876106262207,250401,282.32094114731797,-35.192081451416016,440,11.834540545406394
24,2.371538159515424,2.400000000000001,2.978887824430589,20.9993896484375,5.126460459298008,265200,290.54394128245264,37.56474685668945,265186,290.53627222351207,-37.56637191772461,465,12.166104433032896
