index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788889199.244257,1788889199.184258,normal_load,1,,2.0,-0.00352,-0.00011,-0.00931,0.00012,0.0001,7e-05,-0.00257,0.00014,-0.00865,8e-05,8e-05,8e-05,-0.00293,-0.00201,-0.0093,3,37.9087,362.8629,36.7076,179.9108,1.0157,-100.6893,0.0068,24.3964,-0.0639
2,000002.png,False,1788889199.828192,1788889199.768192,normal_load,1,,2.0,-0.00961,-0.02537,-0.04457,0.00054,-0.0002,0.00022,-0.00854,-0.0251,-0.04383,0.0005,-0.00023,0.00023,0.00467,-0.02749,-0.04411,3,37.9228,362.7981,36.6308,179.9122,1.0113,-100.6893,0.0091,24.3185,0.014
3,000003.png,False,1788889200.024195,1788889199.964195,normal_load,1,,2.0,-0.01297,-0.02454,-0.04315,0.00064,-0.0002,0.00014,-0.01187,-0.02426,-0.04238,0.0006,-0.00023,0.00014,0.00133,-0.02843,-0.04269,2,37.9243,362.794,36.6306,179.9123,1.0118,-100.6895,0.0055,24.3182,0.0143
4,000004.png,False,1788889200.216213,1788889200.156213,normal_load,1,,2.0,-0.01376,-0.03561,-0.15225,0.00104,-0.00022,5e-05,-0.01262,-0.03531,-0.15146,0.00099,-0.00025,5e-05,0.00693,-0.04015,-0.15158,3,37.9309,362.7729,36.5415,179.9127,1.0108,-100.6897,0.0034,24.2287,0.1037
5,000005.png,False,1788889200.412333,1788889200.352333,normal_load,1,,2.0,-0.01485,-0.04675,-0.21751,0.00127,-0.00037,3e-05,-0.01367,-0.04644,-0.21669,0.00122,-0.0004,4e-05,0.012,-0.05139,-0.21664,3,37.9371,362.7541,36.4773,179.9159,1.0025,-100.6901,0.007,24.1642,0.1683
6,000006.png,False,1788889200.608308,1788889200.548308,normal_load,1,,2.0,-0.00657,-0.02241,-0.40783,0.00078,-3e-05,-0.00011,-0.00535,-0.0221,-0.40698,0.00073,-7e-05,-0.00011,0.00834,-0.02923,-0.40736,3,37.9323,362.7804,36.4221,179.9128,1.0106,-100.6904,0.0004,24.1095,0.223
7,000007.png,False,1788889200.804318,1788889200.744318,normal_load,1,,2.0,0.00511,-0.02178,-0.52869,0.00068,-0.0002,0.0002,0.00636,-0.02146,-0.52782,0.00063,-0.00023,0.0002,0.01897,-0.02478,-0.52824,3,37.9357,362.7825,36.3806,179.9127,1.0101,-100.6906,0.0089,24.068,0.2644
8,000008.png,False,1788889201.192333,1788889201.132333,normal_load,1,,2.0,0.01356,-0.00652,-0.85057,0.00047,-5e-05,0.0003,0.01489,-0.00617,-0.84965,0.00042,-8e-05,0.0003,0.0209,-0.0125,-0.85036,3,37.9374,362.7896,36.2967,179.9121,1.0124,-100.6912,0.0036,23.9842,0.3483
9,000009.png,False,1788889201.388326,1788889201.328326,normal_load,1,,2.0,0.03197,0.01444,-1.08003,8e-05,0.00034,0.0003,0.03334,0.01479,-1.07908,3e-05,0.0003,0.0003,0.02797,0.01118,-1.08018,3,37.9352,362.8036,36.2473,179.9103,1.0171,-100.6911,0.0094,23.9351,0.3974
10,000010.png,False,1788889201.584376,1788889201.524376,normal_load,1,,2.0,0.03124,0.01376,-1.20015,0.00024,0.00037,0.00022,0.03265,0.01413,-1.19917,0.00019,0.00033,0.00022,0.02851,0.00831,-1.20027,3,37.9348,362.8031,36.22,179.9103,1.0171,-100.6913,0.0045,23.9077,0.4247
