sensor,scale_source,downscale,px_per_mm,zero_shift_mm,zero_shift_source,grey_levels_used,mm_per_grey_level,ball_deepest_mm,cyl4_raw_bias,cyl4_raw_mae,cyl4_raw_bias_deep,cyl4_raw_mae_deep,cyl4_raw_slope,cyl4_raw_rms_after_linear,cyl4_raw_size,cyl4_raw_size_err,cyl4_raw_flat,cyl4_corrected_bias,cyl4_corrected_mae,cyl4_corrected_bias_deep,cyl4_corrected_mae_deep,cyl4_corrected_slope,cyl4_corrected_rms_after_linear,cyl4_corrected_size,cyl4_corrected_size_err,cyl4_corrected_flat,cube4_raw_bias,cube4_raw_mae,cube4_raw_bias_deep,cube4_raw_mae_deep,cube4_raw_slope,cube4_raw_rms_after_linear,cube4_raw_size,cube4_raw_size_err,cube4_raw_flat,cube4_raw_squareness,cube4_raw_angle_deg,cube4_corrected_bias,cube4_corrected_mae,cube4_corrected_bias_deep,cube4_corrected_mae_deep,cube4_corrected_slope,cube4_corrected_rms_after_linear,cube4_corrected_size,cube4_corrected_size_err,cube4_corrected_flat,cube4_corrected_squareness,cube4_corrected_angle_deg,width_px,height_px,error
hard_1mm_r1,own,120.0,0.7818595010541846,0.13593813563648638,own,11.0,0.06528908602422429,0.7181799462664671,-0.3218665760880673,0.3218665760880673,-0.4084332889551255,0.4084332889551255,0.13532408416849648,0.0037408910367776097,,,0.0,-0.28425525196785784,0.28425525196785784,-0.3688821127661462,0.3688821127661462,0.15957415905121425,0.007489561732596846,6.807033119150467,2.807033119150467,0.0,-0.3250211103081669,0.3250211103081669,-0.4091201007639267,0.4091201007639267,0.1726075980710413,0.006684037248292914,,,0.0,,,-0.2873583524371152,0.2873583524371152,-0.3708915049017616,0.3708915049017616,0.19282045542929144,0.01143778499040971,6.821344917011786,2.8213449170117864,0.0,1.0,90.0,16,9,
hard_1mm_r1,own,227.68399153212331,0.41207613892900724,0.13593813563648638,own,3.0,0.2393933154221557,0.7181799462664671,-0.5096259926410522,0.5096259926410522,-0.6100341183467105,0.6100341183467105,1.4139144830954183e-16,2.997944808332385e-17,,,0.0,-0.5096259926410522,0.5096259926410522,-0.6100341183467105,0.6100341183467105,1.4139144830954183e-16,2.997944808332385e-17,,,0.0,-0.5143516367805466,0.5143516367805466,-0.6142390435368963,0.6142390435368963,-1.213508267616529e-16,4.9391408796373674e-17,,,0.0,,,-0.5143516367805466,0.5143516367805466,-0.6142390435368963,0.6142390435368963,-1.213508267616529e-16,4.9391408796373674e-17,,,0.0,,,8,5,
hard_1mm_r2,median,1.0,84.00490439021377,0.21571654104267068,own,13.0,0.06174947697162791,0.8027432006311628,-0.09419752302890118,0.09419752302890118,-0.09137218806577281,0.09137218806577281,0.9659427434655252,0.02957004034438108,3.8832346665263993,-0.11676533347360074,0.021099305090804894,-0.01761243554349669,0.05338054106748538,0.016267857318793183,0.03738430096718986,1.2108150437522518,0.04434415676378911,4.0341734031562355,0.034173403156235516,0.022483561084502272,-0.08797850813576956,0.08797850813576956,-0.08311795155839528,0.08311795155839528,0.9584247684381673,0.03147202042455591,4.555192353422087,0.5551923534220871,0.01439996661307911,0.9364324361915851,77.27564239501953,-0.008512162182945796,0.05509278489567274,0.027047823263839824,0.0428231108052506,1.1957292276555436,0.04885796681985347,4.693525847395745,0.6935258473957449,0.014991930918768048,0.9247703960015695,76.72935485839844,1920,1080,
hard_1mm_r2,median,1.5,56.003269593475785,0.21571654104267068,own,13.0,0.06174947697162791,0.8027432006311628,-0.07966916379415422,0.07966916379415422,-0.07014807426365768,0.07014807426365768,1.0014385540105903,0.03898829956026076,3.8999510777306963,-0.10004892226930373,0.0187830260126955,-0.0006264081576641575,0.06211462957652674,0.040325501427724404,0.05190683070056946,1.23804990075687,0.05543890801414094,4.082114338027675,0.08211433802767498,0.0192513522795505,-0.07378087721159686,0.07378087721159686,-0.06269005398587789,0.06269005398587789,0.9824260499242743,0.04247592367625613,4.514517597073628,0.5145175970736284,0.013109594738731781,0.9298326399985607,77.90524291992188,0.008352134059959363,0.06791781056807622,0.049913334740833384,0.06449158220121999,1.2087839137525607,0.061524455951968815,4.678632413136429,0.6786324131364294,0.013276614248752594,0.9176278108167205,77.47119140625,1280,720,
hard_1mm_r2,median,2.2491216083990837,37.35009439974573,0.21571654104267068,own,12.0,0.06689526671926356,0.8027432006311628,-0.0736698573444876,0.0736698573444876,-0.06110833077065702,0.06110833077065702,1.000466828196944,0.047456749307926406,3.9231896760612477,-0.07681032393875231,0.01705320321747826,0.00778093766007064,0.07118257750107777,0.05164067334500397,0.06680459939671865,1.2319065382294776,0.06499141254373964,4.125277070462753,0.1252770704627526,0.017182906572189596,-0.06787857813620944,0.06818057326114156,-0.054273554043336766,0.054726546730734946,0.9807554993501978,0.050468238921552624,4.4910932584577425,0.49109325845774254,0.011914097471162677,0.9363520424430297,77.125,0.016543489796885563,0.07494161329367444,0.059848669065670115,0.07737898557016988,1.2007414730244892,0.069670773905285,4.6950406554115895,0.6950406554115895,0.011931164423003793,0.9088237279768769,76.50426483154297,854,480,
hard_1mm_r2,median,3.0,28.0016347967379,0.21571654104267068,own,12.0,0.06689526671926356,0.8027432006311628,-0.06780587170273161,0.06817261877113424,-0.05058849715622818,0.05113861775883213,1.0512897612946668,0.04489341791057408,3.8918056324620958,-0.10819436753790423,0.014649472988417579,0.016165468609994366,0.07128820500308208,0.0647457876460497,0.06643472277356496,1.2807171393589303,0.06274256688752768,4.106092610405326,0.1060926104053257,0.01469731364502675,-0.0614572396022268,0.06393708910617707,-0.04281359623508062,0.04653337049100602,1.0347644105724192,0.04698687944207138,4.41070408365911,0.4107040836591098,0.009837084643853208,0.9382799641881174,77.90524291992188,0.02547009665037812,0.07412465546260212,0.0735813706056634,0.07581075756380697,1.252839722435712,0.06630581014085565,4.6414511402820295,0.6414511402820295,0.009838725983475646,0.9150981833466773,77.47119140625,640,360,
hard_1mm_r2,median,4.503519750244809,18.653166644966362,0.21571654104267068,own,12.0,0.06689526671926356,0.8027432006311628,-0.06783581721596514,0.07087361055209365,-0.05166664583914037,0.05622333584333312,1.0092321498923447,0.05252745600514385,3.9328047845860206,-0.06719521541397944,0.01572631335713797,0.01467881222462394,0.07650040997370845,0.06106135633158132,0.07570747696591726,1.2291252369936745,0.07084849894497647,4.140929698828456,0.1409296988284563,0.015727430271605652,-0.062022465709558106,0.06724675147754645,-0.04429996471242513,0.05213639336440766,0.9901141845502046,0.05537998139732685,4.426048939128918,0.4260489391289184,0.011544187242786089,0.9336269517408494,77.47119140625,0.023374701678830472,0.07861980297155924,0.06887942094965373,0.08411233602593084,1.1966456007930881,0.07442586988473317,4.648168489134762,0.6481684891347621,0.01154419023077935,0.9176531769048696,77.47119140625,426,240,
hard_1mm_r2,median,6.0,14.000817398368948,0.21571654104267068,own,12.0,0.06689526671926356,0.8027432006311628,-0.0687808227559768,0.07112601011981527,-0.051235284541374,0.054753065587131694,1.0172824328749348,0.05433075618795258,3.9238502215549453,-0.07614977844505466,0.014647936784765787,0.01524670305765243,0.07941446354273889,0.06333767758376842,0.07865407231681855,1.23857349631253,0.07307932069071357,4.126559759208278,0.1265597592082779,0.014653184088981815,-0.061997832057687184,0.06698083822362476,-0.04341919432715978,0.05089370357606614,0.988418224798429,0.05746276314376461,4.421028640199058,0.42102864019905795,0.01237830713701745,0.9292197517369765,75.96376037597656,0.02519056015535409,0.08115924595466595,0.07182620753212367,0.08769850163290639,1.1974105376385704,0.07679239393698654,4.636501178390425,0.6365011783904251,0.012378304556477815,0.9181810593260828,77.00537872314453,320,180,
hard_1mm_r2,median,12.0,7.000408699184477,0.21571654104267068,own,12.0,0.06689526671926356,0.8027432006311628,-0.06790510003558559,0.06790510003558559,-0.044310523703024345,0.044310523703024345,1.1289155060864375,0.039677681260338306,3.765303198822237,-0.23469680117776281,0.01663010386336181,0.007460090462117442,0.07606885719016215,0.0626467107392097,0.0626467107392097,1.359167697501418,0.05797572030091654,3.9428403508253584,-0.05715964917464156,0.016703633591532707,-0.05116836851963311,0.05376073172470439,-0.026362855838104146,0.030251400645711066,1.0983412125538943,0.04524932039542668,4.2730316593174,0.27303165931740025,0.012402547135328254,0.9303308364095636,75.96376037597656,0.030855907465292414,0.07824844160964872,0.08182826180620585,0.08182826180620585,1.2938074588614492,0.061691057415006904,4.473315686396352,0.4733156863963517,0.012403979121396938,0.9216541281961224,75.96376037597656,160,90,
hard_1mm_r2,median,24.0,3.5002043495922375,0.21571654104267068,own,11.0,0.07297665460283298,0.8027432006311628,-0.1215955266046037,0.1215955266046037,-0.12007720508607782,0.12007720508607782,0.9222950753782985,0.035769693516419516,3.532750393312016,-0.4672496066879841,0.02279722752670447,-0.07699744969813455,0.08165834705024917,-0.044570110623365196,0.051561456651537135,1.1709042592954646,0.052215691825595816,3.549696097391668,-0.450303902608332,0.025579315920670826,-0.09702894779092947,0.09702894779092947,-0.09531352381543721,0.09531352381543721,0.8959531657279659,0.03925013873785994,4.091697987239332,0.09169798723933198,0.01205686324586471,0.9410714433882023,90.0,-0.03810340279263138,0.05395543514265098,-0.013703358279033559,0.037481406804062964,1.0732213590374449,0.05216413846209329,4.142615273788002,0.1426152737880022,0.012628133408725262,0.9777777777777779,90.0,80,45,
hard_1mm_r2,median,40.0,2.100122609755343,0.21571654104267068,own,11.0,0.07297665460283298,0.8027432006311628,-0.16999390946287343,0.16999390946287343,-0.19534022411637064,0.19534022411637064,0.7037739672310012,0.016807541021467923,3.504673907817416,-0.49532609218258417,0.023040297544664808,-0.13975978226090569,0.13975978226090569,-0.14087371392481085,0.14087371392481085,0.928733580415648,0.026312263459093557,3.428930626659377,-0.5710693733406229,0.03091281611058447,-0.1327502643365103,0.1327502643365103,-0.1503106252415618,0.1503106252415618,0.738614894082763,0.02799876144416915,3.9656861542873507,-0.03431384571264928,0.015019843044380346,0.90705126343019,90.0,-0.08751634388711928,0.08751634388711928,-0.0771616631312808,0.0771616631312808,0.9673680610899031,0.040254188937481866,3.8093014011843684,-0.19069859881563156,0.019241007665793102,1.0,90.0,48,27,
hard_1mm_r2,median,60.0,1.4000817398368952,0.21571654104267068,own,10.0,0.08027432006311627,0.8027432006311628,-0.26169408110073966,0.26169408110073966,-0.3076369692974543,0.3076369692974543,0.48339255703694156,0.018137674463878928,3.6932721845431686,-0.30672781545683137,0.01187195535749197,-0.21928684911328566,0.21928684911328566,-0.2588616738809402,0.2588616738809402,0.54608323102132,0.017780677337146653,3.798079618145226,-0.2019203818547739,0.013468618401222758,-0.23920172674752158,0.23920172674752158,-0.27530707503990737,0.27530707503990737,0.5201891449578889,0.03561844645806554,3.8093014011843684,-0.19069859881563156,0.007576599096258481,1.0,90.0,-0.18529796325461945,0.18529796325461945,-0.22900670479373542,0.22900670479373542,0.505989619611457,0.019148487275526663,3.92834206997138,-0.07165793002861998,0.008782011922448874,0.9444444444444445,90.0,32,18,
hard_1mm_r2,median,120.0,0.7000408699184476,0.21571654104267068,own,6.0,0.13379053343852712,0.8027432006311628,-0.4456794537955698,0.4456794537955698,-0.5146036867144957,0.5146036867144957,0.2747300640866851,0.011561792782931481,,,0.0,-0.38864221617786515,0.38864221617786515,-0.4848676717001454,0.4848676717001454,0.009960555780415475,0.01180454563482337,,,0.0,-0.4139748529672313,0.4139748529672313,-0.4766391421793541,0.4766391421793541,0.31299865543163174,0.019762154520582876,,,0.0,,,-0.39414569833176216,0.39414569833176216,-0.4910517976744613,0.4910517976744613,0.001637269019629886,0.005713113135851741,,,0.0,,,16,9,
hard_1mm_r2,median,227.68399153212331,0.3689539340246575,0.21571654104267068,own,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,lookup spans only 2 grey levels
hard_2mm_r1,median,1.0,84.00490439021377,0.14387636913972557,own,19.0,0.03808308948695252,0.7235787002520979,-0.12944464303488165,0.12944464303488165,-0.1357133084191355,0.1357133084191355,0.9348609864625836,0.017987305440274024,3.8304213364725705,-0.16957866352742945,0.02797638914651341,-0.08125398645112544,0.08125398645112544,-0.06480343887244394,0.06480343887244394,1.114466241624389,0.023865518198242792,3.9369768589773475,-0.0630231410226525,0.029043705720040534,-0.10690556003475211,0.10690556003475211,-0.10185730733816542,0.10185730733816542,0.9976762105153186,0.026420823511022734,4.640657896079376,0.6406578960793761,0.024175179811815422,0.9565711776270485,76.41400909423828,-0.056776548140486306,0.059681957875006575,-0.028588051878856796,0.032946166480637196,1.173104039021936,0.036978437381575684,4.763019640165275,0.7630196401652753,0.02448660011092822,0.9623480831894078,77.753662109375,1920,1080,
hard_2mm_r1,median,1.5,56.003269593475785,0.14387636913972557,own,18.0,0.04019881668067211,0.7235787002520979,-0.10893175234332314,0.10893175234332314,-0.10786345227593909,0.10786345227593909,1.003103786839815,0.019857630410773295,3.846537042594619,-0.15346295740538096,0.025478827870554395,-0.05526553245196372,0.05526553245196372,-0.03106336915527513,0.03106336915527513,1.1794824834471578,0.025926318838176234,3.983635920301085,-0.016364079698914846,0.025717094851036865,-0.0866528725662482,0.0866528725662482,-0.07396715410892882,0.07396715410892882,1.0568851004057531,0.030662648600993932,4.630601684797033,0.6306016847970328,0.020734224235638976,0.967040261569572,74.87599182128906,-0.03155661761058145,0.052579627533290235,0.004705854720426422,0.026828660163636747,1.2296945309466911,0.04187516670197411,4.77525709514747,0.7752570951474702,0.02074923040345311,0.9679423244421116,83.2901611328125,1280,720,
hard_2mm_r1,median,2.2491216083990837,37.35009439974573,0.14387636913972557,own,18.0,0.04019881668067211,0.7235787002520979,-0.0968783876624501,0.0968783876624501,-0.09114397812917562,0.09114397812917562,1.044000266684964,0.020814545552026976,3.863077738813245,-0.1369222611867551,0.023947861769960985,-0.040491937874270446,0.046478616015272624,-0.011551058531152509,0.020531075742655783,1.215867536067234,0.027506817130593483,4.014330834291672,0.014330834291672367,0.024024879559874535,-0.07498137053951892,0.07498137053951892,-0.05743307151739516,0.05743307151739516,1.0935155922694135,0.03308594914802897,4.566462702428603,0.5664627024286029,0.019528988438347977,0.9660799613869494,80.90972137451172,-0.017878194093508257,0.051949018385418703,0.023628705210042816,0.027477531227822843,1.2655512024293976,0.04523689774031681,4.7455292802320495,0.7455292802320495,0.019535868739088375,0.9596517734455233,77.7352294921875,854,480,
hard_2mm_r1,median,3.0,28.0016347967379,0.14387636913972557,own,17.0,0.04256345295600576,0.7235787002520979,-0.0905163929770519,0.0905163929770519,-0.0824996828937007,0.0824996828937007,1.064416622270786,0.022841636985620382,3.8582078001563236,-0.14179219984367641,0.023209661038385496,-0.035155794021748475,0.047721441887832214,-0.0034666880869341915,0.022315159886059813,1.2370842032402958,0.02948712134534177,4.0145044246903145,0.014504424690314544,0.02323130714810557,-0.07005244919017228,0.07005244919017228,-0.051417621755050796,0.051417621755050796,1.0964668551883425,0.034932205619002565,4.533661536658189,0.5336615366581894,0.018544667361614604,0.9524845114266687,79.3803482055664,-0.013791829450791313,0.05513613152507151,0.02856089270765863,0.03345556040376166,1.2656982841353708,0.047331004545707794,4.736160229499753,0.7361602294997533,0.018544666895953316,0.9575121074193439,75.96376037597656,640,360,
hard_2mm_r1,median,4.503519750244809,18.653166644966362,0.14387636913972557,own,17.0,0.04256345295600576,0.7235787002520979,-0.08508643948511578,0.08508643948511578,-0.07423444588020177,0.07423444588020177,1.0678347888781146,0.02735961563591364,3.855315967545649,-0.14468403245435102,0.020863498793914914,-0.02973991659094523,0.05021821019435909,0.0047635709341890585,0.025953869470931742,1.2383391023719434,0.036514041583359094,4.011025223347463,0.011025223347463253,0.020863498173033197,-0.06370720394029243,0.06370720394029243,-0.04216543861572661,0.04216543861572661,1.09477995000941,0.041365604570644594,4.5246491102954165,0.5246491102954165,0.015494923204338798,0.9658169089791541,78.69007110595703,-0.007789093172913028,0.06320959835502708,0.03708849198277078,0.0460422657904003,1.2611735579296395,0.054675515023817414,4.716083454828378,0.7160834548283779,0.015494921729744723,0.9554814900502252,77.19573211669922,426,240,
hard_2mm_r1,median,6.0,14.000817398368948,0.14387636913972557,own,17.0,0.04256345295600576,0.7235787002520979,-0.08305520684082936,0.08305520684082936,-0.06961696842347315,0.06961696842347315,1.101339543594827,0.028280353501991488,3.822118006690644,-0.17788199330935583,0.02038731922705968,-0.02938007936644518,0.052307981481253964,0.007538465171707369,0.02685338800050582,1.2707751102935345,0.03623915883043251,3.977173044531318,-0.022826955468682186,0.020387315501769383,-0.06508427061524513,0.06508427061524513,-0.04223598816339888,0.04223598816339888,1.1073663578517685,0.040479611072614406,4.495928981409734,0.49592898140973407,0.01421761920695038,0.9560814092883848,78.69007110595703,-0.010745561552038027,0.06165269375657742,0.035118238097978455,0.04124246020883063,1.2713692987649612,0.053715369562102155,4.697819628843027,0.6978196288430274,0.014217615568971572,0.9530053517613551,75.96376037597656,320,180,
hard_2mm_r1,median,12.0,7.000408699184477,0.14387636913972557,own,16.0,0.04522366876575612,0.7235787002520979,-0.08526003118332522,0.08526003118332522,-0.07412388174767028,0.07412388174767028,1.061169047496057,0.024683705408630394,3.7003054042812713,-0.2996945957187287,0.016295978644241888,-0.018963988616076864,0.04420229167849992,0.01417447130844265,0.02368298328519193,1.2182113132225978,0.035363793777500464,3.8793567364938712,-0.12064326350612875,0.016296082952370245,-0.06557786669034782,0.06631865427699007,-0.04201387145464339,0.04312505283460677,1.1082140589641005,0.04152884572798636,4.4304346349377735,0.43043463493777345,0.01464892621152103,0.9584998077629517,90.0,-0.0008088619180081866,0.06414962236376869,0.0462957928245791,0.048715347844061646,1.2746023736127263,0.05601783584465219,4.590763176310788,0.5907631763107881,0.014648925319003562,0.9782312520198427,90.0,160,90,
hard_2mm_r1,median,24.0,3.5002043495922375,0.14387636913972557,own,16.0,0.04522366876575612,0.7235787002520979,-0.11998075630450875,0.11998075630450875,-0.12301946554615827,0.12301946554615827,0.9439154804255796,0.02206238822628709,3.416575414303667,-0.5834245856963332,0.01783414754188723,-0.07895026398136845,0.07895026398136845,-0.05615785344476234,0.05615785344476234,1.1367913648892662,0.03345810705230275,3.4632461674560853,-0.5367538325439147,0.018746398906740878,-0.09314793149082883,0.09314793149082883,-0.0819526156121961,0.0819526156121961,1.0151819472677062,0.0351122354409015,4.142615273788002,0.1426152737880022,0.012782675679773092,0.9791666666666666,90.0,-0.048573844005157775,0.06124073969930007,-0.01153264098708548,0.030532984528298918,1.1971962605091333,0.0511575779442192,4.2378478088176115,0.23784780881761147,0.012899026895562807,0.9803921568627452,90.0,80,45,
hard_2mm_r1,median,40.0,2.100122609755343,0.14387636913972557,own,15.0,0.048238580016806525,0.7235787002520979,-0.2130495948896769,0.2130495948896769,-0.24360707587534916,0.24360707587534916,0.6827035373028678,0.011434368380586101,3.0192659755905136,-0.9807340244094864,0.01970522664487362,-0.11654345288393858,0.11654345288393858,-0.12779150405560663,0.12779150405560663,0.8740722462362381,0.019741918494195432,3.514748970967309,-0.4852510290326908,0.025208809309535556,-0.17353045523861074,0.17353045523861074,-0.18991200716142573,0.18991200716142573,0.8086450658610355,0.015621013245249763,3.727604816713329,-0.2723951832866711,0.016512614053984482,0.9487179300968567,90.0,-0.067680057139522,0.067680057139522,-0.05875227876846709,0.05875227876846709,1.0332527194916123,0.02434283395592431,4.339244231992423,0.3392442319924234,0.01978679249684016,0.9410256144240808,45.0,48,27,
hard_2mm_r1,median,60.0,1.4000817398368952,0.14387636913972557,own,14.0,0.05168419287514985,0.7235787002520979,-0.2510113913396399,0.2510113913396399,-0.30554704087758794,0.30554704087758794,0.42969370269271107,0.009652345737877988,3.8047412611126683,-0.1952587388873317,0.009950794227835204,-0.26620413487919137,0.26620413487919137,-0.30796289598231247,0.30796289598231247,0.5290986209236266,0.015082663711274254,,,0.01161406779040893,-0.20352336347797537,0.20352336347797537,-0.24217059739773192,0.24217059739773192,0.5479031279603462,0.018987251856174413,4.166423407545403,0.16642340754540275,0.0106857946763436,0.9523809523809524,90.0,-0.20784288756002012,0.20784288756002012,-0.2365417079711429,0.2365417079711429,0.6435327028770471,0.0228726691815071,3.92834206997138,-0.07165793002861998,0.012546712222198645,0.9444444444444445,90.0,32,18,
hard_2mm_r1,median,120.0,0.7000408699184476,0.14387636913972557,own,8.0,0.09044733753151224,0.7235787002520979,-0.44167741782070497,0.44167741782070497,-0.5087787148757252,0.5087787148757252,0.28955267431017123,0.011144854470738031,,,0.0,-0.4247035659512013,0.4247035659512013,-0.5039406797442311,0.5039406797442311,0.16973243654775128,0.011093878370219551,,,0.0,-0.39090569087067273,0.39090569087067273,-0.4466536496477298,0.4466536496477298,0.37330288440402665,0.02101578401230371,,,0.0,,,-0.39922884931861385,0.39922884931861385,-0.47363102200348894,0.47363102200348894,0.2232793085075999,0.01136206322786464,,,0.0,,,16,9,
hard_2mm_r1,median,227.68399153212331,0.3689539340246575,0.14387636913972557,own,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,lookup spans only 3 grey levels
hard_2mm_r2,own,1.0,85.91337826245143,0.24941276742730167,own,19.0,0.04367468878467325,0.8298190869087918,-0.0800700643423633,0.0800700643423633,-0.0761867572741493,0.0761867572741493,0.9645688839511388,0.025047216032978704,4.085955647452887,0.08595564745288709,0.020639598162637815,0.014506641370461766,0.05373660260507369,0.05118243298165159,0.05118243298165159,1.2202351202647344,0.041325293263631324,4.25698943696856,0.2569894369685599,0.02143385861482885,-0.13533221411490712,0.13533221411490712,-0.14200620851403117,0.14200620851403117,0.9238660293616342,0.018173963573026353,4.321114997793251,0.32111499779325126,0.029418228194117546,0.9878066400872391,74.25796508789062,-0.05481501786320678,0.05481501786320678,-0.023274400596674696,0.023274400596674696,1.2345906851456299,0.027939572032780156,4.443100232062628,0.44310023206262805,0.03249045896033446,0.9928874920753374,77.64464569091797,1920,1080,
hard_2mm_r2,own,1.5,57.275585508301,0.24941276742730167,own,18.0,0.046101060383821765,0.8298190869087918,-0.05809615996489289,0.05809615996489289,-0.04681215285030845,0.04681215285030845,1.014061483811669,0.033379117518145304,4.08671501377633,0.08671501377633017,0.01637022101527287,0.04168048822704923,0.07178626336474123,0.08510006369384286,0.08510006369384286,1.25798923222319,0.050985196970783395,4.284736403441955,0.28473640344195505,0.016662527186175186,-0.11425692131404352,0.11425692131404352,-0.11245157695299031,0.11245157695299031,1.0099723382771333,0.02031968758761269,4.259003917451795,0.2590039174517953,0.02809138223528862,0.9780454216319474,74.74488067626953,-0.028827681451134596,0.05469986938747457,0.012445128197613939,0.026363153706896028,1.3213218334351329,0.03050700190529049,4.3890389076504706,0.38903890765047056,0.02964877026776473,0.9833920672851232,77.09259033203125,1280,720,
hard_2mm_r2,own,2.2491216083990837,38.1986362772106,0.24941276742730167,own,18.0,0.046101060383821765,0.8298190869087918,-0.04564200930637811,0.05082829253015533,-0.02972261954116666,0.03750204437683249,1.0399967053309283,0.03972488187399285,4.093372860263591,0.0933728602635906,0.014221968387977945,0.05818070254879499,0.08191653012718329,0.10507292450698373,0.10507292450698373,1.2737180282684442,0.05739460990924063,4.307750634998374,0.3077506349983743,0.014338035627992617,-0.10297774563515456,0.10297774563515456,-0.09576080120092274,0.09576080120092274,1.0565332180522131,0.021805053908792338,4.190732628287546,0.1907326282875461,0.025836278373996418,0.99203265721661,77.00537872314453,-0.013642386778287802,0.06079312494211089,0.033516316349450334,0.0372097908962843,1.3631735034787908,0.034383889912490195,4.3555850968410885,0.3555850968410885,0.026742455549538136,0.9903682444838836,77.6192398071289,854,480,
hard_2mm_r2,own,3.0,28.637792754150496,0.24941276742730167,own,17.0,0.04881288746522305,0.8298190869087918,-0.03592198010046642,0.04658054610202297,-0.017318560170807875,0.03330640917314269,1.063001103840493,0.041526138708337476,4.092036124950681,0.09203612495068114,0.013660251757957868,0.06355293841071233,0.08698085232644184,0.11290034305286563,0.11290034305286563,1.295097800461238,0.059060626562421656,4.308465593064139,0.3084655930641391,0.013714239078884324,-0.09401550913511984,0.09401550913511984,-0.08424172303563,0.08424172303563,1.08291474300598,0.022294285246357817,4.158898404131642,0.1588984041316417,0.025408149076004822,0.9935224067979401,76.67547607421875,-0.008206605535341019,0.06367007568044157,0.041412225599232896,0.04178297961841794,1.3849363666336492,0.0346847210589569,4.333784495628842,0.3337844956288416,0.025952614843845367,0.9901090086284471,77.47119140625,640,360,
hard_2mm_r2,own,4.503519750244809,19.076940488110715,0.24941276742730167,own,17.0,0.04881288746522305,0.8298190869087918,-0.032368146598432075,0.04610147910652093,-0.013135327386536633,0.03373532614866993,1.0536042916264903,0.04495319769809649,4.090434964598504,0.09043496459850431,0.0105710343664719,0.06744119184372131,0.08742254538618137,0.11576059610875604,0.11576059610875604,1.273601979588768,0.06289294794674506,4.302539978841208,0.3025399788412084,0.010578567485531999,-0.09102066320339115,0.09102066320339115,-0.07821372277027012,0.07821372277027012,1.0935974730458549,0.024561606045834634,4.133248279222439,0.13324827922243898,0.025406086972604196,0.9909631039294172,77.00537872314453,-0.007328806689970407,0.06869311798127244,0.04602323346847652,0.04602323346847652,1.3990409945113507,0.041423121995722394,4.305469023815841,0.3054690238158413,0.025671365360418957,0.9884971648386639,76.4295654296875,426,240,
hard_2mm_r2,own,6.0,14.318896377075246,0.24941276742730167,own,17.0,0.04881288746522305,0.8298190869087918,-0.03123914392591544,0.04894708302745421,-0.009869516877013878,0.036431425529322034,1.072403347150469,0.04675640928721521,4.073451938598978,0.07345193859897758,0.009656164950380722,0.06832572984272213,0.08991447805894028,0.11830967814954278,0.11830967814954278,1.2915776609919178,0.06423652794754207,4.283576753398744,0.28357675339874433,0.009656177405203279,-0.08618513860711725,0.08618513860711725,-0.0718704698134029,0.0718704698134029,1.1105701684353773,0.023864573740542877,4.093907194819535,0.09390719481953536,0.024245294742286205,0.9914963897497332,77.00537872314453,-0.002406897889169766,0.07274701303255308,0.05275508635753749,0.05275508635753749,1.4151844639022864,0.04139538137952525,4.282629645176797,0.28262964517679734,0.0246326996323963,0.9907691469057681,75.96376037597656,320,180,
hard_2mm_r2,own,12.0,7.159448188537621,0.24941276742730167,own,16.0,0.05186369293179949,0.8298190869087918,-0.02058402354859009,0.043263155592854145,-0.00023352452881975536,0.03425222259521584,1.0729900584030223,0.043959416091653034,3.9789927398378313,-0.021007260162168695,0.010699887966944112,0.06982073302557705,0.08937388597212842,0.11866129588318026,0.11866129588318026,1.2916765445535485,0.060879941407803444,4.1766833440590965,0.17668334405909647,0.01070190047741764,-0.07164448302987239,0.07164448302987239,-0.05733002475386502,0.05733002475386502,1.11787397352592,0.02339304184807268,4.063635292280337,0.06363529228033737,0.022920128268500168,0.9896983879331284,75.96376037597656,0.006557350267626133,0.06971472839898615,0.057204058999959215,0.057204058999959215,1.391193335808038,0.037402560697058905,4.221661582164303,0.22166158216430265,0.022953854718556006,0.9903541188433233,78.69007110595703,160,90,
hard_2mm_r2,own,24.0,3.579724094268811,0.24941276742730167,own,16.0,0.05186369293179949,0.8298190869087918,-0.08654824243086481,0.08654824243086481,-0.08270117366083307,0.08270117366083307,0.9116480893850883,0.04420514335801155,3.7156183443746014,-0.28438165562539863,0.015545060547689596,0.012866739813559304,0.059743489578394815,0.045703280977727544,0.06321206311020366,1.1386579272789796,0.06029557867999018,3.9600060680213693,-0.03999393197863066,0.016415711492300034,-0.11991618691294663,0.11991618691294663,-0.11877409121876599,0.11877409121876599,0.9561921389194391,0.028244203656106453,3.7712403650364252,-0.22875963496357477,0.013451637544979652,0.9777777777777779,90.0,-0.030922537293625586,0.05450342082509014,0.004854230816308244,0.030517094480888587,1.2332700874585483,0.04141248718596578,3.9574744571369895,-0.04252554286301047,0.014279728444914023,0.9791666666666666,90.0,80,45,
