axis,offset_mm,force_N,achieved_x_mm,achieved_y_mm,height_mm,steps,file,Fx,Fy,Fz,Tx_Nmm,Ty_Nmm,Tz_Nmm,cop_x_mm,cop_y_mm,rotate_deg
x,-1.5,0.9666680326495367,-1.5012949641005549,0.004800761847209705,27.63646932188763,5,cube4_x-1.50.png,-0.0031798853366876044,0.0048362122853008675,-0.9666680326495367,0.27618162271923763,-1.5815868351765683,0.28569097361907936,-1.5444255404939973,-0.42516369684827116,0.0
x,-0.75,0.943069920787454,-0.7420365261616156,-0.00010341549027708275,27.64881107020058,5,cube4_x-0.75.png,0.03378115719091248,0.05540350321567757,-0.943069920787454,-1.0335269889481387,0.13863781313180057,0.22544469357010932,-0.8514954286006792,-0.5416972976598102,0.0
x,0.0,0.9683701137167589,0.008992633770291586,0.0009052521158192496,27.64788615005801,5,cube4_x+0.00.png,0.03464106017823312,0.050752846796475556,-0.9683701137167589,-0.7796528267172864,0.8447053464912313,0.16426664049351558,-0.12487186997363349,-0.6558385700676845,0.0
x,0.75,0.8262480469712046,0.7545610054067918,-0.0100242112654862,27.681113515316174,5,cube4_x+0.75.png,0.05241545695741294,0.001869382501870298,-0.8262480469712046,0.24795789709516625,1.9160088478345911,0.12890175580895225,0.5505803140158094,-0.363168622451281,0.0
x,1.5,0.8555140655824403,1.5106869007807504,0.010049269287802184,27.678188433380157,5,cube4_x+1.50.png,0.053351816862956626,0.05429496418389022,-0.8555140655824403,-1.0516757857852472,2.703028268269525,0.12005098187137797,1.4211736900768221,-0.5398027553598045,0.0
y,-1.5,0.9830956962458373,-0.003552451010092405,-1.4912487936559686,27.598054575543863,8,cube4_y-1.50.png,-0.0013351287345575002,0.009386019637184972,-0.9830956962458373,1.6852345941073739,-0.07912644456857798,0.1997446945216197,-0.042630054889560925,-1.980348465945183,0.0
y,-0.75,0.8542667721030057,0.001296171348564503,-0.7345874970619324,27.640140555282265,7,cube4_y-0.75.png,0.009033751613085884,0.06732018380116304,-0.8542667721030057,-0.525203915902886,0.37017719303253094,0.053434334254154336,0.1385507307530211,-1.5818966177465115,0.0
y,0.0,0.9125977725592577,-0.003175761726644229,-0.0024856256385822634,27.65404085855459,5,cube4_y+0.00.png,0.011570635040196819,0.062162757657118206,-0.9125977725592577,-0.9141990759473723,0.3002457056407948,0.3199350666408307,-0.02442303995471893,-0.8970020966836643,0.0
y,0.75,0.9708131713460488,0.00376232148125051,0.7548891554520324,27.66666647657997,4,cube4_y+0.75.png,0.024596238255724146,0.06409800691186725,-0.9708131713460488,-1.8923259110167374,0.5420781756929616,0.29534004878457587,-0.14786329300669548,0.10875336669621688,0.0
y,1.5,0.940790367787298,0.003202931955858519,1.5123126440068146,27.687050639504616,4,cube4_y+1.50.png,0.018866534715449034,0.08353415388894536,-0.940790367787298,-2.9864120232609093,0.47820466048847654,0.1083691539855991,-0.050706664307541165,0.6992824976843128,0.0
